	chr3:73381305-73381454	chr3:73381455-73381604	chr3:73381605-73381754	chr3:73381755-73381904	chr3:73381905-73382054	chr3:73382055-73382204	chr3:73382205-73382354	chr3:73382355-73382504	chr3:73382505-73382654	chr3:73382655-73382804	chr3:73382805-73382954	chr3:73382955-73383104	chr3:73383105-73383254	chr3:73383255-73383404	chr3:73383405-73383554	chr3:73383555-73383704	chr3:73383705-73383854	chr3:73383855-73384004	chr3:73384005-73384154	chr3:73384155-73384304	chr3:73384305-73384454	chr3:73384455-73384604	chr3:73384605-73384754	chr3:73384755-73384904	chr3:73384905-73385054	chr3:73385055-73385204	chr3:73385205-73385354	chr3:73385355-73385504	chr3:73385505-73385654	chr3:73385655-73385804	chr3:73385805-73385954	chr3:73385955-73386104	chr3:73386105-73386164	chr3:73386165-73386254	chr3:73386255-73386404	chr3:73386405-73386554	chr3:73386555-73386704	chr3:73386705-73386854	chr3:73386855-73387004	chr3:73387005-73387149	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.365746	0.546136	0.356932	0.437609	0.949688	1.00302	1.03928	0.949467	0.594928	0.659653	0.430066	0.793548	0.821822	0.478044	0.341354	0.172504	0	0	0.140943	0.167922	0	0	0	0.141256	0.265739	0.212401	0	0	0.209528	0.337675	0.0880125	0.374123	0.408142	0.246165	0.305999	0.279134	0.389063	0.950336	0.491948	0.178428	0.720223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.561235	0	0	0	0	0.349619	0.43768	0	0	0	0	0	0	0	0.144905	0.82886	0.670745	2.29581	0.51708	0.240859	2.17841	1.28229	0.839641	1.27825	1.42303	1.17099	0.35084	0.217916	1.3973	1.73153	0.539609	0.499481	0	0	0.874298	1.11616	0.189107	0	0.611732	0.363261	0.135135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.658285	0.567799	0.272463	0.80743	1.17782	0.820497	0.65165	0.715903	0.276694	0.589979	0.633791	0.482475	0.407526	0.200152	0.0464201	0.101967	0.137005	0	0.0462789	0.309974	0.205583	0.0171553	0	0.00439673	0.26609	0.2004	0.309114	0.271149	0.11227	0.227684	0.792665	0.274483	0.30274	0.210236	0.512658	0.890202	0.518686	0.526781	0.427912	0.131538	0.997366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.3385	2.63781	1.59311	2.41437	1.92582	3.26509	3.33951	1.37531	1.51096	0.747863	0.446549	0.0405235	0.796113	1.6243	0.335577	0	0	0.10068	0.384514	0.31375	0.229476	0	0.169962	0.317411	0	0.34026	1.5116	0.864532	0.702818	1.81642	1.4053	0.96913	1.65943	0.387894	0.465243	0.565853	0.288423	0.601934	0.469214	0.122426	0.499264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.28315	1.365	1.02476	1.3954	1.02171	0.679545	0.567771	0.600053	1.99197	1.49921	0.631226	0.747428	0.593975	0.311283	0.32317	0.54128	0.200931	0.247063	0.648217	0.46785	0.147799	0.217193	0.878804	0.988218	0.718224	0.43898	0.702347	0.913414	0.821963	0.802755	0.279857	0.619525	0.938964	0.401335	0.154824	0.407603	0.393353	0.473708	0.599985	0.221683	0.82786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	2.22263	1.82458	1.99621	1.59619	0.641122	1.29546	1.35721	0.408347	0.506921	0.937058	0.499444	0.223157	0.638934	0.59713	0.523839	0.978841	1.25251	0.956117	0.669314	0.56097	0.821765	0.762013	0.394848	0.396974	0.431589	0.524255	0.336138	0.30861	0.463719	0.567496	0.112201	0.141622	0.658744	0.573954	0.911783	0.327974	0.216481	0.0180599	0.515786	1.17874	0.363636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	1.30984	1.18482	2.62159	2.07547	1.29239	1.5388	2.09712	1.20426	0.387882	0.689388	0.312119	0.168551	0.318897	1.23377	0.964621	0.920142	0.780811	0.737627	0.471445	0.446108	0.488785	0.788212	0.775568	0.732725	0.719007	0.898562	0.789311	0.699513	1.89179	2.66605	0.680863	0.451231	0.299079	0.0469774	0.222631	0.210981	0.145007	0.0448683	0.398414	0.645197	0.0454545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0	0	0.102296	0.0853653	0.186288	0.591486	0.535844	0.380188	0.141963	0	0	0	0.374556	0.118328	0	0.0221475	1.29046	0.80394	0.49772	0.399767	0	0	0	0	0	0.229176	0.258881	0.0126173	0.577723	0.690573	0.535151	0.678713	0.697964	0.138271	0	0.279223	0.195995	0.185863	0	0.557451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.414991	0.770812	0.847059	0.93174	0.713209	0.526737	0.79387	1.49769	0.393379	0.298195	1.02952	0.652299	0.991116	1.73418	0.376643	0.0763395	0.0525616	0.202738	0.304113	0.315369	0.237781	0.0137661	0	0.00500587	0.356623	0.59775	0.906328	0.502114	0.543649	0.692435	0.577242	0.921305	0.859901	0.437982	0.41668	0.513043	0.374906	0.444686	0.281131	0.480207	0.678756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	3.18797	1.92321	2.06349	1.17208	0.65128	1.01692	1.14725	0.45197	0	0.220266	0.174241	0.0205467	0.0995256	0.0721677	0.227452	0.0824149	0.274898	0.312204	0.0816785	0.201347	0.192761	0.168644	0.102582	0.200062	0.0942871	0.316391	0.318236	0.333427	0.0954521	0.237429	0.154375	0.0892149	0.195538	0.0957829	0.563572	0.57001	0.25203	0.222008	0.305358	0.732016	0.110526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.452566	0.141202	0.663536	0.721358	0.193371	0.459033	0.433442	0.396682	0.335082	0.469516	0.811309	0.268688	0.366879	0.0658847	0.549865	0.956561	0.160345	0.403092	0.265015	0	0.383048	0.118032	0	0	0.122401	0.282355	0.684418	0.62983	0.714506	1.59564	1.71555	1.15711	0.910465	0.560468	0.574573	0.30256	1.84833	1.48375	1.36292	0.968544	0.995563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.105934	0.439034	0.325472	0.300203	0.361319	0.624545	0.132805	0	0.633057	0.419529	0.0875501	0	0.474007	0.529847	0.397411	0.254012	0.401934	0.211954	0.445949	0.364759	0.563592	0.452208	0.584589	0.768893	0.325099	0.248081	0.214489	0.286877	0.470593	0.951301	0.60176	0.274752	0.120166	0	0.209219	1.33839	0.657739	1.62134	0.846392	0.289955	0.475524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	2.88718	1.1004	1.17346	0.935181	1.53898	0.649537	0.255061	0.50163	0.522308	0.56296	1.56509	0.184167	0.303467	1.09521	0.187852	0	0	0.120157	0.755205	0.3732	0.0652476	0.762062	0.412838	0.252688	0.260233	0	0.365007	0.156553	0.705985	0.689504	0.655842	0.641277	0	0.0869156	0.705104	0.917156	0.835156	0.862597	0.40246	0	0.443503
