	chr4:143455180-143455329	chr4:143455330-143455479	chr4:143455480-143455629	chr4:143455630-143455779	chr4:143455780-143455929	chr4:143455930-143456079	chr4:143456080-143456229	chr4:143456230-143456379	chr4:143456380-143456529	chr4:143456530-143456679	chr4:143456680-143456829	chr4:143456830-143456979	chr4:143456980-143457129	chr4:143457130-143457279	chr4:143457280-143457429	chr4:143457430-143457579	chr4:143457580-143457729	chr4:143457730-143457879	chr4:143457880-143458029	chr4:143458030-143458179	chr4:143458180-143458329	chr4:143458330-143458479	chr4:143458480-143458629	chr4:143458630-143458779	chr4:143458780-143458929	chr4:143458930-143459079	chr4:143459080-143459229	chr4:143459230-143459379	chr4:143459380-143459529	chr4:143459530-143459679	chr4:143459680-143459829	chr4:143459830-143459979	chr4:143459980-143460129	chr4:143460130-143460269	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.156656	0.499569	1.23104	2.86298	1.65166	0.59208	0.15165	0.667515	0.928961	0.41199	0.352783	0.777107	0.165291	0	0.203528	0.166523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.941857	1.13484	0.248234	0.314046	0.705227	0.273712	0.0523353	0.0136699	0.281595	0.689169	0.40688	0.564357	0.600007	0.766464	1.61264	1.21324	0.731126	0.630836	0.808702	1.16676	0.745181	0.474995	0.756562	0.889296	1.37117	1.41932	0.955526	0.715476	0.664334	1.34881	0.775715	0.463819	0.0830851	0.214353	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.548487	0.385407	0.297112	0.205106	0.219295	0.943463	0.29051	0.22395	0.11563	0.855692	0.681207	0.347353	0.312886	0.083467	0.143412	0.428643	0.257345	0.761677	0.751304	1.1544	0.833577	0.0748929	0.378448	0.177672	0.588786	0.611094	0.772528	0.655227	0.985559	1.32808	0.31949	0.136241	0.11951	0.356823	0.383984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.241803	0.453872	0.286309	0.538546	0.67767	1.21178	0.00381887	0.083292	0.938928	0	0.547124	0.057283	0	0	1.27685	1.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.782026	0.409048	0.740787	1.00728	0.492552	0.860444	0.657348	0.203844	0.393597	2.71287	6.17658	5.16309	3.72049	3.1033	2.72801	1.88529	0.867929	2.83798	2.46961	1.97607	1.65514	1.31299	0.712533	1.72376	1.52193	3.17104	5.16252	5.45601	6.73366	4.72124	2.93387	1.47349	0.765021	0.45086	0.405989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.889271	2.27466	1.56383	1.49375	1.7388	0.330499	0.388143	0	0	0	0	0.111275	0.209566	0.257238	0.173254	0.636299	0.21467	0.298638	0.518161	0.388314	0.131445	0.640212	0.298432	0.347006	0.498869	1.2307	0.816183	0.883477	0.117581	0.422666	0.672352	0.104203	0	0	0.626738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.39115	0.978112	0.53744	0.748847	1.11816	0.579204	0.374184	0.379309	0.821523	1.0812	0.95237	0.877434	1.08165	0.869507	0.262732	0.927086	1.29099	0.904262	1.29739	1.34131	1.39543	1.31322	1.36425	1.06372	0.981669	1.41471	1.28862	0.818073	1.16458	1.26358	0.832953	0.658148	0.740791	0.967782	0.823077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.586357	0.412211	0.209461	0.152882	0.252003	0.706687	0.339932	0.164639	0.515183	1.42058	0.766978	0.563307	0.643873	0.485688	0.430055	0.20241	0.402106	1.07117	0.874956	0.928744	0.3281	0.513271	0.874408	0.628535	0.825987	1.01481	1.05552	0.676911	0.918913	0.677916	0.892828	0.620778	0.429974	1.2284	0.419486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.72141	1.07167	1.30175	0.828266	1.73384	0.968748	1.33468	0.542234	0.240025	0.422898	0.0203147	0.397443	0.477485	0.542291	0.38444	0.158706	0.417807	0.24257	0.0241237	0.259008	0.0469777	0.319949	0.0101573	0	0	0.0622125	1.06753	0.867337	0.476273	0.208246	0.280589	0	0	0.0448916	0.557789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.673793	0.745454	0.996495	0.898537	1.27362	1.18749	1.01427	0.491545	0.324686	0.321221	0.853141	0.0410321	0.369218	0.553972	0.621937	0.334617	0.059364	0.320376	0.261021	0.640462	0.854876	0.610585	0.308179	0.31687	0.380553	0.468664	0.48092	0.27321	0.213019	0.25929	0.186826	0.158888	0.114942	0.208148	0.940397
