	chr11:45920464-45920613	chr11:45920614-45920763	chr11:45920764-45920913	chr11:45920914-45921063	chr11:45921064-45921213	chr11:45921214-45921363	chr11:45921364-45921513	chr11:45921514-45921663	chr11:45921664-45921813	chr11:45921814-45921963	chr11:45921964-45922113	chr11:45922114-45922263	chr11:45922264-45922413	chr11:45922414-45922563	chr11:45922564-45922713	chr11:45922714-45922863	chr11:45922864-45923013	chr11:45923014-45923163	chr11:45923164-45923313	chr11:45923314-45923463	chr11:45923464-45923613	chr11:45923614-45923723	chr11:45923724-45923763	chr11:45923764-45923843	chr11:45923844-45923913	chr11:45923914-45924013	chr11:45924014-45924063	chr11:45924064-45924213	chr11:45924214-45924363	chr11:45924364-45924513	chr11:45924514-45924663	chr11:45924664-45924813	chr11:45924814-45924963	chr11:45924964-45925113	chr11:45925114-45925263	chr11:45925264-45925413	chr11:45925414-45925558	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	3.04417	4.00745	2.83344	3.93993	5.09608	4.99213	6.11403	1.42788	1.52165	1.25437	1.3635	1.24438	1.16702	0.455725	0.170967	0.394107	0.191259	0.462424	0.876072	0.995793	2.33713	1.38458	0.214471	0.0307423	0	0.015001	0.484577	1.41145	2.11161	1.35332	1.10087	0.733713	0.794321	0.405973	0.174957	0.627821	0.753218	0.487245
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.83966	0.145504	1.97141	2.17719	1.83076	2.00112	1.29451	0.713536	2.6005	1.63026	2.4415	2.61986	2.00256	0.707151	1.54735	1.93549	1.19545	0.396098	3.52298	6.61354	6.45733	2.62489	1.98136	0.402366	0	0	0	0.160392	3.10971	2.03643	3.59063	4.91053	0.63672	0.972677	2.70488	0.860813	0.228111	0.247619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	3.49332	3.6148	3.646	3.85267	4.76217	4.64804	5.58547	1.87927	2.14852	3.00067	2.80953	0.943624	0.460487	0.333358	0.239255	0.560122	0.28547	0.844207	0.862832	0.752481	1.22984	0.743551	0.238921	0.181658	0	0	0.235354	1.39024	1.35308	0.659132	0.310256	0.413308	0.254804	0.500894	0.564075	1.11651	0.827238	0.653074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	1.51685	1.51525	1.7677	2.33884	2.47303	1.62419	1.90112	2.04093	2.92903	3.92193	5.75856	4.6468	2.65674	2.13846	1.73326	1.92922	2.25144	1.41199	1.19042	2.19197	3.35952	2.02319	0.764218	0.32375	0.326496	0.423962	1.69553	3.35425	4.23643	3.02521	2.24586	1.70766	1.67055	1.50161	1.37475	1.56658	0.987172	0.685364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	1.10104	0.962752	1.55135	1.51216	4.07789	2.06101	2.40803	4.05255	4.54817	3.76238	1.6203	1.04731	1.15111	0.295318	0.742006	0.381618	0.452929	0.88714	1.13112	1.1774	1.70917	1.05442	0.234624	0	0	0.0262808	0.409184	1.48897	1.3701	2.22967	0.983466	0.459658	0.579383	0.269069	0.679929	0.654415	1.02711	0.77381
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	3.77504	4.41455	4.25748	2.31771	3.36881	3.27973	3.08817	3.48238	3.97252	2.15415	1.35017	0.675381	0.746103	1.33528	0.74057	0.467687	0.55678	1.25065	0.55903	0.605768	0.662171	0.271797	0.16703	0.16703	0.0119307	0	0.0066812	0.537064	0.919137	1.9351	2.16829	1.39315	1.28517	1.08027	2.50349	2.27724	2.49072	0.77074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.280696	0.642032	1.11285	0.577867	0.637665	0.515927	0.91066	0.521522	1.80862	2.97944	2.391	3.54668	2.72768	4.32194	2.71055	1.54267	0.685099	1.53887	2.14805	1.86232	1.31882	1.08705	0.955492	0.671418	0	0	0.92176	1.08586	0.691009	0.509058	0.0462667	0.168067	0.565107	0.973048	0.521426	0	0	0.453901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	4.37516	4.58049	3.60093	4.38525	4.40625	3.43362	3.40328	3.14409	4.09728	3.79077	1.69938	0.922945	0.445532	0.475022	0.595559	0.981321	0.768942	0.820055	1.96284	1.57289	1.74761	1.17028	0.435576	0.180353	0.0148514	0	0.462892	2.41681	2.60091	1.46562	1.7413	1.62189	1.87934	1.81954	2.14546	2.07006	2.67321	0.771729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	3.37285	3.36993	3.67094	3.04437	2.26252	1.82524	1.75964	1.12178	1.08005	1.92627	2.00385	2.01212	2.05236	1.65677	1.50594	1.26832	1.04154	1.20383	1.98133	2.94272	2.39034	0.936935	0.239308	0.00938837	0	0.0659504	0.299411	0.942869	1.40793	0.957596	0.526401	0.440457	1.03748	0.87405	0.10057	0.182474	0.246999	0.598575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d458bc2-bf4f-404e-8ba6-6a89a10cb027.fc.signal	3.20204	2.43177	2.6746	2.42769	1.93209	1.5993	2.74967	2.0359	3.66288	5.19275	6.14506	5.66948	3.65376	1.46668	1.64066	1.07789	0.801105	1.42138	2.25906	4.27214	7.09531	4.5734	1.4582	0.137606	0	0.0242131	1.07095	3.83196	4.42073	3.14395	2.87071	2.47397	2.22937	1.65418	1.74517	1.62633	2.07732	0.369492
