	chr11:40931135-40931284	chr11:40931285-40931314	chr11:40931315-40931434	chr11:40931435-40931584	chr11:40931585-40931734	chr11:40931735-40931884	chr11:40931885-40932034	chr11:40932035-40932124	chr11:40932125-40932184	chr11:40932185-40932334	chr11:40932335-40932484	chr11:40932485-40932634	chr11:40932635-40932784	chr11:40932785-40932934	chr11:40932935-40933084	chr11:40933085-40933234	chr11:40933235-40933384	chr11:40933385-40933474	chr11:40933475-40933534	chr11:40933535-40933684	chr11:40933685-40933834	chr11:40933835-40933984	chr11:40933985-40934134	chr11:40934135-40934234	chr11:40934235-40934284	chr11:40934285-40934434	chr11:40934435-40934584	chr11:40934585-40934734	chr11:40934735-40934884	chr11:40934885-40935034	chr11:40935035-40935094	chr11:40935095-40935184	chr11:40935185-40935264	chr11:40935265-40935334	chr11:40935335-40935484	chr11:40935485-40935634	chr11:40935635-40935784	chr11:40935785-40935934	chr11:40935935-40936014	chr11:40936015-40936084	chr11:40936085-40936114	chr11:40936115-40936223	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.508204	0	0	0.155425	0.167761	0.0468743	0	0	0	0.0678439	0.696932	0.345383	0.574814	3.72282	3.86342	3.02461	3.94488	1.99416	1.35377	1.08795	0.361417	0.130755	0.17516	0.427409	1.49871	2.9629	1.2002	0.347848	0.259038	0.576046	0.0986827	0	0.21047	1.21324	1.48884	0.170225	0.252869	0	0	0	0	0	0.654135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	1.23052	0.918357	0.661524	0.927055	0.643518	0.490278	0.2125	0.52288	0.500756	0.432503	0.388224	0.59107	0.79108	0.77567	0.221308	0.183015	0.251893	0.162182	0.165135	0.141952	0.0809017	0.237466	0.0812096	0.0412377	0.139024	0.138944	0.146677	0.277967	0.190549	0.849242	0.92818	0.133466	0.171615	0.318309	0.336651	0.218336	0.282857	0.334419	0.196228	0.108262	0.204878	0.311834	0.672727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.719399	0.640397	0.549427	0.680917	1.04905	0.5146	0.514236	0.368194	0.822831	1.07842	0.978646	0.702457	1.16687	0.91184	0.87284	0.509703	0.420094	0.460192	0.445626	0.235665	0.13594	0.143487	0.793315	0.581414	0.0887158	0.0616674	0.20026	0.693058	0.238138	0.389251	0.407887	0.327492	0.372752	0.498063	0.429235	0.282389	0.295442	0.473589	0.283873	0.185265	0.421989	0.466292	0.708075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.369144	0.387818	0.166591	0.366046	0.74606	1.05149	0.102433	0.00940844	0.21169	0.188657	0.238492	0.619662	0.64223	0.729289	0.304912	0.0601285	0.242261	0.202783	0.133129	0.0473183	0.159958	0.00670367	0	0	0	0.194807	0.404876	0.606256	0.190063	0.10564	0.147478	0.156798	0.319183	0.337857	0.114389	0.127967	0.173804	0.0196067	0	0	0	0.0681509	0.502008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.208953	0.0888347	0	0	0.2098	0.0906368	0	0.145529	0.232445	0.0663911	0	0	0.0790084	0.187438	0.0641543	0.0789476	0	0.291612	0.593238	0.44333	0.012309	0	0	0	0	0.179227	0	0	0.305368	0.327638	0.80583	0.440168	0.187431	0.340237	0.130145	0	0	0.300929	0.0963096	0	0	0	0.462838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	1.21983	0.95129	0.3356	0.424929	0.547547	0	0	0.250125	0.613085	0.526392	0.0507296	0	0	0.243106	1.48405	1.71662	1.8815	1.9555	1.12573	1.33821	0.465079	0	0	0	0	1.38471	2.6193	1.41641	1.19021	1.58555	0.977728	0.327635	0.499433	0.688583	1.25366	0.957677	0.424898	0.528507	0.198162	0	0	0	0.671233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.24719	0.531886	0.385173	0.12089	0.154205	0.546617	0.117084	0.351553	1.56994	1.43862	0.955308	0.290595	0.210993	0.426098	0.842222	0.556975	0.768937	0.421314	0.411967	0.695291	0.663177	0.33652	0.0859046	0.178138	0.250509	0.401753	0.471868	0.691108	0.927514	0.637972	0.336601	0.368022	0.420929	0.396055	0.452989	1.9727	1.78619	0.570913	0.0634951	0	0	0	0.761538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.228876	0.40221	0.40221	0.185019	0.176977	0	0	0	0	0.151271	0.173902	0.0452102	0.482867	0.471022	0.626393	1.16042	0.452547	0.531724	0.676927	0.485282	0.37135	0.459824	0.530834	0.366652	0.290498	0.357511	0.327859	0.378812	0.626328	0.259705	0.193152	0.199957	0.133235	0.20111	0.540045	0.308715	0.040222	0.189484	0.0628469	0	0	0	0.331754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0	0	0	0	0.410914	0.388545	0.277048	0.69661	1.16034	1.14175	0.759938	1.1594	0.600584	0.493748	1.01794	0.446794	0.994835	0.514365	0.0160075	0.53822	0.167854	0.228761	0.176198	0.201694	0.161051	0.916885	1.32483	0.521017	0.50397	0.10238	0.283386	0.478855	0.474833	0.278678	0.0120309	0.311402	0.0900406	0.41103	0.459356	0	0	0	0.46875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	1.27446	1.54965	0.330459	0.790483	0.111818	0.216231	0	0.0149331	0.225483	0.656534	0.298884	0.286136	0.793012	0.325848	0.495576	0.382435	0.210924	0.21469	0	0.426623	0.681721	0.365319	0.15899	0.353119	0.265916	0.170453	0.593094	0.480802	0.511855	0.00290887	0.43633	0.684898	0.402119	0.0115191	0.281916	0.405803	0.173356	0	0	0	0	0	0.536723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0.129959	0.239133	0.489809	0.481972	0.359581	0.369986	0.195553	0.248978	0	0	0	0	0.205665	0.527554	0.385302	0.812692	0.258285	0.195729	0.0551692	0	0.15562	0.119835	0	0.197401	0.679962	0.833439	0.246729	0.0775281	0.512732	0.801621	0.409058	0	0.212081	0.24874	0.3194	0.532523	0.750109	0.76305	0.389612	0.0884001	0.304943	0.725497	0.255639
