	chr12:15592557-15592706	chr12:15592707-15592856	chr12:15592857-15593006	chr12:15593007-15593156	chr12:15593157-15593306	chr12:15593307-15593456	chr12:15593457-15593606	chr12:15593607-15593756	chr12:15593757-15593906	chr12:15593907-15594056	chr12:15594057-15594206	chr12:15594207-15594356	chr12:15594357-15594506	chr12:15594507-15594656	chr12:15594657-15594806	chr12:15594807-15594956	chr12:15594957-15595106	chr12:15595107-15595256	chr12:15595257-15595406	chr12:15595407-15595556	chr12:15595557-15595706	chr12:15595707-15595856	chr12:15595857-15596006	chr12:15596007-15596156	chr12:15596157-15596306	chr12:15596307-15596456	chr12:15596457-15596606	chr12:15596607-15596756	chr12:15596757-15596906	chr12:15596907-15597056	chr12:15597057-15597206	chr12:15597207-15597356	chr12:15597357-15597506	chr12:15597507-15597656	chr12:15597657-15597806	chr12:15597807-15597956	chr12:15597957-15598106	chr12:15598107-15598256	chr12:15598257-15598406	chr12:15598407-15598556	chr12:15598557-15598590	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	2.51513	0.634022	0.761071	1.09658	1.28654	0.240536	0.0320719	0	0	0	0	0	0	0	0.0135689	0.403356	0.819046	0.571111	0.447762	0.331814	0.689529	2.16109	1.70593	2.55211	1.35068	1.62205	1.45307	1.49994	1.80708	1.34452	0.308378	2.77296	4.07069	4.23107	4.36801	3.993	1.67386	0.696929	1.06698	1.53295	0.588105	0.787879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	1.79351	1.02469	0.38384	0.0503543	0.087714	0.518637	0.90567	0.486675	0.711	0.626239	0.0811963	0.127788	0.390924	0.612982	0.161131	0	0.170375	0.327918	0.0498134	0.681406	1.0374	0.384479	0.235418	0.417265	0.780159	0.868691	0.654155	0.486251	0.979822	2.85927	1.40829	0.83602	1.70938	1.827	2.70052	2.67298	3.20871	4.90869	4.31324	4.31929	3.43927	0.684138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.354221	0.478977	0.59595	0.739983	0.936405	0.798604	0.492758	0.972151	0.941892	0.487582	0.554268	0.0499063	0.177297	0.525765	0.661895	0.612854	0.510078	0.610944	0.399329	0.393078	0.134681	0.280727	0.337344	0.339984	0.828425	0.497219	0.52515	0.836518	0.993708	1.36065	1.45203	1.35179	1.81555	1.10543	0.44236	0.846625	1.27857	0.87208	1.35996	2.22868	1.74721	0.978541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.958804	0.454585	1.16486	1.53534	0.447723	0	0	0	0	0	0	0	0	0	0	0.110077	1.31999	1.48929	1.00327	0.236062	0.806255	1.78301	1.57887	4.08463	2.4998	1.90488	3.10499	3.30057	3.82756	1.52503	0.362307	0.548794	1.77978	0.960908	1.63585	1.90836	0.826432	1.23816	1.31946	1.76646	1.71437	0.382671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0	0	0	0	0	0.329104	0.452008	0.346086	0.465831	0.353725	0.205304	0.232574	0	0	0	0	0	0	0.0828356	0.422133	0.649125	0.498865	0.0756147	0	0.324626	0.228097	0.239766	0.380573	0.588739	0.114033	0.0400131	0.228071	0.140806	0	0	0.249963	0.651984	0.615578	0.0201492	0	0	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.83535	0.228329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306324	0.83535	0.278479	0	0	0	0	0	0.144813	1.28645	2.8764	8.10294	6.79143	0.67943	0	0	0	0	0	0.505314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	1.05219	1.05242	1.03923	0.62187	0.373899	1.76832	1.2148	1.25298	0.595478	0	0.150943	0.405122	0.484376	0.374962	0.0937241	0.0275337	0.121228	0.0513356	0.0780352	0.245182	0.116112	0.248543	0.213865	0.206791	0.559289	1.07478	0.879721	0.979693	0.605029	1.05245	0.64071	0.647125	1.10461	1.34261	1.28772	1.55395	2.24249	3.73144	3.78745	3.37574	2.80693	0.134535
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0.109142	0.330755	0.701571	0.856191	0.178384	0	0.295108	0.771944	0.852104	0.578334	1.08442	0.772165	0.381245	0.0953764	0.261759	0.385367	0.704576	0.712123	0.0268657	0	0.250637	0.526825	0	0.121091	0.313102	0.183721	0.430099	0.768402	0.143948	0.496493	0.94845	0.785744	0.300334	0.519693	0.597158	0.686291	0.567141	0.248176	0.0964741	0.186282	0	0.321101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	0.421326	0.128	0.482511	0.853486	0.619322	0.379801	0.0382579	0	0.005649	0.499705	0.752861	0.608011	0.466594	0.783261	0.723199	0.240897	0.466469	0.952294	0.740408	0.83468	1.35407	1.10455	0.926829	1.51267	0.791328	0.65143	0.562366	0.411144	0.848207	1.05846	0.523035	0.577496	0.868843	1.46163	1.22849	0.542019	0.12872	0.1508	0.26662	0.460238	0.667082	0.787129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.977118	0.44921	0.367603	0.20848	0.552244	0.402183	0.675123	0.411166	0.455456	0.337808	0	0.329044	0.485063	0.687426	0.707062	0.639557	0.447065	0.355299	0.117866	0.320421	0.401794	0.163409	0.41402	0.4587	0.261467	0.447641	0.323711	0.725656	1.08923	0.89464	0.396496	1.21594	1.10773	0.486348	0.592495	0.497303	0.793888	0.891272	1.1606	0.440893	0.277206	0.388889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	1.51476	1.54252	1.2652	0.83413	0.786406	0.804228	0.647204	0.669949	0.472457	0.616843	0.47844	0.563087	0.312869	0.855191	0.735822	0.430252	0.518316	0.838545	1.39751	0.920517	1.05833	1.07745	1.00493	1.31726	0.700868	0.584752	1.55057	1.46565	1.83328	1.23395	1.04176	0.801067	0.845168	1.1128	1.11546	1.28047	1.23774	1.19177	1.37286	1.09421	1.31504	0.226415
