	chr7:14751428-14751577	chr7:14751578-14751727	chr7:14751728-14751807	chr7:14751808-14751877	chr7:14751878-14752027	chr7:14752028-14752177	chr7:14752178-14752327	chr7:14752328-14752417	chr7:14752418-14752477	chr7:14752478-14752627	chr7:14752628-14752777	chr7:14752778-14752827	chr7:14752828-14752927	chr7:14752928-14753077	chr7:14753078-14753227	chr7:14753228-14753377	chr7:14753378-14753527	chr7:14753528-14753677	chr7:14753678-14753827	chr7:14753828-14753977	chr7:14753978-14754127	chr7:14754128-14754277	chr7:14754278-14754327	chr7:14754328-14754427	chr7:14754428-14754577	chr7:14754578-14754727	chr7:14754728-14754777	chr7:14754778-14754877	chr7:14754878-14754977	chr7:14754978-14755027	chr7:14755028-14755177	chr7:14755178-14755327	chr7:14755328-14755477	chr7:14755478-14755627	chr7:14755628-14755777	chr7:14755778-14755927	chr7:14755928-14756077	chr7:14756078-14756227	chr7:14756228-14756377	chr7:14756378-14756448	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.953504	6.34161	2.7176	1.15509	0.357718	0.176395	0.546442	2.69934	6.80911	7.88349	5.01309	2.30541	1.04725	1.25571	0.2134	0.00986827	0.31331	0.0567418	0.0074012	0.202299	1.39262	2.78525	1.4728	0.514371	0.355252	1.62082	3.60805	7.04039	6.21517	2.29801	0.129519	0	0	0	0	0	0	0	0	0	0.636334
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	3.96321	3.4548	3.18365	4.55162	5.20501	3.70187	3.84184	4.42472	2.64083	2.72933	2.3008	2.37976	2.38049	2.15002	1.93162	2.65172	1.68324	1.01723	1.19945	1.45612	1.84088	1.86693	1.26011	1.48714	2.19328	1.52789	1.60444	1.72182	2.77961	2.80234	2.40785	1.51225	2.20955	3.29239	1.85907	1.78359	1.33406	1.57091	1.48963	0.881443	0.480974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	4.1718	5.32796	4.04782	2.9233	3.6674	5.00147	5.69633	4.56994	3.84677	4.18632	4.99697	5.55648	4.65449	3.27845	2.93396	2.67026	1.83987	1.83332	2.34806	1.41277	1.44133	2.09763	1.81373	1.29384	2.23057	2.20123	2.1049	2.17371	2.422	3.0139	1.7728	1.76448	1.96303	1.08453	1.12466	1.29884	1.4046	1.44594	1.53881	1.09961	0.423191
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.646756	1.13931	1.43549	0.899304	0.474188	0.900692	0.785254	1.04583	1.13679	1.0114	0.748257	0.794891	0.110768	0.250957	0.592814	0.714934	0.475913	0.127052	0.400147	0.486781	0.402642	0.409138	0.457383	0.370383	0.560244	0.367005	0.383223	0.267442	0.159597	0.047056	0.0932667	0.133004	0	0.0207834	0.0987864	0.022345	0.367238	0.659604	0.696902	0.636939	0.506504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.855652	1.76272	0.95722	1.06752	1.39153	0.348594	0.267761	0.54215	0.287993	1.03609	0.910157	0.0375822	0.572108	0.946323	0.453521	0.232005	1.33883	0.241827	0.0958775	0.856383	0.71101	0.353151	0.243282	0.0839415	0.999685	0.0981427	0.261839	0.138288	0	0.248953	0.292566	0.0809391	0	0.263605	0.595949	0.0038584	0.285904	0.627264	0.0345446	0.274729	0.619573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0.336128	1.31492	1.2724	1.128	1.07606	1.38046	1.25363	2.25497	3.13404	4.17102	2.35293	0.862513	1.08134	1.48829	1.00417	0.974592	1.19234	0.331908	0.63423	0.0359386	0	0	0	0.0063412	1.01261	1.84558	2.59393	4.65513	4.42681	2.76516	0.767405	0.31918	0.630001	0.674391	0.520053	0	0	0	0.247307	0.357265	0.720865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	1.41746	2.69723	1.13297	1.19618	1.39829	1.01305	0.826894	2.38821	2.36646	1.73769	1.72544	0.589602	0.644383	0.953628	0.584296	0.378806	0.757633	0.77023	0.733447	0.60436	0.55108	0.49205	0.22786	0.673361	1.22403	0.856432	0.666217	0.603918	0.576129	0.254241	0.0689968	0.0969959	0.285289	1.03607	0.176527	0.458971	0.38538	0.451257	0.369268	0.489708	0.668246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	2.72933	2.41338	1.39054	1.06988	0.896043	0.543522	0.638447	0.990676	0.850685	1.0177	1.62488	1.40356	1.19377	0.778835	0.341853	0.148821	0.685006	0.56033	0.170273	0.230742	0.138878	0.340178	0.481799	0.235243	0.583596	1.18235	0.52256	0.245422	0.433846	0.595151	0.162021	0	0.123526	0.241392	0.24922	0.293954	0.720359	1.24503	1.31042	0.974261	0.480769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0.655215	0.18601	0.61421	0.624558	0.269664	0.521081	0.685747	0.545426	0.608264	0.238515	0	0.0979762	1.01093	1.47911	0.605266	0.535802	0.604215	0.415284	0.21542	0	0.0636141	0.833505	0.746921	0.3869	0.878315	0.835202	0.400557	0.506168	0.56978	0.707629	0.227512	0.184927	0.563772	0.986105	0.54188	0.256372	0.785635	0.873083	0.840178	1.03278	0.502918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0.765581	1.07747	0.647731	0.0220466	0.128835	0.266027	0.0763286	0.445433	0.877481	0.514435	0.608281	0.601811	0.536146	0.232744	0.238916	0.0453178	0.435818	0.423569	0.21726	0	0.202186	0.0489353	0	0	0	0.317395	0	0	0.090228	0.746652	0.239923	0	0.266323	0.117667	0.200756	0.264262	0.321548	0.597389	0.736184	0.442006	0.47449
