	chr11:60933516-60933665	chr11:60933666-60933815	chr11:60933816-60933965	chr11:60933966-60934115	chr11:60934116-60934265	chr11:60934266-60934415	chr11:60934416-60934565	chr11:60934566-60934715	chr11:60934716-60934865	chr11:60934866-60935015	chr11:60935016-60935165	chr11:60935166-60935315	chr11:60935316-60935465	chr11:60935466-60935615	chr11:60935616-60935765	chr11:60935766-60935915	chr11:60935916-60936065	chr11:60936066-60936215	chr11:60936216-60936365	chr11:60936366-60936515	chr11:60936516-60936665	chr11:60936666-60936815	chr11:60936816-60936965	chr11:60936966-60937115	chr11:60937116-60937265	chr11:60937266-60937415	chr11:60937416-60937565	chr11:60937566-60937715	chr11:60937716-60937865	chr11:60937866-60938015	chr11:60938016-60938165	chr11:60938166-60938315	chr11:60938316-60938465	chr11:60938466-60938615	chr11:60938616-60938765	chr11:60938766-60938915	chr11:60938916-60939065	chr11:60939066-60939215	chr11:60939216-60939247	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.084821	0.10117	0.134816	0.101479	0.0524227	0.0985165	0.146292	0.122887	0.0738985	0.0897861	0.10396	0.104116	0.126087	0.14935	0.197189	0.357914	0.207624	0.138384	0.138622	0.168605	0.0626132	0.0988767	0.0928259	0.0967402	0.158239	0.101562	0.129037	0.22867	0.221358	0.253468	0.174231	0.276412	0.0992068	0.156433	0.248251	0.164891	0.11109	0.146911	0.158467	0.844932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0	0.111808	0.472839	0.194849	0.421707	0.044716	0	0.234759	0.076656	0.218789	0.225177	0.178864	0	0.126163	0.440712	0.352999	0.014373	0	0.083044	0.228371	0.343443	0.279545	0	0	0	0	0.197962	0.0703117	0	0.166088	0.145327	0.0926399	0.565468	0.495156	0.404149	0	0.114984	0.196431	0	0.393715
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	4.1659	2.5	2.97202	1.76731	1.80672	0.441006	0.36513	0.819167	0.883103	1.40753	1.94723	2.30896	6.92343	4.30139	3.27916	5.86189	5.39702	2.71172	1.38961	1.95961	1.90906	1.97759	2.39593	2.02576	0.06271	0.475837	2.34192	1.12332	0.171089	1.16566	2.27315	1.53769	1.08575	2.21685	1.43978	1.15204	0.844209	1.15937	2.89075	0.886145
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.0938206	0.0955154	0.311802	0.175028	0.0279387	0.225485	0.0819231	0.152605	0.171933	0.262402	0.396167	0.413653	0.376905	0.0379764	0.0797355	0.265318	0.183185	0.269885	0.253244	0.0771372	0.0460939	0	0.136569	0.194736	0.529696	0.277054	0.326664	0.174318	0.0073004	0.0492204	0.298919	0.342431	0.647974	0.706257	0.423188	0.308335	0.42198	0.486396	0.268698	0.782529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.698502	0.164078	1.49785	1.24871	0.945216	0	0	0.351595	0.466169	0.638114	0.307654	0.468793	0.628183	0.900083	1.38864	0.228799	0.535954	0	0.77441	0.62251	0	0.685363	1.49493	1.39909	0.379214	0.180493	1.48846	0.89482	0.150014	1.01157	0.985649	0.439147	0.343847	0.369523	0.979462	0.511018	1.60145	1.92607	0.615291	0.758242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.950319	0.759219	0.277174	0.130192	0.25629	0.442868	0.435692	0.173249	0.468496	0.471571	0.20503	0.20708	0.289096	0.305499	0.553582	0.456194	0.227584	0.278845	0.231686	0.29381	0.0388727	0.339327	0.560759	0.979025	0.472074	0.317917	0.271965	0.0439159	0	0.030754	0.582289	0.473623	0.423899	0.682756	0.30942	1.03336	1.13485	1.3409	1.19175	0.530996
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.127994	0.115619	0	0.0508371	0.0964497	0.0885483	0	0	0.0796967	0.114189	0.0438222	0.29262	0.197741	0.486762	0.155167	0.0358533	0.166104	0.319802	0.0973695	0.355002	0.414486	0.260807	0.270401	0.367789	0.511505	0.444746	0.712747	0.714372	0.741592	0.823476	0.244502	0.0620946	0.167035	0.20004	0.193594	0.307248	0.40467	0.140637	0.103028	0.526667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.0341167	0.041804	0.482755	0.206877	0.0938431	0.199001	0.0939492	0.690036	0.637395	0	0.190208	0.30935	0.498651	0.48088	0.597661	0.657539	0.357443	0.405419	0	0.568868	0.551716	0.601845	0.702157	0.446517	0.0019096	0.167216	0.198569	0.200659	0.374117	0.156765	0.490952	0.491727	0.208145	0.804577	0.459789	0.196479	0.177667	0	0	0.526549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	1.4549	2.26616	3.75681	2.7221	2.29744	1.80737	1.93081	1.49513	0.205596	0.955532	2.2203	2.18639	0.824942	0.588591	0.965084	0.729602	0.721672	1.21097	0.832091	0.46081	0.225702	0.67047	0.564234	0.954032	0.44427	0.599835	0.581057	0.768785	0.96322	0.665971	1.04144	1.99574	0.549777	0.648116	1.12415	0.873814	0.74989	0.205371	0.661986	0.368889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.450445	1.15528	0.465552	0.146422	0.445462	0.322827	0.867106	0.227767	0.486718	0.282786	0.300311	0.302861	0.500474	0.647766	0.628142	0.548002	0.0638248	0.322886	0.037544	0	0.142648	0.596804	0.294049	0.280272	0.0488072	0.317879	0.0662375	0.0603982	0.15018	0.22527	0	0	0.282794	0.882114	0.614345	1.38284	0.764512	0.545706	0.457457	0.642335
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.425364	0.161462	0.388594	0.175935	0	0	0	0.208225	0.246086	0.213793	0.25054	0.2472	0.0033406	1.1313	1.47028	0.918818	0.386386	0.407544	0.40977	0.288397	0.114692	0.219361	0	0.0033406	0.826248	0.231633	0.386386	0.39811	0.279657	0.163685	0.0968917	0.20215	0.112671	0.285827	0.631566	0.355876	1.01445	0.731654	0.482842	0.744613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.482677	0.630108	0.834123	0.511857	0.408459	0.717574	0.434277	0.959168	1.48181	0.581279	0.600322	0.645655	1.09274	0.816183	0.385219	0.961498	0.828578	1.14052	1.23232	1.30983	1.01675	1.16042	1.43353	1.79889	1.012	0.739216	1.52789	1.59764	2.09728	2.03999	1.25968	1.74511	1.07821	1.22219	1.00422	1.0298	0.677087	0.965928	0.598973	0.836842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.481401	0.0152532	0.327697	0	0.0257908	0.472865	0	0.315331	0.197977	0.499773	0.0109578	0	0.346779	0.0395028	0.769074	0.732075	0.48069	0	0.581133	0.467389	0.969942	1.13154	0.801507	1.14885	0.534587	0.661435	0.699951	1.7667	1.59911	0.462638	0.171703	0.397317	0.624654	0.571322	0.0391326	0.254755	1.04537	0.676199	0.4383	0.94958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.531299	0.945901	1.19053	1.16295	2.19315	1.72955	2.69556	2.1352	1.32806	1.01642	0.866381	1.11334	0.211982	0.0510657	0.599832	0.868987	0.506758	0.953282	0.876092	0.804182	1.11482	2.1699	1.45823	0.922177	0.79659	0.569907	1.64703	1.28688	1.09337	1.40689	1.13693	0.389299	0.0139868	0.175485	0.475844	0.917454	1.17825	0.889362	0.8672	0.408451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.02599	0.164165	0.0661479	0.08218	0.248798	0.165519	0.36404	0.317258	0.198485	0.346728	0.435139	0.253965	0.253978	0.323863	0.972634	0.686532	0.356241	0.343231	0.0806086	0	0.00866333	0.227342	0.0166113	0.111298	0.265334	0.409223	0.237501	0.246522	0.349731	0.624843	0.235766	0.162049	0.0693355	0.311222	0.224511	0.29988	0.477929	0.28094	0.23914	0.889275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0.448462	0	0.146484	0.511096	0.0388248	0.17726	0.776979	1.46515	0.12121	0	0	0.440796	1.48373	2.2242	1.74115	0.530629	2.38827	2.81692	3.38784	7.38506	10.9656	7.74397	15.5051	15.0977	8.36052	7.74095	6.57397	12.4774	8.52331	3.98906	4.46758	1.34538	0.396716	0.453246	0.396338	0.426901	0.344647	1.6593	1.9323	0.38166
