	chr11:65040525-65040674	chr11:65040675-65040824	chr11:65040825-65040874	chr11:65040875-65040974	chr11:65040975-65041124	chr11:65041125-65041274	chr11:65041275-65041424	chr11:65041425-65041574	chr11:65041575-65041724	chr11:65041725-65041874	chr11:65041875-65042024	chr11:65042025-65042174	chr11:65042175-65042324	chr11:65042325-65042474	chr11:65042475-65042624	chr11:65042625-65042774	chr11:65042775-65042924	chr11:65042925-65043074	chr11:65043075-65043224	chr11:65043225-65043374	chr11:65043375-65043524	chr11:65043525-65043674	chr11:65043675-65043824	chr11:65043825-65043974	chr11:65043975-65044124	chr11:65044125-65044274	chr11:65044275-65044424	chr11:65044425-65044574	chr11:65044575-65044724	chr11:65044725-65044874	chr11:65044875-65045024	chr11:65045025-65045174	chr11:65045175-65045324	chr11:65045325-65045474	chr11:65045475-65045624	chr11:65045625-65045664	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.209078	0.408691	0.156412	0.120211	0.101753	0.105438	0.211496	0.277421	0.28325	0.29293	0.328833	0.334088	0.488379	0.593056	0.358421	0.831536	0.610456	0.574917	0.712872	0.291627	0.484765	0.128308	0.366695	0.515387	0.505896	0.531792	0.451872	0.415009	0.357497	0.309639	0.44739	0.451237	0.333844	0.221982	0.110663	0.173444	0.0632369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	2.63105	1.80162	0.948526	0.664961	0.850373	0.188719	0.124744	0.158615	0.572986	1.06546	1.76668	1.83306	1.41875	1.12262	1.41858	1.37483	1.4412	2.39209	3.06507	1.65279	1.75705	1.77113	2.95121	1.82088	1.74735	1.09489	1.12552	0.462368	1.07663	0.366563	0.199589	0.290313	0.507108	0.79876	0.236228	0.607134	0.342604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	5.87676	6.38845	1.17885	0.371988	0.349894	0.080473	0.13913	0.0862799	0.181364	0.844583	2.00139	2.64811	1.67722	1.37457	1.66812	1.5079	1.22873	1.43659	1.80151	1.66091	1.18493	0.292328	0.901246	0.698259	1.05589	0.595375	0.108464	0.313935	0.129928	0.242585	0.0801014	0.0894715	0.261829	0.12213	0.243585	0.346627	0.54343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.69155	0.786746	0	0.622976	2.46981	0.996023	1.28788	2.66347	2.9573	1.79487	3.6358	2.18988	0.428166	0.947486	0.650872	7.33966	3.73474	1.07041	2.84049	1.76987	1.64225	0.480247	2.8068	3.77077	3.88083	2.81064	3.43642	3.29643	2.43921	0.610127	4.13486	2.49212	1.24235	0.996278	1.41421	2.58119	0.626812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	3.43545	1.837	0.941691	0.70397	0.121094	0.0131187	0.270448	0.167514	0.725589	1.75302	3.22825	3.37918	3.40919	3.05999	2.31217	2.15616	1.27357	2.4744	2.24559	2.49	2.03478	0.516785	1.7104	2.34178	1.7092	0.731943	0.589706	0.701635	0.532513	0.442	0.238578	0.471325	0.289773	0.46803	0.302091	0.207652	0.242424
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	2.55806	1.78513	0.465241	0.38421	0.631027	0.234397	0	0.642247	0.811012	2.18457	8.22261	4.7348	0.300028	1.55685	2.57491	3.50656	2.68618	3.6019	4.75323	4.43859	1.22417	0.683452	1.97333	1.68202	1.06422	0.849113	3.26804	3.63779	1.03293	0.982915	2.22676	3.20654	0.871954	0.653755	0.5438	1.23134	0.328605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	2.03386	1.25845	0.648511	0.551884	0.519331	0.304918	0.45676	0.618399	0.382979	0.547159	1.78004	1.91921	1.63944	1.23018	1.4812	1.42794	1.83902	1.09204	1.31688	1.4185	1.02939	0.692302	0.815571	0.822792	0.755379	0.515815	0.405633	0.828878	0.876017	0.305978	0.275899	0.492098	0.512001	0.372977	0.66465	0.672758	0.201416
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	3.76974	4.29197	1.44227	0.242324	0.318387	0.278593	0.108024	0.848915	0.507388	0.433764	0.745645	0.945391	0.358989	0.950136	1.28499	0.637882	0.958775	0.818083	1.75509	1.44965	1.22141	0.474345	0.741733	0.484174	0.540465	0.0735508	0	0.0302461	0.231501	0.0475444	0.327523	0.211688	0.120118	0	0.0649701	0.031869	0.390291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.519225	0.690591	0.331138	0.119081	0.651536	0.540449	0.740506	0.733912	1.24865	1.76804	2.44947	1.49846	3.12794	2.67604	2.5221	3.44211	2.70706	2.20754	3.42667	1.54901	1.59148	0.593801	1.38137	1.5087	2.24392	3.24461	4.01239	2.59945	1.88664	1.29186	2.05901	2.53968	1.88645	1.40334	0.636073	1.19967	0.397985
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	2.5822	2.49033	0.373206	0.374009	0.923912	0.588407	1.26849	1.95142	1.72103	2.64665	3.08452	2.50112	3.87637	4.80042	3.52615	5.04775	3.66609	3.54175	4.62616	1.98288	2.50209	0.816494	1.98124	2.26125	2.51167	3.69775	4.66436	2.63127	1.72574	0.883706	2.46771	2.61412	3.21187	3.73465	2.60866	4.23982	0.629139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	3.69407	3.94479	3.91814	2.06575	2.27996	1.48899	1.37032	2.15455	3.00381	5.09486	6.95894	9.0111	4.48047	3.99146	4.72297	10.5161	6.41514	5.51262	5.26623	3.79083	4.54944	2.56019	2.0806	3.74906	6.30208	3.25978	1.18403	1.46367	0.925097	1.23304	1.72524	2.41809	3.31481	1.01167	1.98218	2.2591	0.334625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	1.39614	3.03355	2.32985	1.38586	0.372683	0.556627	1.09341	1.06194	1.14117	1.92548	3.00287	1.90781	1.42527	0.891885	0.57004	0.602507	0.470833	0.528995	0.230069	0.0591449	0.150266	0.0519035	0.174349	0.497809	0.506536	0.528603	0.601366	0.566428	0.461214	0.264937	0.266275	0.408446	0.307918	0.112196	0.147203	0.205362	0.295276
