	chr17:43640988-43641137	chr17:43641138-43641287	chr17:43641288-43641437	chr17:43641438-43641587	chr17:43641588-43641737	chr17:43641738-43641887	chr17:43641888-43642037	chr17:43642038-43642187	chr17:43642188-43642337	chr17:43642338-43642487	chr17:43642488-43642637	chr17:43642638-43642787	chr17:43642788-43642937	chr17:43642938-43643087	chr17:43643088-43643237	chr17:43643238-43643387	chr17:43643388-43643537	chr17:43643538-43643687	chr17:43643688-43643727	chr17:43643728-43643837	chr17:43643838-43643987	chr17:43643988-43644137	chr17:43644138-43644287	chr17:43644288-43644437	chr17:43644438-43644587	chr17:43644588-43644737	chr17:43644738-43644887	chr17:43644888-43645037	chr17:43645038-43645147	chr17:43645148-43645187	chr17:43645188-43645337	chr17:43645338-43645437	chr17:43645438-43645487	chr17:43645488-43645637	chr17:43645638-43645787	chr17:43645788-43645937	chr17:43645938-43646087	chr17:43646088-43646160	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	3.11912	1.60136	1.4592	1.3087	2.28592	4.87315	2.34193	2.66019	1.1538	0.949439	0.27908	0.609798	1.15161	0.791863	0.372601	0.421609	0.78898	0.680464	0	0	0	0.209799	0.249017	0.885756	1.28189	0.347974	0	0.0864381	0.529142	0.028599	0	0	0	0.977681	4.63987	5.44036	1.20307	0.323117	0.674757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.12588	1.51667	1.18016	1.43017	1.41742	1.02499	1.38668	1.06725	0.500174	0.785271	0.647772	0.818693	0.857181	0.306793	0.268592	0.446968	0.841654	0.942118	0.699666	1.10717	1.07814	0.777594	0.784908	0.817376	0.796657	0.529502	1.15894	0.627732	0.555328	0.665071	0.661516	0.192515	0.14698	0.674847	1.13451	1.73057	1.70687	0.880081	0.830645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.696417	1.48311	1.86817	1.11832	2.10767	0.491916	0.976459	1.3701	0.808703	1.49683	1.00336	0.687206	1.72607	0.611856	1.21228	0.812488	0.530605	0.0497446	0.54425	0.3003	0	0.31873	1.43336	1.74105	0.403481	0.475334	1.3044	0.976459	0.650693	0.276358	0.336591	0.282145	0.704986	0.854297	1.02575	1.32563	1.0133	0.325571	0.47561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.11504	0.491278	0.89475	1.58941	0.607006	0.421609	0.612371	0.792025	0.0287889	0.122035	0.597625	0.358939	0.272131	0.938155	0.282315	0.260189	0.888652	0.59235	0.104156	0.0299485	0	0.0174195	0.210581	0.667149	0.691928	0.515897	0.784875	0.556265	0.260056	0.17411	0.0331779	0.672455	1.155	1.22571	1.17214	2.87938	2.10526	1.7198	0.54386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	10.2206	7.81926	5.3228	3.35696	4.14755	5.81449	5.53606	6.56958	7.02236	7.36349	7.38467	6.9166	4.32272	3.96957	5.46597	7.89359	5.53976	5.32212	4.66283	2.6625	1.98276	3.34516	2.36137	2.38276	0.968644	2.09103	2.44909	2.60023	2.41608	1.90325	1.67171	4.13076	7.08507	6.62756	3.70093	5.31305	3.66797	4.53236	0.45614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	5.39029	3.57869	2.80957	3.50748	2.99471	3.94444	2.69144	2.71238	3.05609	2.54665	0.599652	1.2019	1.07794	0.733795	1.43098	1.37874	1.68124	1.61162	1.63342	2.35364	1.58526	0.99799	2.10421	1.98575	1.59178	1.46342	1.33926	0.788905	0.540467	0.583755	0.32314	0.441458	1.58737	3.51563	3.75197	4.30565	6.52078	7.19775	0.469636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	1.27753	1.00216	1.79259	2.97436	2.32298	2.14578	2.26545	3.04355	1.70382	0.87065	0.448082	0.787404	1.42865	0.736031	0.340169	0.736178	1.07887	1.21709	2.25034	1.38758	0.612401	1.76054	1.67122	1.42635	0.817613	0.840606	0.438954	1.09727	1.99939	0.25198	0.0273204	0.487837	2.02724	2.8738	2.43695	1.51527	1.58794	1.57518	0.565097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.371551	0.649347	0.655429	1.24526	1.12541	0.858854	0.789213	1.51029	1.33307	1.1034	0.0197737	1.31825	0.0539753	0	0	0.0632757	0.486138	0.486488	0.807919	0.0754995	1.08283	1.26551	0.430911	0.837932	0.0395453	0	0	0.0470587	0.627281	0.135639	0	0.0935748	0.779036	2.5591	2.76513	1.38188	2.55979	2.37745	0.49115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	1.19876	0.973295	1.94351	2.40286	1.6086	1.73434	1.18813	1.28584	1.57834	1.70148	1.23952	0.647142	0.15778	0.113602	0.137833	0.60583	0.498846	0.399718	0.43412	0.438322	0.134659	0.199535	0.109768	0.0355633	0.193562	0.0410035	0.344118	0.721842	0.436217	0.43012	0.592429	0.703627	1.00487	1.64265	3.64992	1.72168	0.856831	0.68032	0.639785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	1.02885	0.925125	0.779841	0.600166	0.357938	0.383543	0.396812	0.779669	0.974365	0.678409	0.102787	0.387497	0.751431	0.83497	1.19879	0.894697	0.610312	0.724213	0.451323	0.313886	0.249059	0.165047	0.936696	0.906089	0.0293434	0.0219327	0.182966	0.311261	0.316059	0.22664	0.269727	0.402737	0.725439	0.941453	1.7626	2.69898	3.71917	3.71219	0.574074
