	chr9:4601679-4601828	chr9:4601829-4601978	chr9:4601979-4602128	chr9:4602129-4602278	chr9:4602279-4602428	chr9:4602429-4602578	chr9:4602579-4602728	chr9:4602729-4602878	chr9:4602879-4603028	chr9:4603029-4603178	chr9:4603179-4603328	chr9:4603329-4603478	chr9:4603479-4603628	chr9:4603629-4603778	chr9:4603779-4603928	chr9:4603929-4604078	chr9:4604079-4604228	chr9:4604229-4604378	chr9:4604379-4604528	chr9:4604529-4604678	chr9:4604679-4604708	chr9:4604709-4604828	chr9:4604829-4604978	chr9:4604979-4605128	chr9:4605129-4605278	chr9:4605279-4605428	chr9:4605429-4605578	chr9:4605579-4605728	chr9:4605729-4605878	chr9:4605879-4606028	chr9:4606029-4606178	chr9:4606179-4606328	chr9:4606329-4606388	chr9:4606389-4606428	chr9:4606429-4606478	chr9:4606479-4606568	chr9:4606569-4606628	chr9:4606629-4606728	chr9:4606729-4606769	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.0876171	0.155374	0.449084	0.0571565	0.414468	0.611163	0.506908	0.642831	0.413996	0.100438	0.0508596	0.142949	0.519774	0.749047	0.669842	0.552505	0.878154	1.10083	1.52565	5.73744	4.48755	1.24869	6.55134	2.57061	2.241	1.28918	1.29821	1.46429	0.546559	0.215915	0.294791	0.458918	0.1952	0	0	0	0	0	0	0.513699
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.030508	0.674989	0.397885	0	0	0	0	0	0	0	0	0.0641927	0.429137	0.00305067	0.187364	0.0572007	0	0	0.32288	0.662108	0.38135	0.0900987	0.249557	0.986297	1.31183	0.320675	0.528815	0	0	0	0	0	0	0	0	0	0	0	0	0.313433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.510174	0.508931	0.378476	0.870712	0.317811	0.264998	0.108878	0.166447	0.479226	0.870862	0.172407	0.290801	0.699788	0.475381	0.272636	0.166431	0.225789	1.00592	0.791475	2.52432	1.52148	0.861792	2.78278	2.5765	1.13393	0.373898	0.500663	0.558047	0.514279	0.107628	0.0788424	0.108878	0.0907313	0.18772	0.18772	0.0646591	0	0	0	0.483568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	3.41403	2.41302	2.05769	1.19468	0.603556	0.757909	0.841503	0.253882	0.214906	0.233836	0.370063	0.33929	0.652149	0.293753	0.507344	0.675647	0.3948	0.810339	0.545245	1.66176	1.10462	0.804645	4.07094	1.85194	1.27032	1.35137	0.796505	0.385381	0.401977	0.243859	0.243859	0.139192	0	0	0	0	0	0	0	0.339623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	3.28513	1.78069	1.52219	0.819079	0.874417	0.811593	0.308195	0.291561	0.344729	0.469766	0.230349	0.14044	0.550329	0.475085	0.325565	0.490972	1.5855	2.13322	1.77011	3.09909	2.94734	2.44561	4.1445	1.76766	0.9521	0.793198	0.879784	0.264554	0.408271	0.266111	0.209745	0.343276	0.012995	0	0	0	0	0	0.0602207	0.330709
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.568444	0.859021	1.17779	2.02854	3.40728	3.98584	2.71121	0.82091	0.480118	0.786993	0.764119	0.969401	0.574618	0.436153	2.70588	3.70278	1.27283	0.10682	0	0.615923	0.80106	1.38868	2.05769	3.48867	2.47058	0.456502	0	0	0	0.0426657	0.515706	0.430775	0	0	0	0	0	0	0	0.60177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.518963	0.197041	0.445437	0.330339	0.655148	0.560586	0.324988	0.145085	0.0753601	0.246433	0.0545801	0.18628	0.721845	1.06173	0.659777	0.586736	0.999866	1.27685	1.37776	4.88058	3.97396	1.39735	6.49005	3.26048	3.01049	2.28886	2.11288	0.857577	0.765024	0.320959	0.0736307	0.149365	0	0	0	0	0	0	0	0.285714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.c59c5d40-3fa1-4268-aee6-d3649316b884.fc.signal	0.569265	0.487552	0.254198	0.447218	1.21074	1.30483	0.86624	0.62683	0.402932	0.63569	0.464024	0.76462	0.841851	0.197478	0.366015	0.889485	0.417701	0.0956493	1.58311	1.71619	1.31062	1.55701	1.57244	1.70767	1.08979	1.11785	0.558684	0.0498984	0.0651451	0.403439	0.532349	0.738893	0.83173	0.83173	0.785992	0.360441	0	0	0	0.707965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	0.620045	0.876979	1.25223	0.858534	0.861877	0.995146	1.21933	1.56281	1.60308	1.4465	2.01762	1.91174	2.35314	0.996149	2.13234	1.83763	2.57237	2.80647	3.04359	4.91359	3.8474	3.59582	5.39554	4.54315	4.64868	4.72422	3.61922	2.95112	1.88191	0.551172	0.732859	0.870894	0.518196	0.44738	0.178918	0	0	0	0	0.509259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.017877	0.706279	0.052521	0.371575	1.49938	1.36934	0.692004	0.384987	0.797442	1.14559	1.3522	1.52	0.597406	0.144653	0.0263057	0.845178	0.365977	0.0761389	1.0038	1.34285	0.712719	0.471211	1.91267	2.09999	1.48544	1.66516	1.41353	0.045458	0.405276	0.921034	1.0626	0.775534	0.207806	0	0	0	0	0.0467568	0.384879	0.570681
