	chr3:58564195-58564344	chr3:58564345-58564454	chr3:58564455-58564494	chr3:58564495-58564644	chr3:58564645-58564794	chr3:58564795-58564944	chr3:58564945-58565094	chr3:58565095-58565244	chr3:58565245-58565324	chr3:58565325-58565394	chr3:58565395-58565544	chr3:58565545-58565694	chr3:58565695-58565844	chr3:58565845-58565994	chr3:58565995-58566144	chr3:58566145-58566294	chr3:58566295-58566444	chr3:58566445-58566594	chr3:58566595-58566744	chr3:58566745-58566894	chr3:58566895-58567044	chr3:58567045-58567194	chr3:58567195-58567344	chr3:58567345-58567494	chr3:58567495-58567644	chr3:58567645-58567794	chr3:58567795-58567944	chr3:58567945-58568094	chr3:58568095-58568244	chr3:58568245-58568394	chr3:58568395-58568524	chr3:58568525-58568544	chr3:58568545-58568694	chr3:58568695-58568814	chr3:58568815-58568844	chr3:58568845-58568994	chr3:58568995-58569144	chr3:58569145-58569294	chr3:58569295-58569444	chr3:58569445-58569594	chr3:58569595-58569708	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.470704	0.324305	0.089399	0.22411	0.201143	0.672568	0.351394	0.778365	1.12743	0.551798	0.21293	0.793601	1.47009	0.765088	0.629238	0.560303	0.236379	0.268361	0.212141	0.116045	0.009999	0.227945	0.190509	0.359481	0.0755927	0.0468409	0.103687	0.39051	0.339392	0.831214	1.46858	3.0789	5.23018	1.33309	2.57204	3.07362	1.91414	1.50951	0.512054	0.525868	1.06852	0.954128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.521413	0.700172	0.383499	0.803837	0.794285	1.01985	1.34841	1.30149	2.32931	1.84863	0.838645	1.74208	0.461397	0.59608	0.250799	0.24286	0.273907	0.316478	0.268323	0.299332	0.345319	0.543002	0.438657	0.468474	0.698916	0.526633	0.656159	0.865769	0.382806	1.02319	1.51702	4.37876	6.91653	0.913451	1.32774	2.32789	1.39404	1.25018	0.673921	1.91455	2.60677	0.0571121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.162872	0.0357637	0	0.0819697	0.180804	0.199199	1.14128	0.902999	0.411984	0.232581	0.283784	0.385508	1.48159	0.589844	0.410435	0.789828	0.765553	0.326462	0.129084	0.002316	0.203043	0.107638	0.397228	0.434195	0.39329	0.831145	0.934041	1.13972	1.07329	1.498	2.81832	4.25408	6.55831	1.17038	2.44242	2.6743	1.52981	1.89973	1.61359	1.55213	1.44232	0.827103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	0.301686	0.47338	0.506217	0.555606	0.748011	1.04991	1.21458	1.01431	0.910878	0.835443	0.411574	0.342493	0.32065	1.1496	1.40292	0.820577	0.976307	0.876727	1.01139	1.08898	0.674201	0.972126	0.674076	0.719407	0.511157	0.590779	0.796445	1.38149	0.954852	1.33259	2.45404	2.79111	2.60912	3.28892	3.83188	3.80117	3.83238	3.23886	2.18722	1.90163	1.32563	0.203846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.419175	0.198268	0.219172	0.100867	0.427454	0.883751	1.27843	1.37996	0.997516	0.600395	0.111614	0.496937	0.404826	0.290992	0.276912	0.395754	0.424628	0.30815	0.117363	0.10416	0.0919542	0.180412	0.270095	0.04244	0.0948924	0.707151	0.773532	0.920781	0.755924	0.56575	0.845629	2.76939	3.92407	1.61057	1.37724	1.40505	0.955834	0.534623	0.836929	0.57077	0.78295	0.248908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.1365	0.420929	0.477448	0.383974	0.107805	0.0925495	0.247824	0.819782	0.823254	0.411228	0.0330301	0.175541	0.330164	0.731629	0.870887	0.521202	0.51495	0.417845	0.495808	0.337887	0.325929	0.368042	0.208743	1.02159	1.3029	0.563197	0.130419	0.10955	0.156949	0.165079	0.381062	0.40425	0.409105	0.757028	1.07397	1.45155	1.97227	1.91813	1.49642	1.32242	0.897433	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.664259	0.222306	0.246923	0.784187	0.957794	0.486668	1.19874	1.36923	1.99738	1.51643	0.733653	1.03689	2.08214	1.89214	1.6597	0.792525	1.27084	1.59001	1.56041	0.760334	0.815475	0.592052	0.602997	0.545109	0.992	0.840636	1.34783	1.21239	1.10275	1.24904	0.86479	0.995589	0.903561	1.10881	1.72942	2.60982	4.48872	3.51099	2.73174	3.35578	1.72132	0.541045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.12739	0.0829092	0.140121	0.119875	0.0848145	0.101175	0.657077	0.622172	0.405756	0.193719	0.029483	0.153859	0.153275	0.103462	0.548382	0.2722	0.296961	0.266034	0.0851707	0.0612932	0	0.0751591	0.18789	0.2232	0.539921	0.505059	0.549232	0.482805	0.217302	0.767453	1.02887	3.43653	5.48968	0.83168	3.16733	2.63475	2.52917	1.55775	1.82658	2.05359	1.30764	0.815341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	1.21976	0.900671	1.07732	0.555376	0.361104	0.355421	0.315409	0.57656	1.01914	1.02112	0.854191	1.3136	1.4908	1.47793	0.695991	1.20831	2.59941	2.33145	1.63853	0.992118	1.18456	1.01156	0.241375	0.467623	0.874819	0.37989	0.19082	1.56049	1.01826	0.786917	1.3212	1.76582	1.43992	2.24438	3.69603	2.40864	1.54705	1.91694	2.76955	2.17394	2.69411	0.405556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.b52bc708-220e-4d24-be07-a57b59ce9422.fc.signal	0.459807	0.59691	0.468498	0.301737	0.814517	0.55788	1.20136	1.86425	1.64416	0.688426	0.397033	1.11039	0.83856	1.5863	1.55873	1.27133	0.692439	1.11057	0.960364	0.814707	0.95185	0.713287	0.774408	0.773676	0.986291	0.77749	1.17537	1.37946	0.884502	1.73163	1.37627	1.06673	1.48877	0.903688	1.2607	2.48433	2.15724	2.313	1.40196	1.45157	1.76609	1
