	chr11:49146139-49146288	chr11:49146289-49146438	chr11:49146439-49146588	chr11:49146589-49146668	chr11:49146669-49146738	chr11:49146739-49146888	chr11:49146889-49147038	chr11:49147039-49147188	chr11:49147189-49147338	chr11:49147339-49147488	chr11:49147489-49147548	chr11:49147549-49147638	chr11:49147639-49147788	chr11:49147789-49147938	chr11:49147939-49148088	chr11:49148089-49148168	chr11:49148169-49148238	chr11:49148239-49148388	chr11:49148389-49148538	chr11:49148539-49148688	chr11:49148689-49148838	chr11:49148839-49148988	chr11:49148989-49149138	chr11:49149139-49149288	chr11:49149289-49149438	chr11:49149439-49149588	chr11:49149589-49149738	chr11:49149739-49149888	chr11:49149889-49150038	chr11:49150039-49150188	chr11:49150189-49150248	chr11:49150249-49150338	chr11:49150339-49150488	chr11:49150489-49150548	chr11:49150549-49150638	chr11:49150639-49150718	chr11:49150719-49150788	chr11:49150789-49150938	chr11:49150939-49151088	chr11:49151089-49151231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0	0	0.241094	0.614119	0	0	0	0	0	0	0	0	0.778197	1.28332	1.19542	0.15939	0	0	0	0	0	0.672574	0.0177951	0	0.675062	0.0515673	0.637559	0.801637	0.761789	0.70319	0.0140638	0	0	0	0.0301367	0.70319	0.00937587	0	0.687118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.283761	0.422251	0.384481	0.426731	0.122442	0.169482	0.435807	0.500697	0.100721	0.730146	0.324436	0.0667126	0.0983995	0.0455179	0.349616	1.22195	0.968988	0.288584	0.163671	0.160765	0.282792	0.150241	0.0552026	0.612038	1.06418	0.252769	0.301193	0.784366	0.455688	0.123826	0.338963	0.397071	0.314752	0.474549	1.44447	1.0222	0.10584	0	0.0361393	0.44528	0.72155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0	0	0	0	1.33364	1.50279	0	0	0	0	0	0	0	0.320331	0.984642	0	0	0	0	0	0	0	0.288415	0.925964	0.910784	0	0	0.523701	0.538881	0	0	0	0	0	0	0	0	0	0	0	0.505219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.712287	0.483823	0.488646	0.204232	0.522522	0.467432	0.181209	0.432759	1.38305	1.14032	0.378966	0.281054	0.154745	0.265965	0.431762	0.656022	0.824069	0.961852	0.927161	1.24809	0.684297	0.39802	0.323814	0.355645	0.607217	0.216808	0.490733	0.749066	1.21838	0.576023	0.411999	0.28908	0.238034	0.14461	0.0819457	0	0	0.072305	0.134005	0.324501	0.487465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.738208	1.24022	0.393811	0.0579125	0.382986	1.29063	1.23864	2.09274	1.41474	0.96527	1.21631	1.40035	1.53366	1.93367	1.13891	1.20763	0.658584	0.263182	0.171653	0.444141	0.461967	0.66376	0.561248	0.991353	0.907355	0.850982	0.514244	0.400222	0.589037	0.916088	1.17908	0.625297	0.392266	0.830089	1.2871	0.967191	0.949811	1.1414	1.458	1.06598	0.46789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.780456	2.09568	0.232254	0.00506288	0.96642	1.93631	0.677811	1.19437	1.02177	0.485024	0.5789	0.609326	0.97813	0.818396	0.867776	0.926634	0.115723	0	0	0.214337	0.676307	0.62722	1.72725	0.728145	0.773916	0.306504	0.0837062	0.612991	3.13265	1.92017	1.60014	0.445569	0	0	0.136711	0.40503	0.138867	0.343777	0.613034	0.807396	0.679967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.991223	1.02312	0.649842	0.446305	0.586774	1.165	0.480886	0.321253	0.386917	0.845374	0.302493	0.451223	0.513502	0.651888	0.742805	0.558845	0.15552	0.259353	0.114185	0.351246	0.43541	0.474138	0.287395	0.395735	1.26368	0.848503	0.0299811	0.172233	0.932497	1.25678	1.09214	0.396703	0.441215	0.270884	1.21536	1.40892	0.661433	0.757653	1.74474	0.848395	0.743067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.76180591-3bc4-4c81-ab95-3508a7e6f4b6.fc.signal	0.216124	0.24742	0.0718054	0.19222	0.278612	0.307304	0.172833	0	0.0604217	0.267371	0.55216	0.617062	0.162444	0	0	0	0.0411394	0.200699	0.251924	0.290321	0.460225	0.553291	0.642668	0.122614	0	0.0642408	0.16562	0.240604	0.373086	0.553996	0.537394	0.374253	0.0362015	0.114493	0.33241	0.343744	0.337183	0.321507	0.729218	0.563936	0.45159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.5a443ccb-e57e-49b1-b0d8-1190f415a4ba.fc.signal	0	0.174781	0.1238	0	0	0	0	0.106269	0.124483	0.19513	0.202127	0.173352	0.171216	0.449116	0.662743	0.379596	0.0733363	0.021836	0.121568	0.147074	0.176952	0.129585	0	0.254867	0.195132	0.109127	0.0378171	0.00800653	0.362654	0.516986	0.276735	0.258523	0.259255	0.14926	0.0339671	0	0	0	0	0	0.580841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.386068	0.863284	0.632723	0.968828	1.72423	1.79154	0.567054	0.900926	1.29246	1.35186	0.690015	1.68951	3.54285	2.09767	1.3977	1.44145	0.377131	0.104629	0.18368	0.672106	0.790513	0.596201	0.543443	0.473202	0.434359	0.30107	0.677111	0.611844	0.802579	1.86982	1.29363	0.656854	0.209154	0.331825	0.34188	0.392155	0.36199	0.36734	0.919593	1.42446	0.51875
