	chr1:151168019-151168168	chr1:151168169-151168268	chr1:151168269-151168318	chr1:151168319-151168468	chr1:151168469-151168618	chr1:151168619-151168768	chr1:151168769-151168918	chr1:151168919-151169068	chr1:151169069-151169218	chr1:151169219-151169368	chr1:151169369-151169408	chr1:151169409-151169468	chr1:151169469-151169518	chr1:151169519-151169668	chr1:151169669-151169818	chr1:151169819-151169858	chr1:151169859-151169968	chr1:151169969-151170118	chr1:151170119-151170268	chr1:151170269-151170378	chr1:151170379-151170418	chr1:151170419-151170568	chr1:151170569-151170718	chr1:151170719-151170868	chr1:151170869-151171018	chr1:151171019-151171168	chr1:151171169-151171318	chr1:151171319-151171468	chr1:151171469-151171578	chr1:151171579-151171618	chr1:151171619-151171768	chr1:151171769-151171918	chr1:151171919-151172068	chr1:151172069-151172218	chr1:151172219-151172368	chr1:151172369-151172478	chr1:151172479-151172518	chr1:151172519-151172668	chr1:151172669-151172818	chr1:151172819-151172968	chr1:151172969-151173118	chr1:151173119-151173163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	2.40587	2.39259	2.27542	1.21264	0.376784	0.313077	0.238802	0.462079	0.619396	0.353486	0.0087155	0	0	0.0463529	0.663396	1.2485	1.38167	0.764417	0.646059	0.512704	0.453275	0.633666	1.00344	0.425444	0.319931	0.390916	0.578709	0.901486	1.32125	0.980613	0.633036	0.150054	0.650934	0.75602	1.20241	0.707582	0.872848	1.95801	1.103	0.294763	0.409412	0.694027	0.534884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.e7613ff6-6db0-405e-a3e1-4d00a7bd21ef.fc.signal	2.22708	2.50748	0.495861	0.95502	1.01034	0.817227	0.759064	0.555394	0.174574	1.4574	0.0297592	0	0	0.110701	0.563572	0.722459	1.15155	0.508891	2.53226	0.997992	0.350469	0.298252	0.753928	0.974646	1.15183	2.28072	1.73983	1.38836	1.31344	0.581754	0.765891	0.738588	0.0537943	0.719853	1.13959	0.504393	2.09285	2.2879	0.156066	0.571307	0.140199	0	0.293651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	1.45485	0.814115	0.623131	0.87275	0.568938	0.773444	0.599298	0.533057	0.425634	0.123335	0.188615	0.200332	0.283924	0.368218	0.687894	0.623974	0.388202	0.557246	0.363786	0.629504	0.916061	1.29597	1.14628	0.461158	0.749504	0.83676	0.448015	0.324176	0.212957	0.108582	0.0508275	0.0448955	0.643102	0.918106	0.817708	0.422068	0.183747	0.192167	0.0681583	0	0	0.0473709	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	1.21733	1.77419	0.882043	0.600796	0.349935	0.411645	0.587427	1.12768	0.917013	0.490941	0.247907	0.0307112	0	0.303877	0.719569	0.44203	0.352954	0.107812	0.332704	0.26778	0.200347	0.344765	0.24765	0.482308	0.632068	0.500874	0.285135	0.642041	0.937739	0.561305	0.222248	0.463975	0.39546	0.414224	0.795694	0.5232	0.758467	0.963579	0.57529	0.244324	0.544023	1.01302	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	6.64414	2.0076	2.40088	4.03644	5.89848	5.99094	4.47155	6.51396	5.34953	3.19929	2.55287	0.744066	2.65617	5.71038	2.62337	2.38891	1.74407	4.99616	4.96159	5.13347	8.38947	10.8896	11.1508	9.91148	8.92949	11.237	8.54233	11.4915	10.1509	6.1242	9.15149	4.92809	4.62957	5.07497	4.02638	6.04688	4.49202	6.37257	6.1754	4.00285	3.00958	6.03809	0.967393
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.6f165533-6331-40e2-865d-21b081721374.fc.signal	1.37418	2.39818	2.03014	1.05706	0.53283	1.36871	0.463097	1.16928	1.12108	0.384263	0.14597	0.138672	0.242191	1.00963	1.17416	0.999565	1.57421	1.72379	1.30358	1.41082	0.663902	0.29205	0.475581	0.971218	0.434977	0.369415	0.705882	0.378624	0.702221	0.453072	0.33008	0.328492	0.0819009	0.546673	0.801931	1.13765	0.417725	0.440255	0.951333	0.765822	0.77028	0.82093	0.345622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.75b7a040-8636-4619-af5d-92f89f5792fa.fc.signal	1.72967	1.53796	1.09258	0.56986	0.757516	1.67148	0.253806	1.36945	0.784587	0.0310971	0	0	0.0300076	0.267735	0.521429	0.58791	0.890993	0.843673	0.952491	1.45668	0.346805	0.753048	0.408559	0.368127	0.629059	0.964555	0.489963	0.370931	0.492651	0.572641	0.544332	0.166083	0.942611	0.403549	0.0282515	0.268023	0.418556	0.212523	0.415922	0.875857	0.138432	0.4514	0.421277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0	0	0	0	0.15557	0.394451	0.279685	0.669035	0.367248	0.00425067	0	0	0	0.0527064	0.453954	0.535564	0.731479	0.62568	0.377259	0.358858	0.200838	0.0459072	0.0141723	0.257164	0.406238	0.483384	0.503399	0.742996	0.661925	0.548316	0.431853	0.232079	0.945378	1.15024	0.651771	0.916417	0.928726	1.03776	0.679237	0.547467	0.175125	0.00850133	0.917431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.e86f32e5-bf0d-4add-be96-995ad738d215.fc.signal	1.51058	3.58645	1.64399	0.30544	0.0932745	1.09264	0.567049	2.69583	1.7662	2.00729	0.0788565	0	0.202962	1.39302	2.15642	1.61979	2.25569	2.07525	0.936212	1.74703	3.26042	3.06379	2.00781	2.49141	2.95581	3.18271	3.36326	3.09743	1.82934	3.12367	3.97216	3.67076	2.81845	1.81073	0.838696	2.21771	3.4511	2.64434	1.35481	0.04354	0.38316	2.15379	0.986776
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.54e2d258-2a9b-4416-87fd-8933cfcab4dd.fc.signal	2.22202	5.71514	7.1167	8.46774	8.93531	5.34363	3.2325	6.03331	6.22905	7.23188	2.92958	0.372955	0.379312	2.97031	6.3325	3.9107	2.04235	3.92421	6.20999	7.34207	8.29243	13.6203	16.1478	8.21556	9.23858	8.06435	6.43982	6.25438	5.84304	6.82495	5.77741	5.74801	7.32142	11.0616	9.00262	5.58048	7.0351	5.43115	4.76874	4.04026	2.7667	3.84162	0.971466
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.901da503-70cf-4026-b479-817005e87735.fc.signal	1.40376	1.18439	1.01931	0.454169	0.730464	0.542138	0.1888	0.252963	0.197115	0.0739173	0.150627	0.150015	0.114282	0.447424	1.33963	1.39166	1.17035	0.75311	0.429517	0.463751	0.650909	0.676367	0.755266	0.541274	0.28887	0.276364	0.26367	0.293516	0.330068	0.139526	0.191789	0.379659	0.346197	0.546929	0.424942	0.624622	0.464334	0.512938	0.820395	0.273398	0.0298193	0	0.481081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.0fb1e686-4f1c-4706-b5f2-84ac84a9ffd9.fc.signal	5.27841	3.65716	2.55618	4.58712	4.69109	3.84913	5.32854	8.082	6.05387	3.29316	0.98163	0.186889	0.0585318	1.19328	3.58647	2.28208	2.08586	3.71816	4.26597	6.62775	6.45468	3.72662	2.62953	6.64407	11.1105	11.5186	10.7124	9.20846	6.28836	3.37672	3.7457	5.1429	6.56726	5.60598	7.21629	6.33541	6.31945	5.37505	3.14803	1.57342	0.925766	2.35614	0.951645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	2.13288	2.445	1.82547	1.31129	0.663855	0.277233	0.011316	0	0	0.0653813	0.115515	0.18859	0.0961858	0.3533	0.875708	0.843963	0.744093	0.421196	0.452628	0.349757	0.407837	0.356917	0.35169	0.345351	0.236369	0.110479	0.20283	0.472424	0.363772	0.290554	0.213607	0.278285	0.371396	0.52128	0.47967	0.521746	0.542708	0.492843	0.335681	0.0600579	0.206005	0.326068	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.d50d886e-de20-4390-91ea-79449d21afd2.fc.signal	0.950356	1.11573	0.573378	0.549259	1.34886	0.875179	0.645881	0.483755	0.962546	0.810394	1.07766	1.10458	1.20282	1.27156	1.2824	0.573274	0.566067	0.808732	0.624464	0.382681	0.556098	0.695684	0.598676	0.829614	0.859751	0.313031	0.839042	1.6393	1.11436	0.599878	0.534833	0.202176	0.131977	0.123894	0.1918	0.311062	0.512499	0.906806	0.884264	1.08505	0.843178	0.543944	0.266667
