	chr11:43433664-43433813	chr11:43433814-43433963	chr11:43433964-43434113	chr11:43434114-43434263	chr11:43434264-43434413	chr11:43434414-43434563	chr11:43434564-43434713	chr11:43434714-43434863	chr11:43434864-43435013	chr11:43435014-43435163	chr11:43435164-43435313	chr11:43435314-43435463	chr11:43435464-43435613	chr11:43435614-43435763	chr11:43435764-43435913	chr11:43435914-43436063	chr11:43436064-43436213	chr11:43436214-43436363	chr11:43436364-43436513	chr11:43436514-43436663	chr11:43436664-43436813	chr11:43436814-43436963	chr11:43436964-43437113	chr11:43437114-43437263	chr11:43437264-43437413	chr11:43437414-43437563	chr11:43437564-43437713	chr11:43437714-43437863	chr11:43437864-43438013	chr11:43438014-43438163	chr11:43438164-43438313	chr11:43438314-43438463	chr11:43438464-43438613	chr11:43438614-43438763	chr11:43438764-43438834	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0	0	0.803011	1.53941	1.99211	1.34205	0.244235	0.00831133	0.274602	0.102054	1.75136	3.85604	0.867153	0.130755	0.513138	1.77254	1.78611	2.11422	1.15949	0.561245	0.476134	0.300975	0.181326	0.36635	0.560011	0.172695	0.0148024	0	0.092515	0.784508	1.83807	0.654715	0.501778	0.718709	0.601983	0.400362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.902108	0.655962	0.567599	0.463771	0.330164	0.116383	0.223721	0.995711	1.88473	1.50938	0.473517	0.558457	1.06224	0.57353	0.323781	1.04665	0.812241	1.00604	0.882751	0.459155	0.267212	0.630566	0.748679	0.755739	0.44839	0.361072	0.404666	0.069419	0.433054	0.349504	0.555412	0.72113	0.29053	0.626366	0.830698	0.390977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.707499	2.21556	2.53835	1.91291	2.81304	5.15611	5.28818	8.5921	3.86518	4.62376	2.05442	1.93526	1.89219	2.49291	3.41611	3.02046	2.12845	1.6129	1.2116	0.328885	0.0869184	0.53491	0.426915	0.426943	0.707002	0.640067	0.333917	0.177764	0.34445	0.173675	0.0802587	0.178288	0.11223	0.344497	0.191788	0.505492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.747204	0.374663	0.321791	0.0781984	0.634708	1.36094	0.663399	0.447749	0.101694	0.202585	0.0127779	0.2493	0.286311	0.24365	0.0167136	0.415406	0.538822	0.428728	0.30223	0.296868	0.0428824	0	0	0	0	0.0414201	0.253003	0.47162	0.583312	0.570002	0.150594	0	0.102241	0.51545	0.20306	0.56845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0.545065	4.27049	0.89686	0.535242	0	0	0	0	0.556601	1.57866	0.0572853	0	0	0.0400997	0.915755	0	0	0	0	0	0	0	0.42203	0.0658781	0	0	0	0	0	0	0	0	0	0.855172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.345957	0.349331	1.16084	0.314317	0.427566	0.522786	0.753696	0.857329	0.688677	0.604756	0.830849	0.67833	0.507924	0.295145	0.830572	1.01866	1.16391	1.36357	0.596989	0.430045	0.64431	0.543302	0.134659	0.231898	0.132886	0.0708953	0.105845	0.244581	0.195898	0.0396075	0.165381	0.180908	0.0367226	0.241148	0.858825	0.417545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.306934	0.829315	0.279946	0.304341	0	0	0.315866	0.228004	0.410548	0.0676085	0.482374	0.357488	0.0550869	0.424438	0.299008	0.828534	0.227918	0.0257054	1.02267	0.471169	0.055083	0.580532	0.759433	0.559333	0.270469	1.03253	0.0566372	0.468385	0.0732858	0.379017	0.128956	0	0.364195	0.48521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.438938	1.12238	0.490662	0.760051	0.743417	0.881434	0.73554	0.275456	0.324802	0.464418	0.935779	0.554609	0.779149	0.693836	0.332803	0.479391	0.561782	0.720386	0.426358	0.781912	0.566854	0.611247	0.614474	0.432317	0.248819	0.279312	0.296444	0.437365	0.910281	0.423805	0.487444	0.626645	0.598527	0.682836	0.595943	0.296085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	1.96496	4.5279	5.50311	4.60253	5.72636	9.32914	10.4796	12.1238	8.41648	7.10871	6.77891	9.72839	9.97934	9.06688	10.1993	7.78741	7.41183	7.18207	4.911	3.46417	2.06883	1.05936	0.507281	0.50508	0.709773	0.733687	0.668943	1.18477	0.983043	0.129063	0.183408	0.0907336	0.255661	0.768	0.298622	0.424701
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	1.25558	1.22015	0.729042	0.548107	1.25947	1.54357	1.0213	1.18438	1.4065	1.52371	2.53102	2.00247	1.88519	1.36233	0.569733	0.570125	1.17446	1.53916	1.28176	0.707616	0.667459	2.24714	0.671523	0.331043	1.17119	0.248256	0.625414	0.679522	0.825569	1.61314	1.26111	0.866503	0.802056	0.880655	1.59936	0.488868
