	chr4:99864057-99864206	chr4:99864207-99864356	chr4:99864357-99864506	chr4:99864507-99864656	chr4:99864657-99864806	chr4:99864807-99864956	chr4:99864957-99865106	chr4:99865107-99865256	chr4:99865257-99865406	chr4:99865407-99865556	chr4:99865557-99865706	chr4:99865707-99865856	chr4:99865857-99865906	chr4:99865907-99866006	chr4:99866007-99866066	chr4:99866067-99866156	chr4:99866157-99866306	chr4:99866307-99866456	chr4:99866457-99866606	chr4:99866607-99866756	chr4:99866757-99866906	chr4:99866907-99867056	chr4:99867057-99867206	chr4:99867207-99867356	chr4:99867357-99867506	chr4:99867507-99867656	chr4:99867657-99867806	chr4:99867807-99867956	chr4:99867957-99868106	chr4:99868107-99868256	chr4:99868257-99868406	chr4:99868407-99868556	chr4:99868557-99868706	chr4:99868707-99868856	chr4:99868857-99869006	chr4:99869007-99869118	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	1.04731	1.15787	1.7916	1.3602	1.2973	1.35372	1.65102	2.26703	0.963853	0.659567	0.908137	0.697518	0.170878	0	0	0.338831	1.53822	1.49646	0.309134	0.184712	0	0.575634	0.570124	0.422525	0.754977	0.339108	0.470909	0.192436	0.0890133	0.564103	0.426802	0.441944	1.81438	1.71362	0.455361	0	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.836876	0	0	0.784863	1.028	1.23465	0.557677	0.447631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82796	0.474555	0.646715	0.363776	0	0	0	0.848795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.59708	0.324184	0	0.467081	0.613791	1.20518	0.479509	0	0.190679	0.561455	0.273879	0.0940663	0	0.223545	1.08279	0.742159	0.219432	0.921968	0.752026	0.159161	0.229738	0.910371	0.0262934	0.497216	0.622349	0.0300496	0.0262443	0.45974	0.355775	1.35978	0.8043	0.240585	0	0.238982	0.644143	0.126314	0.646552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.57562	0.759026	0.745092	0.609538	0.441797	0.575677	0.411627	0.418664	0.777323	0.439201	0.552397	0.780288	0.477152	0.311014	0.461682	0.600197	0.702203	0.408632	0.840595	0.702305	0.449384	0.610803	1.0686	1.12689	0.863246	0.63558	0.607999	1.07992	0.793897	1.68583	1.42657	1.11611	1.34392	0.937451	0.939099	0.75934	0.558685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	1.18328	1.15496	0.995685	0.518703	0.36467	0.615052	0.36022	0.946771	0.649602	0.344079	0.78245	0.390788	0	0.0429233	0.642715	1.09864	0.975547	0.72261	0.652947	0.791227	1.22002	1.35703	0.87499	0.0213149	0.364439	0.591043	0.646867	0.549041	0.562342	0.128677	0.762438	1.18327	0.612981	0.798464	0.586524	0.699324	0.704156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.647667	0	0	0.408901	1.13278	0.415115	1.66919	0.766141	0.407681	1.18863	1.91631	0.449507	0	0	0.0126967	0.223799	0.783535	0.99607	0.420364	0	0.971194	1.37871	0.112666	0	0.0749103	0.255198	0	0	0.109694	0.356693	0.194768	0.52221	0.304737	0	0	0	0.587121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.371189	0.0628172	0	0.399913	1.36575	0.498639	0	0.0604452	0.13	0.0271334	0	0.113893	0.226632	0.215835	0.0319245	0	0	0	0	0.468578	0.46351	0	0	0.007202	0.466525	0.330901	0.235251	0.083711	0.189394	0.226927	0.224868	0.845587	0.317179	0	0	0	0.464812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.ef7cd299-7014-4a6e-aff5-047fdd433b97.fc.signal	0.450047	1.23015	1.82394	3.55849	2.22556	0.717762	0.0067536	1.01302	1.65503	2.00723	0.728547	0.153017	0	0	0	0.364923	0.979184	1.2955	0.740306	0.143287	0.409425	0.237224	0.24467	0.214175	0.037598	0.295519	0.192609	0.350091	0.614026	1.17491	1.05914	1.01791	0.0743157	0.80752	0.673329	0.492948	0.714514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0807611	1.91297	3.5057	2.10509	0.910569	0.00556973	0	0	0	0.0445579	0.799156	0.576402	0	0	0	0	0	0.625956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.354237	0.366953	0.225345	0.169563	0.0632536	0.0535715	0.189597	0.365952	0.402244	0.664606	0.293111	0	0	0	0.17518	0.259598	0.157407	0	0.205198	0.164503	0.171197	0.137193	0	0	0.063561	0.212168	0.24319	0.970792	1.18905	0.800578	1.69049	1.10499	1.0312	0.923563	0.71878	0.450647	0.358707
