	chr1:42732634-42732783	chr1:42732784-42732933	chr1:42732934-42733083	chr1:42733084-42733233	chr1:42733234-42733383	chr1:42733384-42733533	chr1:42733534-42733683	chr1:42733684-42733833	chr1:42733834-42733983	chr1:42733984-42734133	chr1:42734134-42734283	chr1:42734284-42734433	chr1:42734434-42734583	chr1:42734584-42734733	chr1:42734734-42734883	chr1:42734884-42735033	chr1:42735034-42735183	chr1:42735184-42735333	chr1:42735334-42735483	chr1:42735484-42735633	chr1:42735634-42735783	chr1:42735784-42735933	chr1:42735934-42736083	chr1:42736084-42736233	chr1:42736234-42736383	chr1:42736384-42736533	chr1:42736534-42736683	chr1:42736684-42736833	chr1:42736834-42736983	chr1:42736984-42737133	chr1:42737134-42737283	chr1:42737284-42737433	chr1:42737434-42737583	chr1:42737584-42737733	chr1:42737734-42737883	chr1:42737884-42738033	chr1:42738034-42738183	chr1:42738184-42738333	chr1:42738334-42738378	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.940068	0.903417	0.0963645	0.243906	0.301398	0.651998	0.464396	0.440488	0.519132	0.821151	0.605866	1.36961	1.09589	1.05284	0.714534	0.975168	0.839166	0.779556	0.309595	0.261872	0.458577	0.755531	0.525388	0.878826	1.01853	0.594591	0.335379	0.475845	0.31112	0.62923	0.924411	1.14713	1.42598	1.05386	0.516894	0.292051	0.509472	0.695293	1.03883	0.737288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	2.8998	2.88219	1.60883	1.47793	4.0493	5.9662	8.14299	8.68005	11.7181	12.6209	10.233	11.4927	15.4043	17.1083	14.5262	13.3393	12.791	11.3002	9.41834	4.61628	5.02407	9.04894	8.12129	7.05779	7.447	11.4934	10.2961	10.0013	7.25937	5.0538	5.08855	6.28403	5.72863	5.11138	4.78875	6.17825	6.61806	6.09615	6.40823	0.328371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	4.11471	3.92579	2.03295	2.05201	5.78621	7.75493	6.94971	5.36514	6.83799	8.12072	10.0939	14.2999	16.6533	17.2383	14.451	12.7854	14.2875	14.4881	10.5928	5.60684	8.68347	14.6902	13.2465	11.2941	10.2277	12.4186	13.6016	12.9169	10.6596	8.38935	5.74872	5.18222	5.83787	6.51902	7.3502	9.42009	7.26079	7.24853	8.43371	0.250266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.d1780581-c5b9-4ce5-a302-4e6523b46a10.fc.signal	1.19841	1.43215	1.20954	2.63343	2.11554	5.20549	4.36253	6.1481	6.1061	3.73068	3.18101	4.24272	5.37752	6.63588	6.06865	8.45685	7.81273	4.44889	3.71337	4.44566	5.47712	8.11033	7.21567	3.82642	2.9269	5.65535	4.48193	2.53801	2.50217	2.72642	2.75865	2.6099	2.16633	1.15937	0.833291	1.95985	1.8585	2.66012	1.9055	0.291062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.c2f3aee8-0c03-4973-b136-7021565c707b.fc.signal	0.575927	0.627883	0.737069	0.00455007	1.26934	2.94816	1.87902	5.36402	5.17977	7.51757	5.46868	6.64251	7.56607	6.86371	5.15646	4.50872	3.52088	2.73285	2.05821	2.07081	2.26735	1.63689	1.67113	1.6686	3.29399	1.8834	1.56148	0.27083	0.11659	0.582309	1.33142	1.81579	1.9214	1.35125	0	1.13284	1.64213	1.81725	2.35067	0.506494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	1.19271	0.0540582	0	0.121972	0.193089	0.747317	1.18489	1.34633	1.73776	1.20422	2.50812	2.39305	2.27752	1.08664	0.716636	0.619854	0.945849	0.907427	1.04217	0.713436	1.15485	0.770444	0.578438	0.419725	0.852513	1.19226	1.18357	0.852777	1.40682	1.20178	0.865289	1.24575	1.5259	0.693617	0.0997659	0.174878	0.260143	0.754465	0.851183	0.495238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.bbfcde86-9029-4200-ba74-fe49f41c4cdf.fc.signal	1.25358	0.773935	0.208338	0.306872	0.525986	1.68803	3.48638	4.43166	7.20286	10.2268	10.71	11.4254	8.98057	8.08863	7.38123	3.81522	2.67352	3.45798	3.7644	3.67113	3.41313	3.114	2.92625	2.45125	2.40213	3.71854	3.89121	2.9017	1.9391	1.55263	1.1097	1.33866	1.54792	1.41226	1.39045	1.45465	2.4031	3.17985	4.23961	0.492593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.18576743-b1b7-40af-bbff-f6570943d6bc.fc.signal	2.4328	2.04727	1.00229	1.69956	2.86281	5.45716	8.04678	9.31366	8.91258	7.66296	7.91368	7.78451	8.74834	11.9959	10.3745	9.32748	10.2361	11.9675	11.3698	7.99071	9.70566	11.4233	10.4733	7.79279	6.65916	7.04914	8.16272	7.13466	5.02574	4.78757	4.06496	2.94841	3.42287	3.19844	3.25901	2.81784	3.10006	3.87528	3.69087	0.367089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.afb78491-e0c2-4398-aa2a-4c98b0c4c5b7.fc.signal	1.09683	0.496809	1.11872	1.70844	2.40935	3.04468	5.52811	6.92085	5.8984	6.57914	6.96238	8.68879	7.95512	9.64445	7.04538	6.85014	8.89963	5.74894	5.46717	5.18279	5.17047	5.12381	5.17565	5.45907	5.44975	4.70991	3.84177	5.03606	3.57077	3.04616	1.35902	1.80419	1.71364	1.72131	1.94891	2.07209	4.30781	4.08885	2.85702	0.377719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.50a67581-2a50-4c48-8845-557b0ff0fd01.fc.signal	1.238	1.29273	1.03387	0.717424	1.24277	0.911793	1.0058	0.721089	0.350359	0.249071	0.90531	0.520752	0.629681	0.721312	1.12641	1.7545	0.866739	0.861263	1.21127	1.50556	1.26939	1.2223	0.675711	0.913717	1.117	1.88901	2.02812	1.02663	0.250971	1.05176	1.32081	1.06873	2.2011	1.65834	0.365354	0.70045	1.19719	0.847046	1.25769	0.699422
