	chr1:186175916-186175995	chr1:186175996-186176065	chr1:186176066-186176215	chr1:186176216-186176365	chr1:186176366-186176515	chr1:186176516-186176665	chr1:186176666-186176735	chr1:186176736-186176815	chr1:186176816-186176965	chr1:186176966-186177115	chr1:186177116-186177265	chr1:186177266-186177415	chr1:186177416-186177565	chr1:186177566-186177715	chr1:186177716-186177865	chr1:186177866-186178015	chr1:186178016-186178165	chr1:186178166-186178315	chr1:186178316-186178465	chr1:186178466-186178615	chr1:186178616-186178765	chr1:186178766-186178915	chr1:186178916-186179065	chr1:186179066-186179215	chr1:186179216-186179365	chr1:186179366-186179515	chr1:186179516-186179665	chr1:186179666-186179815	chr1:186179816-186179965	chr1:186179966-186180115	chr1:186180116-186180265	chr1:186180266-186180415	chr1:186180416-186180565	chr1:186180566-186180715	chr1:186180716-186180865	chr1:186180866-186181015	chr1:186181016-186181165	chr1:186181166-186181266	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0	0	0	0	0.00493413	0.236836	0.18503	0.0786377	0	0.0999718	0.0707298	0.361193	1.32478	0.0752443	0	0.00863473	0.299742	0.0616767	0.617987	2.11546	2.03034	1.82311	0.321945	1.66769	1.04478	0.30591	0.266438	0.394724	0.451462	0.431729	0	0	0	0	0	0.117185	0.25287	0.0604553	0.270588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	1.97623	1.92906	1.49904	0.252564	0.443855	0.624274	0.660178	0.301772	0.0314959	0.0235474	0.470821	0.596494	0.682362	0.486804	0.857285	1.36869	1.356	0.876283	1.47108	1.53713	3.22507	4.42006	5.9586	5.07614	4.55883	5.83954	4.46938	4.55996	2.17692	2.10378	1.7069	2.36453	1.54714	1.75777	2.07959	2.52344	5.478	5.18109	0.290123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.600172	1.09753	2.80253	0.481085	0.3606	0.788978	0.407209	0.0707718	0.106984	0.234878	0.624901	0.416294	0.292463	0.747019	0.672672	0.679063	1.78656	1.00889	1.0418	1.18133	1.18897	1.45575	1.48032	1.45924	2.50088	3.13535	2.22699	1.67514	1.36651	1.71859	1.38877	0.565016	0.924065	0.371247	0.618089	0.319668	0.660552	0.343424	0.273333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.129347	1.2705	0.915683	0.491282	0.332965	1.01196	0.249107	0	0	0	0	0	0	0	0	0.41117	0.430048	0.0584737	0	0.292649	0.590727	0	0.333368	0.555906	0.508742	0.575431	0.0338301	1.1644	0.492118	1.39505	0.293628	0	0.135648	0.788253	0.0759793	0	0	0.761736	0.441935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	2.83805	3.6839	2.9728	1.79709	1.02911	0.642183	0.592445	0.706733	0.755756	0.329532	0.530987	0.978654	1.00759	0.808703	0.819127	0.953958	0.873118	0.694504	0.989908	0.833497	0.495126	0.613613	1.07488	0.911039	0.507041	0.60283	0.607732	0.711807	0.61699	0.423073	0.466256	0.24234	0.577314	0.894558	0.975568	1.04605	1.20146	0.665133	0.424618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.41804	0.475349	0.467084	0.311099	0.19056	0.282682	0.237094	0.00681988	0.256891	0.0450617	0	0	0.264628	0.0812173	0.0160912	0.574486	0.433958	0.36152	0	0	0.151422	0.145717	0.47847	0.595292	0.695676	0.714736	0.140496	0.0183928	0.339261	0.527986	0.0925779	0	0	0	0.178081	0.683245	0.212648	0	0.508772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	3.3902	5.4939	5.39855	2.25105	1.25586	0.96752	0.405575	0.0875664	0.220446	0.108043	0.438954	0.181674	0.827791	1.05152	0.64956	1.4059	2.85639	1.07484	1.28765	2.5406	1.80382	1.65697	1.38657	1.56369	0.827737	1.59463	1.72368	0.690948	0.799896	0.471932	0.219936	0.449419	0.195645	0.561003	0.892927	0.34922	0.588546	0.905545	0.39726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	0.808471	0.654376	0.581799	0.728403	0.54016	0.51567	0.364178	0.339896	0.496848	0.176343	0.402738	0.421113	0.684412	0.793525	0.551169	0.45589	0.635857	1.02568	1.07385	1.56806	0.887635	1.19056	1.53187	1.91194	0.837656	0.871621	1.35901	1.39422	1.31152	1.05799	1.33093	0.85247	0.589168	0.826419	0.486949	0.892326	0.824498	0.581092	0.652291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.295888	0	0	0	0.093132	0.213393	0	0	0	0	0.279347	0.69266	0.6016	0.254244	0	0.111222	0.919374	0.0499398	0.29331	1.02673	0.589662	0.176247	0.012935	0.623788	0.778172	0	0	0.160394	0.483725	0.131937	0.250939	0.581997	1.08118	0.02587	0	0	0.526689	0.344946	0.331169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	2.76476	4.44699	6.81698	4.52588	2.21904	1.78706	0.944767	0.522519	0.242955	0.0606433	0.145593	0.624174	1.17897	0.705097	0.534847	0.916226	1.70017	1.15309	1.1225	1.47654	2.07587	3.25203	1.54046	1.29668	0.829881	1.2911	0.788462	0.662073	0.38183	0.400898	0.46093	0.122972	0.0620897	0.504601	0.45106	0.369279	0.489665	0.304915	0.533333
