	chr19:9565148-9565297	chr19:9565298-9565447	chr19:9565448-9565597	chr19:9565598-9565747	chr19:9565748-9565897	chr19:9565898-9566047	chr19:9566048-9566197	chr19:9566198-9566347	chr19:9566348-9566497	chr19:9566498-9566647	chr19:9566648-9566797	chr19:9566798-9566947	chr19:9566948-9567097	chr19:9567098-9567247	chr19:9567248-9567397	chr19:9567398-9567547	chr19:9567548-9567697	chr19:9567698-9567847	chr19:9567848-9567997	chr19:9567998-9568147	chr19:9568148-9568297	chr19:9568298-9568447	chr19:9568448-9568597	chr19:9568598-9568747	chr19:9568748-9568897	chr19:9568898-9569047	chr19:9569048-9569197	chr19:9569198-9569347	chr19:9569348-9569497	chr19:9569498-9569647	chr19:9569648-9569797	chr19:9569798-9569947	chr19:9569948-9570097	chr19:9570098-9570205	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0	0.0308375	0.339213	0	0	0	0	0.166527	0.40459	0.672261	0.631554	1.56161	0.99667	0.00740107	0	0.395956	0.714199	2.4152	1.17059	0.114719	0	0.262226	0.729354	0.0528905	0.0898679	0.477367	0.560013	0.738963	1.11766	0.316798	0.710264	0.113733	0.986123	1.87543	0.672881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.916484	0.0739021	0.335842	0.0905196	0.506925	0.289943	0.509943	0.559703	0.242584	0.37662	0.22505	0.262611	0.569144	0.674353	0.312395	0.415001	0.249552	1.0298	0.62843	1.13528	1.04017	0.239246	0.50606	1.12772	0.272222	0.491052	0.687003	0.652632	0.778964	0.936266	0.438254	0.0325471	0.657165	0.262066	0.746627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.667663	0.210338	0.201574	0.149786	0.290011	0.154566	0.348172	0.329268	0.0567834	0.495943	0.405476	0.225939	0.213114	0.391341	0.490711	0.52895	0.353677	0.308935	0.51645	0.863659	0.352953	0.113933	0.211931	0.176875	0.973735	0.671629	0.136805	0.117088	0.137487	0.101185	0.0828603	0.161737	0.650376	0.363739	0.555294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.952142	0.222335	0	0	0	0	0.25413	0.265863	0	0	0	0	0.412375	0.776091	0.0501228	0.288326	0.299566	0.452872	0.399947	0.0086632	0.216578	0.118021	0	0	0.608498	0.800987	0.638605	0.741777	0.0084384	0	0.0908667	0.314723	0.114195	0.340853	0.56265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0.19286	0.325653	0	0	0	0	0	0	0.239003	0.24059	0	0	0	0	0.336815	0.923806	1.15807	0	0	0	0	0	0	1.43226	1.57094	0.936121	0.0585275	0	0	0	0	0.442042	0.947955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.00895587	0	0	0.0161461	0.300719	0.49272	0.0443082	0.0433407	0.216211	0.382992	0.160012	0.302134	0.299426	0.148343	0.397594	0.395575	0.0988951	0.252225	0.354543	0.118387	0	0	0.0534841	0.312651	0.287847	0.340056	0.321223	0.16364	0.50545	0.463281	0.20704	0.106968	0.122105	0.457494	0.844864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.05835	0.384411	0.371288	0.300972	0	0.28232	0.49421	0	0	0.364832	0.211835	0	0.106228	0.19715	0.513719	0.51306	0	0	0.283078	0.0915168	0.103045	0.607521	0.336731	1.04547	0.283467	0.351473	0.468995	0.622087	0.14277	0	0	0	0.103135	0.70319	0.705367
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.54176	0.0344084	0.377791	0.657816	1.3958	0.907209	1.1436	0.754513	0.67576	0.682355	0.540416	0.397367	0.522159	0.627834	0.588931	0.356754	0.169148	0.485703	0.761544	1.41409	1.07774	0.937825	0.73606	0.376231	0.561783	0.360838	0.978296	0.968772	0.57547	0.659594	0.820124	1.08462	0.633216	0.130989	0.855738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.712745	0.106531	0.14527	0.0677927	0.468738	0.188471	0.213122	0.240197	0.323737	0.469766	0.26567	0.225472	0.389632	0.496895	0.454455	0.451059	0.305123	0.379555	0.620024	0.781507	0.895311	0.291697	0.306793	0.826297	0.904077	0.436692	0.826686	0.709122	1.10547	1.4981	0.660749	0.275045	1.02459	1.00702	0.695291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.344964	0.461171	1.23756	1.37275	0.614119	0.432725	0.746302	0.866258	0.687469	1.04294	0.328095	0.764557	0.471452	0.561108	0.866961	0.299293	0.482552	0.903081	1.22547	0.41511	0.295501	0.395805	0.242119	0.943435	0.35359	1.04215	0.630492	1.52017	1.68854	1.1158	0.576912	0.0079408	0.421849	0.659081	0.669946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.148551	0.204412	0.651428	0.794969	0.0912961	0.237997	0.582359	0.391574	0.149391	0.840007	0.309833	1.05411	0.260996	0.210347	0.106225	0	0.180065	0.430505	0.60611	0.120492	0	0.3007	0.0873402	0.206457	0.084838	0.64228	0.778735	0.0593372	0.518242	0.133261	0.259322	0.0877094	0.811274	1.07463	0.741497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	0.694971	0	0	0	0.508251	0.959303	0.8018	0.0810216	0	0.0176418	0.230846	0.0188399	0.220032	0.285917	0.185469	0.0432171	0.489509	0.864712	1.02696	0.151436	0	0	0	0.0914776	1.23178	1.44664	0.504976	0.781417	1.06374	0.448399	0.351455	0.775176	0.468951	0	0.641711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0.2132	0.152585	0	0	0	0	0.136581	0.211139	0.191808	0.141511	0	0	0	0	0.229872	0.543349	0.714706	0.451417	0.248734	0.238283	0.127502	0	0	0.113396	0.290608	0.0770358	0.67184	0.511323	0.264863	0.286357	0.0794276	0	0	0.469274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.252308	0.104615	0	0.286578	0.164982	0.0956269	0.253561	0.280522	0.103121	0	0	0	0	0	0	0.233012	0.478402	0.206116	0.276955	1.02674	0.575529	0.512619	0.310781	0	0	0.31723	0.587433	0.408286	0.0893832	0.654548	0.28653	0.306858	0.262331	0.302731	0.357337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.21443	1.42288	1.99372	0.629314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214033	0.641239	1.61284	0.92545	0.553247	0.391123	0.00991813	0.0437194	0.384957	0.472603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.255849	0	0	0	0	0.170503	0.388221	0.153859	0.14282	0.0981905	0	0	0	0.120565	0.164481	0	0	0	0.40449	0.996712	0.0737504	0	0	0.0111723	0.33517	0.451407	0.460074	0.480127	0	0	0	0	0	0	0.402108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.0840557	0.0968865	0.283359	0.137813	0.17799	0.817634	0.883	0.472356	0.494948	0.130668	0.0726725	0.23479	0	0	0.0851582	0.49005	0.179912	0.214485	0.512559	0.479272	0.0752805	0.458121	0.543418	0.0423051	0.434995	0.973307	0.703625	1.10624	0.268246	0.508219	0.214915	0.31288	0.351124	0.518074	0.81957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	1.06162	0.180885	0	0.0184309	0.347886	0.955733	0.555976	0.603017	0.624548	0.182565	0.347512	0.135164	0	0.199377	1.2702	1.06384	0.326698	0.615726	0.675034	1.21415	0.573743	0.384851	0	0.0436505	0.406502	0.0555764	0.0787885	0.700484	0.243872	0.115193	0.0575967	0.313396	0.550714	0	0.576966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.483017	0.0825968	0.207745	0.12765	0.16019	0.933438	0.545552	0.237783	0.0500587	0.615576	0.5553	0.673474	0.572504	0.220454	0.116404	0.873501	0.481735	0.700667	0.579304	0.407894	0.401669	0.561774	0.452977	0.454216	0.266567	0.347119	0.731418	0.538906	0.726889	0.134086	0.0613219	0.539289	0.561819	0.572894	0.626027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0	0	0	0	0.140481	0.073143	0.409829	0.119583	0.534142	0.725713	0.587529	0.832597	0.292573	0	0	0	0.082431	0.584038	0.40054	0.260061	0.157212	0.208506	0.104513	0.48312	0.407727	0.774011	0.365719	0.662474	0.484335	0.4298	0.0413129	0	0.120927	0.500795	0.595041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	0.114266	0.266242	0.0460938	0	0	0.0237231	0.389614	0.648281	0.911671	0.49705	0.213032	0.055786	0	0	0.0147391	0.263358	0.29094	0.211547	0.107868	0.712857	0.681444	0.135848	0	0.0297087	0.358058	0.204548	0.630868	1.1015	0.434096	0.337835	0.47283	0.457106	1.11946	0.852132	0.464135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.0382244	0	0	0	0	0.297038	0.552939	0.205681	0.093453	0	0	0.0523877	0.336059	0.428172	0.361479	0.418874	0.113842	0.0547769	0.299802	0.32222	0.148769	0	0	0	0.0600271	0.4421	0.928212	0.481775	0.462244	0.264076	0.0631497	0.20456	0.29966	0.328593	0.659336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.117382	0.0968877	0.60319	0.211151	0.535975	0.0723797	0.386863	0.476227	0.663684	0.406053	0.36368	0.344526	0.654106	0.0628839	0	0	0.265638	0.548055	1.03316	0.931632	0.405421	0	0.223817	0.409771	0.559023	0.675062	0.486417	0.890878	1.08914	0.0155895	0.292852	0.0256113	0.349685	0.972955	0.609914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	0.0486865	0.0957991	0.372205	0.261881	0.378315	0.856696	0.493716	0.517632	0.342467	0.341272	0.279763	0.583692	0.597899	0.521577	0.502965	0.598234	0.357571	0.444362	0.286889	0.388054	0.473133	0.788343	0.531261	0.565901	0.473842	0.290715	0.732858	0.388342	0.466585	0.753042	0.648076	0.983949	0.940718	1.02081	0.431472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.ff176449-fe74-4f56-97cc-e3565a6ea39c.fc.signal	0.542178	0.548189	0.0403124	0	0.145545	0.518465	0.320258	0.017632	0.0125956	0.375313	0.64353	0.959656	0.201823	0.178665	0.413247	0.134731	0.43557	0.827866	0.966459	0.906179	0.917623	0.475509	0.0732233	0.402993	0.169274	0.25978	0.0930624	0.234315	0.424695	0	0	0.298751	0.360259	0	0.562971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.116415	0.430898	0.45876	0.393216	0	0	0	0	0.353955	0.331411	0.570895	0.864553	0.305442	0.303709	0.175804	0	0.323645	0.837041	1.06859	0.125691	0	0.515711	0.394394	0.836392	0.0609479	0.684484	0.479193	0.20637	0.39451	0.876942	0.43503	0.937672	1.43053	1.33113	0.731343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.616107	0.164121	0.698657	0	0	0.233597	1.11413	0.139451	0	0.471097	0.128525	0	0	0	0	0	0.142359	0.372488	0.285357	0	0	0	0.0359063	1.30052	1.49835	0.827985	0.343176	0	0.68222	1.76337	0.619973	1.03928	2.00144	0.0843316	0.827957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.327802	0	0.0867206	0.670822	0.128212	0.0972947	0.307941	0.00903267	0	0	0.369751	0.179678	0.310885	0.346295	0.178929	0.008672	0.120942	0.147612	0.0433584	0.202408	0.0221613	0	0.135193	0.618887	0.413203	0.810475	0.687713	0.339504	0.0739129	0	0	0.190555	0.787615	1.02399	0.653797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.237131	0.227111	0.190699	0.102227	0.273016	0.335493	0.131301	0.0097168	0.150517	0.0374132	0.370127	0.651023	0.608572	0.255686	0.542824	0.375917	0.243297	0.474225	0.310308	0.540046	0.691774	0.0320543	0.189835	0.310892	0.570094	0.948789	0.825448	0.595316	0.565188	0.408308	0.110951	0.02599	0.10396	0.122809	0.645688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.268304	0.514672	0.31877	0.145092	0.422071	0.142723	0.549384	1.13062	0.643852	0.452971	0.634212	0.300692	0.357607	0.861623	0.95606	0.0326965	0.0899371	0.100037	0.307713	0.535262	0.474653	0.0759319	0.331505	0.680466	0.735033	0.442632	0.609562	0.584145	0.490111	0.408624	0.502137	1.10352	1.24135	0.813071	0.56599
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0	0.366531	0.495895	0	0.767291	1.247	0.213351	0	0.441279	1.08468	1.03539	0.81637	0.603119	0.0659997	0.56616	0.462373	0.480824	0.533292	0	0	0	0	0	0.530416	2.35668	1.31802	0.448345	0.0110923	0.314786	0.547641	0	1.21611	1.37567	1.19793	0.400428
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	0	0	0.118766	0.112091	0	0	0.109789	0.36276	0.0639787	0.17381	0.298244	0.0012268	0.173584	0.128872	0	0.0765869	0.0415688	0.181531	0.457517	0.00204467	0.136712	0.371945	0.0924528	0.065512	0.2407	0.412828	0.509294	0.250111	0.448822	0.107056	0	0.349999	0.388237	0.273961	0.612844
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.fc2ea977-cbc8-4d3a-ab74-ef1a08c9be39.fc.signal	0.967833	0.325639	0.267438	0	0	0	0.143505	0.21152	0.384565	0.983408	0.211329	0.3156	0.399453	0.0138187	0.277841	0.475881	0.0963378	0.242125	0.30671	0.0378855	0.352022	0.572783	0.53437	0.00511013	0.459048	0.0305512	0.831461	1.12854	1.48368	0.551576	0.568876	0.283922	0.997225	0.912598	0.506494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.d3bf1929-bb76-4033-8d58-57bb7c239aaf.fc.signal	0.533725	0.482471	1.47978	0.293101	0.684954	0.656633	0.481963	1.51852	1.98636	0.264731	0.268996	0.838646	1.29112	0.600905	0.254221	1.78125	0.271958	0	0	0.81155	0.70171	0	0	0.0369477	1.50046	1.36191	0.500595	1.52957	0.348119	0.644391	1.43462	2.25753	0.89714	0.0347297	0.785714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.244708	0.18945	0.219459	0.0877837	0.296052	0.176161	0.122224	0.0484005	0.0364801	0.276302	0.310374	0.0811288	0.0844809	0.0881419	0.0583005	0.333769	0.258459	0.257346	0.462181	0.41057	0.151842	0.0765336	0.0290635	0.243185	0.0954973	0.223534	0.326179	0.206202	0.169327	0.306041	0.201669	0.0652447	0.080073	0.26107	0.581788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0	0.482693	0.990155	0.397145	0	0	0	0	0	0	0.234395	0.533846	0.245645	0	0	0.163771	0.603443	0.610584	0.437904	0.265374	0.556788	1.4714	1.57853	0.939625	0.334824	0.0045366	0	0.0849497	0.226948	0.201103	0.16708	0.213203	0.215441	0.180921	0.624359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8de637e5-a5d6-4185-adf0-6cd26a8c9528.fc.signal	1.28342	0.51886	0.367464	0	0.308172	0.47572	0.451036	0.250993	0.205883	0.213895	0.788834	1.03518	0.0521402	0	0.163869	0.660328	0.650399	0.83661	0.841915	0.564014	0.683735	0.134075	0.307854	0.891864	1.29774	0.624811	0.265694	0.725244	0.233797	0.533494	0.762096	0.513896	1.40753	1.51016	0.45496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.923b8fcc-4125-4fc8-8b47-0afcc64dbae5.fc.signal	1.07885	0.648832	0.387927	0.593711	0.234725	0.298589	0.27859	0.666912	1.02679	1.20241	1.16087	0.715009	0.342349	0.463586	1.39719	0.906547	0.277525	0.614244	1.20372	2.06132	1.96167	1.07546	0	0	1.69186	0.364867	0	0	0.0607953	1.63383	0.344166	0.0932573	0.620893	0.873381	0.629817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.3cb80d46-685f-499c-92a6-1e52fde53ed9.fc.signal	0.198423	0	0.242329	0.208356	0	0.234068	1.07937	0.138577	0.441414	0.155685	0.0270949	0.457841	0.265984	0.84436	0.728349	0.696657	0.87886	0.901437	0.395276	0.168408	0	0.0538936	1.16695	0.665138	0.0726783	0.465953	0.207811	0.174438	0.269076	0.847342	0.284951	0.0825222	1.48689	2.47155	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.60868	0.124135	0.196452	0.130281	0.349853	0.18606	0.661106	0.372458	0.132449	0.0985569	0.122772	0.32298	0.282576	0.00134073	0.0696173	0.186656	0.155879	0	0.237875	0.333139	0.0146403	0	0	0	0.217421	0.426153	0.425506	0.857027	0.391037	0.635738	0.702787	0.401064	0.634384	1.30014	0.454704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d458bc2-bf4f-404e-8ba6-6a89a10cb027.fc.signal	0.389554	0.340273	1.22861	0.266352	0	0.0139578	0.324499	0.172813	0.586737	0.75593	0.558881	0.771685	0.705234	0.471624	0.197176	0.536928	0.403174	1.5428	1.17555	0.764215	0.470842	0.604652	0.400242	0.669938	0.0731203	1.60826	0.884449	0.55019	0.371966	0.36937	0.789033	0.335986	1.15256	1.02146	0.280069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.cee73cdb-e806-4f6a-ad30-ab01efc5dd22.fc.signal	0.0987378	0.406841	0.269839	0.53442	0.0251057	0	0.407202	0.706767	0.066045	0	0.296355	0.774253	0.232522	0	0	0.187143	0.0789744	0.0260176	0.570332	0.489947	0.15062	0	0.147973	0.473814	0	0.197298	0.675351	0.547853	0	0	0	0.158177	0.444464	0	0.651007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.fd911a3b-cde9-464c-a982-9bde09bc6ccb.fc.signal	0.490615	0.430119	0.0337036	0.287227	0.525958	0.41431	1.08216	1.65444	0.34014	0.165748	0.265591	0.234983	0.856353	1.40218	0.337553	0.241666	0.358837	1.05463	0.971409	0	0.450703	0.0429716	0.516286	0.106186	1.24504	1.86757	0.923258	0.470667	0	1.4062	0.596886	2.57434	2.00309	0.7985	0.473918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.49953b3d-9030-4a88-85fe-119abc3077c8.fc.signal	0.646193	0.169046	0.095142	0.743248	0.127487	0.392045	0.958894	0.714957	0.588778	0.826166	0.580012	0.044933	0	0.374419	1.03274	0.81984	0.291191	0.457207	0.025833	0	0.353805	0.368623	0	0.0427818	0.220063	0.813544	0.553571	0.0314953	0.326975	0.607535	0.159303	0.976169	1.16697	0.504645	0.430088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.0627367	0.0557489	0.1999	0.0809937	0	0	0.108436	0.331099	0.0246935	0	0.151832	0.392254	0.169365	0.219893	0.285184	0	0	0.0431492	0.293628	0	0	0.170459	0.166249	0.271479	0.401943	0.0019462	0.364822	0.772926	0.309339	0.518734	0.323017	0.184139	0.657667	0	0.679325
