	chr10:24620233-24620322	chr10:24620323-24620382	chr10:24620383-24620532	chr10:24620533-24620682	chr10:24620683-24620832	chr10:24620833-24620982	chr10:24620983-24621132	chr10:24621133-24621282	chr10:24621283-24621432	chr10:24621433-24621582	chr10:24621583-24621732	chr10:24621733-24621882	chr10:24621883-24622032	chr10:24622033-24622182	chr10:24622183-24622332	chr10:24622333-24622422	chr10:24622423-24622482	chr10:24622483-24622542	chr10:24622543-24622632	chr10:24622633-24622782	chr10:24622783-24622932	chr10:24622933-24623082	chr10:24623083-24623232	chr10:24623233-24623382	chr10:24623383-24623532	chr10:24623533-24623682	chr10:24623683-24623832	chr10:24623833-24623982	chr10:24623983-24624132	chr10:24624133-24624282	chr10:24624283-24624432	chr10:24624433-24624582	chr10:24624583-24624732	chr10:24624733-24624882	chr10:24624883-24624942	chr10:24624943-24625032	chr10:24625033-24625182	chr10:24625183-24625262	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.542743	0.265203	0.4897	1.36019	1.25857	3.68949	3.07765	2.31158	1.97484	1.12125	1.38276	0.577279	0	0.0764791	1.75281	1.79886	0.12952	0	0.0164471	0.275073	0.398423	1.69853	4.15705	1.16073	0.0814129	1.31491	1.90699	0.0986821	0	0.244295	0.4286	1.10571	0.580764	0	0	0	0	0	0.626672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.195031	0	0.0412941	0.323321	0.535389	0.974686	0.687759	1.12395	1.6493	1.79707	2.14866	1.44712	1.86745	1.51745	0.765207	0.344579	0.512305	1.14488	2.19673	3.25561	3.6042	3.93077	4.72693	3.67172	2.97904	1.85095	2.38628	2.11223	2.00376	1.17946	0.551978	0.334318	0.412803	0.658421	0.850098	0.41229	0.188465	0.568554	0.54192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	6.5984	3.86987	1.11538	1.7163	0.958141	0.948211	0.578802	0.668459	0.536998	1.31931	1.20143	1.33366	1.37351	2.09763	1.95264	1.27471	0.685191	1.35837	1.83497	2.27349	4.71373	3.63101	4.32403	4.46972	5.32821	4.26304	2.05939	2.10878	2.79318	4.35705	1.61567	2.5884	4.06226	7.25062	5.40548	1.88015	2.80993	5.51056	0.651136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0	0	0	0	0	0	0	0.122861	0.299292	0.553497	1.44135	1.57669	1.10179	1.30814	0.483207	0.763037	0.699983	1.04405	1.52393	4.56682	5.27178	4.97026	6.36692	5.09548	5.07453	4.1303	1.63059	0.193346	0.561982	0.716553	1.28563	0.819256	0.410863	0.98114	1.70371	1.43701	1.13018	0.950307	0.254054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.656034	0.963892	0.333031	0.477311	0.313756	0.618278	0.241573	0.357235	0.846822	1.70865	3.273	3.57874	4.37507	6.44807	5.80601	2.58704	1.13171	2.72245	4.40555	3.53306	3.05093	2.66358	2.85809	5.9192	6.97084	6.01406	5.24705	2.27384	2.53523	1.73239	0.875041	0.950767	0.471862	0.907452	1.59964	1.0076	0.154397	0.408692	0.744162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0	0	0	0	0	0	0.634666	0.525601	0.281171	1.02823	0	0.889614	0.827834	1.10391	0.092264	0	0	0.927103	0.720182	0.891456	0.924076	0.0621418	0.649862	1.03748	0.502363	0.721056	1.39152	0.190667	0.4539	0	0.347769	1.28234	1.92227	0.720062	0.144452	1.24421	0.593199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.200079	0	0.232746	0.521354	0.0423199	0.338087	0.292283	0.270622	0.502234	0.553159	0.840507	1.23821	1.54835	1.64873	1.47734	0.658619	0.641896	0.752675	0.77017	1.48108	0.89387	1.32422	1.68623	1.9964	1.09703	1.53571	1.26746	1.14755	1.31105	1.50691	0.711757	0.599126	0.969071	0.530391	0.623318	0.562696	0.547246	0.923867	0.550943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	6.83339	3.34328	0.88413	1.90772	2.38781	2.0975	0.674006	1.37025	1.01969	1.67944	2.78009	2.25435	3.19074	3.397	4.11091	2.59161	0.801601	2.33858	4.02029	6.76669	10.8436	9.32333	5.30562	6.68455	6.18394	3.39434	2.59528	2.93039	4.69585	4.40118	2.9264	3.2672	7.42088	8.86047	5.26304	1.59454	2.00836	4.06707	0.617988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.266497	0.065681	0.0265379	0.244004	0.569796	2.41058	0.466886	1.09178	1.24938	1.04038	3.00843	2.15249	2.53885	1.97132	0.426498	0.611724	0.628434	0.81315	0.796548	0.484831	0.388151	0.639591	0.730751	1.28378	1.11797	1.38964	0.873109	1.2777	0.867654	1.37025	0.638857	1.92519	2.31586	0.74911	0.081542	0.216687	0.589509	0.520411	0.438849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.70268	0.38089	0.0317415	0.241734	0.844189	1.40453	1.06671	1.55692	0.822894	0.768313	0.49404	0.0393595	0	0.119349	1.33472	1.3196	0.0825342	0	0.0148124	0.812726	1.36199	1.94119	3.08131	0.830535	0.485073	1.78552	1.2255	0.194271	1.02103	0.571445	0.645096	0.651605	0.234552	0.0203147	0.355498	0.279321	0	0	0.479388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.202251	0	0.181556	0.307276	0.0803178	0.380319	0.488767	0.87375	1.59221	0.956942	0.95596	0.576931	0.175476	0.317226	1.52345	1.50208	0.0174607	0.33169	0.840828	0.965379	1.22142	1.81157	1.71066	0.493507	0.782709	1.53793	1.28929	0.669223	0.80738	0.0323018	0.357855	0.890299	0.837255	0.569059	0.757166	0.333169	0.019206	0	0.219178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0	0	0	0	0	0.238237	0.812905	0.697409	0.135762	0.572141	1.23922	2.24442	1.61017	2.75433	1.51856	0.397093	0.929916	3.09984	4.00369	4.09052	7.03568	6.02475	3.79058	3.13739	2.58944	1.64739	1.49318	2.22645	0.739269	0	0.699835	0.880399	0.759024	0.061098	0	0.00891147	0.189592	0.520896
