	chr3:78645129-78645278	chr3:78645279-78645428	chr3:78645429-78645578	chr3:78645579-78645728	chr3:78645729-78645878	chr3:78645879-78646028	chr3:78646029-78646178	chr3:78646179-78646328	chr3:78646329-78646478	chr3:78646479-78646628	chr3:78646629-78646778	chr3:78646779-78646928	chr3:78646929-78647078	chr3:78647079-78647228	chr3:78647229-78647378	chr3:78647379-78647528	chr3:78647529-78647678	chr3:78647679-78647828	chr3:78647829-78647978	chr3:78647979-78648128	chr3:78648129-78648278	chr3:78648279-78648428	chr3:78648429-78648578	chr3:78648579-78648668	chr3:78648669-78648728	chr3:78648729-78648878	chr3:78648879-78649028	chr3:78649029-78649178	chr3:78649179-78649328	chr3:78649329-78649478	chr3:78649479-78649628	chr3:78649629-78649778	chr3:78649779-78649928	chr3:78649929-78650078	chr3:78650079-78650155	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.150488	0	0	0	0.123351	0.763539	0.223267	0	0	0	0	0	0.0801797	0.10485	0.448997	0.673493	0.172694	0.0962153	0.926361	0.45763	0	0	0.251635	0.197361	0.123353	0.196131	1.13729	0.59455	0.447763	0.984335	1.03121	0	0.0530419	0.209699	0.504617	0.414644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.790132	1.1875	1.56201	2.342	2.50591	0.980898	0.787718	0.658906	0.533302	0.913258	0.79179	1.3148	0.744321	0.775437	1.28822	1.3131	1.83839	1.71131	3.15489	3.81472	2.79962	2.18333	2.43801	1.731	1.17324	0.924687	0.558649	0.133746	0.532699	0.715416	0.577973	0.703378	0.823077	0.749374	0.505096	0.244375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	15.8197	10.9241	8.66633	8.98659	9.56577	2.26179	8.17702	2.77213	1.19347	0.993526	0.538592	0.125087	0.233443	0.369039	0.258683	0.436004	0.727159	0.588372	0.506351	0.715285	0.774425	0.87322	0.341799	0.544434	0.406334	0.43661	0.308336	0	0.214131	0.340538	0.303555	0.417742	0.583165	0.557713	0.842778	0.320127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.387049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590112	0.30706	0	0	0	0	0	0	0	0	0	0	0.554764	0	0	0	0	0	0	0	0	0.640693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	2.56078	2.61294	4.22468	4.62438	5.20767	0.880808	3.46643	1.83279	0.201833	0.577289	2.35658	2.04993	1.3865	1.32847	1.80065	1.59067	2.00915	2.39607	2.51105	2.79966	2.25367	2.14566	2.21831	2.30446	2.21528	2.97625	3.52632	4.38113	5.82801	5.39142	5.3944	5.59424	4.017	1.74668	1.78132	0.42657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.05357	0.71055	1.08335	0.491089	1.415	0.893594	0.479264	0.623938	0	0.520811	0.035918	0	0.264653	0.362985	1.41332	0.325379	0.392447	0.520007	0	0	0.055914	0.525223	0.15634	0.834719	0.643502	0	0.215812	0.979942	0.446661	0.216724	0.312387	0.273806	0.219384	0	0	0.353436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	2.52634	1.70097	2.55943	2.57791	2.05934	0.752998	0.92151	0.665615	1.20896	1.9058	1.52706	1.39952	1.63894	1.65197	1.61066	1.0847	1.50277	1.26456	2.16292	1.28668	1.2903	1.85677	1.98519	1.83122	1.42825	1.79112	2.65092	2.08642	1.29747	1.63742	1.24595	0.980641	1.35246	1.73362	1.58211	0.0657895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	9.59161	9.1839	7.73815	8.59093	12.0364	2.17107	5.86629	1.94838	0.923805	1.1591	0.507477	0.296351	0.401806	0.341196	0.463172	0.476405	0.867901	0.7127	0.685233	0.793453	1.046	0.79393	0.54473	0.146688	0.0363175	0.447832	0.443258	0.613381	0.152049	0.447432	0.503603	0.318626	0.492922	0.557797	0.0678784	0.474419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.156167	0.212031	0.448284	0.180305	1.1649	1.679	1.16023	0.528271	0.0596743	0	0	0.015236	0.326351	0.467306	0.877502	0.739087	0.488945	0.191716	0.195524	0.230417	0.234886	0.194258	0.233613	0.160822	0	0	0.148548	0.181558	0.160362	1.4032	0.70101	0.00634833	0.604485	0.693396	0.648189	0.432692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	1.45487	1.87223	2.05865	2.86808	2.56394	1.39735	1.00031	0.823132	0.601965	0.867169	0.696373	0.222227	0.716704	0.82689	0.889522	0.403526	0.0356645	0.669311	0.382619	0.261424	0.183293	0.505306	0.860863	1.48183	1.13097	0.354064	1.0403	0.492453	0	0.0413833	0.349748	0.303796	0.150606	0.183437	0.40282	0.415584
