	chr6:132720554-132720703	chr6:132720704-132720853	chr6:132720854-132721003	chr6:132721004-132721153	chr6:132721154-132721303	chr6:132721304-132721453	chr6:132721454-132721603	chr6:132721604-132721753	chr6:132721754-132721903	chr6:132721904-132722053	chr6:132722054-132722203	chr6:132722204-132722353	chr6:132722354-132722503	chr6:132722504-132722653	chr6:132722654-132722803	chr6:132722804-132722953	chr6:132722954-132723103	chr6:132723104-132723253	chr6:132723254-132723403	chr6:132723404-132723553	chr6:132723554-132723703	chr6:132723704-132723853	chr6:132723854-132724003	chr6:132724004-132724153	chr6:132724154-132724303	chr6:132724304-132724453	chr6:132724454-132724603	chr6:132724604-132724753	chr6:132724754-132724903	chr6:132724904-132725053	chr6:132725054-132725203	chr6:132725204-132725353	chr6:132725354-132725503	chr6:132725504-132725653	chr6:132725654-132725803	chr6:132725804-132725953	chr6:132725954-132726103	chr6:132726104-132726234	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.ef7cd299-7014-4a6e-aff5-047fdd433b97.fc.signal	0.999468	0.835384	0.895043	0.913752	1.04422	0.790646	2.44278	0.413992	1.30846	1.41765	1.51981	2.21387	1.56697	2.7779	2.46672	2.42598	2.2902	2.62741	2.84586	1.5171	1.16492	1.93219	1.4505	1.77978	3.08683	1.50034	2.72224	6.01587	5.22204	3.78333	2.13521	2.28058	2.28558	3.30998	2.08186	4.59517	4.04489	4.11887	0.531669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0.290734	0.492696	0.450718	0.786907	1.79483	1.30329	1.16334	1.18063	0.742924	0.700229	0.672792	1.465	1.24418	0.578791	0.596135	1.26855	1.4887	2.29795	2.77718	3.99019	2.78724	2.40912	1.19486	1.24008	2.37504	1.77119	2.54238	2.74959	2.48264	2.70235	3.80492	3.94153	3.617	7.00922	8.43987	7.69283	9.22077	4.89515	0.1625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.414025	0.299306	0.164141	0.0549047	0.222509	0.0409881	0.291797	0.636733	0.229125	0.308767	0.248719	0.906389	0.658663	0.492649	0.379667	0.594527	0.769964	0.474173	0.426394	1.13224	0.319461	0.441277	0.0502978	0.00106647	0.318925	0.0011002	0.78197	0.627018	0.844231	0.848313	0.42121	0.471706	0.328659	0.618651	0.220624	0.198077	0.391108	0.158489	0.457516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	0.354307	1.00242	0.634251	0.576184	0.401124	0.412898	0.534597	0.923324	0.62737	1.08881	0.555916	0.519397	0.198529	0.304086	0.530491	0.498881	0.55078	1.00336	0.780468	0.490778	0.353104	0.334017	0.329877	0.354256	0.505988	0.53952	0.608715	0.519516	0.63672	0.946241	1.06756	0.953898	0.845194	0.659473	0.969339	1.58678	1.28858	1.99035	0.604651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.d5aa2b31-e719-4799-8359-f5ba7c375e73.fc.signal	0.367743	0.924712	0.40736	0.4235	0.131666	0.282534	1.12779	0.549191	0.222885	0.0124011	0.657885	0.508801	0.372729	0.652073	0.558126	0.54358	0.480544	0.974679	0.35999	0.564276	0.920096	1.84973	1.26907	0.714366	2.69163	4.17058	3.09826	3.02345	3.93366	4.91812	2.3604	1.33484	1.6124	2.41612	2.11188	3.37871	1.39056	2.29535	0.324829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.0844459	0.860296	1.92115	1.35639	0.389524	0.776636	0.809715	0.0924544	0	0.123678	0.0997249	0.212215	0.365572	0.0560782	0.624903	1.17518	0.625699	0.0364949	0.226142	0.23558	0.285053	0.0653256	0	0.580417	0.364224	0.881509	1.07213	0.687094	0.758671	0.650563	0.272128	0.654693	0.412158	0.37367	0.301633	0.116969	0.244758	0.198421	0.417808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.392699	0.715604	0.550513	0.760115	0.581031	0.283402	0.388886	0.259278	0.333539	0.85989	0.712493	0.205084	0.514665	0.20167	0.0766951	0.0160669	0.158467	0.605658	0.732131	0.713372	0.706805	1.05219	0.345073	0	0.203326	0.504987	0.38999	0.23351	0.248519	0.398912	0.524394	0.216794	0.26318	0.175783	0.11695	0.277456	0.172924	0.410332	0.495413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	3.36765	4.25428	2.36845	1.48248	2.01614	2.61161	3.74144	4.64451	3.73373	1.59339	1.26297	2.73216	2.35477	1.20964	1.49677	1.29341	2.01626	0.999142	0.495414	0.977588	0.632858	1.00428	1.65684	1.82802	1.20817	1.57554	1.5721	0.87618	1.0855	1.2519	0.775683	0.548332	0.797418	1.70464	1.19269	1.30147	0.824115	0.456919	0.588008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.556011e1-857e-4510-a17f-89e743dedeaa.fc.signal	1.34528	1.39447	1.99459	2.50711	0.794937	1.6834	1.32382	0.937606	0.76107	1.72076	3.58028	2.65819	3.60753	3.22371	3.73854	0.76901	1.51421	1.37732	0.344174	1.4986	1.56654	1.33918	0.951183	0.896074	2.04736	3.30531	5.64056	4.42061	4.65425	4.13202	2.64582	2.40286	2.64599	4.23714	4.176	1.14385	0.863498	1.72882	0.411511
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.1f52ccac-321d-48d1-a5dd-159e559bb6f6.fc.signal	0	0	0	0	0.212772	0.622234	0.161355	0	0	0	0	0.148832	0.472006	0.091794	0	0.0695086	0.571161	0.461066	0.323046	0.464993	0.417197	0.435098	0.049176	0	0.0580063	0.46561	0.368666	0.354124	1.01101	0.790239	1.25142	1.40607	1.08311	2.02679	4.65624	5.6027	3.22795	2.41102	0.514019
