	chr10:4996700-4996849	chr10:4996850-4996959	chr10:4996960-4996999	chr10:4997000-4997049	chr10:4997050-4997149	chr10:4997150-4997299	chr10:4997300-4997449	chr10:4997450-4997509	chr10:4997510-4997599	chr10:4997600-4997669	chr10:4997670-4997749	chr10:4997750-4997899	chr10:4997900-4998049	chr10:4998050-4998199	chr10:4998200-4998349	chr10:4998350-4998499	chr10:4998500-4998649	chr10:4998650-4998799	chr10:4998800-4998949	chr10:4998950-4999029	chr10:4999030-4999099	chr10:4999100-4999129	chr10:4999130-4999249	chr10:4999250-4999329	chr10:4999330-4999399	chr10:4999400-4999549	chr10:4999550-4999699	chr10:4999700-4999849	chr10:4999850-4999949	chr10:4999950-4999999	chr10:5000000-5000149	chr10:5000150-5000299	chr10:5000300-5000449	chr10:5000450-5000599	chr10:5000600-5000749	chr10:5000750-5000899	chr10:5000900-5001049	chr10:5001050-5001199	chr10:5001200-5001349	chr10:5001350-5001499	chr10:5001500-5001649	chr10:5001650-5001777	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0	0.154651	0.47923	0.47923	0.333054	0.0682765	0.502555	0.47923	0.0559037	0	0.0898312	0.512724	0.351631	0.30462	0.52714	0.720364	0.85452	0.642122	0.720376	0.293478	0.23955	0.03194	0.055895	0.23955	0.23955	0.223517	0.322639	0.103805	0	0.172476	0.389718	0.648689	1.04089	0.716722	0.271513	0.245982	1.46673	0.915176	0.876946	0.477597	0.542974	0.496763	0.226133
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	1.40056	0.397642	0.540783	0.736182	2.65894	3.02021	1.258	0.432228	0.224413	0.411456	0.47804	0.428781	0.0960507	0	0	0.119416	0.406453	0.35879	1.26188	1.14279	0.419992	0.274873	0.0766856	0.361518	0.345756	0.0489854	0.186436	0.715467	0.260532	0.0167314	0.566477	0.600714	1.54341	3.40062	4.73152	0.832575	2.18049	2.14449	1.02775	0.867808	0.93279	1.72907	0.499345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0534641	1.43322	0.5891	0	0	0	0.438226	0.0515568	0	0	0	0	0.582098	1.1358	0.181728	0	0.911018	0.034074	0	0	0	0	0.620904	1.42354	0	0	0	0	0.704196	3.10714	3.54554	0.290408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.5438	0.122984	0	0.126574	0.477278	0.0234397	0.927225	0.270746	0	0	0	0	0	0	0.29534	0.43129	0.609431	0.175798	0	0	0.0038132	0.557472	0.0101693	0	0	0.165248	0.831157	0.564574	0.393987	0	0.359374	0.537037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.189652	0.121618	0.15377	0.15377	0.129167	0.228793	0.671467	0.069198	0	0	0.136474	0.866256	0.743238	0.163	0	0.137671	0.515652	0.319786	0.351297	0.249883	0.15377	0.138393	0.015377	0.226816	0.30755	0.146597	0.269618	0.281918	0.0753473	0.0276786	0.250138	0.395283	0.0943625	0.478206	0.794496	0.30037	0.447651	0.401742	0.322565	0.030754	0.183499	0.501064	0.36159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	1.76245	0.796284	0.769863	1.02549	3.98869	7.15324	4.32274	2.35555	0.897357	0.788509	0.982218	0.279862	0.319594	0.0658557	0.206283	0.428793	0.412425	0.232089	0.329107	0.962244	0.583153	0.232432	0.200957	0.0853461	0.0806887	0.163671	0.214031	0.300225	0.0522972	0.223716	0.454914	0.457028	1.25489	2.10563	2.25436	1.21724	2.60973	1.78855	2.10312	0.679974	0.429576	1.12615	0.471098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0	0	0	0.0876056	1.26868	0.445739	0	0	0	0	0.169053	0.628663	0.552447	0.885148	1.31204	1.04364	0.535378	0.726806	1.08848	0.909588	0.367319	0.19045	0.0174579	0.0238061	0.868095	0.572724	0	0.20949	0.198064	0.19045	0.789873	1.04514	0.706066	0.505792	0.835567	0.00126967	0	0.194255	0.66163	0.848016	0.987685	0.95957	0.512085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.240934	0.0892841	0.065475	0.165	0.275005	0.258417	0.317781	0.0589275	0.03492	0.13095	0.248812	0.393683	0.506647	0.651478	1.25057	1.67841	1.34648	1.00424	0.3272	0.233351	0.280617	0.178969	0.12222	0.162053	0.533196	1.18312	0.486206	0.114367	0.02619	0.154522	0.520037	0.618857	0.853125	0.605754	0.322147	0.236588	0.547225	0.271001	0.725081	1.17216	0.903394	1.03824	0.437346
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0	0	0	0	0	0	0	0.0139347	0.492604	0.62691	0.158834	0	0	0	0	0.219471	0.482755	0.394958	0	0	0	0	0	0	0	0	0	0	0.163036	0.31144	0	0	0	0	0	0	0	0	0.0935725	0.339048	0.219038	0.51
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0	0	0	0	0	0	0.447904	0.67047	0.43579	0	0	0	0.0647995	0.33517	0.346347	0.236853	0	0.820191	2.46509	1.33252	0.617734	0.33517	0.388292	0.779404	1.00565	0.429044	0.339641	0.717395	0.673804	0.33517	0.355296	1.44596	2.32503	2.01137	0.556446	0	0	0.146666	0.442739	0.245791	0.296945	0.604214	0.340219
