	chr18:30991954-30992103	chr18:30992104-30992253	chr18:30992254-30992403	chr18:30992404-30992553	chr18:30992554-30992703	chr18:30992704-30992853	chr18:30992854-30993003	chr18:30993004-30993153	chr18:30993154-30993303	chr18:30993304-30993453	chr18:30993454-30993603	chr18:30993604-30993753	chr18:30993754-30993903	chr18:30993904-30994053	chr18:30994054-30994203	chr18:30994204-30994353	chr18:30994354-30994503	chr18:30994504-30994653	chr18:30994654-30994803	chr18:30994804-30994953	chr18:30994954-30995033	chr18:30995034-30995103	chr18:30995104-30995253	chr18:30995254-30995403	chr18:30995404-30995553	chr18:30995554-30995673	chr18:30995674-30995703	chr18:30995704-30995853	chr18:30995854-30995953	chr18:30995954-30996003	chr18:30996004-30996153	chr18:30996154-30996303	chr18:30996304-30996393	chr18:30996394-30996453	chr18:30996454-30996543	chr18:30996544-30996603	chr18:30996604-30996733	chr18:30996734-30996753	chr18:30996754-30996903	chr18:30996904-30996996	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.77484	0.276808	0.943499	1.19426	1.80299	0.300741	1.08384	2.22124	1.66527	0.27253	0	0	0	0	0.121152	0.88079	0	0	0	0	0	0.912578	1.60731	0.0305509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449453	0.397292	0.115549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.129023	0.598363	0.857482	0.188027	0.197733	0.238384	0.0996276	0.300595	0.283935	0.237707	0.605965	0.0282324	0	0.757322	0.656369	0.448652	0.493715	0.434042	1.06562	1.82924	1.31932	1.43353	0.695216	1.09732	0	0.168008	1.20006	0.815085	0	0.589367	0.0973722	1.61579	1.73072	0.226344	0.241463	1.18093	1.30263	0.329066	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.0803207	0.596317	0.537288	0.80898	0.856434	0.547916	0.936151	1.24035	0.701123	0.920252	0.991227	1.12369	0.945688	1.66447	0.808403	0.949269	1.03259	1.1283	0.590344	0.47223	0.358344	0.310005	0.58567	0.752949	0.56906	0.494242	0.630468	0.496477	0.273887	0.583543	1.2958	2.01853	1.73251	1.81076	1.7403	1.7197	0.941565	0.868821	0.929567	1.10832	0.413934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0	0.110131	0.304075	0.374864	0.947636	0.0776872	0	0	0.247221	0.397951	0.222829	0.587322	0.426962	0.78741	0.344572	0.142807	0.714767	1.02517	0.807688	0.210367	0	0.17698	0.495602	1.06474	0.925646	0.485598	0.151747	0.0572273	0.0823493	0.144719	0.519549	0.467832	0.0819972	0.0583587	0.347803	0.455028	0.323749	0.333275	0.508304	0.449104	0.367521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.562324	1.47226	2.70619	1.70734	4.18851	2.97608	2.675	2.45265	0.913357	0.9068	0.392721	0.530347	0.547315	0.532624	1.18987	0.560726	0.408525	1.18808	0.886869	0.805985	0.988309	0.721291	0.322288	0.684653	0.786988	0.645702	1.1471	0.969995	0.648836	0.261211	0.715369	0.74106	0.544285	1.25567	1.28443	0.576252	1.03478	1.09421	0.636315	0.217118	0.550301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.223644	0.271305	2.83563	2.64057	4.72762	2.54899	2.40664	2.67897	0.853111	0.842183	0.91979	0.810534	0.43166	0.40743	0.0988028	0.247911	0.990828	1.20683	0.198525	0.460146	0.482663	0.459207	0.47073	0.31485	0.679927	0.554249	0.17632	0.243359	0.196771	0.0591158	0.203174	0.842636	0.715167	1.04026	0.946246	0.433043	0.22498	0.26008	0.192032	0.578235	0.441176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	0.150786	0.336193	0.568449	0.583894	0.814679	0.790191	0.467622	0.348021	0.221492	0.164844	0.277156	0.205482	0.19181	0.374345	0.26971	0.0996457	0.0548165	0.00851942	0.146913	0.176218	0.0661252	0.0573016	0.0707812	0.0693895	0.151617	0.225787	0.197534	0.161279	0.0152026	0.008193	0.103938	0.288367	0.412291	0.267433	0.207519	0.154271	0.204568	0.333534	0.348213	0.184208	0.475524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	0.238773	0.485113	0.771356	0.528897	0.498772	0.677921	0.366101	0.307244	0.409175	0.0640793	0.0679481	0.262718	0.21801	0.141384	0.247792	0.066044	0.091327	0.190221	0.343197	0.328673	0.31692	0.330504	0.407133	0.264888	0.387557	0.523542	0.393862	0.197247	0.0121512	0.0578376	0.100519	0.246197	0.248624	0.149915	0.155125	0.221127	0.298581	0.387172	0.315259	0.186906	0.407061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.354856	0.255974	0.887779	1.08183	1.74334	0.281626	1.06859	1.00358	0.006494	0.136371	0.188322	0	0	0	0	0.29612	0.0285736	0	0.438986	0.210405	0.153418	0.460226	0.915715	0.274069	0	0	0.11689	0.606622	0.957541	0.109097	0	0	0	0	0	0	0	0.068187	0.51957	1.27394	0.297101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	0	0	0.0859464	0.448133	1.00865	0.170662	0	0	0.208949	0.151578	0.3168	0.644585	0.0436961	0.009555	0.592675	0.0805629	0	0.0546205	0.391056	0.163213	0	0.192109	1.13635	0.53927	0.41104	0.129697	0	0.0491547	0.40767	0.061425	0	0	0	0	0	0	0	0	0.195182	0.320951	0.214863
