	chr16:24856120-24856269	chr16:24856270-24856329	chr16:24856330-24856419	chr16:24856420-24856489	chr16:24856490-24856569	chr16:24856570-24856719	chr16:24856720-24856869	chr16:24856870-24857019	chr16:24857020-24857169	chr16:24857170-24857319	chr16:24857320-24857469	chr16:24857470-24857619	chr16:24857620-24857769	chr16:24857770-24857919	chr16:24857920-24858069	chr16:24858070-24858219	chr16:24858220-24858369	chr16:24858370-24858519	chr16:24858520-24858669	chr16:24858670-24858819	chr16:24858820-24858899	chr16:24858900-24858969	chr16:24858970-24859119	chr16:24859120-24859269	chr16:24859270-24859419	chr16:24859420-24859569	chr16:24859570-24859669	chr16:24859670-24859719	chr16:24859720-24859869	chr16:24859870-24860019	chr16:24860020-24860169	chr16:24860170-24860319	chr16:24860320-24860469	chr16:24860470-24860619	chr16:24860620-24860769	chr16:24860770-24860919	chr16:24860920-24861069	chr16:24861070-24861159	chr16:24861160-24861219	chr16:24861220-24861278	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	3.92616	1.73612	0.793038	0	0	0	0	0.707431	2.6806	1.96569	0.551475	0.403166	0.629664	0.560309	0.446015	0.356336	0.948461	1.59743	1.23306	3.98014	3.7358	3.26129	4.6624	6.37658	8.10686	4.73664	6.86942	3.94081	0.876925	0	0.0578687	0.722303	1.16072	1.26842	0.319471	0.484949	0.630063	0.549282	2.56339	4.31273	0.496587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.36473	0.142401	0.546154	0.738946	0.155753	0.152774	0.361957	0.992536	0.68784	0.805343	0.14896	0.700361	0.570713	0.712405	0.928073	0.501295	1.0487	0.703434	1.33883	2.10373	1.36335	0.583897	0.584853	2.21825	1.88687	1.29637	0.245058	0.337984	0.695783	1.60674	2.10342	0.695931	1.52899	0.507981	0.704276	1.60871	0.0595851	0.0727881	0.773333	1.39034	0.393382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	2.31088	1.4087	0.561469	0.964103	0.432204	0.431101	0.897681	1.31515	0.685712	0.686981	0.847512	1.35083	1.26531	1.08083	1.90476	1.52784	1.05117	1.44856	2.00922	2.30915	2.67484	2.20316	2.98422	4.05061	2.60028	2.00419	2.30819	1.1536	0.475058	2.17558	1.65838	2.2268	2.04871	0.974488	0.989907	1.05543	0.592752	0.710793	0.665377	1.15689	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	1.02247	1.16473	0.853335	0	0	0	0	0	0.042708	0.27049	0.144553	0.35698	0.286002	1.37479	0.353744	0.183886	0.328547	0.516977	0.298401	0.519338	0.270204	0.198888	0.925517	2.71447	1.24794	0.846921	0	0	0.356461	3.05433	1.47078	1.26582	3.36772	1.02225	1.23357	1.59011	1.81397	0.392143	1.91643	2.08399	0.340426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.f30cfd28-f0bb-4e61-a8ad-120bd3fb3681.fc.signal	0.977787	0.570274	0.112669	0	0	0.12783	0.193182	0.219079	0.541114	1.57719	0.824099	0.491612	0.885413	0.619182	0.474293	0.543619	1.03495	0.540922	1.00276	1.62718	1.50717	1.08353	1.13883	2.84528	2.0852	2.47576	2.22539	1.79634	1.47024	3.12628	2.38109	1.50044	1.61459	0.909326	0.556817	0.862	0.481151	0.290005	0.460263	0.789598	0.432099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	3.2882	2.90295	2.11165	1.76844	1.56726	0.948685	0.967528	2.15631	1.41783	0.538887	0.764043	0.881613	1.21732	1.14736	1.01074	1.60967	1.81798	2.29152	2.19941	2.81545	1.76057	0.367511	0.846817	1.80028	1.51207	1.49755	1.36516	0.745606	0.507532	0.922455	0.723786	0.344811	0.416478	0.621382	0.581641	1.59572	0.892134	0.72509	0.63382	1.46268	0.637931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	1.03563	1.40061	1.72064	1.39409	0.704207	1.23804	1.06592	2.33073	2.06754	1.11001	1.71073	1.52827	1.25031	0.964711	1.80965	3.87979	6.14419	4.18342	2.61618	2.84278	6.32527	3.68303	2.12816	2.00807	1.32552	0.692897	0.757693	0.696226	0.512375	1.251	1.27196	0.959956	0.0258188	0.801155	0.980958	1.12884	0.0996759	0.50664	0.877745	1.7989	0.641286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.724761	0.655582	0.678955	0.551559	0.221312	0.437349	0.688935	0.767272	0.291509	0.718799	1.22201	0.987536	0.898438	0.623924	1.1459	0.486723	1.01345	1.2898	0.594451	1.09371	1.0735	1.42857	0.80047	0.609281	0.969415	0.369619	0.682178	0.693797	0.835989	0.461551	0.59024	0.463491	0.7642	0.505111	0.510894	0.149988	0.0174096	0.648297	1.1442	1.34074	0.533865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	1.10561	0.971408	0.460724	0.0187553	0	0.302817	0.0956411	0.407365	0.484896	0.906924	0.220667	0.722901	0.989327	0.556511	0.916529	0.156904	0.286183	0.8835	1.23149	2.86625	0.916027	1.32318	1.18905	2.96566	0.836894	1.37442	0.521617	0.0395216	0.54979	2.26319	1.61329	1.1821	1.07709	0.0263477	0.593206	1.17191	0.590921	0.444444	0.259548	0.473609	0.314121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	3.86692	2.02955	2.68854	2.54767	1.6011	0.938297	0.408694	1.32241	1.80435	1.56571	1.16714	1.92234	2.416	1.70025	1.62408	2.54912	4.61284	5.8178	5.41726	4.89187	4.08177	2.75192	1.60787	3.47903	2.55961	1.0579	0.484508	0.787243	0.826144	0.671576	1.17165	1.20114	1.6113	1.04228	1.0324	1.16871	0.978586	1.13716	0.972212	1.18259	0.699088
