	chr15:58539285-58539434	chr15:58539435-58539584	chr15:58539585-58539734	chr15:58539735-58539884	chr15:58539885-58539934	chr15:58539935-58540034	chr15:58540035-58540184	chr15:58540185-58540334	chr15:58540335-58540484	chr15:58540485-58540634	chr15:58540635-58540784	chr15:58540785-58540934	chr15:58540935-58541084	chr15:58541085-58541234	chr15:58541235-58541384	chr15:58541385-58541534	chr15:58541535-58541684	chr15:58541685-58541834	chr15:58541835-58541894	chr15:58541895-58541984	chr15:58541985-58542134	chr15:58542135-58542284	chr15:58542285-58542384	chr15:58542385-58542434	chr15:58542435-58542584	chr15:58542585-58542734	chr15:58542735-58542884	chr15:58542885-58542974	chr15:58542975-58543034	chr15:58543035-58543184	chr15:58543185-58543334	chr15:58543335-58543484	chr15:58543485-58543634	chr15:58543635-58543784	chr15:58543785-58543834	chr15:58543835-58543934	chr15:58543935-58544084	chr15:58544085-58544234	chr15:58544235-58544384	chr15:58544385-58544467	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.260678	0.300271	0.475389	0.450147	0.370178	0.337741	0.288831	0.0997993	0.614596	0.755279	0.238831	0.357193	0.436971	0.472252	0.396476	0.436133	0.739845	0.174877	0.132571	0.216961	0.348454	0.810936	1.28671	1.10789	0.920511	0.800607	1.44634	2.00378	0.84689	0.804907	0.610716	0.483923	0.270526	0.331539	0.155476	0.116632	0.234287	0.167129	0.397969	0.202758	0.912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.471632	0.383284	0.184258	0.158128	0.404044	0.18359	0.470802	0.479034	0.274741	0.57306	0.71775	0.204352	0.0778468	0.343418	0.725611	0.417277	0.4183	0.648489	0.31578	0.141	0.371829	1.27281	1.23345	0.295612	0.698642	0.607282	0.422931	0.63469	0.274474	0.496694	0.176119	0	0.0655055	0.559427	0.236525	0.141499	0.338962	0.634866	0.840275	0.57332	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.830419	0.700195	0.343175	0.336672	0.667908	1.25579	0.868525	0.112759	0.0981304	0.471137	0.398627	0.228909	0.417898	0.722798	0.350017	0.244557	0.305863	0.368258	0.485485	0.48055	0.345424	0.671474	0.602348	0.40337	0.394083	0.453797	1.0298	0.764776	0.332083	0.237573	0.367428	0.369647	0.805206	1.11773	0.530962	0.656012	1.03923	0.916484	1.03992	0.923782	0.37758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.0958313	0.615646	0.797292	0.590555	0.749791	0.762296	0.492943	0.00775673	0.0459805	0.57833	1.15663	0.89562	0.569053	0.285735	0.387853	0.851258	0.889387	0.507755	0.513559	0.568906	0.7667	1.08109	1.41027	1.36973	1.52242	1.44901	0.899502	0.74418	0.923044	1.13813	0.776291	0.588219	0.514471	0.298238	0.184666	0.163497	0.418254	0.972794	0.806121	0.493523	0.903509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.189434	0.114955	0.090177	0.0643837	0	0	0.109064	0.113686	0.163326	0.0884712	0.309058	0.0641573	0.15634	0.179353	0.164135	0	0.0564579	0.103595	0.158557	0.274899	0.304041	0.311285	0.447856	0.440217	0.721741	0.823856	1.44151	1.71218	0.951472	0.374026	0.19528	0.310194	0.0941472	0.176853	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	0.822454	0.384177	0.915836	0.655926	0.373794	0.376826	0.532073	0.399074	0.146653	0.111501	0.211756	0.843527	1.18723	0.786015	0.433393	0.370017	0.341528	0.297435	0.34285	0.550293	0.624237	0.561	0.195386	0.128673	0.358177	0.586104	0.583207	0.560672	0.650317	0.541166	0.644363	0.297945	0.715984	0.778988	0.498381	0.45226	0.371757	0.378575	0.393854	0.142727	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	0.907688	0.225495	1.03912	2.44991	1.63839	1.83021	1.12824	0.0906254	0.46154	1.37152	1.93258	1.57394	1.45801	0.548354	1.5716	1.14924	0.966281	1.23575	2.46306	2.01617	1.80563	2.88333	2.00352	1.08131	1.47478	1.50964	1.12221	1.18698	0.791376	1.67986	2.70654	0.576228	0.841412	0.409532	0.277336	1.45656	1.86138	3.23913	2.19946	1.80575	0.742857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.76180591-3bc4-4c81-ab95-3508a7e6f4b6.fc.signal	0.285203	0.535546	0.704001	0.618032	0.387952	0.432542	0.326193	0.196752	0.265445	0.371464	0.610457	1.09854	0.282085	0.0367604	0.318371	0.684357	0.809884	0.368619	0.413634	0.568808	0.382629	0.145506	0.380037	0.549624	0.344981	0.281099	0.39043	0.397109	0.411306	0.426964	0.153648	0.147762	0.256681	0.715174	0.795243	0.826291	1.07066	0.94754	0.514393	0.72858	0.372252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.5a443ccb-e57e-49b1-b0d8-1190f415a4ba.fc.signal	0.585059	0.311713	0.37113	0.160598	0.256324	0.304842	0.250771	0.371716	0.27595	0.134686	0.0364947	0.280224	0.34828	0.489908	0.336951	0.251168	0.334537	0.653208	0.934709	0.880252	0.740997	0.418048	0.541449	0.558004	0.744781	0.617087	0.276645	0.405751	0.595737	0.63975	0.284291	0.263485	0.405815	0.660734	0.41766	0.221552	0.256509	0.560011	0.608821	0.316618	0.380986
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.4efcbd34-6776-4151-9daa-172de065fff5.fc.signal	0.351463	0.978328	1.18858	2.25586	1.52243	1.02611	0.899419	0	0.0611931	1.52143	1.0452	0.0596703	0.631667	0.563211	0.570519	0.0603648	0.411803	0.316731	0	0.511051	0.663151	0.784274	1.15097	0.7506	0.562953	0.418288	0.821818	1.41083	1.31969	0.692854	1.03941	1.29907	0.510924	0.298025	0.306348	0.412039	0.243542	0.609844	1.14294	0.388602	0.233759
