	chr12:42349385-42349444	chr12:42349445-42349534	chr12:42349535-42349594	chr12:42349595-42349684	chr12:42349685-42349764	chr12:42349765-42349834	chr12:42349835-42349984	chr12:42349985-42350134	chr12:42350135-42350284	chr12:42350285-42350434	chr12:42350435-42350584	chr12:42350585-42350734	chr12:42350735-42350834	chr12:42350835-42350884	chr12:42350885-42351034	chr12:42351035-42351184	chr12:42351185-42351334	chr12:42351335-42351484	chr12:42351485-42351634	chr12:42351635-42351784	chr12:42351785-42351934	chr12:42351935-42352084	chr12:42352085-42352234	chr12:42352235-42352384	chr12:42352385-42352534	chr12:42352535-42352684	chr12:42352685-42352834	chr12:42352835-42352984	chr12:42352985-42353134	chr12:42353135-42353284	chr12:42353285-42353434	chr12:42353435-42353584	chr12:42353585-42353734	chr12:42353735-42353884	chr12:42353885-42354034	chr12:42354035-42354184	chr12:42354185-42354334	chr12:42354335-42354484	chr12:42354485-42354549	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0	0	0	0.0822903	0.136057	0.0717644	0.175737	0.165829	0.0467835	0.113904	0.133759	0.068621	0.247138	0.503291	0.725971	0.203503	0	0	0	0.0109003	0.644109	1.28921	0.574754	0.365915	0.250868	0.512174	0.964508	0.715234	0.701489	0.347255	0.128022	0.015968	0.172454	0.218226	0.0723883	0	0.539986	1.25358	0.781186	0.556017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.161567	0	0	0	0.0184494	0.209108	0.164028	0	0	0	0.066433	0.203744	0.150638	0.209872	0.108175	0.758662	1.3732	0.900673	0.342198	0.449358	0.736698	0.283222	0.344267	0.195992	0.152266	0.429878	0.37039	0.158716	0.302302	0.683981	1.25997	1.66837	1.01068	0.880258	0.579812	0.299345	0.175169	0.693557	0.329104	0.573208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	1.85428	0.45281	0.11951	0.0531156	0	0	0.206354	0.0326661	0	0	0	0.0613485	0.0872423	0.0764864	0.202397	0.413752	1.1757	1.24843	0.504332	0.765661	1.42575	1.26469	1.70628	1.41662	0.720178	0.553162	0.332739	0.294648	0.180323	0.8326	0.685857	0.616672	0.486656	0.91302	1.41252	0.976788	0.486804	0.231053	0.384271	0.433938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.676637	0.72496	0.465226	0.072508	0	0.274495	0.367372	0.403614	0.164351	0.319035	0.21269	0	0	0.217524	0.606569	0.38426	0.728188	0.833921	0.395954	0.392503	0.602906	2.09944	1.53634	2.03716	0.68873	0.630755	1.05962	0.372205	0.036254	0.0579501	0.609373	0.467963	0.210786	0.248222	0.19818	0	0	0.036254	0.36254	0.491327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0	0	0	0	0	0	0.954072	0.068148	0	0	0	1.29481	1.62385	0.229008	0	0	0	0	0.0315069	0.490379	0	0	0	0	0	0	0	0	0.159012	0.863208	0	0	0	0	0	0.938928	2.2716	0.783286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.209394	0.0672756	0	0	0.0170291	0.15137	0.0716485	0	0	0.0615571	0.241183	0	0	0	0.558098	1.02051	1.63697	1.48258	1.16064	1.10314	0.508905	0.238154	0.865998	0.667106	0.1965	0.4782	0.193124	0.281233	0.268885	0.13548	0.413843	0.285406	0.551354	1.42102	0.977986	0.162469	0.565196	0.664633	0.800019	0.420147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030508	0.811085	0.248059	0.519248	0.286747	0.538856	0.810753	0.562738	0.590088	0.154702	0.571928	1.18136	0.318779	0.632515	0.481108	0.0514818	0.597112	0.429716	1.10438	0.474211	0.238224	0.0419452	1.21523	1.21921	0.525587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.340867	0.30755	0.184527	0	0.0749629	0.36027	0.549481	0.266541	0.00102513	0.280895	0.12917	0	0	0	0	0.125978	1.03281	0.844237	0.888176	0.829026	0.43339	0.55982	0.578615	0.522524	0.454002	0.0594499	0.189649	0.146458	0.338436	0.506215	0.254711	0.284189	0.442231	0.810334	0.791274	1.03054	0.240888	0.485124	1.14471	0.749689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	1.38474	0.421249	0.029054	0.0225976	0.14527	0.47109	0.439684	0	0	0.0794143	0.0706981	0	0.142365	0.14527	0.445495	0.685637	1.7731	0.806428	0.488716	1.18427	1.06845	1.11165	0.406756	0.326586	0.386411	0.249491	0.28823	0.463336	0.327869	0.728289	1.21388	0.693351	0.618814	0.987734	1.23562	0.323468	0.193693	0.810515	0.400051	0.481667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0	0	0	0	0	0.0900619	0.279463	0	0.00138	0.302419	0.342992	0	0.102079	0.435822	0.53193	0.528554	0.582802	2.38214	1.05375	1.0292	1.71161	1.06379	0.813724	1.19242	1.084	1.12303	0.589782	0.173998	0.472801	0.76315	1.27635	1.84117	0.924636	1.21294	0.599052	0.71911	0.743067	1.12723	1.50891	0.484739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.0317417	0	0	0	0	0.144205	1.19862	0.364987	0.535817	0.363133	0.410247	0.8886	0.601363	0.709633	0.991887	0.346239	1.26554	0.130784	0	0.0457079	0.781022	1.36136	0.823576	0.163873	0.762896	0.653195	0.34257	1.26354	1.17914	0.37784	0.0393597	0	0.38479	0.275586	0	0	0.486526	0.42666	1.28506	0.7321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	0.104544	0	0	0	0	0	0	0	0	0	0	0.0319433	0.826226	0.881821	0.179682	0	0	0.296492	0.909963	0.576012	0.262763	0.165049	0.576279	0.309373	0.342416	0.462213	0.639512	0.187992	0	0.851025	1.35154	0.688781	0.877368	0.740857	0.345669	0.601702	0.286704	0	0	0.702572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.065475	0	0	0	0	0.0598629	0.745129	0.498449	1.40881	2.18132	1.24135	0.50257	1.4566	1.35642	0.661633	0.551623	1.07625	0.857584	0.515456	0.265032	0.584432	0.611014	0.298576	0.191192	0.664367	1.98671	0.855342	0.455154	0.559289	0.367977	0.296204	0.246163	0.263678	0.390838	0.302879	0.103887	1.00775	1.6987	1.30034	0.923459
