	chr1:968258-968407	chr1:968408-968557	chr1:968558-968707	chr1:968708-968857	chr1:968858-969007	chr1:969008-969087	chr1:969088-969157	chr1:969158-969307	chr1:969308-969457	chr1:969458-969607	chr1:969608-969757	chr1:969758-969907	chr1:969908-969987	chr1:969988-970057	chr1:970058-970117	chr1:970118-970207	chr1:970208-970357	chr1:970358-970507	chr1:970508-970657	chr1:970658-970807	chr1:970808-970957	chr1:970958-971107	chr1:971108-971257	chr1:971258-971407	chr1:971408-971557	chr1:971558-971707	chr1:971708-971857	chr1:971858-972007	chr1:972008-972157	chr1:972158-972307	chr1:972308-972457	chr1:972458-972607	chr1:972608-972757	chr1:972758-972847	chr1:972848-972907	chr1:972908-973057	chr1:973058-973207	chr1:973208-973357	chr1:973358-973379	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.809086	0.459599	0.578243	0.826673	0.967715	0.290723	0.201835	0.2549	0.323484	0.020761	0.180461	0.130954	0	0	0.06388	0.266181	0.38176	0.113387	0.316234	0.807828	0.272265	0.122969	0.18748	0	0	0	0	0.162684	0.421707	0.036731	0.158103	0.153312	0	0	0.187647	0.236356	0.212401	0.231565	0.23955	0.292994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	3.16965	6.57609	1.75404	1.19659	1.69035	1.38082	1.32303	1.26257	2.58176	3.04499	2.93342	1.99818	2.51968	1.4	0.023574	0.0954756	1.38106	2.5786	5.78051	4.83862	5.21753	3.87568	3.07764	1.43536	1.18272	1.52816	5.04465	7.28556	3.57441	2.95383	5.6879	1.0937	0.361359	0.289524	1.73115	2.22042	1.62494	2.69842	2.18595	0.369688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.722735	0.695082	0.949294	1.02003	0.95442	0.699669	0.762278	0.49527	0.138284	0.209131	0.630473	0.657125	0.576648	0.2724	0.15377	0.269958	0.883682	0.503351	0.527954	1.08154	1.27837	0.940067	0.595616	0.512577	0.397761	0.454144	0.181952	0.504966	0.539991	0.783221	0.463498	0.209131	0.189655	0.466446	0.451069	0.419719	0.839531	0.857336	0.556984	0.425727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	1.94174	1.35308	1.08442	0.606396	0.773824	0.71602	0.900408	1.17059	0.312348	0	0	0	0	0	0	0.174183	0.47022	0.537074	1.39804	1.48374	1.75266	2.90385	2.69749	1.52387	1.31237	0.575794	0.858379	0.862201	0.19921	0	0	0	0	0.200538	0.297286	0.105055	0.601044	0.401324	0	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	3.76242	3.27068	2.15581	2.062	1.28628	1.05576	0.986648	1.15464	1.48946	0.611204	0.284739	0.0901056	0	0	0	0.127234	0.482958	0.410403	0.304094	0.227773	0	0.0412984	0.146422	0.115138	0.629324	0.19398	0	0.457926	0.299064	0.276579	0.302856	0.221515	0.678155	0.481681	0.584892	0.683206	0.666877	0.61306	0.392465	0.372117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	1.5591	1.66833	0.931096	0.994128	0.65011	0.655836	0.315571	0.650517	0.598912	0.92565	1.02269	0.6806	0.590859	0.23861	0.0918665	0.436177	1.25956	1.79409	1.24397	1.04574	0.962203	0.475469	1.27957	0.82298	1.61924	1.84759	0.746138	0.536719	0.699341	0.34296	0.438723	0.360778	0.309557	0.308069	0.264458	0.17037	0.710524	0.347414	0.50108	0.354869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	2.86929	1.98245	0.650395	0.318293	0.281298	0.298353	0.628377	1.13342	0.876723	0.875552	0.679626	1.0139	0.97033	0.152243	0.05198	0.544638	1.30628	1.20883	1.89668	2.00936	1.24567	1.72592	1.16333	1.81953	1.4052	1.95214	1.49013	1.58075	1.1947	0.898103	0.479381	0.49759	0.395274	0.284626	0.240561	0.0355197	0.287794	0.553075	0.52016	0.39459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	0.793594	0.414514	0.610545	0.630004	0.970955	0.753553	0.596086	0.438704	0.597594	0.572073	0.89929	0.698622	0.368344	0.171576	0.170081	0.842562	1.861	2.24545	3.36098	5.51866	7.86714	7.18813	6.24849	6.20412	7.51657	6.82875	4.3035	3.09584	3.39631	2.37425	1.55878	1.30664	0.73714	0.927363	1.22363	1.04566	0.606546	0.613422	0.679215	0.395939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	1.48904	1.01574	0.903288	0.532545	0.427406	0.504358	0.266775	0.115051	0.296473	0.373776	0.472494	0.646074	0.318998	0.224487	0.26393	0.421609	1.71218	3.44127	5.37862	6.50512	6.62472	8.69807	7.82396	6.59825	6.20766	8.3721	6.47304	4.3996	3.83955	2.76017	1.74749	0.995564	0.695612	0.836451	0.764378	0.983424	0.94848	0.551407	0.60907	0.376884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	0.518206	0.208549	0.0465401	0.732306	0.809978	0.825252	0.748902	0.526543	0.304271	0.132787	0.0438	0	0	0	0.110585	0.380158	0.909553	0.77639	0.702351	0.758677	0.809513	0.38538	0.24026	0.343601	0.251708	0.110745	0.129455	0.535	0.231975	0.241754	0.552941	0.874324	0.337411	0.223952	0.235551	0.197494	0.478655	0.146671	0	0.429907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	1.12115	1.45607	1.6626	0.609741	0.234652	1.37268	1.69866	0.804474	0.263564	0.508837	0.962411	0.75385	0.304235	0.0168634	0.580228	0.59006	0.135734	0.857601	1.48522	1.0704	1.04246	0.511441	0.953946	1.14557	0.636248	1.15597	0.513373	0.694362	1.82929	0.655011	0.299043	0.411139	1.19001	0.96379	1.1408	1.41033	1.12117	0.564508	0.59006	0.407895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	4.53642	5.04771	3.78757	2.249	1.51715	1.91869	0.680451	1.73327	3.42653	2.71666	1.37477	0.979579	0.3329	0.0499351	0.12845	0.138731	1.00455	2.20731	1.79973	1.10457	1.2298	0.900056	1.85858	1.14724	0.633934	0.865547	1.39369	1.6659	1.15684	1.04847	1.86174	1.80209	1.9964	1.44599	2.9366	5.9437	4.08141	3.57907	3.73828	0.37678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	2.51266	3.67384	1.05857	0.192183	0.246659	0.0580376	0.07393	0.389646	0.764544	0.590063	0.578916	0.764242	0.704923	0.201662	0.0866457	0.330851	0.225978	0.723682	0.879476	1.08036	0.633848	0.492703	0.5948	0.3291	0.615151	0.548866	0.906199	0.484211	0.27872	0.1256	0.889895	0.742252	0.559012	0.120739	0.0179955	0.640504	0.453706	0.477144	0.218439	0.314554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.74e60908-94bd-442d-8c28-c8335d756ee0.fc.signal	3.72831	1.31104	1.03616	1.28237	1.82219	0.646242	0.355153	1.22145	1.84629	1.65635	0.925038	1.61633	2.31103	1.86006	0.840814	0.353038	1.49669	1.34721	1.83007	2.26823	1.4658	1.21115	0.842383	0.10868	0.23506	0.241815	0.184413	0.206442	0.300238	0.27912	0.190999	0.0697372	0.359077	0.024492	0.195936	0.340439	0.727289	0.776947	0.348736	0.518519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.f99ccc6c-1833-4f7b-8eed-cf0ddf179253.fc.signal	1.15361	0.755316	1.12445	0.919372	0.883045	0.629809	0.630075	0.45613	0.727769	0.554553	0.505539	0.445892	0.505596	0.276404	0.180717	0.19034	0.481414	0.942499	0.878472	1.173	1.93903	2.28862	1.92621	1.63625	1.37506	1.66841	1.09424	1.25136	1.70725	1.17929	0.551324	0.552323	0.536719	0.329016	0.413767	0.646433	0.287497	0.636084	0.440895	0.361905
