	chr17:82693889-82694038	chr17:82694039-82694188	chr17:82694189-82694338	chr17:82694339-82694488	chr17:82694489-82694638	chr17:82694639-82694788	chr17:82694789-82694938	chr17:82694939-82695088	chr17:82695089-82695238	chr17:82695239-82695388	chr17:82695389-82695538	chr17:82695539-82695688	chr17:82695689-82695838	chr17:82695839-82695988	chr17:82695989-82696138	chr17:82696139-82696288	chr17:82696289-82696438	chr17:82696439-82696588	chr17:82696589-82696738	chr17:82696739-82696798	chr17:82696799-82696888	chr17:82696889-82697038	chr17:82697039-82697188	chr17:82697189-82697338	chr17:82697339-82697488	chr17:82697489-82697638	chr17:82697639-82697788	chr17:82697789-82697938	chr17:82697939-82698088	chr17:82698089-82698238	chr17:82698239-82698328	chr17:82698329-82698388	chr17:82698389-82698538	chr17:82698539-82698688	chr17:82698689-82698838	chr17:82698839-82698988	chr17:82698989-82699038	chr17:82699039-82699138	chr17:82699139-82699288	chr17:82699289-82699353	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.16658	0.0918853	0.171948	0.249392	0.129504	0.193042	0.155142	0.179081	0.175512	0.41281	0.235199	0.260088	0.161915	0.304873	0.698684	0.551576	0.964977	0.681292	0.0584655	0.259598	0.762207	1.26912	0.675507	1.06164	0.611643	0.306465	0.297237	0.216596	0.0931407	0.101872	0.0322224	0	0.0802109	0.0695931	0.0721353	0.00416773	0.0512156	0.165589	0.280174	0.53683	0.570762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.119775	0.199387	0.334984	0.16962	0.453877	0.56966	0.837239	0.327864	0.20175	0.211408	0.562311	0.657034	0.153456	0.0821498	0.299482	0.51695	0.414192	0.274703	0.01597	0.171703	0.478811	0.560669	1.84959	2.20641	2.35297	1.6599	1.15131	0.828203	0.58937	0.433436	0.158858	0.130817	0.273945	0.283573	0	0	0	0.0236854	0.697888	1.20466	0.612836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.0849727	0.419537	0.465271	0.491425	0.762474	0.915896	0.157454	0.29935	0.0901485	0.245107	0.422429	0.278063	0.322982	0.677223	0.387217	0.363184	0.473118	0.196538	0.011951	0.197192	0.3357	1.55758	1.99246	3.06523	2.88118	2.33489	0.967207	0.410318	0.502739	0.459715	0.203167	0.00995917	0	0	0	0.00318693	0.451748	0.71228	0.742015	1.01749	0.478341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.93696	0.848068	1.13405	0.214028	0	0.54306	0.160779	0	0.124466	0.718489	0	0.849725	0.293684	1.13147	0.430284	0.352271	1.86383	4.1792	0.552211	0.984988	1.97742	4.55321	7.37611	11.2444	7.87106	8.46721	3.20183	2.7041	1.60464	1.33421	0.140445	0	0.636121	0.866842	0.907303	0.81065	0.783805	3.04312	6.31364	10.7101	0.746795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.0962041	0.397204	0.898602	0.934038	0.730426	0.730119	0.159684	0.589758	0.0619493	0.133964	0.480294	0.479929	0.822936	1.4718	1.03616	0.675895	0.751851	0.63474	0.210035	0.43685	0.782014	1.10656	1.99858	2.19262	1.94854	1.48695	0.649084	0.41601	0	0	0	0	0	0	0.210906	0.409702	0.416556	0.932505	0.643617	0.476748	0.487465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.0305067	0.398272	0	0.498764	0.327192	0.319676	0	0.0227116	0.637336	1.12994	0.427094	0.624438	0.584184	0.814155	0.00953367	1.25393	0.83914	1.40638	1.69546	3.63314	4.53762	6.27579	8.05853	5.96551	1.77458	2.12363	0.365659	0	0	0	0.482857	0.243773	0	0	0.886018	3.07293	3.14091	4.29667	0.521413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.681672	0.581338	0.40308	0.311647	0.434248	0.465979	0.351578	0.459408	0.26135	0.121989	0.262191	0.182713	0.359892	0.649348	0.627122	0.343907	0.250402	0.27489	0	0.0179403	0.756906	1.70073	0.991687	1.42349	2.17969	1.8153	2.85006	3.20349	1.43932	1.51723	1.10717	0.340867	0.675578	0.632521	0.0963625	0.12107	0.58898	1.13012	1.87463	2.00875	0.586689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.795998	0.916062	0.619819	0.637812	0.0825509	0.201873	0.370856	0.505447	0.177804	0.295932	0.152523	0.749481	1.68514	1.97177	0.651054	0.405966	0.446427	0.286053	0.107628	0.319594	1.55262	2.4993	2.21271	2.04178	1.80738	1.66974	0.947648	0.289572	0.386418	0.374797	0	0	0	0	0.0842566	0.215968	0.216992	0.977829	1.14411	1.0122	0.533981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.889786	0.521074	1.78659	1.34704	0.567199	0.947543	0.49399	0.675051	0.832142	1.80296	0.994427	1.77654	0.698111	0.339626	0.975765	1.19578	1.80802	1.97688	0.159213	1.11506	2.36915	4.09346	2.89858	4.37193	3.99369	4.07914	2.84127	1.88754	0.792227	1.28565	0.587154	0.0501005	0.755565	0.37209	0.273113	0.308381	0.54639	1.30417	1.59187	2.96922	0.582278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.722827	0.51217	1.06569	1.15371	1.19524	0.436993	0.365301	0.677303	1.03756	0.827891	0.863338	0.482999	0.265144	0.737984	1.26309	1.73942	1.37326	2.286	0.177549	0.91168	1.11464	1.39122	2.76265	3.84904	4.43424	4.75129	2.25542	2.09821	2.07338	1.28589	1.52241	0.483699	0.767755	0.765848	0.446555	0.308248	0.27945	1.37009	2.78141	3.96822	0.907609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.240132	0	0.23555	0.0892385	0.274339	0.389824	0.129964	0.501821	0.347422	0.00207833	0	0	0	0	0	0.235601	0.468787	0.668735	0.737707	1.09713	1.56382	3.12652	5.81584	11.755	15.4593	15.9345	17.3965	22.3292	18.9689	13.757	7.65553	6.03424	4.73637	2.4803	1.13172	0.824827	2.28784	8.83329	10.9451	9.30173	0.61157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.244402	0.300183	0.072433	0.25143	0.207829	0.0781528	0	0	0	0.0942331	0.3216	0.18852	0.0899022	0.48964	0.829331	0.825782	0.73758	0.339377	0.212955	0.446479	0.782533	1.88644	2.29331	2.73198	4.26057	5.04457	4.09115	4.9968	3.01073	2.53084	2.02284	1.18774	0.304287	0.167085	0.0175245	0	0.23983	0.851231	2.22609	2.71484	0.642202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.422569	0.251354	0.198819	0.268455	0.137306	0.0826122	0.164648	0.389593	0.21156	0.00163427	0.242627	0.28258	0.670129	1.49671	0.504398	0.466495	0.934382	0.526066	0.14706	1.32353	1.77962	0.553647	0.822362	1.91451	3.42938	1.15644	1.8683	0.268926	0.0094796	0	0	0	0	0.295936	0.339894	0.317425	0.492091	1.07565	1.21688	3.16822	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.789523	0.533032	0.738229	0.730701	0.372955	0.706287	0.246419	0.537994	0.786792	1.14113	0.990971	1.3363	1.32384	1.03228	0.79955	0.400998	0.510888	0.494616	0.177668	0.600536	0.779923	3.40704	1.57527	2.28848	2.90279	3.09173	0.935877	0.88588	0.669379	0.0713349	0	0	0.0350411	0.2528	0.0876027	0.0350411	0.600608	0.947829	1.15111	1.55632	0.70073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0.300794	0.179827	0.914809	1.0914	0.716905	0.369626	0.461455	0.586235	0.748413	0.773012	0.741651	0.816492	0.688157	0.953973	1.03177	0.699144	0.917398	0.702551	0.0840666	0.28924	0.979061	1.89871	2.17548	2.40841	1.76889	1.69698	1.31485	1.3103	1.00885	0.397843	0.362343	0.180303	0.029824	0.154757	0.130418	0.219003	0.322049	0.657312	1.27865	1.95941	0.823748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	0.307651	0.00117007	0.368589	0.88761	0.547474	0.474391	0.862939	0.529821	0.746745	1.46878	1.72225	1.37827	0.744932	0.12324	0.467134	1.17757	1.63209	0.561526	0.225784	0.792429	1.96306	3.68739	6.0521	9.25384	10.1699	8.56199	6.54274	6.92695	3.88367	1.78141	1.34687	0.742188	0.174091	0.497469	0.36242	0.601125	1.12288	1.2813	1.18685	1.51111	0.267857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.615612	0.205727	0.245081	0.186576	0.417608	0.470276	0.115323	0	0.0991895	0.233229	0.094146	0.336893	0.386044	0.397751	0.18803	0.166074	0.0208032	0.248399	0.0289277	0.0180798	0.385697	0.512905	0.550004	1.87893	4.05225	6.52091	4.05536	0.854269	0.471039	0.922429	0.249674	0.0413253	0.245832	0.894509	0.0991808	0	0.480297	1.58813	2.15679	4.00229	0.236025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	1.14375	0.902093	0.873046	0.304807	1.01132	0.855431	0.840277	1.03795	0.921003	0.913214	0.52001	1.11922	1.92771	1.3208	1.14372	2.22022	2.6271	1.7362	0.0423137	0.34797	0.57349	0.633599	0.965519	1.51678	0.889852	0.910983	0.400864	0.379709	0.0645849	0.379706	0.239406	0.50108	0.213793	0	0.27615	0.689323	1.51678	1.59361	1.69272	1.42376	0.651458
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.186396	0.473453	0.284876	0.0850734	0.24931	0.592998	0.491872	0.356942	0.267946	0.182375	0.22711	0.391775	0.0575542	0.274858	0.593936	0.960634	1.43733	1.28265	0.236648	0.390032	1.01827	1.97108	2.08802	4.35045	3.60577	4.13163	1.91376	1.56399	1.13805	0.589464	0.355929	0.285769	0.410057	0.513634	0.0380241	0.194439	0.148205	0.367626	1.30629	1.90545	0.519231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0	0	3.00675	1.43918	2.16813	0.876954	0.984711	2.32725	0.151745	0	0.601951	1.01438	0.690911	0.486707	0.876744	0.376804	0.982888	0.452131	0.30629	1.25699	0.802738	2.00482	1.62496	4.43449	4.08742	2.64472	2.51242	1.26926	0.622401	1.50568	1.65236	0.798127	0.921182	0	0	0.357578	0.761101	0.172219	2.37058	1.55244	0.523207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	1.53394	1.8785	2.81557	2.06311	1.39475	1.88858	1.55878	2.30829	0.863403	0.680526	1.16159	1.13039	1.39393	2.09344	1.95126	1.51702	3.00618	1.94229	0.398173	0.860415	1.00559	3.06372	2.18283	1.99551	1.5517	0.546978	0.404824	0.366657	0.381401	0.182002	0.10396	0.12995	0.070173	0.201085	0.462018	0.612021	0.468097	0.616323	1.2318	1.44431	0.541364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.653482	0.848664	1.16455	0.778439	0.310829	0.463945	0.777777	0.695428	0.794125	0.341166	0.788393	2.99064	3.51048	3.08029	2.6909	1.99408	1.96037	0.849103	0.292936	0.303603	1.36538	2.1345	1.75614	4.3143	5.25984	3.60927	3.03916	2.76102	2.29572	1.29075	0.642399	0.284735	0.0715201	0.238537	0.153591	0.368395	0.799265	1.10434	1.91025	2.36868	0.653012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.f30cfd28-f0bb-4e61-a8ad-120bd3fb3681.fc.signal	0.603717	0.235322	1.5788	2.43318	1.23734	1.81761	1.79309	1.29252	1.05538	2.29413	2.19296	1.38147	0.988501	1.74432	1.13627	1.83324	3.37615	2.33283	0.585877	1.63067	3.6155	6.04624	4.67956	5.5428	7.20299	4.74497	3.14441	2.86235	2.2516	2.03339	0.839598	0.195239	0.629184	0.50459	0.334424	0.126448	0.512205	1.30585	2.54681	3.7844	0.732169
