	chr15:56425105-56425254	chr15:56425255-56425404	chr15:56425405-56425554	chr15:56425555-56425704	chr15:56425705-56425854	chr15:56425855-56426004	chr15:56426005-56426154	chr15:56426155-56426304	chr15:56426305-56426454	chr15:56426455-56426554	chr15:56426555-56426604	chr15:56426605-56426634	chr15:56426635-56426754	chr15:56426755-56426904	chr15:56426905-56427054	chr15:56427055-56427204	chr15:56427205-56427354	chr15:56427355-56427504	chr15:56427505-56427654	chr15:56427655-56427804	chr15:56427805-56427954	chr15:56427955-56428104	chr15:56428105-56428254	chr15:56428255-56428404	chr15:56428405-56428554	chr15:56428555-56428704	chr15:56428705-56428854	chr15:56428855-56429004	chr15:56429005-56429154	chr15:56429155-56429264	chr15:56429265-56429304	chr15:56429305-56429454	chr15:56429455-56429604	chr15:56429605-56429754	chr15:56429755-56429904	chr15:56429905-56430054	chr15:56430055-56430204	chr15:56430205-56430239	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.183796	0.255339	0.300974	0	0.410758	0.43666	1.29024	2.09695	2.36339	0.630939	0.037006	0	0	1.04848	1.75897	1.2187	0.0444066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912815	0.447763	0.521772	0.0493413	0	0.0357725	0.755961	0.497942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.193825	0.512839	1.11993	1.12237	0.77751	0.583674	0.775625	0.554073	0.382123	0	0	0	0.182028	0.377571	0.283894	0.476899	0.997277	0.971332	1.18829	1.21067	0.569618	0.615672	0.260577	0.446591	0.686307	1.51779	0.875719	0.232632	0.491106	0.693679	0.501532	0.359594	0.539747	0.322347	0.597107	0.312292	0.586978	0.653595	0.707692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.511096	0.134635	0.424143	0.340128	0.0451851	0.44998	0.0563524	0.200577	0.416688	0.671646	0.188826	0	0	0.350436	0.656595	0.744149	0.799124	0.435813	0.63181	0.15616	0.0924211	0.368091	0.667663	0.83896	0.995917	0.543372	1.28027	2.34861	0.537795	0.807236	0.21213	0.203167	0.632606	0.752116	0.439	0.51947	0.451748	0.604379	0.724473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.2722	0	0	0	0.168853	0.256009	0.51112	0.883353	1.28919	0.222659	0	0	0	0.402248	2.5628	1.2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667377	0.35
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.222009	0.141422	0.223394	0.283914	0.288654	0.349767	0.18529	0.174475	0.563775	0.273978	0	0	0.307783	0.60029	0.116201	0.722993	0.649963	0.210909	0.212925	0.360255	0.650955	0.591405	1.1889	1.14853	0.337049	0.619488	2.6943	3.80586	1.96315	2.23153	0.536674	0.581313	0.765524	0.599733	0.450312	0.31544	0.251374	0.72671	0.594502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.42087	0.488123	0.163307	0.403268	0.895681	0.408045	0.241458	0	0.449036	0.604059	0.404318	0.384011	0.0480732	0	0	0.27291	0.875952	0.656311	1.38763	1.62202	0.196862	1.71366	0.129661	0.543686	0.435977	0.245423	0	0	0	0	0	0.86672	0.626148	0.538368	0	0.648981	1.56351	0.632349	0.515213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.04002	0.744715	1.51194	0.825173	0.580711	0.77912	1.00242	0.691202	0.602792	0.439792	0.439792	0.338304	0.389634	0.438848	0.951225	0.848618	0.732411	0.773736	0.695532	0.35034	0.719213	0.613619	0.90884	1.4252	0.917384	0.823892	1.76663	1.04945	0.565622	1.00884	0.917969	0.57587	0.693221	0.41662	0.262447	1.01489	1.06616	0.364465	0.507812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.188607	0.310534	0.741827	0.355479	0.335783	0.279018	0.690521	0.375364	0.42183	0.0129356	0	0	0.320656	1.18073	0.645982	1.22828	0.888937	0.65656	0.575199	0.835695	1.04193	1.33147	0.730147	0.681755	0.852144	1.29956	1.82442	2.71623	1.06033	1.62817	1.47432	1.1356	0.624094	1.05842	0.831831	0.207252	0.831832	0.676504	0.690502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.07052	0.252682	0.723898	0.128235	0.231076	0.378671	1.24562	2.76856	1.54232	0.382847	0.007618	0	0	0.336196	0.759037	0.781981	0	0	0	0	0.311062	0.019045	0	0.10411	0.225995	0	0.745465	0.575285	0.118079	0.195644	0.19045	0.1422	0.340289	0.195527	0	0.072371	0.394926	1.08847	0.59633
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.752784	0.492163	0.238227	0.400034	0.963971	0.923631	1.12857	1.96076	1.59215	0.513212	0.054999	0.126588	0.48007	1.14515	2.01422	1.66901	0.357895	0.002619	0	0.127459	0.116983	0.202542	0.0934123	0.396286	0.286968	0.304647	0.905198	0.298936	0.652033	0.770084	0.317531	0.138596	0.724485	0.503916	0.12484	0.080316	0.282807	0.695739	0.51797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0	0.153331	0.20796	0.256322	0	0.272773	0.878051	0.226621	0.287017	0.190318	0.077256	0.538239	0.214995	0	0	0.188166	0.258312	0.223741	0.362955	0.446332	0.216762	0.0811856	0	0	0	0.18554	0.229576	0	0	0	0.0889122	0.405848	0.3995	0.198584	0	0	0	0.64486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	1.08822	0.385607	0.666622	0.397671	0.735191	0.643795	0.363173	1.12941	2.10863	1.08579	0.30388	0	0.649447	1.79409	0.54573	0.860751	0.781009	0.488517	0.82023	0.312079	0.509594	1.42975	1.24984	1.50484	0.69605	2.32348	1.47118	2.47055	1.09638	0.989294	0.251205	0.727111	1.24668	0.918242	0.400053	0.582741	0.232578	1.09938	0.345912
