	chr5:148123024-148123173	chr5:148123174-148123323	chr5:148123324-148123393	chr5:148123394-148123413	chr5:148123414-148123473	chr5:148123474-148123553	chr5:148123554-148123623	chr5:148123624-148123703	chr5:148123704-148123773	chr5:148123774-148123923	chr5:148123924-148124073	chr5:148124074-148124223	chr5:148124224-148124373	chr5:148124374-148124413	chr5:148124414-148124523	chr5:148124524-148124673	chr5:148124674-148124823	chr5:148124824-148124973	chr5:148124974-148125123	chr5:148125124-148125273	chr5:148125274-148125423	chr5:148125424-148125573	chr5:148125574-148125723	chr5:148125724-148125873	chr5:148125874-148125953	chr5:148125954-148126023	chr5:148126024-148126103	chr5:148126104-148126173	chr5:148126174-148126323	chr5:148126324-148126473	chr5:148126474-148126573	chr5:148126574-148126623	chr5:148126624-148126773	chr5:148126774-148126923	chr5:148126924-148127073	chr5:148127074-148127223	chr5:148127224-148127373	chr5:148127374-148127523	chr5:148127524-148127673	chr5:148127674-148127823	chr5:148127824-148127973	chr5:148127974-148128113	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.209231	0.222286	0.271458	0.083657	0	0	0	0	0.0204874	0.10742	0.256522	0.53206	0.611094	0.950105	0.690985	0.820635	1.20461	0.905089	0.809542	0.402464	0.846831	0.790402	1.45869	1.87354	2.82026	4.63665	3.05479	1.0107	0.460512	0.913788	1.10065	0.33719	0.372942	0.545722	0.658102	1.3934	0.762474	0.625963	0.252453	0.10798	0.0635109	0.275727	0.810737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	3.03084	0	0	0	0	0	0	0	0	0.781915	0.90984	0.416267	2.00506	0	0	0	0	0	0	0.0836883	0.546108	0.534647	1.08736	0.850502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656133	1.24938	0.0811286	0.279397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.425403	0.436509	0.0406083	0.142963	0.152955	0.287107	0.194144	0.14303	0.530123	0.385651	0.233369	0.683829	0.479568	0.34779	0.413514	0.66446	0.804656	0.74754	0.386176	0.621702	1.09549	1.0595	0.776996	0.512276	0.559547	0.539634	0.818778	0.910933	0.622173	0.74395	1.22974	0.762419	0.677933	0.901397	0.635663	1.28446	0.701106	0.874348	0.215875	0.162763	0.320717	0.660307	0.458498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.199769	0.553771	0.282239	0	0	0	0.452412	1.15292	0.924252	0.471111	0.89399	0.317133	0.368658	0.445406	1.05108	1.39152	1.21623	0.834738	0.758245	0.709835	0.794734	0.235848	0.978383	1.57981	2.41853	3.75616	2.56012	1.62271	1.16783	0.441826	0.452212	0.464574	0.268448	0.127491	0.685904	1.23696	0.947493	0.749595	0.216612	0.0781569	0.14995	0.850193	0.759369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.6458	1.09537	0.492549	0.07618	0	0	0	0	0.0299279	0.278052	0.172673	0.777219	0.408915	0	0	0	0	0	0	0	0.241288	0.916919	1.70045	1.52137	0.419066	0.233978	0.38089	0.0789	0.165057	0.165057	0	0.321714	1.49137	0.685408	0.24596	0.926618	0.681371	0.546373	0.153247	0.571645	1.03823	0.70521	0.0888889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0.9754	0.822137	0.191564	0	0	0	0.0995143	0.198096	0.360738	0.738483	0.427326	0	0	0	0	0	0	0	0.003483	0.234521	0.906818	1.57686	1.19482	1.0764	1.04941	0.505078	0.293878	0	0	0.0344628	0.386629	0.56586	0.539082	0.339992	0.333203	0.712873	0.976413	0.930091	0.687372	0.532933	0.668647	0.589061	0.084507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.f30cfd28-f0bb-4e61-a8ad-120bd3fb3681.fc.signal	1.1624	0.133268	0	0.0602225	0.160601	0.189943	0.295167	0.37061	0.510985	0.922617	0.671051	0.484807	0.783037	0.532824	0.315864	0.517088	0.239677	0.197043	0.463314	0.35411	0.692517	1.22563	1.54097	1.17053	1.05986	0.632821	0.457479	0.37988	0.302667	0.432415	0.226076	0.173809	0.597309	0.745127	0.582679	1.10106	0.681215	0.624416	0.62689	0.829317	0.976103	0.90213	0.176573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.fc2ea977-cbc8-4d3a-ab74-ef1a08c9be39.fc.signal	0.241898	0.196553	0	0	0	0	0	0.167255	0.806555	0.807216	0.554774	1.01729	0.470127	0.294809	0.15465	0	0	0	0	0.937162	2.00993	2.15013	1.33735	2.62095	1.35471	0.997659	0.762937	0.437101	0.0499004	0.0224499	0.122909	0.165509	0.832268	0.441174	0.193528	0.354338	0.367254	0.880225	0.98741	1.05562	0.876161	0.953974	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.d3bf1929-bb76-4033-8d58-57bb7c239aaf.fc.signal	0.655973	1.39288	0	0	0	0	0	0.516895	1.0627	0.797106	1.26144	0.979529	0	0	0.321046	1.44685	0.666097	0.481139	1.09439	0.711449	1.07099	2.18551	1.20167	0.756007	0.709447	0.685451	0.0237535	0.345224	0.340417	2.17259	0	0	0	0	1.25328	1.00615	0.160758	1.68922	0	0	0.541585	0.00475064	0.0974043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300863	0.512653	0.26705	0.125895	0	0	0	0	0	0	0	0	0	0	0	0	0.00517133	0.144609	0.189984	0.0353486	0.731034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.3cb80d46-685f-499c-92a6-1e52fde53ed9.fc.signal	1.12915	1.02888	0.0649671	0	0	0	0	0	0.310366	1.7058	0.643238	0.405809	0.165029	0.120009	0.25265	0.186961	0.186961	0.729145	0.589339	0.444829	0.596255	0.748647	1.53485	1.10359	0.779987	0.89916	0.540354	0.249134	0.437916	0.186857	0.25265	0.217256	1.66706	0.176813	0.367693	0.464957	0.190566	0.187881	0.200889	0.605972	0.927992	0.79356	0.120755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.360916	0.312496	0	0	0	0	0	0.0453618	0.177149	0.205697	0	0	0.00706027	0.311726	0.5295	0.552394	0.309412	0.0830975	0.612399	0.439897	0.979899	0.661536	0.804465	1.30675	1.05419	1.22945	1.30322	0.879392	0.698705	1.33636	1.20428	0.378848	0.173635	0	0.264143	0.0726003	0	0.082066	0.397351	0.0593456	0.0623082	0	0.622951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	0.213757	0.27349	0.351857	0.331188	0.231062	0.133062	0.0600479	0.0520938	0.114753	0.334763	0.48423	0.271243	0.212773	0.0665687	0.0296954	0.0995074	0.0450396	0.141478	0.424462	0.483995	0.348069	0.350332	0.50135	0.464902	0.320364	0.347709	0.383736	0.522164	0.360955	0.0775097	0.0709631	0.249303	0.34214	0.119757	0.143677	0.502523	0.636391	0.301529	0.18056	0.326738	0.499635	0.216587	0.451149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	0.604037	0.358466	0.102143	0.05667	0.056655	0.098375	0.125904	0.247287	0.216811	0.132663	0.145657	0.144197	0.0647342	0.0534292	0.0482411	0.00949773	0.0804292	0.361528	0.289788	0.22041	0.673221	0.91958	0.629998	0.455555	0.286586	0.136573	0.104587	0.113892	0.0515971	0	0	0	0.0854057	0.236672	0.202863	0.194211	0.111008	0.0180222	0.07557	0.0789533	0.11182	0.0966272	0.379371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.931547	0.38437	0.102975	0	0	0	0	0.107151	0.378498	0.229948	0.0430495	0.534908	0.0818234	0	0	0	0	0	0	0	0.278266	0.549199	0.750874	1.42225	0.437795	0.104824	0.19482	0.0111326	0.176635	0.148062	0	0.15975	0.737113	0.819275	0.0850617	0.173147	0.39519	0	0	0.451818	0.365845	0.154634	0.717742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	0.588116	1.30026	0.310422	0	0	0	0	0.135855	0.6914	1.3268	0.13212	0.95304	0.809868	0.24701	0.0875763	0	0	0	0.189348	0.682395	0.910227	1.27091	0.970748	0.863391	0.557304	0.359799	0.416655	0	0.0724307	0.304865	0	0.0705492	1.77419	1.28934	0.489358	0.314792	0.238855	1.28738	0.69098	0.978241	1.20689	1.06497	0.23766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	1.42254	1.2094	0.134588	0	0	0	0	0	0.0146313	0.796175	0.497048	0.188411	0.218492	0	0	0	0	0	0	0	0.0910142	1.15912	2.21264	1.02726	0.354784	0.325007	0.24575	0	0	0	0	0.012285	1.34657	0.829769	0.344116	0.49064	0.555502	0.49715	0.54355	0.293141	0.0983618	0.171506	0.483607
