	chr3:3102968-3103117	chr3:3103118-3103267	chr3:3103268-3103417	chr3:3103418-3103537	chr3:3103538-3103567	chr3:3103568-3103717	chr3:3103718-3103867	chr3:3103868-3104017	chr3:3104018-3104167	chr3:3104168-3104247	chr3:3104248-3104317	chr3:3104318-3104417	chr3:3104418-3104467	chr3:3104468-3104617	chr3:3104618-3104697	chr3:3104698-3104767	chr3:3104768-3104917	chr3:3104918-3105067	chr3:3105068-3105217	chr3:3105218-3105367	chr3:3105368-3105427	chr3:3105428-3105517	chr3:3105518-3105667	chr3:3105668-3105817	chr3:3105818-3105967	chr3:3105968-3106117	chr3:3106118-3106267	chr3:3106268-3106417	chr3:3106418-3106567	chr3:3106568-3106717	chr3:3106718-3106867	chr3:3106868-3107017	chr3:3107018-3107167	chr3:3107168-3107317	chr3:3107318-3107467	chr3:3107468-3107617	chr3:3107618-3107767	chr3:3107768-3107917	chr3:3107918-3108036	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.48624	0.0740553	0.177528	0.368489	0.517456	0.194251	0.253671	0.652775	0.749685	0.648899	0.61007	0.709692	0.517026	0.155717	0.197473	0.491394	1.06564	1.09306	1.61204	1.09903	1.25845	0.602558	0.565011	0.821151	1.83651	1.65394	2.44451	1.97706	2.29833	1.76428	2.13097	0.930688	1.2788	0.771611	2.06484	2.75278	1.5732	1.67545	1.98429	0.581281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	4.8025	3.43491	3.7786	5.59226	5.40828	5.18388	1.46419	3.423	5.56754	3.30104	3.01097	3.64924	4.34117	5.00183	5.19235	3.69049	3.05302	4.29089	4.20347	5.67275	4.15082	2.00871	1.35944	3.39099	6.08285	7.11348	7.18286	4.98343	3.94153	5.69192	5.00703	4.07066	2.64947	3.43314	3.68927	3.37984	2.89738	3.09981	2.41316	0.472171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.fd911a3b-cde9-464c-a982-9bde09bc6ccb.fc.signal	0.841938	1.31151	1.33635	0.843883	0.253226	0.469006	1.28219	0.451625	0.60237	0.00575488	0	0.196967	1.02642	1.61962	0.777944	0.754286	2.32911	1.30072	1.05139	1.73686	1.90328	1.60837	0.805738	1.54758	2.89076	2.89748	4.44466	3.96358	3.89588	3.55085	3.72441	1.09544	2.3725	3.42961	2.94553	5.82127	6.5528	6.11083	4.79898	0.405063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	1.08885	1.02509	0.303978	0.592039	1.19281	1.49502	1.03292	0.563769	0.429867	0.153446	0.293841	0.599116	1.07359	2.12676	2.56588	1.79495	2.25555	2.73082	1.83079	1.40309	1.31525	1.99688	2.73915	2.92331	3.62205	3.64313	4.2884	5.69906	4.62889	6.45247	6.38007	6.84991	6.7942	6.12938	6.09351	6.55617	6.15461	5.69431	5.5193	0.251483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	0.309354	0.300783	0.476503	0.192537	0.333347	0.519714	0.470788	0.515671	0.212244	2.03096	3.01074	1.32327	0.187619	0.795367	2.28791	2.28662	1.46343	1.52717	2.19496	2.14361	0.725943	1.49458	2.18261	1.29819	1.89019	2.6365	0.552164	0.765583	0.731191	1.13398	1.39966	0.210496	1.22812	1.5381	0.459035	0.285454	0.698459	0.656283	0.446929	0.36
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.74e60908-94bd-442d-8c28-c8335d756ee0.fc.signal	2.72692	3.92439	2.98905	3.06173	5.44201	6.51445	2.30223	3.11872	3.67647	3.13446	3.93897	3.29299	1.86992	0.726499	0.634422	0.743763	0.908489	1.66249	1.84704	1.52427	1.4408	0.986573	1.00216	1.86123	2.31083	2.86933	3.35773	2.34069	3.13992	2.85308	2.77429	2.75903	1.48107	1.64317	2.59288	1.8578	2.20721	1.93801	1.88396	0.393939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0.867799	0.258553	0.410195	0.563972	0.728415	0.632882	0.349659	0.458994	0.650266	0.954498	0.738202	0.247752	0	0.0973141	0.270423	0.296174	0.272191	0.0974857	0.241512	0.270243	0.757545	0.869931	0.605172	0.802705	0.652142	0.732011	0.414215	0.438391	0.389073	0.222949	0.586509	0.73441	0.338378	0.104763	0.307558	0.0719872	0.384123	0.419758	0.374968	0.660714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.bbb3ffa6-51c0-4409-8f26-8c7dd99f4e83.fc.signal	7.00544	6.58464	5.83294	4.85122	9.78783	7.40855	1.70735	3.80858	1.31912	1.44185	4.52213	4.95092	2.67509	2.78752	2.89238	0.714272	0.589616	1.62881	1.97654	1.59591	3.26671	4.06779	3.3244	2.44418	4.56373	3.98838	4.81424	1.6833	2.33689	1.91227	2.63787	2.37809	2.40087	3.81218	3.25738	6.00558	4.83161	4.28624	5.15555	0.214022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.0d3d987a-b70c-40f0-b32d-34538b3d8acb.fc.signal	1.12046	1.87725	1.12859	0.424648	0.744192	1.10692	0.779941	0.727078	1.22479	1.62523	2.35515	1.98694	0.988012	0.753843	1.34604	1.27867	1.21549	1.07144	1.46113	1.66759	1.62777	1.19848	1.1406	1.91752	1.77728	1.12135	1.52528	1.10258	0.562412	0.871419	2.18322	1.84872	1.77897	0.52892	0.650845	1.18658	0.721473	0.968959	1.33465	0.384488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.4522a86a-2cba-459f-b690-5243a5081964.fc.signal	1.16931	0.734008	0	0	0	0	0.0224995	0.770588	0.508107	0.215216	0.270062	0.570759	0.877688	0.579071	0.506429	0.634845	1.36655	1.64067	1.6975	1.59042	1.9764	1.63965	1.41605	2.36729	3.08102	3.66415	1.17536	2.54864	2.55807	2.58976	3.6579	2.0351	1.08564	1.76377	1.17163	1.02689	0.490172	0.997436	3.23794	0.0978261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.101d30ee-3d0e-4afc-808d-754b63702070.fc.signal	0.904939	0.341005	0.20412	0.45007	0.677805	0.831973	0.921124	0.38556	0.918547	0.314685	0	0.190512	0.551124	0.693726	0.491723	0.6804	0.494511	1.1435	1.32526	1.21195	0.252101	0	0.560288	1.34763	0.995358	0.708079	0.902766	0.980728	1.21462	2.09613	1.4587	1.93892	1.55825	0.591911	1.24968	1.83255	1.31545	0.889613	0.263709	0.306604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.8eb534c9-67c4-4b07-9857-b5e3ae6f9ea5.fc.signal	0.907158	0.191488	0.297403	0.053612	0.712994	0.585367	0.18583	0.140057	0.42585	0.142512	0.0205417	0.301077	0.507992	0.205593	0.124133	0.171188	0.23633	0.0893204	0.316323	0.338599	0.28687	0.355682	0.0868853	0.365016	0.617477	1.23477	0.470127	1.63074	1.17634	1.71739	2.76349	1.12318	0.842606	1.821	1.26826	1.37823	1.34112	0.806264	0.444034	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.4860dab6-2e95-4bbd-9423-b2973a6129f5.fc.signal	2.48934	1.03899	1.23572	1.66263	2.0135	1.76374	2.09193	1.87084	4.77057	4.55322	3.4035	3.25137	2.78378	3.51466	4.00853	3.19368	2.33696	3.60316	3.06653	4.96483	3.527	2.46617	1.1872	1.63454	2.4568	1.75948	1.3794	2.78643	0.703909	0.626885	1.18078	0.984704	2.37844	2.20386	1.37773	1.34789	1.43571	1.96061	3.55085	0.457711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.33447c54-51f2-4852-abc6-ea1c91194a13.fc.signal	0.478027	0.746083	0.810662	1.23761	1.32235	0.752724	0.3619	1.6045	0.419061	0.640097	0.624332	0.530296	0.952189	1.41349	1.32648	0.969133	0.700176	1.41389	0.93068	1.07857	1.33344	0.931282	1.00906	1.43626	1.6847	1.85323	2.49286	2.36266	3.86808	4.99651	6.53132	4.96533	2.54574	0.978732	1.60754	1.54409	3.13189	3.64568	4.38166	0.49639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003805.1.4df83158-9c0a-486f-935e-2377298bda67.fc.signal	1.32656	0.875347	0.433924	0.462039	0.924554	1.31469	1.14581	0.546254	0.572003	0.463759	0.443539	0.48539	0.579365	0.830114	1.0712	1.24367	1.37039	1.46692	2.16001	2.45138	2.05002	1.04114	0.547548	1.53961	1.58004	2.02233	1.93858	2.65796	2.93307	1.92763	1.87185	1.95468	1.62861	2.15669	2.19414	2.36965	1.6954	2.0974	3.08779	0.369565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000317.2.a124c173-07de-4c6b-9f27-c8918085df98.fc.signal	0.324249	0.176221	0.618989	0.325593	0.27087	0.549182	0.812111	0.864746	0.354087	0.339517	0.427694	0.344065	0.172276	0.0579664	0	0	0.0130922	0.664141	0.867834	0.0892416	0.35239	0.309544	0	0	0.238053	0.833451	0.66881	0.46909	0.108906	0.53314	0.0680301	0	0	0	0	0.101909	0.967649	0.753621	0.923725	0.588785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.6c2832ca-5e0f-43fa-8b01-ae42489daa79.fc.signal	3.1459	1.26562	1.76665	3.65174	4.04473	3.78431	0.824023	1.41149	1.38851	3.9036	5.48279	5.59742	3.8992	5.00038	5.13144	1.80112	1.17321	5.03166	4.81014	6.62687	4.91222	1.19888	3.66302	4.04614	1.72649	2.8012	6.94699	4.57686	0.993714	2.11651	1.83846	1.72762	1.0702	2.22047	0.552563	1.17357	0.511232	0.889851	0.554143	0.442901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.279b9afd-b79a-4c0b-b848-c635b99df0f3.fc.signal	1.49655	0.293245	0	0	0	0	0.00310053	0.317766	1.1222	2.67373	2.94279	1.98554	0.678896	0.675806	0.93003	0.624419	0.0294551	0	0	0.0093016	0.255782	0.46496	0.337895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.1fb16ad5-9469-4e3d-8b91-c2d692d318b3.fc.signal	1.40516	0.497286	0	0	0	0	0.107376	0.701427	0.218289	0	0	0	0.115861	0.70583	0.4309	0.168461	0.0509765	1.28289	2.33851	2.358	2.16549	1.0747	0.519689	0.708445	1.63615	2.51375	0.69537	0.722647	0.658582	1.29185	0.233427	0.442698	0.712166	0.206913	0.72179	0.226161	0.327211	0.9758	0.527266	0.578431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0.91161	1.45261	0.970902	0	0	1.00053	1.98619	0.348339	1.53413	2.22333	1.15936	0.111172	0	0	0	0	0	0	0	0	0	0	0.978273	2.50497	2.64224	2.7866	1.02277	0	0	0	0	0	0	0	0.318693	1.11172	0.696678	1.11172	0.121448	0.756458
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	0.598511	0.468455	0.317212	0.107634	0.080287	0.198526	0.196354	0.126861	0.167884	0.0934181	0.0865309	0.150585	0.195987	0.245525	0.109501	0.0631344	0	0	0.0307321	0.197027	0.167522	0.0563778	0.0245987	0.194856	0.132104	0.131634	0.115744	0	0.0451655	0.246602	0.239763	0.135651	0.0146692	0	0	0	0.0199744	0.0644696	0.134988	0.339623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.98dee4c6-4d34-480a-a6be-9b7ab769fa23.fc.signal	0.516898	0.243564	0.398228	0.028672	0	0	0	0.515939	0.907141	0	0	0	0	0.43405	0.604059	0.495392	0.274921	0.0482273	0.183209	1.04949	1.26408	1.08063	1.14313	1.0988	0.429902	0	0	0.0589161	0.65165	1.05212	0.211612	0	0	0.0891901	0.47676	0.430443	1.41012	1.74848	1.33109	0.28877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.ed526ba9-6db4-41ed-9033-78c197f98a7a.fc.signal	0.459295	0	0	0	0.102498	1.89736	2.27912	1.91084	1.04028	1.00301	0.340764	0.262142	0.290408	0.121287	0.228907	0.470751	0.297621	0.259137	0.136663	0.309791	0.672532	0.850719	1.1502	1.36675	1.09759	1.09216	0	0.5934	1.58768	1.79368	1.33415	0.568822	0.580541	0.158909	0.760717	0.0353967	1.18833	1.51291	1.49423	0.353982
