	chr21:41989389-41989538	chr21:41989539-41989688	chr21:41989689-41989838	chr21:41989839-41989988	chr21:41989989-41990138	chr21:41990139-41990288	chr21:41990289-41990438	chr21:41990439-41990588	chr21:41990589-41990738	chr21:41990739-41990888	chr21:41990889-41991038	chr21:41991039-41991188	chr21:41991189-41991338	chr21:41991339-41991488	chr21:41991489-41991638	chr21:41991639-41991788	chr21:41991789-41991938	chr21:41991939-41992088	chr21:41992089-41992238	chr21:41992239-41992388	chr21:41992389-41992538	chr21:41992539-41992688	chr21:41992689-41992838	chr21:41992839-41992988	chr21:41992989-41993138	chr21:41993139-41993288	chr21:41993289-41993438	chr21:41993439-41993588	chr21:41993589-41993738	chr21:41993739-41993888	chr21:41993889-41994038	chr21:41994039-41994188	chr21:41994189-41994338	chr21:41994339-41994488	chr21:41994489-41994638	chr21:41994639-41994788	chr21:41994789-41994938	chr21:41994939-41994993	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.562126	1.57454	1.13613	1.91092	2.47478	1.16285	0.750378	1.41709	2.29712	2.15825	3.6172	6.63091	6.57563	4.19387	5.44375	5.28808	7.21077	4.43113	5.04766	5.45951	6.02802	5.70137	9.55077	9.41529	6.20857	3.03068	1.78985	3.27688	2.30637	2.26509	2.99056	2.38597	1.36306	1.40331	1.78688	2.79065	1.66608	2.30134	0.795276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0	0	0	0	0	0.00580013	0.229174	1.1547	2.86567	2.2335	2.6109	1.59901	2.28796	2.0653	0.766717	0.542676	0.688334	0.442429	1.1738	3.15212	2.17664	0.657572	0.176587	0	0	0.239881	0.73034	4.03395	2.38624	0.531935	0.154746	1.36935	4.71736	3.04902	1.42481	0.752852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0.00843933	0.858478	3.54865	3.80378	3.05244	3.11158	4.14664	4.70339	4.14454	5.3015	6.02954	3.28777	2.85026	5.51554	6.74574	4.40125	3.11515	4.29884	5.0594	3.02513	1.02591	0.969754	2.79488	3.23693	0.811354	0.356916	1.43495	2.35398	1.62208	1.46292	0.565844
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.931583	0.868035	2.45543	1.92917	2.10134	1.79136	0.717786	0.933138	3.09941	3.23259	2.24322	2.6625	4.59241	5.27189	2.20782	4.0787	2.13101	3.92838	5.01277	6.34513	4.69139	4.28001	3.37069	3.60924	3.5038	2.94146	3.00176	2.58864	3.65851	3.66115	4.00982	2.27233	2.59366	1.99916	2.06466	0.945985	0.513512	0.955707	0.906103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.60394	1.24219	2.16799	3.58307	2.97972	5.6745	6.25789	4.28364	5.07162	7.68251	5.78725	3.51356	3.81657	4.52604	5.09861	5.87906	5.91388	7.7611	7.04833	6.6576	7.88682	6.15275	5.10538	4.4912	5.83073	4.4816	5.66861	6.0193	7.40908	7.45539	9.17508	7.911	6.42163	4.90035	2.98354	2.98646	2.25327	3.54369	0.429204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.27463	1.44518	1.61401	2.51002	1.98021	1.60243	1.61152	3.36543	3.66208	2.81604	1.79924	2.42169	2.59154	2.3183	2.65428	1.72464	3.12657	2.53522	4.07377	3.03887	4.01571	3.91768	1.52861	2.25753	2.10872	2.03838	2.73695	2.48858	4.27097	6.60041	4.68179	2.87786	3.79059	3.57937	1.2936	2.29474	0.616795	1.69875	0.589147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	1.71625	2.30727	3.86535	3.2275	3.5784	1.36664	1.96488	4.16284	4.23288	3.51551	7.43192	8.99398	7.61882	7.62896	7.11346	7.59512	11.0804	10.5028	7.48091	10.885	11.5283	8.60657	12.3365	9.09749	11.2376	8.71832	7.69994	7.27629	5.58475	8.64546	8.00742	6.29297	3.45002	2.71657	2.31536	1.43086	1.82576	3.92833	0.908537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	1.01383	1.57103	2.4369	2.32421	1.87663	1.96038	1.34519	1.42165	2.7761	5.36558	8.03937	9.04643	9.54146	10.4457	10.628	11.1127	12.313	8.73509	6.0663	7.59186	9.09517	10.9419	11.7364	10.1329	7.64331	7.6925	9.00657	6.7714	7.71842	8.80305	9.00124	7.01193	5.10459	3.14143	3.07547	3.47212	2.43114	1.47084	0.48254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.241939	1.90935	2.27286	1.22573	1.00933	0.378805	0	0.551588	1.72953	2.11323	3.41514	3.34333	1.73367	2.57527	2.61948	1.89214	2.94244	2.79868	1.36611	1.99209	2.26375	2.927	4.65691	3.08054	3.59647	2.00206	2.77831	3.15291	3.57731	3.39626	2.16496	3.44198	2.33197	2.15244	2.39808	2.61277	1.96496	1.69539	0.583333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	1.72956	1.23187	1.27197	1.40608	1.79995	2.01544	2.52935	2.54485	1.98198	2.51482	2.80729	2.41795	3.97124	5.25354	2.13019	3.11251	3.08464	4.35115	2.64834	2.53008	2.55806	3.55457	4.08355	3.24593	1.99346	1.18934	1.83932	2.33491	1.76676	2.93199	2.51246	2.45501	1.40576	1.29487	2.1878	1.34765	1.43885	1.51112	0.458924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.26269	0.914352	0.982225	2.27995	0.715149	0	0	0	0	0.779577	3.13777	2.19011	1.66942	1.62129	2.14371	1.00793	0.57386	0	0.329578	2.38051	1.56484	1.09234	1.26475	1.51764	1.36049	1.0695	1.15767	2.14849	1.72266	1.01739	2.43767	1.5958	0.850727	0.344281	0.595287	0.210734	0.878655	0.651361	0.394737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	2.55658	2.62101	1.04033	1.85241	3.03192	3.1503	3.39684	3.88389	3.07529	3.34268	2.15078	1.56683	1.46944	1.81054	2.58237	2.67423	1.61667	1.87382	2.8056	3.76283	3.36669	1.78387	1.19893	1.68603	3.17377	3.47656	2.85466	3.51755	5.02969	5.05689	4.87996	3.3832	5.44474	3.11426	1.29478	1.18308	1.87784	2.13932	0.288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	1.03638	1.69922	2.70023	2.94736	3.37793	2.46379	1.63732	1.11916	2.3322	3.09254	5.25229	7.64686	7.21165	7.39785	5.19385	6.50373	5.80352	5.25121	5.47298	6.33968	5.17947	5.21085	5.34158	5.62505	5.05995	3.79606	3.65846	5.23741	5.362	4.93431	4.08042	4.27289	3.44032	2.21514	2.95969	2.70198	0.783472	1.37146	0.6037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0	0	0	0	0	0.0204969	0.724187	3.54146	3.66076	3.19492	3.69594	3.26038	4.41816	6.26333	6.67543	6.37448	4.04791	2.84736	5.9708	8.17492	6.91128	3.21441	0.964946	0.315136	0.207741	0.379355	0.714184	2.50141	1.97257	0.183904	0.434732	3.02145	4.93127	4.546	4.66547	0.333907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.604466	2.19217	2.01102	2.91124	1.5389	2.63828	3.52357	3.26265	4.84775	3.80278	6.75186	8.30604	7.49773	6.46376	3.91719	4.10554	5.36148	8.79808	8.38161	5.52292	7.80158	12.1953	8.36848	9.76869	9.28666	7.56183	5.11182	4.22219	10.9121	8.92335	5.97458	4.34567	4.49697	1.92086	1.42568	1.12014	0.311784	0.384369	0.590909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0	0	0	0	0	0	0.0099848	0.244015	1.63693	3.14732	2.55409	2.98638	2.94682	4.1426	5.16894	4.12402	4.02582	3.37709	1.97803	2.45663	3.23247	3.45469	4.05691	1.96833	1.08156	0.641039	0.210571	0.740405	3.40268	2.95537	0.396915	0.146913	1.37715	2.7059	3.24395	3.78864	0.412758
