	chr5:177528782-177528931	chr5:177528932-177529081	chr5:177529082-177529231	chr5:177529232-177529381	chr5:177529382-177529531	chr5:177529532-177529681	chr5:177529682-177529831	chr5:177529832-177529981	chr5:177529982-177530131	chr5:177530132-177530281	chr5:177530282-177530431	chr5:177530432-177530581	chr5:177530582-177530731	chr5:177530732-177530881	chr5:177530882-177531031	chr5:177531032-177531181	chr5:177531182-177531331	chr5:177531332-177531481	chr5:177531482-177531631	chr5:177531632-177531781	chr5:177531782-177531931	chr5:177531932-177532081	chr5:177532082-177532231	chr5:177532232-177532381	chr5:177532382-177532531	chr5:177532532-177532681	chr5:177532682-177532831	chr5:177532832-177532981	chr5:177532982-177533131	chr5:177533132-177533281	chr5:177533282-177533431	chr5:177533432-177533511	chr5:177533512-177533581	chr5:177533582-177533731	chr5:177533732-177533881	chr5:177533882-177534021	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.73689	4.03348	3.62002	4.49535	7.08506	4.63178	3.96819	4.17829	3.23498	3.55069	3.37433	4.02349	6.03476	7.44908	5.95159	5.6566	4.87222	3.9433	3.2031	5.77321	4.25431	5.3482	2.75675	2.15208	2.81798	2.64524	2.69837	3.08822	4.61291	2.34692	1.39946	1.63146	2.34265	2.32387	1.31373	1.54984	0.429907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	2.05718	2.40314	1.90237	2.91272	4.10194	2.25196	2.71101	4.26402	3.39696	3.43633	3.5998	3.67619	3.89107	4.00945	1.69764	2.12876	1.64447	1.02813	1.33042	2.27909	1.97459	3.21189	1.69063	1.75198	2.21696	2.08074	2.35491	3.87023	3.50429	2.2345	1.62179	1.65108	2.42155	3.58474	2.76204	2.18559	0.461982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	7.72516	7.89348	11.7718	13.7582	12.2468	12.1041	8.17611	4.69249	13.5012	11.119	9.25535	14.3449	14.0434	13.1553	16.4635	12.2549	11.7375	15.396	19.7227	23.9231	17.8486	16.8423	14.0002	9.55498	8.32711	8.2858	9.91471	10.3675	12.0343	7.97317	6.15868	1.26726	2.23673	2.66712	5.26961	12.6418	0.692073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	2.57541	2.38549	1.74948	1.59801	2.66037	3.64455	3.01941	2.16399	1.8907	1.57401	1.16199	1.56898	1.56788	1.7687	1.6708	2.19219	2.06277	1.38437	1.58884	2.41168	2.10869	3.28886	4.0908	4.58102	3.97114	2.94925	2.73599	2.10176	2.37417	2.29352	1.47713	1.64195	1.6488	2.47472	3.34819	3.81848	0.42029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	2.08663	1.49489	2.05131	2.02848	2.50603	1.73572	2.7614	3.54622	2.32746	3.72685	1.81464	1.63399	3.73726	5.05698	1.32238	3.81824	3.26385	1.73366	0.038692	1.63734	1.58386	2.31176	3.34747	2.82998	1.34956	2.62023	1.89352	0.782752	0.672762	2.6597	2.21632	1.77837	2.85188	3.34689	4.06528	2.80499	0.446575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	3.54156	3.37523	3.52222	4.47966	3.66342	5.52319	7.26498	5.87811	4.21371	4.96999	5.55411	4.22627	4.62086	4.63995	4.01834	4.40229	3.11991	1.58125	0.889761	4.54542	5.71273	4.13923	6.20594	7.13828	4.14602	2.47389	3.72918	2.97484	2.05707	2.61413	2.9642	2.70006	3.29302	3.38006	4.26593	4.77476	0.525289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.64376	2.59201	3.4729	2.25076	2.16474	1.64369	2.85555	1.3735	1.20268	1.46434	1.53795	1.08306	1.48123	2.7183	3.16361	3.45913	1.61913	2.10935	0.782092	1.60783	0.732262	1.9851	3.38785	2.54266	2.23196	1.14631	1.77962	1.0852	1.46525	1.1907	0.760648	0.557695	0.655474	1.6842	3.08707	1.71289	0.297107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	7.29379	11.042	6.58404	3.99547	12.8828	6.20211	6.23819	7.85261	5.79411	4.54571	5.27796	3.20304	9.71691	11.4128	5.77964	6.33253	8.46479	4.60897	2.25527	4.00947	1.99571	6.76882	3.48751	6.27258	6.75161	8.09623	6.57285	6.91325	4.28754	2.28857	0.54591	0	0.685604	2.43086	5.1336	2.27746	0.645833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	6.06857	7.56611	6.32012	8.09848	8.23602	3.9893	5.52744	6.02553	4.98991	6.56588	4.31941	5.38325	2.70755	4.33527	4.89696	5.96659	9.77719	9.63703	8.42351	9.5906	7.86578	8.12637	6.41044	3.37858	7.36052	8.43709	7.25015	3.55997	4.55891	1.87797	1.35341	0.91257	3.32313	2.78184	4.96439	8.86033	0.753676
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	8.69796	8.94771	9.32263	10.2372	11.8898	11.4058	11.585	9.5381	7.58209	8.36476	8.13045	9.18023	10.6388	11.4255	12.1877	11.6207	11.4353	11.1169	11.4314	10.2723	10.8348	13.5569	9.5331	7.23265	9.18305	9.09125	7.07414	5.71547	6.25649	6.05409	2.96964	2.87396	4.29686	6.06964	7.79106	6.87094	0.373913
