	chr5:79983071-79983220	chr5:79983221-79983370	chr5:79983371-79983520	chr5:79983521-79983670	chr5:79983671-79983820	chr5:79983821-79983970	chr5:79983971-79984120	chr5:79984121-79984270	chr5:79984271-79984420	chr5:79984421-79984570	chr5:79984571-79984720	chr5:79984721-79984870	chr5:79984871-79985020	chr5:79985021-79985170	chr5:79985171-79985320	chr5:79985321-79985470	chr5:79985471-79985620	chr5:79985621-79985770	chr5:79985771-79985920	chr5:79985921-79986070	chr5:79986071-79986220	chr5:79986221-79986370	chr5:79986371-79986520	chr5:79986521-79986670	chr5:79986671-79986820	chr5:79986821-79986970	chr5:79986971-79987120	chr5:79987121-79987270	chr5:79987271-79987420	chr5:79987421-79987570	chr5:79987571-79987720	chr5:79987721-79987870	chr5:79987871-79988020	chr5:79988021-79988159	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0.0050636	0.25318	2.97855	6.21865	2.75242	0.67505	0.725693	0.472552	0.22955	0	0.143446	1.92383	2.6349	2.24472	1.89852	0.173838	0.713863	0.872474	0.168779	0	0	0	0	0	0.207582	3.41563	5.49858	3.80597	2.1596	0.699733	3.21481	5.23233	5.71133	0.597015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	2.62847	4.02926	4.87277	6.36814	7.74054	5.14726	5.56242	2.8783	2.24464	4.48578	3.39852	3.95609	3.92356	1.03159	2.03902	2.71809	2.78015	2.95995	2.55164	3.13195	3.56999	2.90691	5.0178	5.03656	3.74076	5.02402	4.67783	2.77537	2.73963	3.52875	3.31452	3.67497	1.11782	5.50906	0.543517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.48679	2.49907	3.44909	4.4663	4.37269	3.4097	3.54132	2.88062	2.68956	4.37754	4.37411	2.98891	3.16723	2.12947	2.78203	4.83591	4.25846	2.18555	1.44238	1.94805	2.18945	2.68565	3.38525	4.56559	4.67369	6.12808	5.41107	3.98653	2.65221	2.00292	3.60589	3.57603	2.63817	2.91173	0.656827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	4.28776	3.47475	3.86038	3.53505	7.42929	7.11014	5.68765	5.71028	5.69853	5.52859	3.26698	3.8625	3.17145	1.39867	4.24013	4.70201	5.07501	4.32942	2.99621	2.0876	3.57723	4.67551	4.74074	2.75171	3.27109	2.66413	3.28751	1.77141	1.69063	1.8625	3.87681	3.00692	1.04752	3.72656	0.471111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	4.35238	3.57533	4.27879	3.43699	6.14622	5.68166	2.5535	2.93087	1.03042	1.13412	3.76942	4.86915	3.829	2.40833	5.08041	4.78935	2.94927	3.68946	6.00569	5.24168	4.1354	2.9703	6.33541	5.97247	4.27741	3.01252	4.65565	3.61182	2.10012	2.3718	4.91143	3.33771	1.65734	3.63951	0.564516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	4.31351	6.22501	8.69955	7.8656	9.44453	8.27813	6.07927	6.23803	6.05185	6.13191	6.47073	7.4752	6.91877	5.2141	6.76948	6.44553	5.01182	6.01216	6.84648	5.64587	4.71873	5.57645	7.17534	5.60454	3.58688	5.58986	6.69013	8.24366	7.13316	4.90166	5.79873	4.20298	4.12585	5.43037	0.624113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.58735	2.39371	2.03613	3.76998	4.55635	3.4133	1.37706	2.60683	1.79184	2.96011	3.15344	3.3466	2.02389	1.75521	3.87128	2.62679	2.07043	1.93539	1.11368	1.0317	2.04857	2.50174	2.50112	1.45636	0.365245	1.80759	4.12868	2.08624	0.701261	0.352304	1.98929	2.40797	0.772711	1.36401	0.52439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.710005	0.821626	1.42377	1.51164	2.10069	1.92383	2.38379	3.27633	2.49103	1.13837	1.34886	2.52977	2.0365	1.04599	1.43714	1.51646	0.967486	1.72976	2.82621	3.42593	1.52237	1.25098	2.1056	3.11463	1.43468	1.76686	2.90329	1.80333	1.04602	2.6052	1.84422	1.09497	0.612886	1.44932	0.483871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.503256	0.717462	0.304581	0.783619	3.02677	1.47063	1.92152	0.669565	0.617443	0.974506	0.254271	0.657552	0.128245	0	0.791575	1.14388	0.227715	0.665123	0.53925	1.29247	0.216972	0.713984	1.00945	0.478407	0.257677	0	0	0	0	0	0.802536	1.27704	0.894109	2.30594	0.699115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	0.760118	2.15783	4.29631	4.01682	5.2178	6.44039	5.10522	3.79519	1.88427	2.57989	2.66443	2.22453	3.08895	1.11732	2.34986	4.43177	4.45488	4.02782	4.57111	4.40241	1.87285	1.48034	1.51121	2.76506	3.64704	3.80621	3.55912	2.61914	0.821851	1.14932	1.35819	1.4124	1.27116	2.16946	0.685039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	4.54632	4.54323	5.8246	4.16172	5.51731	4.63248	2.45141	3.67436	4.08596	3.35682	3.48624	4.32996	3.53302	2.673	2.20108	3.20374	3.73496	4.13852	6.08863	5.2484	3.65841	4.9629	7.92815	5.16941	3.38857	2.57712	2.79261	3.5094	2.60327	2.36491	3.40534	3.1384	2.20802	2.88468	0.596685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	2.44228	6.51014	6.31863	7.13324	6.90241	4.65347	6.6512	6.46308	3.58904	2.94356	3.12418	6.11889	6.39002	3.93718	3.28085	2.01881	2.15905	2.8427	2.47178	1.39095	2.18148	1.99172	1.85764	2.75703	1.69116	1.24571	3.15636	4.01775	3.2197	2.7553	3.71106	5.50149	3.65269	4.48756	0.62987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	1.22411	3.15834	1.53597	0.0556345	0.0336735	0.319167	0.339663	0.150799	0.740716	2.83687	3.26362	3.68872	2.47525	0.0117125	0	0.158119	0.43922	0.231323	0.691122	0.654508	0.065883	0	0.418723	1.78052	6.48312	6.89475	2.42662	0.242552	0.754119	2.2823	2.96351	0.591241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	2.42061	2.00829	2.21451	4.82393	5.05574	1.82381	1.59215	3.4558	3.87869	4.41516	4.99423	3.6123	1.72043	2.85886	1.07226	2.39021	6.48846	4.28549	2.93308	1.79368	1.83617	1.83711	2.82252	4.12418	5.2091	4.00427	6.30962	4.13629	2.12474	2.18312	4.04647	2.67263	0.939408	2.99491	0.554913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0.0658369	1.63529	5.09065	3.35024	0.47681	0	0	0	0	0.537318	3.76968	5.47129	5.34077	2.85964	0.185855	0	0	0	0	0	0	0	0	0.212401	2.07916	8.03737	6.6474	1.39426	0.0902714	2.21296	6.02618	6.55922	0.594512
