	chr18:49572869-49573018	chr18:49573019-49573168	chr18:49573169-49573318	chr18:49573319-49573468	chr18:49573469-49573618	chr18:49573619-49573768	chr18:49573769-49573918	chr18:49573919-49574068	chr18:49574069-49574218	chr18:49574219-49574368	chr18:49574369-49574518	chr18:49574519-49574668	chr18:49574669-49574818	chr18:49574819-49574968	chr18:49574969-49575118	chr18:49575119-49575268	chr18:49575269-49575418	chr18:49575419-49575568	chr18:49575569-49575718	chr18:49575719-49575868	chr18:49575869-49576018	chr18:49576019-49576168	chr18:49576169-49576318	chr18:49576319-49576468	chr18:49576469-49576618	chr18:49576619-49576768	chr18:49576769-49576918	chr18:49576919-49576988	chr18:49576989-49577028	chr18:49577029-49577068	chr18:49577069-49577138	chr18:49577139-49577188	chr18:49577189-49577218	chr18:49577219-49577368	chr18:49577369-49577518	chr18:49577519-49577658	chr18:49577659-49577668	chr18:49577669-49577818	chr18:49577819-49577858	chr18:49577859-49577968	chr18:49577969-49578090	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.9787	1.98817	2.34664	1.81037	0.657566	0.964902	1.67675	1.65718	2.08204	0.605228	0.688738	2.60442	3.02356	2.45197	2.40151	1.47701	1.9079	3.24072	2.60956	2.14526	4.45985	4.47466	1.71289	0.461562	1.29407	1.77667	1.66713	0.835176	0.386613	0	0	0	0	0	0	0.000791929	0.11087	0.373607	0.44263	0.363324	0.0208914	0.515975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	12.1031	11.5055	11.2688	12.3418	11.2965	9.94341	11.2189	12.7058	11.036	7.34334	7.12851	9.92788	12.0611	11.8437	11.6592	12.9015	17.1124	15.304	13.906	10.7835	9.59583	11.1636	9.07933	8.40486	9.20029	11.7621	14.3418	8.07833	4.44527	1.63396	0.198235	0.0751632	0	0.0859008	0.0393712	0	0	0.261433	0.568501	0.967763	0.752944	0.587811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.26171	3.14515	3.83363	2.69964	1.42193	1.05526	2.34822	2.17527	2.83365	3.12744	3.55639	3.95799	4.39047	3.33	2.91235	2.46515	3.27679	2.51175	4.23998	2.01268	1.41931	2.08068	3.69858	1.75275	3.21213	1.51951	3.53097	3.38496	1.56462	0.396306	0.27335	0.098406	0	0	0	0	0	0	0	0	0	0.445626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	2.88927	0.759428	3.14193	3.40081	0	0.263418	0.912678	1.42532	0.953731	0.37076	0.770686	0.634911	1.02768	1.42361	0.797996	0.564215	0.838294	2.51697	0.413882	0.716946	0.0751597	0.247682	0.531516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	1.96021	1.80037	1.68573	2.48662	2.86236	2.98786	3.58428	4.15267	4.26377	1.37133	0.183455	0.647764	1.03631	0.930435	2.2297	2.77281	4.59518	3.84364	1.92091	1.80287	2.52481	2.17297	0.642406	0.102422	1.01953	1.99644	2.08671	1.43828	0.49073	0	0	0	0	0	0	0	0	0	0	0	0	0.460953
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	1.3758	4.61234	3.03589	2.27431	1.56089	1.30512	4.33873	6.1572	1.11577	1.45717	2.02976	3.14945	5.85161	2.21574	3.35132	4.43019	6.74857	7.80776	7.18186	2.57623	0.882119	3.46825	4.92716	4.8926	3.24308	3.93501	3.78554	2.20961	0.931637	1.46195	1.13135	0.944442	0.0163943	0	0	0	0	0	0	0	0	0.48688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.326143	0.415374	0.370311	0.381753	0.400051	0.481285	0.817777	1.14136	0.697088	0.0665835	0.107763	0.415936	0.372873	0.163094	0.419137	0.514611	0.826431	1.01483	0.474042	0.346981	1.04081	1.11731	0.398291	0.152053	0.15922	0.540274	0.656091	0.314165	0.113663	0	0	0	0	0	0	0	0	0	0	0	0	0.529264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	4.13533	6.41777	7.34035	4.93693	1.32275	1.63939	4.06319	5.35675	5.92629	2.54451	2.3459	3.10696	3.2673	4.40644	4.79904	3.11763	4.91697	8.30259	4.37749	2.85417	7.40384	5.14488	2.7524	0.348751	1.78693	5.25115	7.88836	3.30313	0.233101	0	0	0	0	0	0	0	0.079031	0.300211	0.0592875	1.54395	1.03757	0.651934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	1.03089	0.740688	0.454733	0.353599	0.400962	4.72897	3.51213	1.37006	0.606181	1.2318	0.354334	1.6278	2.41781	3.57077	4.77352	5.08847	3.82328	5.5655	3.50282	1.89891	0.11061	1.97042	3.61584	1.16838	0.435527	1.30667	3.16406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.457875	0.108818	1.09437	2.53154	0	2.99431	1.50343	1.66139	0.782202	0.448324	1.38445	2.30072	0.508828	0.611595	1.77224	0.578513	0.792533	0.673655	0.158705	0.217635	0	0.72523	0.758141	1.41738	0.586777	1.14706	0.825174	0.00971686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	3.06291	3.68946	2.72794	3.34997	2.97344	4.39783	5.91256	5.3963	5.49608	5.39746	4.61373	5.11807	5.09242	4.67288	6.66187	6.38128	4.76062	5.03415	5.57894	6.10649	5.17812	5.21658	3.48101	3.04256	5.11998	7.11222	5.58313	2.02889	0.752157	0.183744	0	0	0	0	0	0.0278986	0.19529	0.379764	0.423732	0.767815	1.32806	0.527255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	2.22653	1.42412	0.535999	1.29592	0.814036	1.10711	1.13982	2.03158	1.57296	1.3171	0.333435	0.766566	1.49435	2.26419	1.99049	1.4941	1.98879	2.13204	1.55662	1.22709	1.48546	2.02937	2.31847	0.168361	0.347813	1.35031	2.03491	1.38622	0.830795	0.498495	0.0379683	0	0	0	0	0	0	0	0	0	0	0.508197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	0.868726	1.83938	3.24781	2.3627	0.789267	1.29476	1.44412	1.59523	1.58135	0.807255	1.37506	1.54917	1.67504	1.16456	1.68883	1.79521	1.81696	1.46306	1.25108	1.32963	1.64474	2.11126	1.59458	0.260228	0.995575	1.69208	2.24188	1.69733	0.993678	0.234171	0.010135	0	0	0	0	0	0	0	0	0	0	0.475904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	1.58694	3.17842	1.27153	1.81514	0.748501	2.95778	3.58293	4.83057	4.01865	0.8204	1.04112	1.20677	1.78313	1.89835	3.00645	2.16568	4.3377	5.22342	3.04867	1.09816	0.34879	2.33574	1.21957	0.162454	2.39626	1.94948	4.62772	1.24913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396104
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.765222	1.02065	1.18211	0.97348	0.463214	0.596333	0.827901	0.49824	0.564682	0.471113	0.631996	0.64379	0.608071	1.04724	0.963554	1.32632	1.36341	1.21439	1.74772	1.56416	1.98997	1.77605	0.758745	0.183521	0.686295	1.41897	2.05147	1.52283	0.412442	0.073396	0	0	0	0	0	0	0	0	0	0	0	0.57754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	1.63214	1.35566	1.43258	1.69169	2.00848	2.30357	1.92412	2.73186	3.70495	3.21901	3.52822	3.33076	2.67407	3.31704	4.13306	3.15655	2.12752	1.99278	2.45344	3.04552	3.93386	5.26564	6.3701	4.16451	1.838	3.04678	3.78917	2.09349	1.08253	0.676855	0.210518	0.0629052	0	0	0	0	0	0	0	0	0	0.572925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	2.87792	2.96005	2.28578	2.26434	1.76747	3.23258	4.38761	4.23606	5.52895	5.76788	5.22603	5.3254	5.92323	5.7004	5.00502	4.10895	3.97353	4.34083	4.77462	2.82143	2.40714	2.97835	4.04703	1.85168	0.898671	1.89822	2.53687	1.70821	0.884677	0.278545	0.113212	0	0	0	0	0	0	0	0	0	0	0.580218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e1fd1411-fa6d-4e9d-8b94-fee7dda1365c.fc.signal	0.470796	1.1982	0.700112	0.988167	0.654822	0.747207	0.655188	0.573834	0.431974	0.0690841	0.280501	0.592632	1.0227	0.925435	0.542725	0.618977	0.717164	0.912808	0.953724	0.745387	0.795842	0.800069	0.515482	0.122272	0.467608	0.953398	1.724	0.991007	0.320587	0.115431	0	0	0	0	0	0	0	0	0	0	0	0.648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	1.62114	2.13817	0.714857	1.58655	0.782961	2.872	2.82971	1.50088	1.41321	1.63315	1.95343	1.86046	1.9507	1.11697	1.45069	1.75949	2.83817	2.02887	1.10752	1.01354	1.36995	1.19157	2.82081	0.379424	0.299768	0.340425	1.75702	0.740525	0.08016	0	0	0	0	0	0	0	0	0	0	0	0	0.656685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.bd401bc7-9584-4daf-b6e9-896dcf3c0a4c.fc.signal	0.534911	0.777097	0.876175	0.80629	0.463431	1.42472	0.613397	0.139458	0.272405	0.405994	0.674023	0.741273	0.913338	0.794686	0.526222	0.941911	1.0314	0.859619	0.579638	0.635219	0.435989	0.611697	0.94092	0.6568	0.314724	0.924575	0.975069	0.706845	0.351897	0.186777	0.00464057	0	0	0	0	0	0	0	0	0	0	0.595745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.290632	0.143245	0.12407	0.19242	0.178697	0.29762	0.481934	0.569282	0.348118	0.578882	0.804714	0.206467	0.825639	1.01048	0.485672	0.544294	0.699112	0.50583	0.813029	1.12606	0.984937	1.51252	0.975617	0	0.0110267	0.381139	0.473151	0.0331696	0	0	0	0	0	0	0	0	0	0.258105	0.307338	0.153702	0	0.655172
