	chr7:128474582-128474731	chr7:128474732-128474881	chr7:128474882-128475031	chr7:128475032-128475181	chr7:128475182-128475331	chr7:128475332-128475481	chr7:128475482-128475631	chr7:128475632-128475781	chr7:128475782-128475931	chr7:128475932-128476081	chr7:128476082-128476231	chr7:128476232-128476381	chr7:128476382-128476531	chr7:128476532-128476681	chr7:128476682-128476831	chr7:128476832-128476981	chr7:128476982-128477061	chr7:128477062-128477131	chr7:128477132-128477281	chr7:128477282-128477431	chr7:128477432-128477581	chr7:128477582-128477731	chr7:128477732-128477881	chr7:128477882-128477951	chr7:128477952-128478031	chr7:128478032-128478101	chr7:128478102-128478181	chr7:128478182-128478331	chr7:128478332-128478481	chr7:128478482-128478551	chr7:128478552-128478631	chr7:128478632-128478731	chr7:128478732-128478781	chr7:128478782-128478931	chr7:128478932-128479081	chr7:128479082-128479231	chr7:128479232-128479381	chr7:128479382-128479531	chr7:128479532-128479601	chr7:128479602-128479673	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.31036	0.303655	0.0845101	0	0	0	0.240458	0.392336	0.142039	0.167191	0.102918	0.246904	0.229839	0.499536	0.916331	0.352503	0.731428	0.715748	0.581187	0.337946	0.190749	0.372193	0.295284	0.562822	0.410922	0.150594	0.815626	1.35627	1.74833	0.956535	0.394073	0.229673	0.449216	1.84288	1.11173	0.699333	1.93073	1.51074	1.1472	1.48481	0.653226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.189015	0.140661	0	0	0.061566	0.529994	0.491114	0.393291	0.0409262	0	0	0.0736532	0.076228	0	0.0454353	0.106922	0.100358	0.157719	0.289331	0.280276	0.073077	0.100652	0	0	0	0.0942484	0.292285	1.09443	1.81569	1.83256	1.34613	0.795857	0.954732	0.881286	0.290118	0.00109687	0	0	0	0	0.30179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0.119363	0.652511	0.538807	0.006383	0.211097	0.731906	0.659221	0.386253	0.380991	0.354455	0.226528	0.155894	0.22947	0.235761	0.0551161	0.332858	0.587256	0.494613	0.42576	0.646283	1.3459	1.94399	1.76859	1.08849	0.90812	0.346839	1.12901	3.30764	2.88913	0.268328	0	0.59743	0.96193	1.45905	0.616016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.370965	0.110811	0.221344	0.453251	0.353362	0.784606	0.150459	0.0500252	0.350247	0.313109	0.580237	0.85719	0	0.336361	0.294869	0.448507	0.159643	0.62285	0.164037	0.10937	0.784676	0.540715	0.259122	1.19391	0.365177	0.232023	1.35214	0.899434	0.929417	0.511827	0.62285	0.0809894	0.467156	1.15439	2.10533	2.00186	1.59527	2.22675	2.24232	2.68618	0.361111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.17413	0.278539	0.83618	1.41104	0.504851	1.2971	0.934226	0.237718	0.186462	0.723834	1.5964	1.69804	1.54741	0.658631	0.0938507	0	0	0	0	0.269866	0.663464	0.81723	0.806753	0.342369	0.156984	0.781285	1.18957	1.44101	0.971012	0.617585	0.567581	0.600598	0.57446	0.858812	1.8946	2.6644	5.35681	3.83268	3.35933	5.31508	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.240465	0.329668	0.215417	0.382081	0	0.203522	0.195335	0.0366242	0	0	0.165214	0.36071	0	0.173756	0.147589	0.296364	0.20761	0.0944134	0.120271	0	0	0.136463	0.432914	0.00510343	0.0044655	0.505064	1.60033	1.11536	0.761878	0.76014	0.185241	0.105357	0.728474	1.41057	1.03798	0.809484	1.61177	1.91175	1.11724	4.11179	0.310463
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570268	0.787074	0.566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61545	1.79495	0	0	0.816701	0.350015	0.288474	1.34621	0.169014
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.0751632	0.119947	0.0554776	0	0.187996	0.354305	0.123836	0.256234	0.261427	0.157834	0.138623	0.116172	0.209077	0.197721	0.25338	0.646086	0.660323	0.785297	0.939472	0.448857	0.339109	0.691771	0.903677	1.01429	1.09232	0.90044	0.602104	0.940681	2.03917	1.34297	0.93057	0.442655	0.952846	1.52569	1.44019	1.76569	2.70385	2.5797	2.84967	3.43702	0.651163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198592	1.10187	0.877649	0	0	0	0	0	0.88886	0.992961	2.32545	0.96093	0.96093	0.96093	0.153749	0.685463	2.62013	3.47215	0.845618	0.948118	0.535375	2.6559	0.74
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0	0	0.246015	0.122096	0.615829	1.02215	1.02581	0.934646	0.0601317	0	1.12316	0.571056	0.586681	0.342527	0	0	0.133258	0.27335	0.353887	0.106216	0.322524	0.178589	0.271472	0.81989	0.512435	0.003905	0	0.169445	0.887313	0.542637	0.488487	0.467346	1.20797	1.87113	0.947422	0.271502	0.499212	0.586677	0.10934	0.812306	0.714286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.2764	0.110589	0.0086226	0.274326	0.0645101	0.239401	0.161275	0	0	0	0.313607	0.511473	0	0	0.21657	0.209658	0	0.09874	0.488425	0.684254	0.0599023	0.175099	0.251129	0	0	0	0	0	0.188923	0.34559	0.142556	0	0	0.287992	0.77869	0.403188	0.235001	0.343286	0.276472	0.537584	0.756818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.497567	0.476679	0	0	0	0	0	0	0	0.181466	0.996772	0.87806	0.812205	0	0	0	0	0	0	0	0	0.667326	0.386346	0	0.807815	0.245857	0.514292	0.831449	0.596045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	0	0	0	0	0	0	0	0	0	0	1.08249	0.641827	0.114954	0.71846	0.560399	0.330492	0	0	0.76636	1.80095	0.793459	0	0	0	0	0	0	0	0	0	0	0	0	0.761568	4.41616	2.59605	2.27993	2.58168	1.5293	2.09552	0.706897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.172188	0.185886	0.134032	0.293507	0.503852	0.622735	0.404175	0	0	0	0	0.106231	0.17543	0.107617	0.0107617	0.385473	0.357713	0.182392	0.110552	0	0.0277901	0.377151	0.522505	0.224323	0.014675	0.232711	0.403573	0.589948	0.694634	0.584916	0.330194	0.230403	0.243887	0.61802	1.40532	0.787576	1.08072	1.11879	2.42981	3.64029	0.596311
