	chr22:43134581-43134730	chr22:43134731-43134880	chr22:43134881-43135030	chr22:43135031-43135180	chr22:43135181-43135240	chr22:43135241-43135330	chr22:43135331-43135480	chr22:43135481-43135540	chr22:43135541-43135630	chr22:43135631-43135780	chr22:43135781-43135930	chr22:43135931-43136080	chr22:43136081-43136230	chr22:43136231-43136380	chr22:43136381-43136530	chr22:43136531-43136680	chr22:43136681-43136830	chr22:43136831-43136980	chr22:43136981-43137130	chr22:43137131-43137280	chr22:43137281-43137430	chr22:43137431-43137580	chr22:43137581-43137730	chr22:43137731-43137880	chr22:43137881-43138030	chr22:43138031-43138180	chr22:43138181-43138330	chr22:43138331-43138480	chr22:43138481-43138630	chr22:43138631-43138780	chr22:43138781-43138930	chr22:43138931-43139080	chr22:43139081-43139230	chr22:43139231-43139380	chr22:43139381-43139530	chr22:43139531-43139680	chr22:43139681-43139798	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.24589	5.24722	4.54237	3.78866	3.08096	2.60237	2.05426	0.939042	1.49943	4.07763	5.04946	3.04912	3.76404	3.30994	2.48237	2.28617	2.66883	5.4528	5.75219	4.52252	3.73412	3.88783	2.90288	1.08883	1.82392	2.85177	3.84516	4.45622	3.5833	3.54762	3.20493	5.58361	3.87745	5.12847	3.94961	1.61649	2.61822	0.488654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	2.60772	2.72167	2.6319	3.36266	2.59787	1.82965	1.02239	0.442241	1.24014	2.3077	2.834	1.8433	1.69152	1.18644	0.667207	0.709865	0.737322	2.01099	2.36664	2.37185	2.40535	2.61065	2.03511	0.618237	2.55897	3.82352	2.46426	2.96065	2.51838	2.66623	1.71294	0.482288	0.611992	2.66377	3.25671	1.075	2.19247	0.302286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	3.06298	3.51329	3.12751	3.2454	2.82608	2.48167	2.33479	2.35906	2.12974	2.31124	2.19413	2.0028	2.41125	2.70193	2.83135	2.12778	2.8281	3.9841	3.13817	2.88655	3.35036	2.12641	1.25136	1.42117	2.33216	3.76446	3.74493	2.94364	3.55585	2.56582	2.79471	3.21234	4.01056	4.82747	2.54004	1.81513	2.38941	0.316667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	3.9255	3.77271	2.86265	3.72531	3.76206	4.13764	2.98259	1.47973	2.46131	4.38102	5.79491	4.67984	4.64889	3.558	2.16633	4.01061	5.35779	6.13156	5.31233	5.26398	5.21949	7.35202	6.56863	6.03769	8.14698	7.27562	5.98737	8.08895	7.46227	6.0144	4.84464	7.69769	9.28101	6.6992	5.74366	3.80655	5.55924	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.29306	2.94739	2.26886	0.865395	2.08911	1.04751	0.879683	0.520753	2.75776	1.6594	1.2793	2.72451	1.32987	0.664706	0.338031	1.3463	2.98765	2.08438	2.39505	1.10583	1.37847	1.90695	1.75646	1.34152	2.87005	1.58257	1.73523	1.92693	2.17126	2.74592	1.27877	2.0699	1.75138	1.00191	1.2029	0.502215	1.32325	0.236074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	6.84901	9.91696	8.9687	8.91853	0.662039	0	0	0	0.641128	5.61474	6.01338	4.19426	1.98579	3.13328	3.93509	7.54838	3.65092	8.91635	13.0782	7.6532	5.91715	5.39277	2.15387	1.89651	2.98662	5.71673	4.23752	4.53129	2.39462	2.75803	1.31649	4.51	3.40318	0.958811	3.17751	1.99459	2.08832	0.342795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	8.68848	9.7358	8.5987	8.53239	7.11929	4.80418	4.37633	4.39822	5.30023	7.26512	9.07387	9.72289	8.93738	8.15039	10.1863	9.27842	7.51839	7.74254	7.89459	8.09845	9.15474	11.4304	8.95834	7.55178	8.3949	8.84494	9.76183	9.94841	10.5911	9.06747	7.01871	5.41314	6.4032	8.19844	5.80999	4.69852	5.13977	0.431034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	3.88214	10.2497	9.03256	6.26014	1.66943	1.79068	0.326716	0.575736	1.74077	3.88383	5.23605	3.81544	7.74649	3.38163	1.66464	3.8235	5.18543	6.3765	7.56777	3.83985	3.14544	4.1384	6.66877	7.10439	3.26507	6.92128	8.25107	3.70551	2.56888	2.82651	5.81634	6.07943	6.94613	1.80534	5.75137	3.44417	1.7814	0.636364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	4.595	5.86603	5.36752	3.42531	2.71476	1.54259	1.09644	1.57958	3.46838	5.26048	2.80938	2.90735	3.946	4.85316	5.02649	3.51617	3.34188	5.11395	2.61808	3.46516	4.17511	3.82142	2.92889	3.86204	3.80076	2.68604	4.40795	3.90829	4.19221	4.0665	6.21679	4.5189	3.06865	4.61298	4.04658	2.47789	1.85519	0.657581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	1.49789	1.61135	3.14025	2.61817	0.512695	0.318819	0.0818989	0.0138575	0.520423	1.63187	2.84955	2.14249	1.46608	0.762538	0.64735	0.56804	2.06395	1.7619	1.92269	1.20502	1.89219	1.52226	1.25896	1.97151	0.891793	1.67606	1.5322	1.32611	1.36985	1.88395	2.18185	1.5271	2.68866	2.3407	2.63576	1.37761	1.55795	0.489426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.37526	0.496993	1.46055	1.91513	1.57053	0.812879	0.233757	0.700739	0.595183	0.0287489	1.14031	1.48011	0.443584	0.301864	0.72278	2.84222	2.20026	0.678054	2.24608	2.71169	2.36305	1.10708	0.725604	0.423796	0	0.564577	0.595015	0.520067	0.184137	0.141335	0.949336	1.51641	0.517942	1.55005	0.0548053	0	0	0.47362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	3.47927	5.49551	5.971	7.50064	4.15512	1.70835	1.20223	3.28099	6.99294	5.44114	8.93276	3.44382	3.93213	3.52728	3.85339	3.28099	4.06809	4.10543	5.30758	8.87051	7.96894	8.98777	6.12409	4.15885	4.28903	7.33801	3.84317	1.98867	1.73869	2.91217	7.67569	3.92853	2.94634	3.0959	4.30558	2.97478	1.82951	0.815385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.4352	0.958685	0.881905	1.18399	1.02964	0.740092	0.705032	0.482481	0.576046	0.907044	0.896077	1.19789	1.22176	0.548651	0.420283	0.513072	1.0117	1.16491	0.973343	0.956709	1.20397	1.33568	2.63308	3.02473	2.34756	2.88016	1.38376	1.29762	0.586532	0.881794	1.86607	1.56774	2.87916	3.29884	2.07837	0.730831	1.16274	0.599676
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	3.42737	3.85538	3.99918	5.3276	4.97007	2.42884	1.09848	2.54486	4.8838	8.52303	4.62989	2.25183	2.66398	3.0328	3.85001	4.9949	4.2849	5.76079	5.66903	2.87705	5.43796	7.33087	6.39569	5.023	5.0338	5.25131	5.97252	6.74495	2.95425	2.76054	4.75585	5.57705	3.40197	4.81749	6.78611	4.05213	2.81805	0.382979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	10.0816	8.13543	8.47524	9.36768	6.40451	3.18802	1.21705	2.81224	5.19941	9.55341	10.8326	6.31039	3.94175	5.19918	6.87828	3.33218	2.03265	6.00297	8.3299	5.73682	4.57117	3.70808	1.62378	1.98872	5.57276	5.52407	5.9523	3.04984	3.76458	4.98822	4.27528	4.54989	5.49422	7.65126	5.99015	3.36946	2.05745	0.703911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	3.45168	4.3379	3.774	2.66156	1.59044	1.38147	1.16474	1.32324	1.63217	1.81662	1.93583	2.00999	1.72319	1.8742	1.92183	1.65097	1.79873	2.10154	1.98033	2.18758	2.68044	3.1206	2.83495	2.34441	2.49063	3.24105	2.16485	1.77146	2.19292	2.46896	2.01241	0.596213	1.34261	2.30474	2.32531	2.66707	2.50908	0.48642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	4.44241	4.2716	5.06498	4.69251	3.03463	0.586346	0	0.630632	2.10822	2.68766	11.2786	5.82767	5.84023	3.007	2.85617	3.2267	6.78793	3.92517	1.86089	4.57177	7.16976	8.18944	5.55495	5.05653	7.65035	6.13537	4.67614	5.67959	2.04291	2.72172	3.60055	3.47688	2.10692	5.69598	5.62712	3.22997	2.64281	0.519802
