	chr5:115267203-115267352	chr5:115267353-115267502	chr5:115267503-115267652	chr5:115267653-115267802	chr5:115267803-115267952	chr5:115267953-115268102	chr5:115268103-115268252	chr5:115268253-115268402	chr5:115268403-115268552	chr5:115268553-115268622	chr5:115268623-115268702	chr5:115268703-115268792	chr5:115268793-115268852	chr5:115268853-115269002	chr5:115269003-115269152	chr5:115269153-115269302	chr5:115269303-115269452	chr5:115269453-115269602	chr5:115269603-115269752	chr5:115269753-115269902	chr5:115269903-115270052	chr5:115270053-115270202	chr5:115270203-115270352	chr5:115270353-115270502	chr5:115270503-115270652	chr5:115270653-115270802	chr5:115270803-115270952	chr5:115270953-115271102	chr5:115271103-115271252	chr5:115271253-115271402	chr5:115271403-115271552	chr5:115271553-115271702	chr5:115271703-115271852	chr5:115271853-115272002	chr5:115272003-115272152	chr5:115272153-115272298	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.777124	0.492687	0.913472	2.0863	2.29797	1.1586	1.26479	2.13987	2.58156	0.792296	0.043924	0.0683332	0.464225	1.65968	1.76006	0.633247	1.42881	1.12912	0.552068	0.347145	1.01158	1.28909	0.833216	0.791074	1.8968	2.67112	2.32124	2.15342	1.23149	1.15711	1.54477	0.673372	0.282709	0.215111	0.694468	1.33233	0.768571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0	0	0.0688631	0.507852	3.44896	3.36167	1.02229	0.147562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143874	0.438725	1.5158	1.69929	0.49049	0.463007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0.509074	1.27096	0.931746	0.318709	0.0934249	0	0	0	0	0	0	0	0	0	0.200834	0.50627	0.187333	0.0236301	0.977125	3.20299	2.4858	0.465794	0	0	0	0.0986925	0.499893	1.37194	1.29872	1.46502	0.853577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.91352	1.31285	0.762337	1.90624	2.03346	1.40684	1.31587	2.0296	2.3594	1.50841	0.770894	1.41513	2.32975	2.48304	1.29007	0.98229	1.21479	0.7208	0.439103	1.1625	1.20618	1.73309	1.42301	1.51667	3.19563	2.40689	1.53432	1.719	1.18157	0.478344	1.12578	1.55432	3.1998	0.888263	1.42534	1.1384	0.412121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	3.54349	6.58442	5.93203	6.73383	7.47774	8.51931	7.0638	5.78041	5.64988	4.36221	1.85506	3.00772	6.36604	8.82298	7.78045	5.087	3.05414	4.59764	5.34715	4.44377	7.18721	5.69666	6.10544	6.23049	4.20593	3.18935	3.79398	3.84525	3.89554	3.38973	1.81819	1.22632	1.18572	0.857115	1.02515	1.81234	0.230769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.24071	0.792584	1.05307	1.91735	3.66825	3.62384	1.82681	1.91913	2.79558	1.52156	0.169545	0.327125	2.00268	3.71318	2.12235	1.49786	1.11832	0.807513	0.921978	0.776498	0.781693	1.23176	0.786591	1.84346	1.01067	0.707823	1.27879	2.23598	2.27344	2.25361	2.23418	0.977665	1.08338	0.539216	1.09267	0.958025	0.490494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	0	0	0.807726	0.897473	0.628231	0	0.771827	0.846189	0	0	0.516047	1.4571	0.996279	0	0	0	0	0	0	0	0	0	2.60277	4.54049	5.58073	4.17069	0.125646	0	0	0	0	0	0	0	0.778351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.347216	0	0	0.074478	0.698076	1.36843	0.885385	1.99941	2.25359	2.0816	0.636659	0.0351789	0.391853	0.986952	0.350253	0.596985	1.27109	1.1971	0.820225	0.736586	0.587476	1.02718	0.271701	0.794422	1.87513	1.99553	1.93968	2.12835	2.60318	2.46774	2.15239	0.674183	0.979548	1.1813	1.43996	1.21764	0.686111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	1.12751	0.865294	1.12473	1.31132	1.60313	1.55786	0.931023	1.02779	1.14421	0.571244	0.175406	0.120005	0.914501	1.22177	0.708076	0.937452	0.717414	0.712333	0.794507	1.26711	0.913268	0.711034	1.06618	0.373504	0.436053	0.951911	0.963657	0.802514	0.794076	0.365022	0.425902	0.424943	0.143419	0.352923	0.321663	0	0.412993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0	0	0	0	0	0	0.212191	0.646835	0.709157	0.255372	0	0	0	0	0.247168	0.334663	0.227785	0.347132	0	0	0	0	0	0	0	0.107992	0.563743	0.0142056	1.13076	2.03859	0	0	0.930386	0.341601	0	0.541817	0.645395
