	chr16:71859276-71859425	chr16:71859426-71859575	chr16:71859576-71859725	chr16:71859726-71859875	chr16:71859876-71860025	chr16:71860026-71860175	chr16:71860176-71860325	chr16:71860326-71860475	chr16:71860476-71860625	chr16:71860626-71860775	chr16:71860776-71860855	chr16:71860856-71860925	chr16:71860926-71861075	chr16:71861076-71861225	chr16:71861226-71861375	chr16:71861376-71861525	chr16:71861526-71861675	chr16:71861676-71861825	chr16:71861826-71861975	chr16:71861976-71862125	chr16:71862126-71862275	chr16:71862276-71862425	chr16:71862426-71862575	chr16:71862576-71862725	chr16:71862726-71862875	chr16:71862876-71863025	chr16:71863026-71863175	chr16:71863176-71863235	chr16:71863236-71863325	chr16:71863326-71863475	chr16:71863476-71863625	chr16:71863626-71863775	chr16:71863776-71863925	chr16:71863926-71864075	chr16:71864076-71864225	chr16:71864226-71864375	chr16:71864376-71864442	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	2.13714	3.30998	2.40667	2.95098	4.32406	3.5349	3.36559	4.60995	2.40499	3.42025	2.97869	2.33318	2.16	2.51632	5.62205	7.65168	4.45566	6.49612	5.68931	3.23636	4.7427	3.1374	3.0787	1.88247	3.46503	3.02489	2.54474	2.04793	0.893097	0.517364	1.46052	3.51962	2.91407	2.82589	3.27808	2.23069	2.33734	0.655914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.488224	1.1613	2.06196	2.17855	2.79859	4.09229	3.67826	2.40627	1.58802	1.64032	1.01937	0.662875	0.997489	2.47013	3.64232	3.19242	1.60443	2.4906	3.87265	2.64372	1.72939	2.16737	5.04405	6.09516	5.29769	5.60761	4.61461	2.52935	1.34389	1.24594	2.84915	4.08931	3.79685	2.86199	3.03564	3.37011	2.73406	0.525896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	6.85103	7.21817	4.84279	3.25143	1.59094	2.08414	1.9826	1.86074	3.82009	4.54929	3.37644	2.56769	1.99033	1.78144	3.20985	4.37328	2.48258	2.30657	3.71274	3.93033	3.20889	3.21662	3.66825	3.72629	3.60925	3.25529	5.20015	6.01299	5.34328	3.2586	3.09366	3.58121	3.74176	3.33847	3.45162	4.10733	3.50974	0.2
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.8542	1.94092	1.83073	1.49776	0.81495	2.07576	2.39286	2.13586	3.50167	2.54664	1.57367	0.788241	1.53305	1.97938	1.80027	2.62361	3.35213	2.22725	3.00242	3.03578	1.42206	1.39241	1.86458	2.28943	2.42911	0.901694	1.8689	2.28174	2.48697	1.86398	1.84348	2.39558	2.7491	2.92834	3.20422	1.89954	1.24261	0.0514139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	3.38424	6.63608	9.38845	8.89735	11.2721	11.6656	9.10946	10.4188	9.27744	10.8566	8.86023	4.94524	1.45833	2.73055	10.3488	14.6519	9.187	8.50196	10.7457	11.2298	7.73891	3.48096	10.3417	11.5281	10.097	6.503	3.92108	6.69487	4.00178	1.40101	8.11152	10.3901	4.49532	9.48045	15.4807	8.17699	6.48574	0.541935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	2.25018	3.11626	2.70017	2.0187	1.96004	2.40668	3.88623	6.51266	4.78254	2.73451	2.47504	0.666464	0.179707	1.77545	3.34043	5.07897	3.47458	3.3461	4.059	3.06104	3.34821	1.67973	2.10323	3.70354	2.75702	1.38465	1.94583	2.56806	1.46673	3.22401	2.77844	1.87081	1.32389	1.9639	3.81222	2.45069	2.16464	0.513043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.87969	1.11694	1.80991	0.53269	0	0	0	0	1.31084	2.48767	2.66192	2.60893	0.374636	0	1.63851	1.40483	1.6425	1.15884	0	0	0	0.848782	1.13558	0.199027	3.06714	2.12474	0.819523	0.863426	1.1902	1.1523	0.709388	0.684887	0.368785	1.65065	1.98428	2.32538	1.84449	0.787234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.736456	2.75569	4.45787	4.16134	3.06472	3.37767	3.86586	3.66418	4.58626	4.17478	3.29378	2.93194	3.74695	2.96874	3.6974	3.37684	2.04494	3.85846	2.92915	2.1257	3.71768	4.61206	4.10916	1.71582	1.73856	3.54022	2.95708	1.70426	1.11139	0.466964	2.23567	3.96728	3.06208	3.22814	4.564	2.34858	0.489153	0.724919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.442745	2.19274	2.97901	3.02418	2.14918	2.14266	1.77215	1.596	2.00617	2.15962	1.8642	1.7316	2.37628	3.40265	6.00809	5.03714	2.53249	4.53938	3.8933	3.14478	5.25087	5.21848	2.77538	0.650534	1.50188	2.94488	2.43763	1.72733	0.64987	0.801148	2.36207	4.17148	2.94264	1.95397	2.12153	1.78287	0.91624	0.504237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	3.71217	2.82075	4.7449	0.849412	1.40072	3.41539	2.81384	0.722063	2.27755	0.823812	0.220356	0	0	0.49936	3.73318	6.49014	2.84212	4.10345	1.49832	2.44471	1.97385	0.6844	2.48778	5.53394	4.19665	1.91628	0.572786	1.03697	0.218916	2.47507	4.69094	0.967815	0.0290544	3.44663	5.84737	1.79324	2.20101	0.347826
