	chr5:94579933-94580082	chr5:94580083-94580232	chr5:94580233-94580382	chr5:94580383-94580532	chr5:94580533-94580602	chr5:94580603-94580682	chr5:94580683-94580832	chr5:94580833-94580912	chr5:94580913-94580982	chr5:94580983-94581132	chr5:94581133-94581282	chr5:94581283-94581432	chr5:94581433-94581582	chr5:94581583-94581732	chr5:94581733-94581882	chr5:94581883-94582032	chr5:94582033-94582182	chr5:94582183-94582332	chr5:94582333-94582482	chr5:94582483-94582632	chr5:94582633-94582782	chr5:94582783-94582932	chr5:94582933-94583082	chr5:94583083-94583232	chr5:94583233-94583382	chr5:94583383-94583532	chr5:94583533-94583682	chr5:94583683-94583832	chr5:94583833-94583982	chr5:94583983-94584132	chr5:94584133-94584282	chr5:94584283-94584432	chr5:94584433-94584582	chr5:94584583-94584732	chr5:94584733-94584882	chr5:94584883-94585032	chr5:94585033-94585083	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424611	1.95338	1.53762	1.1145	1.30687	1.86	1.88727	1.52122	1.68597	1.62925	1.00748	0.24811	0.168764	0.739161	0.725658	0.397094	0.877384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.389228	0.152247	1.15989	0.155441	0	0	0	0	0.0497421	0.415866	0.072047	0.733314	0.245397	0.26758	1.06154	1.4991	0.852438	0.957533	0.814435	0.537392	0.279682	1.53162	1.1255	0.901517	1.1133	0.0660385	0.173274	1.1302	0.680528	0.477278	0.0632054	1.20465	0.896712	1.40536	3.13012	1.29087	0	0.382114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.496596	0.476849	0.370109	0.531576	0.106985	0.0144475	0.0384795	0.378483	0.775645	0.986816	1.04395	1.01303	0.72333	0.965166	1.1512	1.42523	0.998007	1.11509	0.905666	0.437062	0.192953	0.300995	0.179651	0.18219	0.150947	0.0224541	0.210245	0.197124	0.219888	0.205421	0.128319	0.0657393	0.169358	0.23473	0.335764	0.633295	0.584441	0.453901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.820793	0.364185	0.257318	0.87173	0.280128	0	0	0.243864	0.833944	0.789944	0.56562	1.31455	0.351512	0.123836	1.16292	1.0972	0.736193	0.526251	1.09654	0.996841	0.875544	0.58153	0.208785	0.241913	1.11962	1.71169	0.762529	0.149756	0.276472	0	0.0668141	0.419316	0.359414	0.0069118	0.034559	0.34559	0.135525	0.386555
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.4d05172b-b267-4e63-b505-5ff5c21e9d11.fc.signal	0.409835	2.6755	4.37286	0.907894	0.72332	0.036166	0.139842	0.849871	1.1312	1.16163	1.6521	0.775296	0.550437	1.04419	2.69504	1.11463	1.51322	2.44395	1.60024	0.418638	0.752209	2.68083	1.63936	0.713676	2.47352	4.35952	3.43301	1.73703	1.85192	1.37788	0.289328	1.58149	0.867958	0	0	0	0	0.277778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.f2ae12dd-4c96-490e-afaa-ca77964f5b1c.fc.signal	1.5575	0.137024	1.70654	0.642602	0	0	0	0	0	0.275367	0.941685	0	1.08846	3.74758	2.96199	0.035262	2.64465	0.405513	1.56725	1.39285	0	0	0	0.952074	2.13335	0	0	0	0	0	0	0	0	0	0	0	0	0.29484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.46652	2.52383	2.27854	1.13458	0.48307	0.235985	0.0597615	0.541939	1.32356	1.34421	1.7654	2.658	1.87159	2.23749	1.21903	1.74538	1.32258	0.56806	1.15241	1.1417	1.42473	3.49873	2.48765	1.66889	0.99438	0.588732	1.06601	2.18917	2.21744	2.84661	2.67056	2.216	4.09056	4.32575	2.99862	1.78873	1.80182	0.258772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.575207	1.04437	1.33806	0.677221	0.482626	0.381804	0.145011	0	0.132229	0.538383	0.996551	1.22681	0.821365	0.394917	1.26343	0.943526	0.566977	1.21317	0.975999	0.438523	0.858959	0.849115	0.823905	0.722039	1.1641	1.00248	0.748337	0.718873	0.552265	0.155809	0.2314	0.19746	0.396458	0.0493653	0.192833	0.286934	0.2314	0.553488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	0.503126	0.282557	0.243493	0.272126	0	0	0	0	0	0.225089	0.283762	0	0	0.149528	0.989909	1.0841	0.343647	0.193943	0.284692	0.565484	0.221494	0.113026	0.385906	0.990816	1.79645	1.90143	0.65128	0	0	0	0.301775	0.310738	0	0.0119515	0.44818	0.869338	0.89622	0.343137
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0.335271	0.43922	0.32667	0.0322095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353817	1.72061	2.33361	1.53085	1.30477	0.930805	1.25301	1.41364	0.180621	0	0	0	0	0	0	0	0.791667
