	chr1:99299224-99299373	chr1:99299374-99299523	chr1:99299524-99299673	chr1:99299674-99299823	chr1:99299824-99299973	chr1:99299974-99300123	chr1:99300124-99300273	chr1:99300274-99300423	chr1:99300424-99300573	chr1:99300574-99300723	chr1:99300724-99300803	chr1:99300804-99300873	chr1:99300874-99301023	chr1:99301024-99301173	chr1:99301174-99301323	chr1:99301324-99301473	chr1:99301474-99301623	chr1:99301624-99301703	chr1:99301704-99301773	chr1:99301774-99301923	chr1:99301924-99302073	chr1:99302074-99302223	chr1:99302224-99302373	chr1:99302374-99302463	chr1:99302464-99302523	chr1:99302524-99302673	chr1:99302674-99302823	chr1:99302824-99302883	chr1:99302884-99302973	chr1:99302974-99303123	chr1:99303124-99303273	chr1:99303274-99303423	chr1:99303424-99303573	chr1:99303574-99303723	chr1:99303724-99303873	chr1:99303874-99304023	chr1:99304024-99304173	chr1:99304174-99304323	chr1:99304324-99304397	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.998812	1.35362	0.520589	0.46264	1.22358	0.411164	0	0.212466	0.584608	0.44622	0.0571766	0.386443	0.492871	0.147794	0.951829	0.577522	0.424935	0.930862	1.17861	1.44567	0.86818	1.26046	1.78385	1.54159	0.948264	0.902715	0.332058	0.0180335	0.403299	0.687564	0.830646	0.89627	0.796563	0.122302	0.648424	0.509942	0.275981	0.456684	1.25687	0.691577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	0	0.178832	0.871386	0.45162	0.175667	0.0390652	0.963326	0.727087	0.223979	0.480377	0.334808	0.0602011	0.542377	1.26312	0.504523	0.198632	0.812306	0.442017	0.196857	0.486056	0.559462	0.428269	0.372132	0.330952	0.080822	0	0.0210447	0.56493	0.500106	0.723673	0.431295	0.401706	0.806899	1.04028	0.449105	0	0.0885819	1.02821	0.803935	0.439076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	2.58504	3.39505	3.98451	4.47503	3.7598	3.19296	2.50622	2.80473	2.39219	1.75158	1.28131	1.26131	2.98838	4.68968	3.95852	3.01823	2.92232	3.16475	4.42004	4.85234	5.74281	3.63234	2.72256	2.82989	1.8908	1.14119	0.944133	1.47786	2.60488	3.45795	2.01229	0.914771	0.898571	1.67615	1.26261	1.99141	2.69406	2.56996	2.35059	0.658238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.235003	0.0968937	0.222391	0.533969	0.643951	0.286027	0.299646	0.730972	0.170378	0.619521	0.944423	0.633796	0.609765	0.316095	0.252002	0.647493	1.16736	0.475401	0.583071	0.602949	0.511227	0.685901	0.667487	0.936904	0.2319	0.117496	0.18552	0.0856597	0.705131	1.14272	1.58769	0.944661	0.486999	0.665099	0.542551	0.477351	0.529025	1.10045	0.664372	0.725208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.923117	0.837434	0.365057	0.971021	0.767908	1.26929	0.508061	0.184115	0.361672	1.03446	1.02738	1.01363	1.31181	1.61089	0.912135	0.908188	0.640406	0.22014	0.375942	1.06617	1.54394	0.965576	0.675464	0.48364	0.170366	0.133605	0.148449	0.10126	0.337369	0.945619	0.64817	0.5829	0.121483	0.385315	0.832041	0.842149	0.90693	1.22546	1.67968	0.346914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	1.35897	0.696816	0.894936	0.960607	0.975999	0.201179	0.460289	0.972175	0.912217	1.0882	0.693298	0.506806	1.11883	0.876731	0.55315	0.408726	0.255497	0.177976	0.306124	1.24456	0.850525	0.677812	0.692573	0.681412	0.290162	0	0	0	0.513916	0.894981	0.382872	0.69025	0.968644	1.0174	1.65538	1.02499	0.123655	0.910227	0.568752	0.644903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.212893	0	0.0989685	0.725537	0.368836	0	0	0	0	0	0	0.34579	1.14188	0.637361	0.170822	0.20336	0.0718539	0	0	0	0.287462	0.721435	0.939783	0.589917	0.210147	0.180313	0.173534	0.20336	0.239536	0.739082	1.4375	0.227813	0	0.367497	1.6504	1.35748	0.30241	0.717399	0.670719	0.383621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	2.08343	1.26695	2.59154	1.82928	0.946241	1.42966	1.03159	0.576583	0.584699	1.26757	1.01244	0.556413	0.955358	1.2025	0.916107	0.739869	0.442302	1.0189	2.78929	3.29366	1.30482	1.70603	1.02311	1.50386	0.620051	0.173734	0.189528	0	0.11319	1.47229	0.886877	1.05861	0.5008	0.66898	0.80407	0.266381	1.33729	2.00177	1.41335	0.680251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0.143385	1.23948	0.555472	0.405266	0	0.552907	0.541298	0.237571	0.295173	0.0859336	0.126457	0.270777	1.20654	0.827586	1.01403	0.305531	1.28996	0.993966	0.243926	0.151829	0.866248	0.635838	1.98439	0.43114	0	0	0	0	0.538786	0.921931	1.04982	0.865674	0.714177	0.258007	0.4087	0.493227	0.320673	0.281585	0.946333	0.647157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0	0	0.0397027	0.382939	0.243339	0	0	0	0	0	0	0	0	0	0	0	0	0.076844	0.378731	0.38422	0.0640367	0	0	0	0	0	0	0	0	0	0.183145	0.521251	0.445692	0.471305	0.345798	0.0307376	0	0	0	0.664931
