	chr22:18082612-18082761	chr22:18082762-18082911	chr22:18082912-18083061	chr22:18083062-18083211	chr22:18083212-18083361	chr22:18083362-18083511	chr22:18083512-18083661	chr22:18083662-18083811	chr22:18083812-18083961	chr22:18083962-18084111	chr22:18084112-18084261	chr22:18084262-18084411	chr22:18084412-18084561	chr22:18084562-18084711	chr22:18084712-18084861	chr22:18084862-18084961	chr22:18084962-18085011	chr22:18085012-18085161	chr22:18085162-18085311	chr22:18085312-18085461	chr22:18085462-18085611	chr22:18085612-18085761	chr22:18085762-18085911	chr22:18085912-18086061	chr22:18086062-18086211	chr22:18086212-18086361	chr22:18086362-18086511	chr22:18086512-18086661	chr22:18086662-18086811	chr22:18086812-18086961	chr22:18086962-18087111	chr22:18087112-18087261	chr22:18087262-18087411	chr22:18087412-18087561	chr22:18087562-18087711	chr22:18087712-18087758	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.48713	2.2605	2.29844	2.96215	3.77273	3.30839	5.26872	5.32541	3.79256	4.22737	2.95375	3.36893	2.21808	1.42111	3.485	2.34927	2.88234	3.40908	4.65201	4.88235	3.02138	2.72711	3.02869	3.23012	4.04944	3.37227	2.14794	1.76905	1.56827	1.10203	3.34931	3.68425	3.77556	3.32528	4.36915	5.32612	0.552624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0.0393967	0.534282	1.44697	2.41098	2.79965	3.43278	3.70863	2.24624	1.35865	2.68492	3.63557	1.36389	2.81784	2.8302	3.09341	4.48498	7.72116	6.98391	5.68595	4.64578	3.39044	2.67312	5.21243	3.55082	0.324888	0.0690989	0	0.915045	4.7171	6.645	6.57073	3.38463	3.2203	3.7984	0.448161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	3.13845	3.50193	5.73575	5.62106	10.3083	12.7493	15.0275	13.4662	12.2433	19.9866	12.1381	5.05316	5.00961	5.56285	5.38332	4.07002	7.70561	9.01367	15.4978	11.4728	12.8429	5.36508	4.22193	6.26954	8.91472	6.40993	8.1126	7.93044	4.75136	9.44431	9.71267	9.12597	9.67191	6.86038	8.38281	8.86198	0.6875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0.231092	1.88937	3.46898	2.86695	2.55796	3.0921	3.70815	3.19174	2.11359	1.7456	1.33142	1.26009	1.15386	0.586914	0.522424	1.26938	1.35473	1.68154	1.45202	1.24247	2.6612	2.62083	3.56687	4.51323	2.07391	1.08808	0.27805	0.654123	2.31844	2.61883	2.75902	1.74366	2.1803	3.07399	0.647059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	3.70163	2.60735	3.03963	2.02225	1.89556	4.37116	6.3706	4.53622	2.86115	4.81095	2.97944	2.32542	3.43826	4.4141	5.76159	4.75252	5.5187	6.76235	4.06319	4.3909	4.50761	2.08872	3.22392	4.08052	2.27592	4.3582	5.37116	4.56198	3.21822	4.58516	3.90744	4.07568	4.06946	2.85693	4.92487	6.24858	0.537255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	5.90035	4.23691	6.57058	7.24756	6.59173	7.00948	7.40166	6.12471	6.64697	8.34214	4.87713	3.41585	4.67888	6.62571	3.95936	4.25335	5.39066	6.46805	6.28914	6.45049	5.73291	4.52996	5.92647	8.70692	6.97676	6.66147	8.2611	9.14793	9.19244	5.38548	6.28683	6.68741	6.4197	7.07735	4.95934	4.78103	0.574257
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	4.54397	3.34248	4.10324	3.64726	3.19965	2.47543	2.49078	2.32081	3.15002	6.42098	2.32333	2.41007	4.19134	2.24655	3.40185	1.96057	1.74623	2.25763	3.74219	4.41372	4.08567	3.96314	4.6718	2.34582	3.33164	2.55926	3.21846	3.81746	3.18586	2.25059	4.4672	3.39758	3.40804	1.63276	2.52936	2.2338	0.354452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	1.49954	0	0	0.646235	4.96421	3.08059	7.02673	5.30828	5.40305	4.59891	7.52291	3.76865	0.176231	0	0	2.40252	8.04177	10.7169	5.90971	4.75753	5.52089	0.545099	0.974809	0.919792	0.482509	1.4559	2.95377	1.30622	0.305537	0.54449	1.93211	2.99265	4.86684	10.9699	4.63607	5.63946	0.420499
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	5.2868	6.40891	3.43599	7.6137	10.408	11.4725	11.1409	11.1461	13.3932	8.92448	7.89632	2.66912	2.7351	1.8107	1.96787	2.388	6.42487	10.8661	15.8632	13.8471	8.4368	1.74992	3.23144	5.52249	3.81577	3.59502	7.20456	11.0114	7.13019	4.75388	4.65281	3.53781	3.8336	5.79908	7.65129	4.85162	0.702479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	7.56118	6.07646	6.48133	6.51668	7.38708	8.5859	9.58901	9.91383	11.4502	9.65308	7.30688	5.78897	4.97175	6.37181	5.76235	3.8065	3.36591	3.51453	4.89408	5.07422	5.21174	4.53103	4.69464	6.50052	7.12208	6.50907	5.23421	6.05166	5.04112	4.98192	7.16664	7.74897	9.97525	9.12106	8.54428	8.63184	0.356757
