	chr6:70522691-70522840	chr6:70522841-70522990	chr6:70522991-70523140	chr6:70523141-70523290	chr6:70523291-70523440	chr6:70523441-70523590	chr6:70523591-70523740	chr6:70523741-70523890	chr6:70523891-70524040	chr6:70524041-70524190	chr6:70524191-70524340	chr6:70524341-70524490	chr6:70524491-70524640	chr6:70524641-70524790	chr6:70524791-70524940	chr6:70524941-70525090	chr6:70525091-70525240	chr6:70525241-70525390	chr6:70525391-70525540	chr6:70525541-70525690	chr6:70525691-70525840	chr6:70525841-70525990	chr6:70525991-70526140	chr6:70526141-70526290	chr6:70526291-70526440	chr6:70526441-70526590	chr6:70526591-70526740	chr6:70526741-70526890	chr6:70526891-70527040	chr6:70527041-70527190	chr6:70527191-70527340	chr6:70527341-70527490	chr6:70527491-70527640	chr6:70527641-70527790	chr6:70527791-70527940	chr6:70527941-70528090	chr6:70528091-70528240	chr6:70528241-70528364	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.23194	1.67546	0.691926	0.913498	1.82997	1.4631	1.47479	1.89727	1.83616	1.25899	0.610833	1.25814	1.5579	1.99322	1.85195	2.04702	2.44858	2.94775	2.80034	2.85256	2.68789	1.96163	1.15273	2.24528	1.97172	3.57524	2.42261	2.2461	2.89447	2.91282	1.86963	1.08661	2.11197	3.07529	2.1014	2.01193	1.27041	1.43031	0.594444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	6.42841	5.75238	4.34813	5.74559	4.96805	3.48644	4.42366	3.13518	3.42595	7.44644	7.30268	5.83875	4.61361	4.53671	4.99955	3.92302	8.22211	11.9893	9.67789	6.74949	7.02221	7.19831	6.84527	6.16437	7.20792	6.80075	5.20208	6.15374	6.24464	5.79045	9.37037	7.16631	7.20322	6.74815	4.45852	5.47674	4.74174	5.75469	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	0	0	0	0	0	0	0	0	0.593848	0.494068	0	3.67861	1.00835	2.78379	1.30315	1.32811	2.03228	0	0	0	0.250641	2.56351	1.70999	3.00213	0.104951	0.481219	0.213581	0.0850009	1.78494	0.305141	0.676932	0.183079	0	0	0	2.38872	0.567568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.988951	2.40075	1.15626	2.039	1.16065	0.382618	0.0127563	1.34699	2.15176	0.807143	0.495592	1.76143	1.08927	2.46313	1.37793	3.02352	2.34928	1.20144	1.78302	1.64163	1.40329	1.90985	2.66657	4.95019	3.31957	3.49086	2.98645	1.91308	2.52949	3.04504	1.92573	1.0909	1.57708	1.25421	0.879523	1.68798	0.772455	2.79413	0.731034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.181248	0	0	0	0	0.800813	0.921455	0.803839	1.50235	0.130718	0	0.068184	0.385432	0.786488	0.972839	0.00405867	0.424317	0.806039	0.211941	0.295638	0.457808	0.497698	0.324239	0	0.259475	0.33118	0.389162	0.313372	0.494224	0.0651928	0	0.0498424	1.38591	0.753977	0.0420233	1.04488	1.06053	1.9514	0.608911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.775379	1.13759	1.18866	0.803671	0.367092	0.478382	0.826251	2.27356	2.75596	1.5134	1.95296	4.57735	4.3107	4.6121	3.4888	2.23059	2.37805	1.70951	1.82348	1.74176	2.27333	1.26646	1.23306	2.20586	2.75513	4.39554	3.23601	2.48345	2.17662	2.39734	3.33088	2.8697	1.60615	3.02601	4.80235	2.98601	2.1198	2.97727	0.92278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250355	0.415795	0.0805237	0	0.0483142	0.43922	0.25914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.414072	0.398251	0.207556	0.677446	0.03162	0	0	1.32862	1.4677	0.537299	0.471768	1.02931	0.490565	1.97836	2.69517	3.23359	1.52249	0.881609	0.980539	0.696717	0.645307	0.641612	0.774288	1.33941	2.00179	2.71563	1.93021	0.486797	2.1578	1.09682	0.872367	0.625826	0.995651	2.06299	1.71424	0.749095	0.148166	0.789744	0.696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.536185	0.552852	0.650768	1.00066	0.724881	0.381923	0.20556	1.75219	0.428532	1.44169	1.81753	2.6773	3.0161	4.03513	6.89298	2.56852	2.3755	2.87991	2.18948	1.82464	1.03389	2.34588	2.858	1.38439	2.71287	2.50804	2.00462	0.421868	2.6213	2.04133	0	1.03272	1.70891	3.87196	1.78176	0.542029	0.910745	2.89374	0.684685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.876946	1.00155	0.793325	1.58995	0.871272	0.968946	0.807986	0.752187	2.14657	1.91578	1.10878	2.70285	1.32408	1.96917	2.7931	1.47355	1.88189	3.39121	2.7173	1.75569	1.799	1.46385	1.24501	2.13785	2.18531	2.60757	2.38457	0.608935	1.9212	2.08205	1.92687	0.818013	1.58877	1.13745	1.23289	1.55588	1.5977	1.06609	0.888563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	3.74442	2.8856	2.22166	4.14241	0.994248	1.11415	2.52606	2.70393	1.37257	0.482976	1.00102	3.11195	2.22897	1.38438	3.84115	5.32144	5.49731	2.39079	2.91595	0.981091	2.54074	4.2377	3.69632	4.75721	3.8643	4.10564	5.15361	2.35461	0.82334	1.31673	1.74089	1.2288	1.2646	2.4156	2.16608	1.18079	1.12278	0.294591	0.821192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.58791	0.172295	0.559163	1.17887	1.09128	1.75687	0.327824	0.443363	0.282414	0.0974906	0.477599	0.401289	0.529499	0.269655	0.576619	0.346225	0.0329771	0.822437	1.66136	0.861232	2.57279	1.11258	0.249374	1.57148	0.984609	0	0.405053	0	0.213519	0.326457	2.40774	0.803511	0.688847	0.516111	1.43471	1.05892	1.23774	0.998143	0.491178
