	chr17:82693889-82694038	chr17:82694039-82694188	chr17:82694189-82694338	chr17:82694339-82694488	chr17:82694489-82694638	chr17:82694639-82694788	chr17:82694789-82694938	chr17:82694939-82695088	chr17:82695089-82695238	chr17:82695239-82695388	chr17:82695389-82695538	chr17:82695539-82695688	chr17:82695689-82695838	chr17:82695839-82695988	chr17:82695989-82696058	chr17:82696059-82696138	chr17:82696139-82696288	chr17:82696289-82696438	chr17:82696439-82696588	chr17:82696589-82696638	chr17:82696639-82696738	chr17:82696739-82696788	chr17:82696789-82696888	chr17:82696889-82697038	chr17:82697039-82697188	chr17:82697189-82697338	chr17:82697339-82697488	chr17:82697489-82697638	chr17:82697639-82697788	chr17:82697789-82697938	chr17:82697939-82698088	chr17:82698089-82698238	chr17:82698239-82698388	chr17:82698389-82698438	chr17:82698439-82698538	chr17:82698539-82698688	chr17:82698689-82698838	chr17:82698839-82698988	chr17:82698989-82699138	chr17:82699139-82699288	chr17:82699289-82699353	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.995629	0.779113	1.24944	1.31025	1.43035	1.69397	0.739872	1.32856	1.39622	2.31758	2.00633	0.976857	0.654912	1.18662	1.41678	1.9686	1.91408	2.08466	1.42467	0.388637	0.0609693	0.11118	0.333391	0.765485	0.556259	0.747698	0.607684	0.248619	0.467483	0.388676	0.41434	0.406539	0.198875	0	0	0	0.248651	0.335984	0.102051	0.285791	0.666089	0.749196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.351183	0.172329	0.5101	0.834375	0.263823	0.0588253	0.00562047	0.0431382	0.336992	1.31022	0.706123	0.488036	0.304062	0.503467	0.792879	0.816087	0.883668	1.39726	0.72001	0.176799	0.0572009	0.0361222	0.132951	0.217683	0.191723	0.265754	0.132305	0.183156	0.0997226	0.0247969	0.0492049	0.122937	0.163263	0.0271748	0.0061709	0.0807305	0.0223475	0	0.0160811	0.0576288	0.0992372	0.651613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.975808	0.845435	0.512154	0.508611	0.593426	0.96831	1.35556	0.738411	1.33491	1.05791	0.655471	0.503867	0.438408	0.856918	1.49736	1.31748	0.870473	0.663737	0.757764	0.573229	0.490327	0.362674	0.192359	0.224314	0.465095	0.413519	0.442189	0.455457	0.382788	0.569021	0.562906	0.343309	0.11231	0	0	0	0	0	0.423362	0.713698	0.896401	0.814533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.0887131	0.0364321	0.285104	0.104178	0.283168	0.368596	0.279633	0.411716	0.386012	0.257215	0.464271	2.10639	1.57439	0.564988	0.403168	0.54151	0.325156	0.24843	0.118306	0	0	0	0	0	0.0851429	0.161563	0.140292	0	0	0	0.111227	0.270797	0.00483767	0	0.136364	0.29013	0.00580433	0	0	0.0425715	0.144355	0.0881057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.836853	0.635657	2.80716	3.84971	3.35688	5.58173	5.90668	6.15547	3.91873	3.02208	2.21922	2.8724	1.58081	1.09319	0.271118	0.554359	0.374213	1.0972	1.5192	1.06065	0.0874908	0.35702	0.335674	0.0976456	0.0964548	0.14885	0.497575	0.0976368	0	0	0.188058	0.332135	0.0750204	0.153613	0.348155	0.561834	0.169033	0.180908	0.211921	0.229723	0.0687	0.644295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0.288523	0	0	0	0	0.913012	0.266772	0.548634	1.22061	1.03247	0.711883	0	0.735956	0.137309	0.152342	2.05823	2.94685	1.74091	2.68221	0.021869	0.346629	1.07782	0.48564	1.57776	1.91826	2.54249	0.104611	3.41327	1.72405	1.22495	0	1.12848	0.378126	0.647323	4.67569	1.23311	0.0450452	1.86109	0.0915368	1.63845	2.35254	0.746795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	1.77298	1.36992	1.866	2.82571	2.79106	2.39701	2.44311	2.4398	3.47622	4.01461	3.25054	2.51834	2.07512	2.59831	2.48614	2.5714	2.8501	3.10897	1.91478	0.818285	0.78879	0.778939	0.997405	1.10364	0.826082	0.466763	0.277581	0.298442	0.489821	0.275178	0.481093	0.980673	0.92098	0.75922	0.726988	0.706095	0.139665	0.0310362	0.362942	0.38819	0.376107	0.61875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.659721	1.03504	0.522168	1.37686	1.29156	1.62229	1.4546	0.788707	1.01853	0.627968	0.512344	0.945165	1.01033	1.80537	2.20068	1.53477	1.50894	1.60515	1.98595	0.901883	0.418141	0.27335	0.595808	1.33369	1.2361	0.444497	0.276947	0.353922	0.0574503	0	0	0	0	0	0	0.244193	0.065604	0	0	0	0	0.807143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.176473	0.580586	0.688647	1.24254	1.05512	1.23917	1.0817	0.702675	0.522993	0.56674	1.02224	0.581571	1.47969	1.41968	1.27346	1.35591	1.25658	1.93232	1.75882	0.0554306	0	0	0.0581994	0.649677	0.839901	0.328199	0.109676	0.320247	0	0	0	0.428098	0.262602	0	0	0.338678	0.0875495	0.465353	0.813196	0	0	0.556604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.44577	0.545165	0	0.731717	0.690719	2.83548	1.69429	1.87889	1.18378	0.73757	0.69428	1.6923	1.8204	1.04125	1.63055	2.46936	4.01016	1.17044	0.928601	0.859771	0.417754	0	0.342898	0.200905	0.581846	1.07004	1.25146	1.88469	1.88537	2.11255	0.485592	0.640528	0.38885	0	0	0	0	0	0.737331	0.726919	0.84969	0.345923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.678377	0.529793	1.53294	3.76857	1.94106	1.45677	2.19836	3.0482	2.33517	1.38517	1.28941	2.67629	2.82842	2.48991	1.92037	2.32571	1.92566	0.823801	0.758228	0.325792	0	0.01174	0.14675	0.238748	0.0567993	0.215592	0.30834	0.153386	0	0	0	0	0	0	0.143818	0.27492	0.020545	0	0.0332633	0.14675	0.0361231	0.307087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.305445	0.799093	0.930218	1.25417	1.92831	1.72132	0.762657	1.03725	1.75091	1.50408	1.29737	2.92033	2.01935	0.853085	0.152063	0.665268	1.96864	1.25912	0.906002	0.69419	0.777494	0.87931	1.15467	0.867915	0.30663	0.589289	0.468961	0.48593	0.155809	0	0.111072	0.205175	0.0262253	0.27305	0.46279	0.206715	0	0	0	0	0	0.527473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.852406	1.17922	1.38366	1.66229	1.06861	0.573044	0.165964	0.336701	1.52076	2.09432	1.21541	1.11607	0.747896	0.511297	0.892327	0.957235	1.08975	1.40222	0.538193	0.0960874	0	0	0	0.0409679	0.406016	0.564644	0.435067	0.486937	0.390624	0.0948692	0.0654363	0.225323	0.143821	0.027928	0.0785679	0.126031	0.0333279	0	0.00867	0.183573	0.216038	0.630488
