	chr1:10103697-10103846	chr1:10103847-10103996	chr1:10103997-10104146	chr1:10104147-10104296	chr1:10104297-10104446	chr1:10104447-10104596	chr1:10104597-10104746	chr1:10104747-10104896	chr1:10104897-10105046	chr1:10105047-10105196	chr1:10105197-10105346	chr1:10105347-10105496	chr1:10105497-10105646	chr1:10105647-10105796	chr1:10105797-10105946	chr1:10105947-10106096	chr1:10106097-10106186	chr1:10106187-10106246	chr1:10106247-10106396	chr1:10106397-10106546	chr1:10106547-10106696	chr1:10106697-10106846	chr1:10106847-10106996	chr1:10106997-10107146	chr1:10107147-10107296	chr1:10107297-10107446	chr1:10107447-10107596	chr1:10107597-10107746	chr1:10107747-10107896	chr1:10107897-10108046	chr1:10108047-10108196	chr1:10108197-10108346	chr1:10108347-10108496	chr1:10108497-10108646	chr1:10108647-10108796	chr1:10108797-10108946	chr1:10108947-10109083	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.27261	2.48705	2.0088	1.78838	1.71612	2.08026	1.37007	0.781337	0.396492	0.938923	1.35891	1.68657	2.48113	3.91293	2.62858	1.47246	1.12504	2.52191	5.28188	6.05095	5.32522	4.38012	2.12694	1.86127	2.12316	3.78804	2.05329	1.15228	2.08581	2.01649	1.91789	2.39386	2.3386	3.30404	2.95536	3.11235	2.14085	0.675159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	2.94517	3.36032	2.87806	0.712491	0.206753	0.126272	0	0	0	0	0.0132244	0.951308	7.6309	9.06434	0.670174	0.189805	1.29818	2.64579	2.00866	2.00248	2.18134	1.25474	1.72645	0.805754	0.605954	0.507021	1.16203	5.32	5.96439	1.50741	1.79818	2.06598	0.265267	0.0585791	0	0.148884	1.84573	0.79337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	2.1475	4.5215	5.96195	6.16293	4.94646	2.05246	1.56302	3.30029	3.35452	3.67264	5.60254	8.89323	11.3785	13.3976	12.5499	13.2985	17.262	25.2104	24.9839	13.4534	11.0801	7.51206	2.87258	6.92951	4.83381	5.36091	3.43674	1.1703	2.42683	2.06366	2.5402	6.55389	8.76985	6.41782	8.37962	6.95585	6.85505	0.271186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	2.20043	2.40445	1.88237	0.861019	0.0149248	0	0	0	0	0	0.183347	2.29429	5.11339	5.4035	2.59896	0.967974	2.83817	4.14668	4.34572	4.12926	4.53455	4.24272	3.44988	1.25145	1.6649	2.41223	2.2302	2.33204	3.14004	2.02904	1.92749	2.23894	2.25214	0.543933	0	0.333353	1.62944	0.724453
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	5.52282	4.00765	7.77972	6.31686	5.92729	6.98341	2.80919	2.21474	3.92513	2.41426	2.6368	3.25622	4.10571	7.21304	6.64576	3.73026	3.34667	3.14336	3.8843	3.80393	6.20558	4.78029	5.18464	3.01279	3.22859	3.47715	3.41775	3.87155	3.70424	3.76901	2.69167	1.50273	2.47405	3.13837	3.4292	4.03941	6.21016	0.520305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.86169	4.08797	6.26205	8.03189	9.05497	8.79787	10.9345	8.87098	6.46572	8.36422	8.34427	10.4912	8.55703	10.4197	13.2108	11.9216	6.87295	4.19728	3.28238	2.56092	3.3914	6.44352	8.52771	5.16729	2.83333	4.93454	4.62343	1.98164	2.98451	3.4052	2.38298	1.74565	5.45645	5.49125	7.33511	8.15375	5.5909	0.338436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.35532	1.6011	2.72954	2.48658	2.42487	4.40705	4.73476	6.44241	6.19427	4.00956	4.54553	3.73418	2.93408	3.21686	6.15673	4.03168	2.76271	1.60445	1.89753	1.86404	1.97183	1.80451	2.22969	2.41543	2.61593	3.21674	1.51092	0.701219	2.01754	1.9877	0.932179	1.19245	4.76315	3.5546	4.08952	3.86628	3.2725	0.856655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	2.07325	2.11808	4.80996	1.43751	0	0	1.03209	0.134621	0	1.28504	8.39033	9.45417	2.82986	0.202026	1.47769	5.24027	9.75772	8.55051	4.92559	5.12513	2.83929	0	1.44254	1.92431	0.507817	0	0.6337	0.200525	0.383247	0.604812	2.40096	0.72507	0.0111764	0.611477	1.15798	0.820926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	0.814924	2.60912	9.59623	9.05296	10.5628	11.542	7.83684	5.00341	8.03269	4.1037	3.51653	5.51053	5.98415	9.19374	5.43273	2.91062	6.24881	8.78116	9.60017	10.0535	4.81808	8.0743	6.26848	4.59798	6.70406	10.0132	4.65557	2.12898	5.37301	6.29536	7.58038	7.26739	6.61756	6.99783	4.31011	5.02723	7.87781	0.344262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	9.3221	8.06197	7.79761	7.32728	9.53754	9.01458	7.40349	6.21158	6.16505	6.88591	6.19486	7.08911	7.50968	10.1361	9.24535	9.46502	9.38801	11.7383	14.9057	13.7722	9.67763	6.96481	5.99135	5.53051	7.11103	5.95513	5.26041	5.94389	5.87965	5.24147	5.36282	5.44967	7.21652	7.69468	5.8075	6.90853	9.15654	0.615385
