	chr18:23950490-23950639	chr18:23950640-23950789	chr18:23950790-23950939	chr18:23950940-23951089	chr18:23951090-23951239	chr18:23951240-23951389	chr18:23951390-23951539	chr18:23951540-23951689	chr18:23951690-23951839	chr18:23951840-23951989	chr18:23951990-23952139	chr18:23952140-23952289	chr18:23952290-23952439	chr18:23952440-23952509	chr18:23952510-23952589	chr18:23952590-23952739	chr18:23952740-23952889	chr18:23952890-23953039	chr18:23953040-23953189	chr18:23953190-23953339	chr18:23953340-23953489	chr18:23953490-23953639	chr18:23953640-23953789	chr18:23953790-23953939	chr18:23953940-23954089	chr18:23954090-23954239	chr18:23954240-23954389	chr18:23954390-23954539	chr18:23954540-23954689	chr18:23954690-23954839	chr18:23954840-23954989	chr18:23954990-23955069	chr18:23955070-23955139	chr18:23955140-23955289	chr18:23955290-23955439	chr18:23955440-23955589	chr18:23955590-23955609	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.39373	1.002	1.36446	1.35559	2.19822	2.47832	1.69159	1.92686	2.50709	2.78508	1.44364	1.6665	1.16468	0.809517	1.26876	1.20757	1.43485	2.18668	2.33193	1.85214	1.75864	2.19123	1.63433	2.45266	2.53601	3.1717	1.5379	1.15241	1.79112	1.73373	0.192414	0.222742	0.924952	2.14321	3.65395	2.2053	0.963384	0.649584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0.261911	4.22664	3.57993	1.55339	1.48792	1.26038	0.650989	0.263006	0.0220383	0	0	0	0	0.0516469	3.29035	8.62552	4.48438	3.80081	3.6713	0.681365	0.0219999	2.50847	4.54454	2.07919	0.341847	0.345545	0.361528	0.07378	0	0	0	0	0	0	0.474576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.175067	0.193881	0.249103	0.221479	0.280906	0.131881	0.0745475	0.181556	0.186757	0.0709485	0.010219	0.0684359	0.0951536	0.0893476	0.0971885	0.0706991	0.167724	0.323906	0.409152	0.523971	0.226613	0.465657	0.537785	0.591751	0.314655	0.186704	0.315717	0.301504	0.405809	0.443846	0.564519	0.731723	0.6511	0.474326	0.221005	0.0533804	0.0738655	0.132743
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0.972996	0.77002	0.821348	0.849773	3.35798	7.12886	3.7615	3.48842	4.09917	4.70216	1.84699	0	0	0	0	1.15676	0.861515	3.95264	5.4955	4.06635	0.553777	0.78715	1.32228	1.68828	2.12986	1.61747	0.507562	0.296832	2.18175	0.731349	0	0	0	0.631043	2.90048	1.43405	0	0.708772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.70464	3.60811	5.90234	2.83769	2.60719	2.27485	2.08336	3.11672	2.70004	3.31997	2.61824	2.99269	1.77663	1.70164	1.73566	2.18746	1.95942	2.08636	2.67054	3.83517	1.98791	2.37045	2.61237	2.60275	2.65903	1.51921	2.74568	3.31421	1.99984	3.68298	0.829772	0.384853	1.76167	2.79717	2.80446	1.4094	1.31442	0.637359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.755525	0.327028	0.807529	0.42801	3.26661	2.42314	1.89071	2.48708	0.996021	2.16698	1.03079	1.46289	0.00415353	0.406757	1.24893	0.856987	0.0772348	0.697232	1.87885	0.901081	0	0	0.368359	1.41954	1.94177	1.12869	0.643106	1.71705	1.31533	0.860769	0.425482	0	0	0	0.423075	0.902049	0.665718	0.407496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.79027	1.1676	0.751261	1.04405	0.37945	0.251213	0.858143	1.32496	0.760636	1.13846	0.667945	0.529568	0.373219	0.516348	0.646728	0.95537	1.30083	1.35311	1.42162	0.426296	0.0197551	0.392257	1.00121	0.945617	0.56896	1.16624	0.580491	0.363853	0.870849	0.536156	0.286032	0.216612	0.412848	0.901467	2.22134	1.34675	1.3367	0.482143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0.00181547	0.51354	1.44041	1.96639	1.68043	1.55993	1.60323	1.17477	0.525372	0.0720247	0	0	0	0	0.0873124	0.682274	1.33996	1.19504	0.734754	0.764351	0.586106	0.497496	0.780269	0.886888	1.03614	0.581666	0.598447	0.617911	0.0456024	0	0	0	0	0	0	0.520776
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.81086	1.07169	1.32175	0.0548739	1.3647	1.52481	1.63746	0.711549	0.278389	1.74777	0.693024	0.368337	0.28523	0.603004	0.446262	0.833642	0.688229	1.73363	1.81427	0.944277	0.373791	0.488007	0.392179	0.26489	1.01646	1.45594	0.771138	1.65925	3.23357	1.37485	0.465627	0	0.0632353	0.69517	2.74136	1.38708	0	0.64557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0.0641979	2.40209	10.1215	7.23684	5.33359	3.37959	2.14688	2.35432	1.1763	0.119078	0	0	0	0.040356	2.30216	10.9223	13.2998	7.23939	7.04854	11.3449	5.53555	2.08612	6.75886	11.1476	8.29648	4.36646	5.91468	2.5517	0.080712	0	0	0	0	0	0.159301	0.784766
