	chr11:8909953-8910102	chr11:8910103-8910252	chr11:8910253-8910402	chr11:8910403-8910552	chr11:8910553-8910702	chr11:8910703-8910852	chr11:8910853-8911002	chr11:8911003-8911082	chr11:8911083-8911152	chr11:8911153-8911302	chr11:8911303-8911452	chr11:8911453-8911602	chr11:8911603-8911752	chr11:8911753-8911902	chr11:8911903-8912052	chr11:8912053-8912202	chr11:8912203-8912352	chr11:8912353-8912502	chr11:8912503-8912652	chr11:8912653-8912802	chr11:8912803-8912952	chr11:8912953-8913102	chr11:8913103-8913252	chr11:8913253-8913402	chr11:8913403-8913552	chr11:8913553-8913702	chr11:8913703-8913852	chr11:8913853-8914002	chr11:8914003-8914152	chr11:8914153-8914302	chr11:8914303-8914452	chr11:8914453-8914602	chr11:8914603-8914752	chr11:8914753-8914902	chr11:8914903-8915033	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.157759	0.0970761	0.505427	0.934552	0.56519	0.0619183	0.00920407	0.25102	0.290384	0.61984	0.778432	0.380312	0.189891	0.187709	0.171643	0.0642203	0.0390326	0.30725	0.437749	0.311377	0.0735542	0.204941	0.448955	0.858436	1.2805	1.02056	0.833878	0.942608	1.32296	1.12272	1.23152	1.50983	1.2334	0.688425	1.11524	0.714286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.213693	0.135512	0.140866	0.176963	0.0804407	0.0154811	0	0	0	0.0366861	0.0946997	0.0590041	0.126574	0.00767607	0	0	0	0	0	0	0.168093	0.788185	0.70329	1.16505	2.00515	0.690146	0	0.00105067	0.0789969	0.0522068	0.287365	0.971487	1.44464	0.922008	1.3578	0.425519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	0	0	0	0	0.00814787	0.61109	0.415541	0.61109	0.61109	0.293323	0.566277	0	0.366654	0.468502	0.13444	0.61109	0.0896265	0	0.772301	2.38663	1.31314	0.391098	0.36258	1.54409	2.41838	1.45942	3.97276	2.3634	1.23756	1.03146	0.575762	0.637425	3.04016	4.80103	6.4169	0.527027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.216491	0.208278	0.129749	0.115611	0.126763	0.123936	0	0.127924	0.249801	0.533257	0.478408	0.359057	0.146102	0.126818	0.298868	0.379382	0.33313	0.449106	0.964	0.44932	0.280739	0.47315	0.681914	1.43662	2.80529	1.93564	0.620454	0.308783	0.33747	0.612863	0.418454	0.10277	0.308545	1.1344	1.89168	0.292123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.51449	0.364323	0.673243	0.528133	0.0643829	0.398701	0.0456911	0	0	0.323885	0.215924	0.5855	0.494149	0.498301	0.0399724	0	0.128766	0.958173	0.927897	0.103843	0.469237	0.0706135	0.325964	0.213851	0	0.452295	0.307298	0.422175	0	0.173342	0.623464	0.341221	0.159751	0.317615	0.820693	0.416357
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.44997	0.116059	0	0	0	0	0	0	0.0932979	0.310447	0.514527	0.272756	0.22342	0.182794	0	0.284359	0.961336	2.11894	1.99552	1.45848	0.537771	0.747625	0.948754	1.27273	1.97776	3.49128	3.54931	3.11218	1.8946	1.06577	0.690546	0.439977	0.737949	2.65763	5.44353	0.0868687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.100778	0.363799	0.151198	0.44395	0.28566	0.207126	0.144019	0	0	0.246481	0.434956	0.154513	0.0415923	0.247182	0	0	0.0734504	0.391612	0.435651	1.0166	0.165456	0.102359	0.40227	0.388008	0.139262	0.158303	0.229695	0.233633	0.100559	0.145676	0.877774	0.416884	0.521945	0.140298	0.335088	0.468051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0.902895	0.35393	0.607632	0.706847	0.0502992	0	0	0	0.615204	0.388515	0.566604	0.124062	0.335202	0	0	0	0	0.742039	0.869574	0.803468	0	0	0	0	0.213581	0.93236	0.339846	0	0.17053	0.591822	0.571361	0.854462	0.144499	0.668797	0.110025	0.516544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.101922	0.121573	0.12075	0.156871	0.0229289	0	0	0.0881458	0.252984	0.417383	0.712968	0.807876	0.80347	0.225425	0	0	0.0607004	0.222909	0.505702	0.701393	0.442323	0.917418	1.65992	1.47429	1.4107	1.24024	1.26499	1.65955	2.44452	1.02746	0.450033	0.881576	1.67394	1.71255	2.47744	0.696386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	0.714607	0	1.72915	0.373802	0	0	0	0	0	0	0	0	0	0	0	0	0.166355	0.646538	1.5382	0.83373	0	0	1.26202	1.37733	1.95905	1.28897	1.5531	1.23926	0.763284	0.762491	0.916254	0.825119	0.912806	3.33174	2.05389	0.589792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.759683	0.767046	0.608552	0	0	0	0.0728933	0.227559	0.188934	0.103873	0.205924	0	0.178264	0.413588	0.302463	0.0127563	1.09461	1.37906	1.9305	2.75601	0.84245	0	0.425614	2.54536	1.76395	2.41746	0.640936	1.30692	1.00199	0.491845	0.789747	1.12917	1.18924	0.870937	1.63839	0.732686
