	chr3:149473323-149473472	chr3:149473473-149473622	chr3:149473623-149473682	chr3:149473683-149473772	chr3:149473773-149473872	chr3:149473873-149473922	chr3:149473923-149474072	chr3:149474073-149474132	chr3:149474133-149474222	chr3:149474223-149474282	chr3:149474283-149474372	chr3:149474373-149474522	chr3:149474523-149474612	chr3:149474613-149474672	chr3:149474673-149474822	chr3:149474823-149474972	chr3:149474973-149475122	chr3:149475123-149475272	chr3:149475273-149475422	chr3:149475423-149475572	chr3:149475573-149475722	chr3:149475723-149475872	chr3:149475873-149476022	chr3:149476023-149476172	chr3:149476173-149476322	chr3:149476323-149476472	chr3:149476473-149476622	chr3:149476623-149476712	chr3:149476713-149476772	chr3:149476773-149476832	chr3:149476833-149476922	chr3:149476923-149477072	chr3:149477073-149477222	chr3:149477223-149477372	chr3:149477373-149477522	chr3:149477523-149477672	chr3:149477673-149477822	chr3:149477823-149477972	chr3:149477973-149478122	chr3:149478123-149478272	chr3:149478273-149478412	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.139317	0.140049	0.121101	0.108441	0.107672	0.098706	0.148818	0.170191	0.0732927	0	0.0282004	0.162521	0.152732	0.404249	0.748293	0.733875	0.811575	0.467245	0.513228	0.669249	1.08661	1.53242	2.20959	1.23973	1.68069	2.0671	1.73022	1.62708	2.00581	2.24062	2.73375	2.68557	2.98552	2.78085	3.05019	2.78982	3.32148	3.90345	4.98443	6.93558	7.39077	0.485316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.09486	0.109571	0.0606013	0.0281003	0.31601	0.233866	0.131697	0.31601	0.0790458	0	0	0.107495	0.37047	0.434592	0.107478	0.364677	0.683082	0.392851	0.232076	0.198563	0.299158	0.452891	0.419164	0.571862	0.98213	1.63013	1.20591	0.686633	0	0.03162	0.273901	0.128534	0	0.182234	0.133786	0.289692	0.00527	0	0.105578	0.390063	0.462757	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.8a53f1f1-c833-4865-a1cc-f9cef5611599.fc.signal	0.662479	0	0	0.315266	1.75597	0.46573	0.0600852	0	0	0.314878	1.13188	0.566826	0.846564	0.26196	0.31491	0.208161	0.355155	0.248714	0.99747	0.687277	0.758587	0.579205	0.349459	0.330713	1.15128	0.799685	1.40975	0	0	0	0	0.0124925	0.412272	0	0	0	0	0	0.144976	0.621217	0.532221	0.367003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0	1.68263	1.36051	0.0621437	0	0	0	0	0	0	0	0.0932139	1.2543	1.84803	1.37183	0.876248	0.725638	0.456705	0.670656	0.0532692	1.07547	0.245914	1.8786	1.76595	1.51026	0	0.159808	1.88264	2.11469	1.18487	0	0	0	0	0	0	0	0	0	0	0	0.398184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.33fd32de-b83a-4d4f-b13a-efed59fd5abe.fc.signal	0.762996	0.327961	0.223402	0.100801	0.373305	0.326582	0.483162	0.350684	0.384325	0.226487	0.448461	0.131467	0.139979	0.255527	0.278387	0.651111	1.11889	0.930635	0.979622	1.01306	0.762225	1.23496	1.64422	0.0922915	1.4506	1.94065	1.27475	0.0749996	0	0	0.215542	1.00479	1.26238	0.383816	0.751687	0.993401	0.0246807	0.299244	0.487185	1.14009	0.802516	0.797125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.6691e14a-7458-41f2-935d-5eff68a0a0fe.fc.signal	0.0645261	0.0630241	0	0.0667479	0.126131	0	0.0903412	0.151703	0.232295	0.283294	0.168242	0.256895	0.0905959	0.220765	0.433546	1.16233	0.747933	0.585405	0.934171	1.58827	1.31576	1.35899	1.8053	1.34217	1.28384	1.49678	1.17508	1.54159	2.44036	2.32068	2.41216	2.37489	1.92558	1.85757	3.35453	1.57487	1.79103	2.25451	2.13321	2.46441	3.36455	0.327625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	0.28351	0.326951	0.154666	0.189072	0.209742	0.251843	0.113211	0.0398692	0.0141568	0.192469	0.308352	0.466616	0.418274	0.280171	0.226883	0.541749	0.584514	0.479728	0.46981	0.612192	0.938497	1.45977	1.23579	1.35128	1.46828	1.2834	1.50938	1.31714	1.37496	1.21554	1.10627	1.36537	2.06836	1.88457	2.70519	3.35717	3.86623	4.225	3.83689	2.72907	3.81982	0.466134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.985957	0.401038	0.524853	0.833811	0.731985	0.563757	1.03322	1.00424	1.21171	1.53109	1.09059	1.08513	0.885045	0.414939	0.829293	0.571425	0.369782	0.892789	0.40139	0.149207	0.770345	0.408046	0.35421	1.01766	1.00526	0.917165	0.70882	0.258732	0.453762	0.732814	0.96662	1.05114	0.694018	1.00531	0.882708	2.10595	0.904898	0.872975	0.874659	0.492946	0.601514	0.725963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.ee348280-6b7c-485f-98b3-1dc4a3d7cb47.fc.signal	0.25993	0.724908	0.800912	0.291132	0.0937696	0.439222	1.87744	0.508937	0	0.429083	0.575668	0.266206	0.403751	0.459865	0.120502	0	0	0	0.486103	1.42943	1.23795	1.84511	3.13869	1.42815	1.93738	2.04256	1.78512	0.776215	0	0	0	0.578533	0.858222	0	0.115946	0.628625	0	0	0	0	0	0.387387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.3596bec7-569c-4ea1-9600-217bd128de1a.fc.signal	0.792776	1.10867	1.30448	0.0788848	0	0	0.206422	0.229839	0	0	0	0.0690845	0.368574	0.607155	1.18067	1.77326	1.55523	1.10308	0.37033	0.830336	0.479409	0.587148	1.36269	1.16008	1.72647	1.48045	1.31569	1.32821	0.235371	0.123413	1.18142	2.08099	1.63661	0.980453	0.532246	0.849306	0.301601	0.100937	0.609888	1.33169	0.772945	0.0472441
