	chr17:4536475-4536624	chr17:4536625-4536774	chr17:4536775-4536924	chr17:4536925-4537074	chr17:4537075-4537224	chr17:4537225-4537374	chr17:4537375-4537524	chr17:4537525-4537674	chr17:4537675-4537824	chr17:4537825-4537974	chr17:4537975-4538124	chr17:4538125-4538274	chr17:4538275-4538424	chr17:4538425-4538574	chr17:4538575-4538724	chr17:4538725-4538874	chr17:4538875-4538934	chr17:4538935-4539024	chr17:4539025-4539174	chr17:4539175-4539324	chr17:4539325-4539474	chr17:4539475-4539624	chr17:4539625-4539774	chr17:4539775-4539924	chr17:4539925-4540074	chr17:4540075-4540224	chr17:4540225-4540374	chr17:4540375-4540524	chr17:4540525-4540674	chr17:4540675-4540824	chr17:4540825-4540974	chr17:4540975-4541124	chr17:4541125-4541274	chr17:4541275-4541424	chr17:4541425-4541574	chr17:4541575-4541724	chr17:4541725-4541874	chr17:4541875-4541939	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.836002	0.637405	1.10063	1.18037	1.33491	1.4303	1.42344	1.15696	1.3701	1.75846	1.87062	1.89366	1.56796	1.7788	1.1053	1.06245	0.780592	0.527001	0.986029	1.01338	0.847563	1.03434	1.17319	1.70755	1.35334	1.13191	1.31767	1.06484	0.965491	1.06403	0.748364	0.847561	0.825771	1.04241	1.63674	1.53084	1.3127	1.75319	0.119522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	2.52635	2.01323	2.34742	2.91961	3.63078	3.75294	1.79541	2.53117	3.69488	3.3761	3.5257	3.50768	2.57079	3.52609	3.62888	2.68885	1.40107	2.1961	3.47241	4.09428	4.6292	3.29999	2.29161	1.85316	2.8475	3.13789	2.87844	2.7827	3.63956	2.854	1.36556	0.938553	0.720971	2.12265	2.90649	2.23589	1.61895	1.76439	0.416667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.69437	2.20696	1.99806	1.67893	2.93132	3.23692	5.80041	5.49934	4.98157	4.84111	3.99127	2.53289	2.39846	1.42941	1.88009	4.88682	4.82589	3.93937	3.24853	2.26306	3.05608	4.26303	3.30366	3.92647	5.5454	4.03673	3.80558	3.09766	3.30366	2.32399	1.97195	2.25724	1.28627	1.76694	2.55608	4.14117	3.89745	3.93466	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.147574	0.222549	0.361864	0.160758	0.0666848	0.416281	0.810675	0.621954	0.775258	0.467827	0.833902	1.00008	1.14196	0.668988	1.35562	1.09503	1.05124	0.6309	1.07495	2.21599	1.52992	1.58003	1.09967	1.29066	3.09564	1.19278	1.86177	2.76777	1.88783	0.85228	0.572532	1.0999	1.73435	1.05825	1.15944	1.42013	1.46893	1.61564	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	2.37527	0.882905	2.22718	3.85671	1.62082	2.22315	1.45384	3.72587	3.5346	3.42197	5.34578	4.39221	2.24967	2.82694	3.25786	6.33869	3.60458	1.79848	2.21606	5.13965	5.83999	9.79403	3.62165	12.2476	7.72763	5.16418	10.6873	5.32027	5.73313	7.38564	7.25114	4.76798	2.29564	6.26746	4.71119	5.32954	6.09057	3.8932	0.923611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	3.90622	3.4623	5.15069	5.17439	3.48907	3.4617	4.32901	5.7459	3.69412	4.80399	6.07444	6.35322	4.33082	3.36994	4.20302	4.70129	3.89078	2.21529	2.34482	3.89004	2.91721	3.85121	4.11155	5.73422	5.59345	6.41697	4.67881	5.78839	5.35396	3.70113	3.66252	3.68964	5.04028	3.11552	3.85155	3.31814	5.61227	7.36362	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.24802	1.88486	1.34975	0.975613	0.795923	1.49497	1.9971	2.16303	2.77735	0.843388	0.993476	0.400268	1.23365	1.54806	2.30284	0.319578	0.786656	0.629484	0.392535	1.11378	0.757492	0.165813	0.593672	0	0	0.439294	0.780969	0.71007	0.603582	0.415703	0.255015	0.872119	1.65096	0.702418	0	0	0.31986	0.609685	0.634304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.65648	0.438875	0.358748	0.461876	0.412321	0.418642	0.265316	0.666119	0.617145	0.66517	1.08758	0.465715	0.843659	1.23762	0.60842	2.92675	3.80668	2.56737	1.44007	0.706977	1.83924	1.16465	0.768989	1.52277	1.38611	0.650919	0.498799	0.406127	0.308626	0.639529	0.500769	0.605305	0.362992	0.524826	0.677369	0.635546	0.773868	0.510397	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	1.47578	0.800314	0.714683	1.00466	0.911135	0.804028	0.676776	0.697698	1.4554	1.99715	1.81228	1.94968	1.74329	1.75411	1.77757	2.37571	2.62062	2.84878	2.74623	2.35016	2.983	2.62635	2.44682	2.02659	2.05905	2.72535	2.81637	2.70789	1.69763	1.00626	0.639859	0.803296	0.893997	0.813483	0.956314	0.794867	1.12985	1.21961	0.0399113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.796925	0.639455	0.415102	0.598403	1.0294	0.772468	0.487059	0.543088	0.706124	0.808894	1.07606	1.25955	1.31185	1.23808	1.13568	1.66889	1.71237	1.5913	1.80168	1.60766	1.66069	1.82364	1.64134	1.53175	1.63865	1.62909	1.60217	1.66183	1.29287	1.5025	1.41974	1.1709	1.28859	1.34058	1.48456	1.58909	1.79537	2.20078	0.123288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	2.6535	1.50015	1.82836	3.1171	2.57917	2.43105	4.02526	3.81342	2.76608	3.92754	4.41799	5.64145	4.18886	4.22444	2.82313	3.2511	2.7632	2.01089	3.08859	3.72694	3.92192	3.20771	3.1725	5.57273	4.5713	4.34749	5.21573	3.86866	3.93882	3.13451	3.48787	1.80143	2.76662	3.75904	4.67839	2.62812	3.321	5.77315	0.0807692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.854511	1.22634	1.19599	0	0	3.08348	3.27436	3.49345	2.3299	3.34699	2.29861	5.63917	1.75367	1.56564	1.79413	3.01285	3.48559	1.77127	4.76145	3.03665	5.1548	4.71045	1.27419	6.51915	5.4687	3.83498	5.39957	2.6865	2.55299	2.85609	2.30806	1.72549	1.46318	6.03444	5.98672	3.94484	6.59119	7.22779	0.0506838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.566998	0.540698	0	0.213739	0.451019	0	0	0.454347	1.44411	2.03256	1.33911	0.241977	1.23353	0.385398	0.124689	0.318386	0.844726	0	0	0	0	1.50146	0.512609	0.641416	0.518395	0.48145	0.330185	0.0824405	1.13479	0.226716	0.436194	0.378595	0.95293	1.42692	0.474841	1.77174	0.851914	0.681074	0.720524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	0.269103	0.161826	0.0169004	0.319545	0.217747	0	0.627766	1.14319	0.620518	1.39927	1.19565	1.015	1.24267	0.768312	1.41747	2.71641	1.92348	1.24491	1.45149	1.03462	2.31867	1.27091	0.42981	0.921271	2.35589	1.19287	0.66619	0.773651	1.2136	0.574131	0.48841	0.354825	0.601036	0.878315	1.2085	1.45929	1.10527	0.4629	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.478176	0.267859	0.170025	0.140668	0.0220176	0.314239	0.310682	0.553993	0.499217	0.532399	0.455097	0.0119829	0	0.0807312	0.397309	1.43213	1.40951	0.452514	0.846313	1.50676	2.03795	1.84052	0.965045	1.61438	1.64004	0.89278	0.34248	1.10071	1.41561	0.445978	0.348197	0.0335355	0	0	0.214094	0.364805	0.148844	0.97652	0.0470219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	0.671663	0.572364	0.579832	0.548631	0.482349	0.505858	0.744851	0.70488	0.912611	1.82355	1.83792	1.52305	2.24447	2.22094	2.05935	1.96013	1.40799	1.05436	1.76921	2.27291	1.88935	2.23088	2.63847	2.609	2.06931	1.64508	2.1016	2.43806	2.27951	1.77054	1.69596	2.06084	2.18617	2.69751	3.61387	3.80267	4.62384	4.8131	0.01875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	1.32483	0.759663	0.501208	0.442574	0.58328	1.19934	1.68381	1.70788	1.97362	1.06548	0.652431	1.09091	0.654011	0.429059	0.786512	1.82791	1.64132	0.749044	0.657354	0.775627	1.26443	1.7843	1.28958	1.07845	0.909497	0.825526	1.38857	0.76471	0.660714	0.903062	1.33571	1.43718	0.520728	0.835978	1.31725	0.76216	0.830112	1.42995	0.528229
