	chr3:134640816-134640965	chr3:134640966-134641115	chr3:134641116-134641215	chr3:134641216-134641265	chr3:134641266-134641335	chr3:134641336-134641415	chr3:134641416-134641565	chr3:134641566-134641715	chr3:134641716-134641865	chr3:134641866-134642015	chr3:134642016-134642165	chr3:134642166-134642315	chr3:134642316-134642465	chr3:134642466-134642615	chr3:134642616-134642765	chr3:134642766-134642915	chr3:134642916-134643065	chr3:134643066-134643215	chr3:134643216-134643365	chr3:134643366-134643465	chr3:134643466-134643515	chr3:134643516-134643585	chr3:134643586-134643665	chr3:134643666-134643745	chr3:134643746-134643815	chr3:134643816-134643965	chr3:134643966-134644115	chr3:134644116-134644265	chr3:134644266-134644415	chr3:134644416-134644565	chr3:134644566-134644715	chr3:134644716-134644865	chr3:134644866-134645015	chr3:134645016-134645165	chr3:134645166-134645315	chr3:134645316-134645465	chr3:134645466-134645615	chr3:134645616-134645765	chr3:134645766-134645878	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.347385	0.575465	0.61859	0.377919	0.11353	0.383051	1.08181	1.91999	1.84243	2.23461	2.26798	1.66105	1.77529	1.78505	2.00861	2.34119	2.5669	4.48142	3.96235	2.15277	2.64882	3.18393	2.63473	2.9969	2.60619	2.49847	2.44248	2.279	2.2111	2.89566	2.30177	1.88953	2.32786	2.25524	1.90899	1.01384	1.57889	2.25798	1.09468	0.456621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.110248	0.0224669	0	0	0	0.0171281	0.200845	0.357888	0.419363	0.449217	0.372854	0.466222	0.413928	0.25763	0.442237	0.692232	0.865609	0.961947	0.892774	0.770915	0.683328	0.633209	0.525968	0.589164	0.614296	0.548355	0.249656	0.275621	0.447835	0.430132	0.369551	0.420446	0.539821	0.407919	0.383152	0.398222	0.585397	1.42837	1.95726	0.515672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	0.477966	0.717898	0.531377	0.623108	0.683361	0.761485	0.703259	1.07872	1.32122	1.61402	1.15724	1.21613	1.49055	0.994015	0.933077	1.7602	2.43473	2.53543	2.20977	2.78541	3.13842	3.44331	2.76866	1.77614	0.92363	0.493274	0.363121	1.17679	1.38084	1.66767	1.57658	0.937047	0.641432	0.776915	1.01438	1.68935	2.8337	2.71987	1.89095	0.605327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.49093	0.486891	0.589585	0.900315	0.909487	0.611856	0.468589	0.454524	0.431763	0.624025	0.208032	0.315543	0.833109	0.603842	0.29678	0.505456	0.57154	1.04797	0.836691	0.859452	0.86031	0.631688	0.197901	0.100042	0.361313	0.46171	0.0791575	0.381391	0.579246	0.318856	0.299349	0.406607	0.609066	0.532253	0.344702	0.175515	0.914188	1.2123	0.830341	0.611639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	0.235953	0.863726	1.18058	1.01973	0.823184	1.66841	1.72015	0.458459	1.16514	0.915238	0.610735	0.619854	1.55621	1.12779	2.40052	2.0707	2.86078	2.97672	2.4491	2.37419	5.3548	4.48707	2.57349	3.02122	1.13514	0.416118	0.603207	2.28409	3.69372	3.16111	2.7346	3.77635	4.37194	2.15476	2.79405	2.92544	2.14313	1.91542	0.200735	0.603604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0.539334	0.365581	0.248325	0.224657	0.331891	0.564698	0.986532	1.22833	1.25824	1.75502	2.06	1.8206	2.01171	2.13699	2.10827	2.36056	3.00747	3.42868	3.0844	2.20732	1.83872	1.73063	1.63033	1.57311	1.40911	1.51348	1.67006	1.81245	1.84648	1.76965	1.82642	1.89661	2.0744	1.97914	2.13436	2.37356	2.76663	1.68248	1.16331	0.551282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	1.22698	0.927689	0.511623	1.0284	1.92938	2.29229	1.86507	1.38437	1.36004	2.6951	2.75869	1.72546	2.03787	2.26554	3.65474	3.47004	3.91764	3.26041	3.75871	3.63156	2.59543	2.5056	1.66805	1.6984	1.65215	1.56193	1.01122	1.47774	1.11345	0.545575	1.38407	0.527517	0.51547	0.0893746	0.366883	1.38323	1.6908	2.06553	1.61169	0.589888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.5a735e4e-02fc-4cf3-8586-bebcb93dde40.fc.signal	3.26646	3.13692	0.605026	0.697737	1.17657	2.17495	1.98871	1.15878	1.7067	2.29913	2.45785	1.93641	2.00636	3.52114	4.04958	2.70484	2.59998	4.48553	3.12915	2.21047	1.79567	1.67084	1.00397	1.62093	2.69801	2.56263	0.800764	1.42476	2.9869	1.7664	0.797875	1.43965	0.958773	0.254659	0.528666	0.571435	1.54897	1.6386	2.00998	0.468395
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0.0156835	0.0887503	0.145315	0.224041	0.338084	0.381317	0.394147	0.267769	0.0743315	0.0234375	0.143508	0.343416	0.461938	0.462628	0.499527	0.822058	0.80604	0.495168	0.54352	0.692553	0.697127	0.764851	0.605993	0.637155	0.71909	0.835951	0.783781	0.467124	0.572605	0.524212	0.426229	0.326139	0.276746	0.178184	0.104757	0.284757	0.450499	0.417948	0.432996	0.638587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aea2aa2c-6af2-475c-9bb0-3fdc6d0339b3.fc.signal	0.979565	0.982823	1.60035	0.504228	0.417236	0.720412	1.42026	0.39639	1.61682	1.18928	2.01183	1.33946	0.78809	1.62633	2.81797	3.07895	2.7081	3.59788	4.23448	2.21742	4.64467	4.44983	2.57058	2.83385	1.32431	0.62122	0.731207	2.4633	3.85706	3.46818	1.63579	2.63449	3.60368	2.79073	2.92646	3.01594	1.87131	1.98932	0.852168	0.534979
