	chr16:89428756-89428905	chr16:89428906-89429055	chr16:89429056-89429135	chr16:89429136-89429205	chr16:89429206-89429245	chr16:89429246-89429285	chr16:89429286-89429355	chr16:89429356-89429425	chr16:89429426-89429505	chr16:89429506-89429655	chr16:89429656-89429805	chr16:89429806-89429955	chr16:89429956-89430105	chr16:89430106-89430255	chr16:89430256-89430295	chr16:89430296-89430405	chr16:89430406-89430485	chr16:89430486-89430555	chr16:89430556-89430705	chr16:89430706-89430855	chr16:89430856-89431005	chr16:89431006-89431155	chr16:89431156-89431305	chr16:89431306-89431455	chr16:89431456-89431605	chr16:89431606-89431755	chr16:89431756-89431905	chr16:89431906-89432055	chr16:89432056-89432205	chr16:89432206-89432275	chr16:89432276-89432355	chr16:89432356-89432505	chr16:89432506-89432655	chr16:89432656-89432805	chr16:89432806-89432955	chr16:89432956-89433105	chr16:89433106-89433255	chr16:89433256-89433405	chr16:89433406-89433555	chr16:89433556-89433705	chr16:89433706-89433826	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.39452	0.603131	0.821917	0.157748	0	0	0	0	0	0	0	0.0183882	0.23173	0.274918	0.12343	0.18808	0.296238	0.563437	0.736365	0.652561	0.657274	1.35177	0.859739	0.756261	0.595089	0.373626	0.770702	0.903757	1.16597	1.49657	1.59694	1.74618	0.555829	0.753013	1.16471	0.954076	0.868445	1.23708	1.84161	1.17268	1.30256	0.115254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	1.24022	1.29817	2.55066	1.71194	0.857299	0.122644	0	0	0	0	0.0475621	0.558192	1.26115	0.767714	0.919499	1.60357	2.33987	2.61821	3.25601	2.18594	3.19893	1.85356	1.49704	2.3961	2.0341	2.89354	2.98708	1.73907	0.349518	0.416399	0.882949	1.28301	0.384701	0.626256	1.87923	0.713857	0.190725	0.51041	1.64956	2.1178	1.66885	0.256846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	0	0.810665	1.16581	0.235706	0	0	0	0	0	0	0	0	0	0	0	0	0.473595	1.54527	3.47927	4.59966	4.42782	2.66309	5.89584	8.51698	3.33672	0.558136	4.03337	5.22062	1.09353	1.61064	3.19989	2.78157	1.7581	0.31713	0.593795	1.15416	0.879857	1.79843	1.35351	0.922156	1.07667	0.690217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.534228	1.14304	0.752771	0.338767	0	0	0	0	0	0	0	0	0.235737	0.398626	0.208925	0.0835185	0.528555	1.24506	1.26184	0.983688	1.37689	1.11474	0.97992	0.3178	0.312923	0.714455	0.712644	0.778773	0.566061	0.367372	0.799081	0.843178	0.302035	0.200456	0.674085	1.1727	0.809922	0.386486	1.02257	0.602814	0.551082	0.1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.62913	0.887393	0.770822	0.378241	0.0233647	0	0	0	0	0	0	0	0	0	0.124612	0.973931	1.12506	0.578376	2.02836	0.874028	1.42754	2.23825	1.97213	0.332125	0.505985	0.0460588	0.337964	0.494305	0.0666285	0.617933	0.774688	0.971656	1.02231	0.393969	0.620291	1.13503	1.37059	0.91607	1.04779	0.377058	0	0.791667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	3.43905	2.52127	0.953831	0.478732	0.058052	0	0	0	0.0725634	0.357857	0.183789	0.106397	0.64123	0.247617	0.275688	0.866441	1.8877	3.50647	5.21465	5.14891	4.02029	3.62478	2.59885	2.10349	2.40038	3.0996	2.29497	1.90039	2.28046	2.00193	2.31928	2.15764	2.31183	4.36554	3.41777	2.33753	4.02898	3.62764	1.9507	1.27276	1.77799	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.519226	0.809471	1.29231	0.556056	0	0	0	0	0	0.171373	0.127341	0.255927	0.468976	0.0202436	0.17862	0.253224	0.401713	0.438673	1.04508	1.47112	1.96055	1.10159	0.238213	0.355015	0.425357	0.740041	0.439881	0.359026	0.0446625	0.221105	0.898357	0.658135	0.234496	0.659519	0.47015	0.242837	0.387403	0.644391	0.941585	0.449932	0.621265	0.269608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19609	2.58793	1.64297	4.50225	1.18574	2.69595	1.95456	2.39263	0.54719	0.843563	2.27693	0.956654	1.37678	2.01326	1.25898	0.706643	0	0.120358	0.413681	0.825744	1.2016	0.735879	0.373094	1.75343	0.830846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	0.489587	1.78151	0.87652	0.0135369	0	0	0	0	0	0	0	0	0	0	0	0	0.752147	1.87488	2.60917	2.73392	2.08681	3.07979	2.06892	2.32308	2.01766	2.1353	2.87953	0.954784	0.257424	0.867773	2.81711	3.39882	0.489512	0.514666	0.363239	0.666467	2.65337	2.05796	2.58033	0.792821	1.18253	0.60913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.607627	0.688193	0.51481	0.0780166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983751	0.23652	0.423012	0.575054	0.323049	0.141993	0.102289	0.109871	0.470726	0.252806	0.0287671	0.101094	0.199572	0.560959	0.716237	0.385601	0.161124	0.156358	0.349781	1.3024	1.51727	1.19675	1.20928	0.930086	0.35119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.46331	1.17488	1.02127	0.999513	0.232292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878165	1.37741	1.12357	0.322226	0.151153	0.28462	0.162296	0.483105	0.402262	0.201344	0.88155	0.546181	0.994992	1.45516	1.17495	1.17286	1.94745	2.61117	1.25679	1.82787	3.0755	1.72967	1.42221	0.855004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.14053	0.943565	0.696888	0.69118	0.69118	0.259192	0	0	0	0	0	0	0	0	0	0	0.488095	1.52046	3.57984	3.97367	2.02728	1.40989	2.19316	0.879321	0.657301	0.709275	0.620179	0.290702	0.166599	0.30151	0.68682	0.988616	0.83647	0.464799	0.661985	0.453676	0.713565	0.1988	0.294148	0.322551	0.128525	0.479121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.4d05172b-b267-4e63-b505-5ff5c21e9d11.fc.signal	0.530411	0.956197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072332	0.743981	2.64244	0.914589	2.2297	4.19395	2.77208	1.79367	0.710024	0.418487	0.808416	0.184378	0.00482213	1.90115	3.19133	2.32887	1.98173	1.19736	0.0625569	1.63912	0.670236	1.63457	2.46386	0	0	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.f2ae12dd-4c96-490e-afaa-ca77964f5b1c.fc.signal	1.37522	1.71021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4457	6.54423	4.70384	0.811008	1.18128	1.90415	0	0	0	0	0.352611	4.5598	3.75053	1.74195	1.54566	1.6794	0.761357	0	0	0.598326	2.16472	0	0	0.712838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.09047	0.854619	0.756252	0.18402	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08866	1.36907	0.219503	0.724679	0.74043	0.439481	0.997556	0.924971	0.695406	0.832925	1.60784	1.17418	0.99213	2.90781	2.12197	0.776019	0.974107	1.31968	1.52092	0.0149154	0.814386	1.02282	1.1423	0.271074	0.567383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	0.986689	1.46088	1.08668	0.71846	0.323307	0	0	0	0	0	0	0	0	0	0	0	0	0.472134	3.78391	2.56446	3.17282	2.60223	1.46828	0.762247	0.555521	0.543922	0	0.42587	0.66937	0.179205	0.238042	0.861385	0.480112	0.259104	0.201989	0.228467	0.187799	1.00295	1.75821	1.03459	1.75757	0.709184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.26676	0.594535	0.467698	0.0460663	0	0	0	0	0	0	0	0	0.643741	0.810516	0.261175	0.220283	0.606298	1.19935	1.99337	1.65282	1.24606	1.25606	0.437223	0.0727732	0.165744	0.0595276	0.0399854	0.300178	0.297989	0.137595	0.306191	0.562841	0.333808	0.452013	0.23966	0.0945684	0.124478	0.406273	0.526552	0.339214	0.229798	0.0596125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	2.50971	1.57403	2.17466	1.11732	0	0	0	0	0	0	0	0	0	0	0	0	0.740093	1.43385	2.92131	4.49309	4.76113	6.83216	7.30486	6.47948	3.5045	5.38336	4.22992	2.105	1.98815	2.80909	2.20294	2.24464	1.76832	1.98825	1.32332	0.0817299	0.359616	0.34281	1.15451	1.2742	0.603854	0.785185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.711159	0.881135	0.827245	0.469401	0.46279	0.289248	0.00991714	0	0	0	0	0	0	0	0	0	0.575601	1.95696	2.43122	2.53631	1.99647	1.68077	1.2304	1.40721	1.85863	1.74245	1.16889	1.63081	1.05148	1.11699	1.73599	1.98135	1.05604	0.672436	0.283719	0.428351	0.881367	1.83292	0.951225	0.655411	0.804046	0.536265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	0.675207	1.79855	1.49005	0.64658	0	0	0	0	0	0	0	0	0	0	0	0.0162975	0.750646	1.88217	4.71572	4.32554	4.12261	2.93883	4.07055	4.77496	1.40006	0.545738	1.05408	3.26733	1.83188	1.58639	3.24285	3.24642	1.08252	1.36209	1.54124	0.600516	2.33372	1.99708	1.73835	2.35014	2.07595	0.605664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	1.80285	1.1117	1.05459	0.957883	0.640098	0.522512	0.302214	0.0180874	0	0	0.0764117	0.385189	0.218536	0.144271	0.300556	0.474195	0.763806	0.745566	1.06168	1.39785	1.80564	2.35151	1.44619	0.730752	0.381068	0.467898	0.459323	0.189401	0.195218	0.341985	0.399008	0.298832	0.12018	0.30768	0.787431	0.430975	0.294484	0.570921	0.855664	0.435854	0.376917	0.047532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.436111	0.377114	1.47563	1.17348	0.40576	0	0	0	0	0	0	0	0	0	0	0	0.319696	1.41239	1.90648	1.81795	4.29246	4.5056	3.29229	3.15128	2.02324	2.00358	1.7314	1.61662	0.51483	0.583196	1.63547	1.61004	0.416416	1.2278	2.12016	1.53074	0.62114	1.34944	1.85379	1.39972	2.06912	0.872038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	1.80901	1.46086	1.284	0.565508	0.107729	0.086113	0	0	0.025686	0.117538	0.119787	0.0175432	0.0989455	0.541205	0.670455	0.781498	0.992226	1.23505	1.3381	1.2149	1.9385	1.22665	0.465015	0.279084	0.733319	1.01837	0.876617	0.825892	0.50439	0.508994	0.514661	0.511617	0.367245	0.604769	1.07145	0.473036	0.302228	0.716467	0.901194	0.850653	0.911386	0.0730167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	2.99456	2.00763	2.21041	0.686934	0.0112462	0	0	0	0	0	0	0	0.657496	0.53192	0.131153	0.19428	0.722658	2.51166	4.38478	5.55639	4.90089	1.81586	2.27819	1.81139	1.39237	1.61303	1.76828	1.07212	1.22846	1.76425	2.21394	3.04506	0.84329	0.455782	1.21551	0.889053	1.12015	2.4313	1.47493	1.33814	1.04668	0.285501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0	0	0.982471	0.794649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65181	1.14231	0.583311	2.18981	1.76055	1.41341	1.69148	1.03025	0.852134	1.75511	1.13717	1.81886	0.64617	0.964979	0.757075	0.771771	1.46432	0.569083	1.65516	0.680284	0.763104	0.67887	0.0813428	0.410626	0.360544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.83155	1.29852	1.13399	0.68183	0.63216	0.458316	0	0	0	0	0	0	0	0	0	0	0.217305	0.67617	1.40245	1.00433	1.64163	1.23916	1.38663	2.00619	1.00476	0.622052	0.859771	0.71542	0.242108	0.10837	0.600552	1.08949	0.345539	1.04581	1.5908	1.6036	1.87189	1.84859	0.303952	0.750629	2.42433	0.533199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	1.28201	3.07431	1.18967	0.49063	0.367973	0	0	0	0	0	0	0	0	0	0	0	0	0.728842	1.8642	2.59973	5.6556	4.04889	2.78976	2.08987	2.10949	2.08276	0.790285	0.719525	1.42269	1.38762	1.52693	1.5886	0.683851	0.835266	0.468733	0.448971	1.44227	0.554322	0.52125	0.309942	0.54045	0.594771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	0.772306	0.272644	0.126593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195644	0.420831	0.901123	0.827797	0.634501	0.592115	0.952639	0.985825	0.828482	0.120902	1.03714	0.453014	0	0.0901993	0.625052	0.34946	0.112803	0.702817	0.528072	0.0595727	0	0.520933	0.123919	0	0.00380446	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.5ce8eb53-7a16-437f-b9a4-a14e0471dbdc.fc.signal	1.33186	1.22315	0.718113	0.207933	0	0	0	0.019699	0.386174	0.247389	0.222521	0.100399	0.556761	0.379358	0	0	0.199262	0.594462	1.29831	1.46981	1.85656	1.91513	0.877508	0.947736	1.50362	1.43537	1.25015	1.16293	1.30682	0.910261	1.58996	1.91482	0.367356	0.45958	1.13878	0.951674	1.14627	2.11729	1.9186	0.354526	0.19033	0.761229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.06d0440d-166a-4bfb-8784-29eb25ba34d7.fc.signal	0	0.32661	0.98185	0.673269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56313	1.13334	1.9273	0.530229	1.83087	1.55336	1.22408	1.3681	1.14552	0.673269	1.4483	1.4925	0	0.337525	0.566022	0	0.750394	1.43484	0.997059	0.461792	0.219098	0.862069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.c9b496dd-d6af-4185-b38a-63e548d52af5.fc.signal	0.613711	0.17899	0.86516	0.741566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.766338	3.01093	1.38688	1.94961	1.8573	0.857786	4.28842	2.37069	0.0692128	0	0.438348	0.720967	1.17421	1.50334	1.15362	1.94457	0.405157	0.542167	0.331052	1.13852	2.2171	2.66057	0.847902	0	0.816901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.ee79ddae-147f-498b-b43d-cce1548cb6a9.fc.signal	1.22016	0.523517	1.28734	0.413797	0	0	0	0	0	0	0.178772	0.490601	0.58077	0.454856	0.488119	0.778329	0.329835	0.545594	2.2151	1.7375	2.03124	2.07748	2.29583	1.11286	0.84192	0.893598	0.346177	0.590232	0.551703	0.85829	0.619562	0.0717637	0.334382	0.552147	1.95565	1.18115	0.225606	0.824881	0.975573	0.256054	0.351043	0.668224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.937454	1.83487	1.23556	0.301136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480976	0.995499	0.592866	0.409601	0.850728	0.434833	0.237622	0.72413	1.39184	1.42168	1.67524	0.728467	0.875746	0.310308	0.2771	0.394491	0.133761	0.742102	1.71993	1.2037	0.860449	0.199914	0.791628	0.112412	0.521622
