	chr1:248853058-248853207	chr1:248853208-248853357	chr1:248853358-248853507	chr1:248853508-248853657	chr1:248853658-248853807	chr1:248853808-248853957	chr1:248853958-248854107	chr1:248854108-248854257	chr1:248854258-248854407	chr1:248854408-248854557	chr1:248854558-248854707	chr1:248854708-248854857	chr1:248854858-248855007	chr1:248855008-248855157	chr1:248855158-248855307	chr1:248855308-248855457	chr1:248855458-248855607	chr1:248855608-248855757	chr1:248855758-248855907	chr1:248855908-248856057	chr1:248856058-248856207	chr1:248856208-248856357	chr1:248856358-248856507	chr1:248856508-248856657	chr1:248856658-248856807	chr1:248856808-248856957	chr1:248856958-248857107	chr1:248857108-248857257	chr1:248857258-248857407	chr1:248857408-248857557	chr1:248857558-248857707	chr1:248857708-248857857	chr1:248857858-248858007	chr1:248858008-248858135	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.92405	1.87007	2.61052	1.84264	3.07727	3.24729	1.59654	1.94646	2.86085	1.75124	1.02693	2.46465	3.41017	2.85433	1.88665	1.5475	2.13973	4.40063	3.29329	1.66549	1.26794	1.60036	1.64987	0.840457	0.497455	0.290764	1.26646	1.20981	0.876206	0.564191	0.298352	0.220867	0.0352805	0.117431	0.309645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	4.37043	4.36575	1.94807	0.772348	2.80931	3.68551	3.55586	5.47676	2.55585	0.334433	0.429927	1.74586	4.05971	5.26273	2.56733	3.01865	3.56348	2.57782	3.10752	2.38775	1.97453	3.56006	3.72591	1.47623	1.58124	0.529608	0.183051	0.654676	1.17186	1.05674	0.596235	0.31963	0.271945	0.103088	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	4.03956	7.14707	5.21905	3.69986	10.4262	11.421	16.9633	16.3371	15.2059	11.6321	10.6569	8.5257	7.37839	12.1204	12.3973	8.45306	12.4661	8.48398	10.0703	7.26292	8.08486	9.63408	8.92204	3.58372	3.7333	2.63399	1.36234	3.34915	3.3978	2.16655	1.32717	1.1999	0.741912	0	0.358871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	3.27924	3.50651	2.37979	2.84773	4.04969	4.3723	3.33895	2.17575	1.61873	0.912443	1.85829	2.68931	2.77366	3.05348	2.85625	2.22887	2.41302	5.62273	5.28747	2.14093	1.29287	0.668488	0.840947	0.992171	0.776155	0.171981	0.0707835	1.23607	2.23162	2.47697	1.83364	0.728605	0.0775239	0	0.638889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.622681	0.728429	1.04347	1.27789	0.420341	0.962895	1.04339	2.16193	1.65912	0.502281	0.242963	0.863733	2.52471	1.4141	2.13023	1.15647	0.672707	1.07756	1.43051	1.24783	0.201436	1.41291	2.69104	1.59319	0.803283	0.32599	0.719537	0.212813	0.45997	0.588122	0.321869	0.689249	0.18455	0.657396	0.400602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	3.87425	5.10055	7.53771	5.78526	6.1431	5.3491	4.31622	5.43225	4.57638	4.03835	4.67549	4.57449	2.40039	5.01156	5.85777	5.82683	4.33362	3.43712	3.235	3.23982	3.37715	3.8201	3.55801	3.36943	4.55606	4.01256	2.83451	1.96149	1.43619	1.54354	0.489392	0.272746	0.719574	0.37061	0.691906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.25701	0.277529	0.777153	1.05364	0.693229	1.19485	1.57841	1.36417	0.997659	1.83691	0.951306	1.29753	0.889837	2.26809	1.30965	1.02925	1.18919	0.901451	1.44513	2.32921	0.69486	0.340977	0.684478	0.428557	0.599173	0.373866	0.640427	0.249921	0.261865	0.190513	0.138462	0.0296333	0.19282	0.12276	0.690963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	2.6465	5.03436	1.6443	3.08577	4.07249	2.04034	3.36777	6.94913	3.77335	0.91906	1.10501	3.16433	3.86663	2.07827	0.974664	2.17557	5.63983	6.96066	4.6772	4.14751	2.21824	3.91222	1.45004	1.45549	0.433696	1.34706	0.676069	0.729635	1.03025	1.51483	0.683653	1.96287	1.4738	1.88947	0.356821
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	2.23186	2.31506	2.84699	4.00445	5.56493	6.0012	6.16197	6.96409	4.54813	2.74656	3.35029	3.72758	3.68337	5.67823	5.02273	4.55466	6.83751	8.93909	8.55686	4.46167	4.13161	4.3608	2.61374	1.47351	1.98224	1.64546	1.90921	1.33926	0.833936	1.10484	0.938327	0.791659	0.365363	0.318905	0.434579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.13215	2.39591	3.72223	2.64685	2.57582	4.13618	2.56944	2.74023	3.31053	1.06037	3.18481	4.4904	3.16705	2.57049	3.08055	6.00521	5.8053	5.56555	4.57387	3.98519	3.02439	3.97898	3.37091	2.6636	3.26868	2.07642	2.32488	3.99805	2.93234	2.04037	1.72663	0.931815	1.00364	0.579925	0.642959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.39728	0.206501	0.593809	0	1.05282	2.87238	3.09472	1.81882	2.27191	0.666895	0.150373	1.46213	0.925766	1.88724	0.943159	1.74245	0.561335	1.14132	1.28663	0.214061	0	0.268883	0.584391	1.43896	0.635653	0	0.578744	0.968694	1.32683	1.21509	1.35321	1.41237	1.53987	2.87942	0.161893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	2.88058	1.7322	2.79683	2.72049	3.97558	7.04278	6.66935	7.58965	3.64419	4.8438	5.99087	4.46195	4.03777	3.5442	4.37131	2.96655	3.69377	5.15704	7.45222	4.29651	4.43324	1.56559	1.63952	1.64155	0.722568	0.979275	2.02171	1.84167	0.570852	0.905999	0.932115	0.854596	0.520887	0.960861	0.581731
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.578641	0.67362	0.785459	1.18811	1.40842	1.63279	1.3188	0.681704	1.13073	1.43116	1.11085	0.824934	0.168256	0.596642	1.14959	0.990367	0.571515	0.939309	1.13422	0.610985	0.514533	0.469176	0.340316	0.278387	0.624957	0.545066	1.09908	1.05741	0.412498	0.533096	0.191936	0.147075	0.325968	0.217006	0.712687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	3.33565	2.5778	2.45984	3.00127	3.75675	5.66313	5.06629	5.67059	4.18241	2.83107	3.84715	4.2799	3.86981	3.54122	3.57987	2.62304	2.96941	3.60245	3.49568	2.60396	2.1852	1.48285	1.66617	1.77441	0.694856	0.536787	0.813246	1.02966	0.728491	0.327051	0.937013	1.07339	0.412842	0.690206	0.539
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	5.75852	5.67552	8.52567	8.42178	8.10531	10.2917	8.45701	6.67172	6.32794	3.65951	3.19234	8.004	7.7267	7.90458	10.984	9.19024	10.5777	10.9814	9.59274	6.06831	4.52875	2.69208	1.93405	1.47288	1.35168	1.54455	3.01981	3.25048	1.05764	0.704366	0.785746	0.513219	1.29789	0.871202	0.508108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	2.5218	2.50458	2.43676	1.11496	1.98086	2.77508	2.62538	3.12949	1.84547	0.342591	0.491249	1.87178	1.9903	2.42233	3.03582	2.35134	1.69462	1.68803	1.55346	1.98116	2.41145	2.71893	2.74846	1.63043	0.982511	0.5767	0.0570845	0.585229	0.836598	0.655257	0.676578	0.413245	0.154219	0.0606586	0.71161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	2.20052	2.98839	2.52254	1.48012	2.15639	3.04553	3.29558	3.31323	1.5235	0.271148	0.266952	1.35972	2.3861	2.96927	2.27571	2.63185	1.98719	1.12109	1.29843	1.42378	1.3721	1.53073	1.56887	1.02219	1.23625	0.55463	0.0972587	0.496504	0.591456	0.366583	0.214517	0.0718233	0.0251264	0.0288213	0.735849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	4.31002	4.43805	4.70456	3.89503	3.77554	5.29407	4.92648	5.76955	4.38987	3.17154	2.09829	3.08532	5.09961	4.99466	3.233	2.87381	5.17969	5.718	5.25146	3.21021	2.84833	4.11505	4.50696	2.92268	2.0085	1.17971	1.98955	1.50687	2.22081	1.68812	1.1221	1.23996	0.935238	0.598587	0.743243
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	2.15238	4.53964	4.66927	5.58066	3.14458	7.92999	6.84454	4.86724	9.30686	4.40401	4.30035	4.73693	6.80806	7.84013	7.26624	2.76985	4.01505	2.59677	5.40132	3.51424	5.65876	3.47766	1.50842	1.2891	0.225268	1.76787	2.3846	4.68792	0.638852	0.855679	0.440634	2.84826	0.368536	0.657266	0.461319
