	chr14:71702221-71702370	chr14:71702371-71702520	chr14:71702521-71702670	chr14:71702671-71702820	chr14:71702821-71702970	chr14:71702971-71703120	chr14:71703121-71703270	chr14:71703271-71703420	chr14:71703421-71703570	chr14:71703571-71703720	chr14:71703721-71703870	chr14:71703871-71704020	chr14:71704021-71704170	chr14:71704171-71704320	chr14:71704321-71704470	chr14:71704471-71704620	chr14:71704621-71704770	chr14:71704771-71704920	chr14:71704921-71705070	chr14:71705071-71705220	chr14:71705221-71705370	chr14:71705371-71705520	chr14:71705521-71705670	chr14:71705671-71705820	chr14:71705821-71705970	chr14:71705971-71706120	chr14:71706121-71706270	chr14:71706271-71706420	chr14:71706421-71706570	chr14:71706571-71706720	chr14:71706721-71706870	chr14:71706871-71707020	chr14:71707021-71707170	chr14:71707171-71707283	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	5.20933	2.24681	1.03001	2.49613	2.07374	2.50041	3.27421	3.62553	3.33443	3.06769	3.58385	1.73663	0.568812	1.17628	2.37729	2.83421	2.45288	2.92107	4.14085	3.92045	3.85501	3.90704	2.26576	3.99975	3.23662	2.78263	1.69976	0.567966	1.36533	1.57989	3.13283	3.89968	2.22767	1.04924	0.522807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	1.99787	1.95122	2.55117	2.04512	1.63114	1.30265	0.546001	0.553332	0.612644	0.450323	1.03795	1.87759	0.81924	0.902254	1.60165	1.05751	0.660422	0.691468	2.71574	3.28586	2.49353	3.57071	3.46439	4.82781	3.10642	1.42548	3.15266	1.27699	0.694564	0.867019	1.03627	0.438894	0.26728	0.0740254	0.324324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	4.84094	3.92156	1.12224	0.0404519	0	0	0	0.0962012	1.36524	4.74121	4.30844	0.922624	0.0516899	0.0447372	0.723362	0.717688	0.168226	0.997044	3.98021	4.24958	3.70108	4.21527	2.17336	1.8854	2.18852	0.437026	0	0.00140433	0.213127	1.02646	0.917398	0.74702	0.850727	0.671614	0.61437
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.60114	1.52304	1.59101	3.41929	1.25927	3.11344	1.72221	2.05473	0.988022	2.63679	4.18594	3.60002	1.90996	2.5857	4.05747	2.63505	1.95323	3.7448	3.38443	3.92132	3.6564	3.24174	3.21725	2.93378	2.18811	3.06302	4.36378	2.10674	2.56994	1.63413	0.189397	0.898982	1.4891	1.77422	0.212928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.05609	2.50192	2.34526	2.75242	2.10542	1.00775	1.75327	2.43648	2.72148	1.95649	2.08511	2.09969	2.45286	2.91778	2.10735	1.41104	2.07544	2.61217	2.39942	1.19925	2.04741	1.24276	1.73407	1.89943	2.55511	2.99805	2.92165	2.54835	2.92939	2.85878	1.55708	0.413937	0.319189	1.34285	0.286344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.32979	2.3347	2.11514	2.91981	1.34696	3.27651	2.61413	2.18697	4.32187	3.22605	3.57681	3.03156	3.73123	3.54634	3.65402	2.28329	2.85023	3.2205	2.92917	1.2939	2.509	2.64871	2.75082	2.71916	3.39412	1.03197	1.34628	0.779153	2.6983	3.40208	2.19868	1.82105	1.20295	1.25176	0.720065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	3.84364	3.36455	1.10003	0	0	0	0	0	1.76195	1.37878	4.42155	0.635329	0	0.104612	3.15134	3.79009	2.93541	2.23054	4.17234	3.90757	6.8714	5.71393	5.91113	3.68516	3.05618	1.71344	0	0	0.5042	2.33349	4.16799	1.04462	0.831323	0.0809566	0.619231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	11.5936	6.36362	4.66597	9.41028	6.30439	6.27508	4.46186	5.71822	7.78661	7.16794	9.12927	5.7907	2.19091	5.98724	5.92608	4.48905	4.93409	6.08815	5.42118	8.4474	10.7411	11.3268	11.4883	13.4278	12.218	9.1414	3.29985	2.6369	5.31065	5.24212	7.65536	5.65489	7.97463	5.22544	0.228732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	3.13099	4.18764	2.3989	3.55786	4.67791	3.93024	3.22494	4.71517	5.68735	4.68747	5.21288	5.04152	4.45411	4.05914	3.42853	4.01402	3.79544	5.38193	5.20136	4.73565	6.57664	7.815	6.8151	6.80163	6.46609	4.74821	2.95922	2.6748	2.81656	2.80103	2.95415	3.51459	4.01052	4.07707	0.254015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.36285	2.45375	1.86705	2.37973	2.50624	1.87868	0.923209	2.07315	1.74282	3.64325	2.99629	1.56321	3.13782	3.31771	1.61397	1.80347	3.45899	3.2186	3.25436	5.19243	3.14331	2.05218	2.34402	2.14382	1.49162	2.95407	3.50575	0.799491	1.2338	1.90798	2.16653	1.64729	1.69332	1.73895	0.180189
