	chr11:75476744-75476893	chr11:75476894-75477043	chr11:75477044-75477193	chr11:75477194-75477343	chr11:75477344-75477493	chr11:75477494-75477643	chr11:75477644-75477793	chr11:75477794-75477943	chr11:75477944-75478093	chr11:75478094-75478243	chr11:75478244-75478393	chr11:75478394-75478543	chr11:75478544-75478693	chr11:75478694-75478843	chr11:75478844-75478993	chr11:75478994-75479143	chr11:75479144-75479293	chr11:75479294-75479443	chr11:75479444-75479593	chr11:75479594-75479743	chr11:75479744-75479893	chr11:75479894-75480043	chr11:75480044-75480193	chr11:75480194-75480343	chr11:75480344-75480493	chr11:75480494-75480643	chr11:75480644-75480793	chr11:75480794-75480943	chr11:75480944-75481093	chr11:75481094-75481243	chr11:75481244-75481393	chr11:75481394-75481543	chr11:75481544-75481693	chr11:75481694-75481843	chr11:75481844-75481988	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.295734	0.115807	0.508703	0.488943	0.225535	0.622768	0.488456	0.456058	0.355148	0.335783	0.712836	0.659547	0.0935277	0.144466	0.32193	0.964338	0.98005	0.637245	0.188363	0	0	0	0.0283794	0.0958353	0.412767	0.348694	0.32566	0.125959	0.400325	0.854755	0.57067	0.281414	0.322345	0.26197	0.0764883	0.109541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	0.323336	2.59565	0.948154	1.05845	4.04132	1.98712	1.45443	0.959467	0.505048	0.674715	0.614777	0.573196	1.00858	1.65028	1.37581	2.39162	1.28324	0.764681	0.993234	0.9097	0.572732	1.33807	1.03913	0	0	0	0	0	0	0.664547	0.828403	1.05793	1.62418	0.81995	0.9487	0.378151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.156615	0.374381	0.493843	0.626223	0.440582	0.235588	0.384118	0.920075	1.11661	0.512892	0.71741	0.67279	0.0748426	0.291067	0.395698	0.408411	0.681146	1.16071	0.951461	0.516287	0.386887	0.073708	0	0.135949	0.279595	0.629215	0.653424	0.468145	1.04363	0.893558	0.274823	0.0625867	0.265704	0.308141	0.4495	0.328767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.161955	0.284445	1.89357	2.29841	0.921879	0.523264	0.950195	0.85443	1.32672	1.60907	1.51772	1.26027	2.53095	2.43091	1.52164	1.34817	1.50063	1.80425	1.92179	1.17858	1.20285	0.102382	1.2858	1.92242	1.85142	2.14743	0.70992	0.517243	0.701783	0.714239	0.895358	0.557236	0.419078	1.3743	1.34491	0.758278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0	0.174107	0.960372	1.04742	0.748768	0.907165	0.410074	0.1093	0.2623	0.421287	0.727304	0.992289	1.17746	1.2824	0.939092	0.706961	0.301779	0.21665	0.75826	1.39168	1.25921	0.803695	0.216668	0.15383	0.526115	0.62188	0.658633	1.16017	0.977235	0.881109	0.83465	0.511636	0.728242	0.652542	0.76141	0.355072
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.284245	0.405826	0.119044	0.334848	0.482208	0.54853	0.378859	0.694229	0.159607	0.259123	0.419922	0.452327	0.584436	1.5346	0.849267	1.08787	0.672542	0.696391	0.0702396	0.264227	0.557146	0.335889	0.30254	0.150882	0.595671	0.935628	0.492763	0.55324	0.986106	0.21086	0.26422	0.967301	0.263107	0.59177	0.914258	0.471774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.520264	0.499694	0.83253	1.09864	1.65873	3.91847	2.10043	3.0299	1.61672	0.238008	0.76457	1.5006	1.72217	1.78481	2.33049	2.01576	1.09877	1.17947	1.15225	1.11837	0.934452	0.541046	0.446092	0.238254	0.388456	0.892202	1.12499	1.18398	2.185	1.61443	1.8283	1.38715	1.56938	2.73454	2.10221	0.614173
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.802442	0.915327	0.756587	1.59615	0.450402	0.497857	2.18739	2.09525	1.14806	0.402147	0.133879	0.663591	0.567159	0.720083	1.15415	1.37041	0.585969	1.01333	0.51557	0.538739	1.20388	1.31619	0.658285	0.430216	0.899647	0.500474	0.806587	0.948994	0.961034	0.78603	1.38112	1.28283	0.165176	0.29765	0.0573424	0.303406
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	1.19382	0.983778	1.43599	5.55243	6.29	9.88113	6.60011	8.29596	7.79759	1.27192	1.96564	4.85062	4.6741	2.74096	3.57879	5.46479	2.84125	3.02786	1.62535	0.486506	1.672	4.10759	3.5311	1.42029	1.77621	1.58244	1.72741	1.39623	1.94469	1.29623	1.23628	1.33634	0.966836	0.277805	2.7416	0.595054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.252311	0.131529	0.713909	0.600993	1.25324	1.11513	1.18919	1.00323	0.418808	0.667814	0.370647	0.200141	0	0.0907387	0.764261	1.03135	0.614893	0.332396	0.0898251	0.18397	0.122578	0.566018	0.504659	0.635812	0.930708	0.659995	0.37208	0.871367	0.767712	0.667678	0.485459	1.21197	0.858782	0.86569	0.710055	0.288043
