	chr13:114269981-114270130	chr13:114270131-114270280	chr13:114270281-114270430	chr13:114270431-114270580	chr13:114270581-114270730	chr13:114270731-114270880	chr13:114270881-114270920	chr13:114270921-114271030	chr13:114271031-114271110	chr13:114271111-114271180	chr13:114271181-114271330	chr13:114271331-114271480	chr13:114271481-114271630	chr13:114271631-114271720	chr13:114271721-114271780	chr13:114271781-114271930	chr13:114271931-114272080	chr13:114272081-114272230	chr13:114272231-114272380	chr13:114272381-114272530	chr13:114272531-114272680	chr13:114272681-114272830	chr13:114272831-114272980	chr13:114272981-114273130	chr13:114273131-114273280	chr13:114273281-114273430	chr13:114273431-114273580	chr13:114273581-114273730	chr13:114273731-114273880	chr13:114273881-114274030	chr13:114274031-114274180	chr13:114274181-114274330	chr13:114274331-114274480	chr13:114274481-114274630	chr13:114274631-114274780	chr13:114274781-114274930	chr13:114274931-114275064	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.57091	5.92038	5.92441	5.00931	4.32344	3.07421	1.92805	1.23125	0.843388	1.4123	2.06067	1.54843	1.3789	1.45126	2.15935	2.62996	1.90443	1.13889	3.01981	3.40171	2.94506	2.23235	3.75713	4.70521	3.7484	3.21155	1.96867	1.6735	2.3064	2.77281	1.54036	1.44846	3.6982	2.73311	1.9895	2.25529	2.20992	0.808688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	3.40957	4.06227	8.07157	4.66136	2.81573	1.34151	1.13352	1.40833	0.628637	0.384605	0.425553	0.322778	1.49044	2.61017	6.62092	6.19907	0.646298	0.295127	1.12383	5.13103	3.70964	0.854573	1.60337	10.4072	15.1767	2.20462	1.46158	3.56254	2.64725	0.955382	0.146332	2.19357	4.58143	0.571784	0.129115	0.0787005	0.36891	0.687726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	2.72444	6.06789	5.6788	6.19546	9.4234	6.70599	3.22365	0.672199	0.893719	1.57145	3.60559	8.49858	5.80152	2.72288	2.69911	6.03348	8.43367	4.18877	5.08709	6.37578	5.72692	6.82299	7.22414	6.54652	8.3035	8.42397	3.01656	2.3956	5.71597	6.80375	5.8708	5.70187	3.32378	1.57975	3.01524	2.37135	1.05941	0.688931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.26272	1.45485	2.16632	3.8657	2.3196	1.0619	1.78745	2.94097	3.26861	2.73385	1.11381	1.56946	3.11862	3.9939	4.1261	3.14305	0.698377	0.173832	5.03738	10.4578	5.81027	2.25966	3.87894	5.0746	4.29263	1.34644	0.817121	3.25548	2.15687	0.292854	0.199134	2.14071	2.00398	1.0733	2.55329	1.53062	0.734866	0.73796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	2.36006	2.47535	0.978214	2.08565	1.52037	0.902484	0.457314	0.0469879	0	0.494623	1.50725	1.538	1.02077	2.21601	2.53681	3.54804	3.16885	1.20712	5.58908	5.75055	4.36503	4.76145	7.40742	5.42206	5.76761	2.65739	0.901822	1.653	2.97975	2.20059	2.23737	2.8952	3.22668	2.81764	2.01836	2.77981	1.61725	0.947917
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	5.51832	4.89358	3.70826	4.39842	5.55217	3.84911	2.29208	2.00195	1.61027	1.96624	3.84495	3.79301	2.69535	2.69341	3.74271	5.11268	5.88582	6.0019	9.82201	9.39965	8.35891	10.4632	8.36941	5.44096	7.18085	7.82254	7.85639	5.9042	5.14309	6.44773	8.26013	6.96999	5.60634	5.13341	5.01156	5.1015	4.28812	0.758833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	5.16395	5.99082	3.99069	1.61081	1.1091	0.33966	0.256528	0.0601005	0.24779	0.499833	1.80291	1.20853	0.494341	0.891888	2.55506	2.98541	3.16523	3.1081	5.27555	4.50553	5.14358	5.13568	5.67364	1.38598	2.42968	4.08306	2.07747	1.31894	1.55583	3.2557	3.03311	3.00569	4.31991	3.16834	3.82747	2.49555	0.54921	0.554174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	1.22362	4.61829	0.526314	2.29257	4.35801	3.89437	0.375946	0	0	0	0.698629	2.05401	2.21829	0	0.537509	2.79553	1.43443	0.0796747	2.6482	3.271	6.08575	2.07329	5.85267	8.11555	4.00728	1.93052	0.751152	1.03052	1.7003	1.31164	0	0.0845595	1.04987	0.319298	1.58454	0.945153	0.865359	0.670886
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	4.09374	6.31433	3.69515	2.08834	3.98305	4.22324	1.93075	0.736535	0	1.29955	4.19478	4.88338	1.56041	1.27924	3.43515	7.1672	2.61007	1.96966	8.21745	13.9133	12.871	10.1271	9.03415	6.61765	4.43668	3.77401	1.76487	2.02855	2.91149	2.49017	2.71286	4.86443	3.86631	4.58016	4.56147	4.57031	5.16058	0.495798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	9.09106	7.49069	5.42145	6.83606	7.15837	3.8741	2.90307	3.01721	2.72513	3.12721	3.31983	4.20901	4.64969	4.13457	3.93794	6.20751	6.45738	5.61002	7.62176	9.72395	11.5373	10.6966	11.2452	9.57692	8.51853	6.08182	5.44055	4.72669	5.57783	5.11882	4.03631	4.08389	5.601	4.56434	3.9579	4.32891	4.53992	0.684774
