	chr9:128122783-128122932	chr9:128122933-128123082	chr9:128123083-128123232	chr9:128123233-128123382	chr9:128123383-128123532	chr9:128123533-128123682	chr9:128123683-128123832	chr9:128123833-128123982	chr9:128123983-128124132	chr9:128124133-128124282	chr9:128124283-128124432	chr9:128124433-128124582	chr9:128124583-128124732	chr9:128124733-128124882	chr9:128124883-128125032	chr9:128125033-128125182	chr9:128125183-128125332	chr9:128125333-128125482	chr9:128125483-128125632	chr9:128125633-128125782	chr9:128125783-128125932	chr9:128125933-128126082	chr9:128126083-128126232	chr9:128126233-128126382	chr9:128126383-128126532	chr9:128126533-128126682	chr9:128126683-128126832	chr9:128126833-128126982	chr9:128126983-128127132	chr9:128127133-128127282	chr9:128127283-128127432	chr9:128127433-128127582	chr9:128127583-128127732	chr9:128127733-128127876	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	4.61355	4.71836	2.54683	2.90836	3.28126	4.1724	5.95312	5.29319	2.21892	2.94432	3.45672	3.80031	2.30435	2.79025	2.42888	2.22991	1.7654	2.37163	1.49214	1.92051	1.50973	0.807135	1.13718	0.915615	0.955559	0.3643	0.171859	0.444919	0.453728	0.12889	0.427692	0.742698	0.317507	0.637799	0.355769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	1.94733	1.71449	1.58537	1.43116	1.33958	1.30608	2.20013	2.33649	1.41782	1.68635	1.69135	1.43562	1.48725	1.66256	1.35912	0.938472	0.663736	0.77781	0.826554	0.907891	0.721759	0.598208	0.810639	0.583804	0.20267	0.0538657	0.0623711	0.155561	0.15635	0.0551708	0.0796652	0.0815627	0.0176061	0.0347236	0.309055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	16.192	13.137	12.4219	5.58886	5.6335	15.2616	18.8509	18.3498	12.0767	4.9419	3.95187	8.6045	14.7564	11.9086	4.80743	3.58519	5.2556	5.31085	3.17889	3.15942	3.52244	1.99454	2.99281	1.721	0.538936	0.107489	0	0	0	0	0.981818	0.688495	0	0	0.608434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	3.61128	3.88009	3.42443	2.83952	2.90196	2.14471	1.63515	2.01491	2.33619	3.01767	3.27188	3.05701	2.32075	2.33639	2.09138	1.5536	2.16804	2.21765	2	2.251	1.3329	1.29672	1.39931	0.717949	0.589857	0.5226	0.157601	0.197081	0.328117	0.228086	0.201453	0.504691	0.642751	0.457805	0.689539
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	3.12684	2.43961	1.98697	1.24132	1.38382	1.98074	2.08873	1.76802	1.39063	2.34196	3.12061	3.37182	1.77004	1.76635	2.25275	0.766965	2.15929	1.16268	0.558901	0.97795	1.20212	0.0851515	0.877964	0.5327	0.465964	0.429089	0.399921	0.120458	0.33428	0.559817	0.1769	0	0	0	0.376963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.38105	2.4584	3.02997	4.49127	1.80369	1.34432	1.52322	2.17407	5.36455	4.90035	4.58894	4.46612	2.40717	2.96517	3.78625	4.20596	3.57831	2.80754	2.29732	2.15193	1.42457	1.05805	1.30852	1.00584	0.859777	1.05611	0.424589	0.406237	0.157645	0	0	0.0996455	0.250497	0.0382982	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.73359	1.4001	1.6163	2.52956	1.97924	1.81978	1.21889	1.98795	1.89747	1.46057	1.41176	2.57111	1.50334	0.670675	0.687534	1.62836	1.18635	0.850949	1.05826	1.19067	0.619682	0.124361	0.371302	0.262717	0.668294	0.244605	0.19165	0.302368	0.441616	0	0.145078	0.122607	0.26782	0.0582996	0.556531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	5.90179	8.7066	8.42197	1.2976	1.23447	2.76699	3.86822	9.89519	3.59027	0.386788	4.75154	6.63522	5.0364	8.4201	3.02509	4.625	5.2813	2.14951	4.04508	3.10856	1.66332	1.98384	2.17615	1.06845	0.189833	0.196658	0	0.502658	0.043738	0	0.408433	0.585462	0.835339	2.74467	0.331565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	10.8566	10.0542	10.089	3.2535	3.78419	8.37065	9.23296	14.7766	8.40744	2.13848	4.79815	8.31065	8.01689	5.03185	3.05135	3.21874	3.54095	1.67583	1.81771	2.1308	1.54374	2.13126	0.846324	0.871569	0.224261	0	0	0.36008	0.176882	0	0.388096	1.54983	0.587505	0.628433	0.440678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	9.73671	10.9387	7.41205	7.01572	7.31714	6.44988	9.37159	10.4943	8.38328	5.74468	7.79882	7.71108	5.95387	4.74818	3.53617	4.89699	5.28564	2.95027	2.13076	2.09488	1.54483	0.873466	0.725593	0.300246	0.396367	0.576585	0.50653	0.204726	0.245026	0.336911	0.517687	0.617595	0.34655	0.442684	0.363339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	14.6636	16.8683	12.0512	4.1576	6.44971	7.98405	7.2156	8.35851	6.55345	1.4478	0.730307	2.37664	2.54438	4.05441	3.1305	0.20708	0	0.794369	2.66199	0.368645	0	0.52137	0.107286	0.681466	0.0410936	0	0	0	0	0	0	0	0	0	0.112601
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	6.5068	6.36413	6.46799	3.59291	3.46538	3.72775	4.54034	4.99172	2.81471	1.68715	2.65642	3.89536	6.65273	4.16303	1.55006	1.59918	2.20313	2.20284	2.63003	3.33349	2.32769	2.88795	4.56765	1.95081	1.80607	1.21132	1.02905	0.44725	0.639502	0.350736	0.0788872	0.0942329	0	0	0.136907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	2.66006	3.74731	3.06626	1.64948	1.21637	3.84723	3.61524	2.4193	1.4308	0.117501	1.08738	2.42815	2.10502	1.52507	1.44782	0.360778	0.121946	0.382474	0.259179	0	0.033258	0.504469	0.468904	0.617454	0.633582	0.435443	0.0645101	0	0.495305	0.692583	0	0	0	0	0.122249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0	0	0.233813	0.7844	1.2583	0.874563	1.2167	1.08268	0.746443	0.170889	1.68493	2.3182	1.95768	2.17308	0.582479	0	0	0	0.883897	0.892114	1.49131	2.05171	1.54456	1.42234	0.684832	0.655618	0.398054	1.97845	1.18237	1.22596	1.5921	0.286833	0	0.455033	0.516383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	9.2607	9.37633	8.24317	7.51171	2.91192	9.12527	8.36287	7.98243	11.3936	2.15799	4.81086	6.80518	2.73498	2.21154	2.40065	1.67505	2.35915	0.967157	0.773967	0.424867	1.8742	1.32081	0	0.699318	0.98467	0	0	0	0.450905	1.07441	0.0263881	0.332386	0.818413	0	0.0327103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.859296	1.36141	1.03535	1.76203	0.880518	0.297422	0.559621	1.14856	2.28635	1.97337	1.02531	1.03859	1.67696	1.82936	0.918526	0.678813	0.186668	0.484597	0.520989	0.164434	0.125056	0.190046	0.0461725	0	0.178061	0.212174	0.138925	0.200759	0.018343	0.11349	0.273942	0.00391333	0	0.0173247	0.761488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	8.6679	8.6183	11.0377	2.5584	4.91704	6.60404	3.80043	10.8769	7.18305	1.64713	3.43684	6.27401	5.23379	5.67722	2.40736	2.70465	1.23777	1.23849	0.895795	0	0.522242	0.380337	0.322052	0.685907	0.0148661	0	0	0	0.107218	0.925616	0.406963	0.827732	0.93592	0.703296	0.116505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	6.96807	3.65707	3.97973	2.39269	2.10574	3.27055	4.97363	6.05811	3.77297	1.48712	3.63652	3.40907	2.5991	2.24595	2.01046	1.35536	1.60529	0.758947	0.750029	1.69864	1.11244	0.355854	0.887196	1.15144	1.22642	0.411888	0	0	0.0123413	0.227064	0.0725053	0.208256	0.422682	0.00160694	0.242344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	14.8402	6.23238	4.86036	7.54922	6.04255	10.0473	12.775	11.4276	5.03113	2.18396	5.50615	5.6226	4.28115	3.81961	1.65884	1.60925	1.86825	0.925245	0.74128	0.676216	0.828663	0.7273	0.915647	1.09825	1.18604	0.890269	0.0328665	0.40635	0.206163	0.301775	0.890293	1.33543	1.59537	0.211641	0.146597
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	3.34045	4.07398	4.22455	3.07663	2.92123	2.53244	1.66089	1.97396	2.05492	2.36396	2.11145	2.07745	1.8077	1.39315	1.03291	1.35585	1.20698	0.765925	1.20995	1.23471	1.01602	0.944092	1.04882	0.981212	0.711632	0.251917	0.270249	0.400411	0.133115	0.00251333	0.157665	0.425327	0.422562	0.334775	0.457058
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	6.17991	8.33406	8.40488	3.4208	3.50116	3.3737	10.9216	5.06334	3.69361	1.9839	7.28289	6.87726	4.99637	3.24811	1.59181	1.38644	1.88268	2.31393	1.5717	2.86744	1.90521	2.39376	2.65328	1.50773	1.05809	0	0	0	0.249194	0.645975	1.44284	0.959608	0.235072	0.230628	0.19195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	1.32695	1.51289	1.99631	2.01879	1.61224	1.35273	1.31461	1.49173	1.63758	1.73436	1.50821	1.38396	1.41007	1.38823	1.07165	0.991852	0.774892	0.516915	0.769257	0.749091	0.506458	0.268731	0.24865	0.283591	0.244384	0.255363	0.265781	0.270957	0.184294	0.0867147	0.0695433	0.0757741	0.0701387	0.0494498	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.dfc63e95-4862-4384-a735-dc9483aed805.fc.signal	4.98942	2.23895	3.10686	3.03139	1.74839	3.56387	5.0618	3.60161	2.98526	1.06078	1.38759	1.6915	1.75664	1.83225	0.855331	0.779861	1.26753	0.0551683	0.0452564	0.367345	0.333144	0.0603419	0	0	0.44863	0.306074	0	0	0	0	0.440714	0.645691	1.48844	0.45422	0.150912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	7.32547	6.85235	5.03182	3.74408	4.69139	4.07666	6.0023	5.16997	3.2602	6.1321	4.70688	3.65893	4.12135	5.12783	5.02665	2.96514	3.06121	4.48083	3.60626	2.27336	1.42453	2.18993	3.51926	2.61685	0.399645	0.739932	0.291361	0.456572	1.12955	0.376422	0.434834	0.614138	0.410889	0.295974	0.511433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	5.52217	3.83402	5.30123	2.72312	1.47845	2.22102	3.20698	4.08658	2.60446	0.936848	2.28505	4.39456	5.21915	3.62268	2.05972	2.19948	1.7862	1.56596	0	1.34509	2.9589	1.51978	0.235015	1.14558	1.69588	0.595135	0.410588	0.129097	0.870864	0.438477	0.220959	0	0.117601	0.300501	0.283076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	4.8393	5.49576	4.09457	5.00035	2.53995	2.21616	4.34322	3.76393	2.76482	3.6867	2.98479	2.10954	1.74969	2.53798	3.00489	2.46899	5.50517	5.33498	4.08518	1.99987	2.61098	1.71961	1.73433	1.67698	0.862929	1.76082	1.3342	0.533511	0.321658	0.240221	0.63216	0.350701	0.151718	0	0.349355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	7.23926	11.0913	6.78017	4.07361	6.54818	10.6643	17.4941	14.4704	8.33092	2.52237	6.53434	10.4827	11.9388	9.33592	8.55331	4.26588	3.48721	2.45404	0.495006	0.295108	0.154126	0.377818	0.544118	1.20676	0.132676	0.413703	0	0.474784	1.22969	1.86022	4.61597	3.21809	0.389153	1.52816	0.268921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	1.39967	2.08724	2.47323	2.61322	2.32633	2.88527	2.50163	2.06881	0.471976	1.72537	1.95524	2.69858	1.94708	1.31148	1.13237	0.782551	0.751676	1.45925	0.811101	0.814617	0.892994	1.51325	1.74958	0.786821	0.850188	0.911597	0.251656	0.709021	0.0214825	0.0727425	0.453969	0.275348	0	0	0.27765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.5ce8eb53-7a16-437f-b9a4-a14e0471dbdc.fc.signal	1.86134	2.19728	2.21443	3.87846	2.60328	3.56966	2.59142	2.31563	1.78286	4.19052	3.03373	2.42746	1.78708	1.5511	1.52689	1.71718	1.71478	1.21484	2.07218	0.950696	1.21088	1.27622	0.915516	0.640886	0.340691	1.21103	0.882065	0.0729233	0	0.274231	0.281476	0	0	0.393185	0.578947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.ee79ddae-147f-498b-b43d-cce1548cb6a9.fc.signal	1.52913	2.21283	4.17821	2.82177	2.18199	0.933983	2.20292	2.98768	3.81204	1.47474	0.839637	1.68502	2.34901	3.60946	1.36034	1.28736	0.912619	1.43301	1.0137	1.66092	1.17758	1.55621	1.47475	1.19439	0.892564	0	0	0.327509	0.0872412	0	0	0	0	0	0.492647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.340055	1.49355	0.540232	0.231237	0	0	0	0.534623	0.0997495	0	0	0.591822	0.914323	0.596977	1.32116	0.258036	0.906763	0.600728	1.08495	0.283122	0	0	0	0.488599	1.74534	0.744947	0.408766	0.316464	0	0.199485	1.47259	0	0	0.46404	0.43365
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	3.05066	2.0485	2.10783	1.65661	2.10435	1.75947	0.711959	2.23186	1.40472	0.471235	1.63814	1.64757	1.96843	1.69624	1.50675	2.16831	3.32259	3.77334	1.21286	1.46004	1.09468	2.34338	2.64646	1.91518	1.19164	0.677706	0.0915553	0.142371	0.555758	1.13066	0.572249	1.57815	0.709591	0.490074	0.219469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.863267	1.05509	0.664586	0.647596	0.402367	0.648146	0.171221	0.251949	0.842629	0.757016	0.993081	0.634736	1.12877	0.468653	0.55698	0.224687	0.400242	0.803232	0.498976	0.140216	0.117893	0.216758	0.255598	0.191691	0.332145	0.549868	0.0789215	0.0623819	0.670179	0.59924	0.738683	0.679954	0.536845	0.401325	0.353308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	5.428	5.25157	4.27628	3.23173	2.45767	2.13468	3.65209	3.59955	1.90961	3.23214	3.21086	2.40421	2.92129	3.27588	2.58678	2.56365	1.78477	2.18543	0.937867	1.48577	1.36807	1.50966	1.34879	0.987483	0.47538	0.42023	0.217994	0.440821	0.550843	0.178717	0.32947	0.533057	0.51652	0.346799	0.397534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	28.5183	25.8229	17.1936	7.7384	6.79551	15.4573	24.5028	17.5805	10.4566	2.89051	6.61015	13.3114	8.17239	3.88686	3.36763	3.71422	2.22111	1.76079	1.28494	2.22158	3.86443	3.28892	2.50359	1.54124	0.817061	0	0	0	0	0.360922	0.944273	1.39492	0.786876	0.575794	0.395415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	2.83411	2.05037	1.77329	1.96328	2.20923	1.59181	1.16225	1.57768	1.67098	1.47693	1.81197	1.68095	1.61014	1.91821	1.79154	1.2557	0.903875	1.40433	1.47005	1.34893	0.738284	0.348567	0.759488	0.721385	0.611201	0.440647	0.124535	0.00369287	0.0806009	0.224522	0.488586	0.574209	0.481652	0.373748	0.227592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	8.71026	6.49821	6.1235	6.80676	6.30773	7.41306	7.40773	3.99844	2.69983	3.61941	5.62705	9.10769	7.72547	5.5463	3.31312	1.57411	1.15722	1.43666	1.13573	1.60216	1.81795	1.03994	2.2427	1.65602	0.871842	0.0875281	0	0.231783	0.455677	1.0481	1.31955	0.67876	0	0.219687	0.173494
