	chr15:88853021-88853170	chr15:88853171-88853320	chr15:88853321-88853470	chr15:88853471-88853620	chr15:88853621-88853770	chr15:88853771-88853920	chr15:88853921-88854070	chr15:88854071-88854220	chr15:88854221-88854370	chr15:88854371-88854520	chr15:88854521-88854670	chr15:88854671-88854820	chr15:88854821-88854970	chr15:88854971-88855120	chr15:88855121-88855270	chr15:88855271-88855420	chr15:88855421-88855520	chr15:88855521-88855570	chr15:88855571-88855600	chr15:88855601-88855660	chr15:88855661-88855700	chr15:88855701-88855720	chr15:88855721-88855870	chr15:88855871-88856020	chr15:88856021-88856170	chr15:88856171-88856320	chr15:88856321-88856470	chr15:88856471-88856620	chr15:88856621-88856670	chr15:88856671-88856730	chr15:88856731-88856770	chr15:88856771-88856850	chr15:88856851-88856920	chr15:88856921-88857070	chr15:88857071-88857220	chr15:88857221-88857370	chr15:88857371-88857520	chr15:88857521-88857670	chr15:88857671-88857820	chr15:88857821-88857970	chr15:88857971-88858079	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	0.574298	0.757392	0.736185	0.688409	0.848582	0.865744	0.505718	0.619653	0.800626	0.755948	0.487292	0.756429	1.26283	0.823176	0.52984	0.785669	0.794877	0.495522	0.12583	0.00838867	0.0188745	0.12583	0.12583	0.0201328	0	0	0	0	0	0	0.150961	0.275113	0.481493	0.655519	1.20619	1.3328	0.424971	0.142589	0.394065	0.70852	0.706205	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	1.94318	2.21819	1.31881	0.638241	0.258299	0.846729	2.36004	0.763573	2.34891	1.68791	3.21112	0.659842	2.87326	3.53406	4.96264	5.36186	3.31552	0.967834	0.138702	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531741	0.773803	1.64925	3.07585	3.4453	3.09289	3.74411	2.92146	2.34587	0.506831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	1.03524	1.07101	1.14033	1.00337	1.00749	0.57964	0.614162	0.671408	1.63335	1.45812	1.67807	1.3748	1.94613	1.2349	1.01547	1.08645	1.15087	0.591096	0.172087	0.0624437	0	0	0	0	0	0	0	0	0	0	0	0.140424	0.600108	1.20263	1.05088	1.05142	1.14863	1.52868	1.57958	1.15865	0.8309	0.606481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	2.62907	2.63167	3.52693	3.39662	2.68767	1.90289	1.89598	2.62207	2.88578	3.59818	3.68589	4.18334	5.06179	4.55009	4.36371	3.63005	1.41156	0.230041	0	0	0	0	0	0	0	0	0	0	0.023265	0.144328	0.25849	0.273003	1.33644	3.01584	3.66709	3.98008	3.37384	3.71456	2.91343	2.42664	2.68114	0.503742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	1.4038	1.06659	0.290814	0.407377	0.323631	0.639536	0.855825	0.361022	0.875025	0.42665	0.9455	1.45977	1.68551	1.61893	0.958987	0.425464	1.19686	0.700507	0.352198	0.154315	0.0108495	0	0	0	0	0	0	0	0	0	0.184542	0.28948	0.634713	0.704432	0.583805	0.894351	0.675084	0.791557	1.38052	0.838169	0.335606	0.490964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	0.400528	0.820639	1.88922	1.26239	0.320157	0.701816	1.58139	0.550372	0.850184	0.661082	0.436891	0.0888256	1.43391	1.22425	1.48792	0.985043	0.542021	0.5315	0.45819	0.374188	0	0	0	0	0	0	0	0	0	0	0.0750505	0.58242	1.45484	1.28734	0.0403054	0.281261	0.293054	0.791996	0.782049	0.64186	1.45254	0.388833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	5.64405	2.11451	0.946111	1.18052	2.13028	2.03697	2.79595	1.43211	2.21863	3.8752	3.84222	5.40254	5.22461	7.24439	5.54907	6.49535	5.59555	2.84352	2.46927	1.342	0.172552	0	0	0	0	0	0	0	0	0.337436	0.46014	1.29407	4.27896	6.19458	6.36574	9.47218	8.02743	5.44742	2.33188	6.16335	6.76804	0.412171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	1.07692	0.827544	0.468142	0.516304	0.247244	0.592153	0.0780942	0.200822	0.408187	0.341881	1.02018	0.485686	0.858825	0.571817	0.570963	0.728214	0.552043	0.277436	0.00473133	0	0	0	0	0	0	0	0	0	0	0	0.134803	0.275795	0.339898	0.598873	1.01174	1.01525	1.51763	1.12022	1.7517	1.16914	1.18924	0.450502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.305885	0.200509	0.112274	0.565157	0.488841	0.217623	0.304292	0.644149	0.934291	1.04809	0.925859	0.699576	0.864322	0.601203	1.08163	0.683855	0.0472319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425185	0.297206	0.477178	0.739679	0.885511	0.791247	0.652929	0.707078	0.583284	0.669415	1.04092	0.390244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	1.08433	1.38006	0.670307	0.53374	0.987013	1.37977	0.754082	0.467533	0.528205	1.08236	1.65261	0.52041	0.743193	1.28025	1.06251	1.25227	1.14059	0.511576	0.1513	0.033213	0	0	0	0	0	0	0	0	0	0	0	0.0595066	0.215116	0.549239	0.84675	0.7943	1.0826	0.74733	1.01784	0.772639	0.362738	0.460208
