	chr3:58564195-58564344	chr3:58564345-58564494	chr3:58564495-58564644	chr3:58564645-58564794	chr3:58564795-58564944	chr3:58564945-58565094	chr3:58565095-58565244	chr3:58565245-58565394	chr3:58565395-58565544	chr3:58565545-58565584	chr3:58565585-58565694	chr3:58565695-58565844	chr3:58565845-58565994	chr3:58565995-58566144	chr3:58566145-58566294	chr3:58566295-58566444	chr3:58566445-58566594	chr3:58566595-58566744	chr3:58566745-58566894	chr3:58566895-58566994	chr3:58566995-58567044	chr3:58567045-58567194	chr3:58567195-58567344	chr3:58567345-58567494	chr3:58567495-58567644	chr3:58567645-58567794	chr3:58567795-58567944	chr3:58567945-58568094	chr3:58568095-58568244	chr3:58568245-58568394	chr3:58568395-58568464	chr3:58568465-58568544	chr3:58568545-58568694	chr3:58568695-58568844	chr3:58568845-58568994	chr3:58568995-58569144	chr3:58569145-58569294	chr3:58569295-58569374	chr3:58569375-58569444	chr3:58569445-58569594	chr3:58569595-58569708	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	2.12411	2.90015	2.34505	2.1993	1.59032	0.585077	1.02743	2.10989	1.25419	1.03522	1.51366	0.946511	1.79723	2.42768	2.52092	2.47318	3.88207	2.52481	2.5302	2.76669	1.90456	1.84905	1.99693	2.5067	0.705911	0.721997	1.95135	1.03816	0.832101	0.819729	0.519342	0.358305	1.11053	1.73045	1.45603	2.90602	2.48717	1.86913	1.8699	1.24546	1.82453	0.488095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	2.211	1.47221	1.04728	0.661108	0.852213	0.498161	0.994551	1.85556	1.13447	1.2137	1.44869	1.00786	0.566796	0.530759	0.547519	0.611988	0.836278	0.703011	0.689284	1.04042	1.21101	0.655348	0.196155	0.730072	1.3184	1.85331	1.22503	0.64234	0.711719	1.39441	1.49669	1.42751	1.98721	0.818374	1.12178	1.00008	0.984351	1.14871	0.831381	0.599457	0.433342	0.390533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	1.40995	2.00073	1.91392	1.8045	2.65649	1.93109	2.11573	1.50986	0.928319	1.54932	2.21123	2.64272	2.32681	2.80658	1.9596	2.46303	3.84963	1.95898	0.97553	1.98135	1.98111	2.09024	1.47931	0.305309	0.94251	1.06631	2.26448	2.14749	1.23756	0.480103	0.385384	0.20887	0.0406883	0.153699	0.949966	1.95041	2.05798	1.84338	1.6075	1.11532	1.50851	0.541045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	3.35677	1.65655	1.32825	1.35135	1.26388	1.09263	0.645106	0.518013	0.354228	0.905134	1.20115	1.04249	0.854949	0.811214	0.603865	0.54499	1.07759	0.551027	0.721402	1.11973	0.930333	0.92192	0.918503	0.807479	0.822464	0.830002	0.636185	0.839252	0.512312	1.33699	1.24478	0.578553	0.659467	0.989735	0.773361	1.42652	1.09216	1.18722	0.770019	0.695659	0.710378	0.420745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	1.86004	1.17371	1.21043	1.50203	1.60303	2.01942	1.94674	1.42361	0.654388	0.882715	1.16276	1.07589	0.732592	0.66466	0.678464	1.27417	1.90443	1.90394	1.85583	2.1333	2.47932	2.09225	1.31558	1.48767	1.80512	2.57401	1.97982	1.22194	1.042	1.11366	1.03796	1.48393	1.80247	0.68839	0.529256	0.547502	0.991259	1.0367	0.6916	0.933717	0.720627	0.964015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	4.45773	1.85927	4.61228	6.25046	3.48319	2.39897	0.603525	1.0678	0.0684419	1.18191	3.74794	2.565	2.61765	2.73215	3.24449	2.91316	2.65087	1.89299	2.66739	2.37343	7.14861	6.24477	6.19218	4.77894	2.92045	0.346838	0	0.360925	0.460177	0.344504	0.88212	0.121292	0	0.810219	2.28126	3.42322	1.19703	0.0816096	1.86391	2.7589	2.75705	0.0747664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.6d9a89cf-1bb4-4db6-850b-ad32b7e2a591.fc.signal	1.66286	0.65333	0.379465	0.509402	1.47388	0.740065	0.294919	0.432998	0.841014	1.10667	1.13134	1.75246	0.809227	0.357045	0.774301	0.764033	0.0629177	0.675257	0.822477	0.588506	0.569825	1.36154	0.720691	0.474819	0.780122	0.349701	0.569396	1.23593	0.713659	1.03557	0.926362	0.775067	0.369269	0.0122335	0.636318	0.7381	1.18665	0.8217	0.458853	0.226255	0.328146	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.717097	0.99228	0.84288	0.603338	0.888008	0.704407	0.287437	0.254928	0.243572	0.420577	0.425404	0.52258	0.372716	0.233114	0.312406	0.139756	0.207055	0.264015	0.343715	0.448712	0.633202	0.797764	0.372358	0.520438	0.41271	0.527942	0.354639	0.622849	0.259441	0.178279	0.292648	0.234882	0.0461736	0.206189	0.228869	0.299778	0.289145	0.290326	0.238474	0.324709	0.475196	0.216912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	1.39149	0.771537	0.629108	0.550453	0.565184	0.985672	0.756931	0.468473	0.323677	0.511861	0.55239	0.44027	0.543607	0.567012	0.704651	0.679411	0.561377	0.388849	0.246063	0.270825	0.559828	0.824884	0.755316	0.886693	1.08913	0.550561	0.371655	1.10575	0.822432	0.71001	0.587413	0.773178	1.37357	1.06435	1.48517	1.23002	1.06705	1.14253	0.620016	0.753844	0.45884	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	2.49385	1.45481	2.13878	2.75496	2.37779	2.7463	1.1851	1.47781	0.687362	1.14646	0.917176	0.840718	2.22873	2.61624	1.781	2.50064	1.91708	1.56557	2.50943	1.4184	2.05132	3.31519	2.09385	3.4968	2.36063	1.56993	1.67996	1.88659	0.328318	0.835366	0.756801	0	0.545894	1.36382	1.61508	1.64662	1.91183	1.14415	2.28981	1.62517	0.759279	0.586481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	2.34674	2.91734	2.44712	1.8163	1.97818	1.7026	1.43457	0.959435	0.966655	1.38685	1.49042	1.83054	1.77478	1.5809	1.29847	1.69454	1.78027	1.55885	1.37875	1.69254	2.14059	2.46116	2.53705	2.5235	1.43884	0.564899	0.83768	0.954893	0.690985	0.58233	0.208489	0.117629	0.0903027	0.175799	0.239448	0.362854	0.67724	1.19067	1.45428	1.64025	1.30472	1
