	chr12:68322941-68323090	chr12:68323091-68323240	chr12:68323241-68323390	chr12:68323391-68323540	chr12:68323541-68323690	chr12:68323691-68323840	chr12:68323841-68323990	chr12:68323991-68324140	chr12:68324141-68324290	chr12:68324291-68324440	chr12:68324441-68324590	chr12:68324591-68324740	chr12:68324741-68324890	chr12:68324891-68325040	chr12:68325041-68325190	chr12:68325191-68325340	chr12:68325341-68325490	chr12:68325491-68325640	chr12:68325641-68325790	chr12:68325791-68325940	chr12:68325941-68326090	chr12:68326091-68326240	chr12:68326241-68326390	chr12:68326391-68326540	chr12:68326541-68326690	chr12:68326691-68326840	chr12:68326841-68326990	chr12:68326991-68327140	chr12:68327141-68327290	chr12:68327291-68327440	chr12:68327441-68327590	chr12:68327591-68327740	chr12:68327741-68327890	chr12:68327891-68328040	chr12:68328041-68328075	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.355075	0.0737815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11682	2.51571	7.7943	7.89392	2.36816	0.336924	0	0	0	0	0	0.306194	0.641871	1.57875	3.19689	2.26857	0.827329	0.594937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	4.86541	2.57773	1.58793	1.93954	1.94514	2.45399	3.00555	2.80898	2.67023	1.28883	2.97175	3.39623	3.17248	1.89204	1.06914	2.63011	4.56602	4.02145	4.23038	3.49965	6.44045	8.83309	5.55533	2.98041	4.26371	6.78661	7.63268	3.30831	2.59499	4.86687	2.75041	5.58133	6.70361	4.41558	4.0279	0.378641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541721	3.42575	6.33248	5.22512	1.91203	0.546773	0.536653	1.33318	1.04969	0.0675129	0.86237	2.9718	2.5119	2.80986	2.2787	1.09026	0.707782	0.903084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	2.50621	1.5466	0.913639	0.965108	1.29422	1.45916	1.83886	0.944144	1.55579	1.77257	0.763382	1.3726	1.55129	1.41884	1.53251	1.23802	1.94467	1.88745	1.11624	1.30504	3.91955	2.85427	2.4449	2.00406	2.45618	2.83222	4.29448	2.93617	1.08424	2.71446	2.67396	3.34896	3.70635	1.88186	2.14947	0.528846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	6.5083	6.86433	5.70499	5.82782	6.13826	7.25528	8.08076	6.15667	8.04253	7.75724	9.32201	8.17503	10.8481	11.9413	13.3566	7.32079	7.72836	7.87921	4.80762	4.53478	4.76121	7.38152	8.47673	8.1269	10.4848	6.31029	5.82979	4.97722	4.22311	6.32989	7.45164	9.49803	7.4188	3.84711	2.58801	0.385151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.50149	1.61336	1.91032	2.28378	1.29152	2.15757	1.27527	1.65322	0.701539	0.553701	1.68921	2.46519	4.39848	3.86052	2.86378	5.20217	4.45052	2.54992	2.09276	4.02773	2.36132	2.8157	2.88779	4.27855	7.12803	4.14672	1.78585	2.86947	1.47382	2.30824	2.19803	1.86838	2.2567	1.68358	2.17915	0.367876
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	6.70682	1.00494	0.712137	0.890798	2.30223	2.36182	3.7928	2.91548	2.62314	0.582487	3.51955	1.28132	2.86361	1.24663	2.53149	3.71062	3.36635	1.25391	0.601297	2.26211	1.10217	2.61137	4.51556	3.29544	3.84567	1.64545	1.4761	1.97311	3.08137	2.22754	4.13178	2.58916	2.35338	1.45236	2.77994	0.522388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.49324	1.60647	0.458002	1.15727	1.09552	0.406699	0.998368	1.07532	1.20302	0.385947	0.961713	1.44328	0.991273	0.921322	0.721505	1.44583	1.55586	1.08016	0.909995	1.82737	1.17953	2.06924	1.58531	0.734402	1.04649	2.89622	2.05162	0.553308	0.929895	2.05198	2.37129	2.10884	1.81946	1.82117	1.64814	0.752632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	2.76589	1.57928	0.42832	1.67996	2.8098	1.35623	1.63522	1.31476	0.864988	1.63222	2.13686	2.22464	1.0986	0.646899	1.08987	1.03248	0.281024	0.965558	1.2379	2.18341	2.41612	2.72451	2.05777	1.03516	0.513295	0.586738	0.538562	0.191236	0.195713	0.619885	0.577334	0.947003	0.688765	0.461912	0.633402	0.453744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.508737	0.363555	0	0	0	0	0	0.376983	0.504918	0	0	0.502353	0.133935	0	0.191565	0.694154	0	0.406347	0.537304	0.147023	1.60628	2.1153	1.98058	0.761011	0	1.90575	2.17258	0.763065	0.286942	0.639174	1.28987	0.976688	1.59162	2.76284	2.72027	0.821229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	4.13349	2.83904	0.249455	0.802072	2.59987	2.04776	0.791449	2.06219	1.87969	1.21185	1.82839	1.54193	5.23524	3.9516	3.63761	2.48376	1.9845	3.55201	2.42168	4.34681	4.15878	3.93423	3.71672	3.79812	3.83389	4.93536	3.46267	1.50887	0.957484	3.45073	2.34476	3.17853	1.14515	0.262407	0.370778	0.70155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	4.866	4.15015	3.07692	2.91549	1.74245	2.40374	2.10243	2.75861	3.19922	2.88419	2.83997	4.93241	4.60149	3.28238	4.40651	3.66883	2.94582	3.55827	3.92809	3.03779	1.84983	1.82087	3.57994	6.49292	6.01198	3.94766	2.88027	2.73548	3.06518	4.56402	4.7498	2.88249	1.04342	1.35952	1.79555	0.767196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	6.65471	4.60409	3.24374	2.1617	0.472004	1.43182	1.32894	3.45024	3.96043	3.21546	3.304	4.53002	2.78859	2.42624	1.41373	1.66315	3.88711	1.62626	0.582445	1.13336	4.36132	5.93046	7.68903	4.09949	3.49486	4.39415	11.3048	8.12975	4.10321	3.52003	2.52654	2.41212	1.12183	1.21571	1.16946	0.489744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	6.25938	5.68308	2.16641	1.95753	3.66778	3.79602	2.73194	3.56811	3.35309	2.40277	1.74483	2.87851	2.87049	1.95446	1.90589	2.3541	1.67713	2.37976	2.40919	4.42226	7.37167	6.10712	6.28669	6.2184	5.32966	6.9429	6.21762	3.50477	3.2399	7.17251	7.20088	4.55243	4.11597	3.91544	3.92533	0.717879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	5.34964	3.01799	1.14437	2.13684	2.80088	1.68171	1.61448	3.05491	3.36234	2.02795	1.47515	2.99555	3.46996	1.01453	1.9539	3.59316	2.51099	1.72285	2.35084	3.99391	5.46231	4.67757	4.85227	3.30719	3.49264	2.98648	2.27884	1.60342	2.00042	4.40497	2.10849	3.23785	1.97221	1.87561	2.92974	0.570957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161047	1.37199	4.95935	8.17478	3.6313	0.329415	0.185936	0	0	0	0	0	0.204969	0.913683	1.39394	1.10548	0.966394	0.784091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	1.87468	1.68941	0.852477	0.780521	1.27997	1.26714	1.37662	1.65544	1.18762	1.54924	2.51138	2.44332	1.89301	2.64921	3.31513	3.14216	2.51033	2.44954	3.18294	2.7882	3.38705	3.07956	2.09543	3.51034	2.55567	2.27426	2.41424	4.24739	3.49809	2.4421	1.90392	1.31309	1.94817	1.22826	1.12414	0.519685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183714	2.98389	6.57728	7.5043	3.90028	0.575538	0.043542	0	0	0	0	0	0.581925	4.23371	6.07502	3.84718	2.32096	0.532609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	2.21322	1.60665	1.12092	1.67022	2.02536	1.15736	0.589718	0.734382	0.906925	0.511778	0.378781	0.600907	1.33093	0.41624	0.486134	0.793366	0.915584	1.60073	1.7895	2.2808	2.86583	2.90982	0.889538	1.25786	2.58523	2.29218	1.70561	0.714023	0.544393	1.8596	0.928571	0.600254	1.05185	2.31331	2.26907	0.459144
