	chr12:42349385-42349444	chr12:42349445-42349534	chr12:42349535-42349574	chr12:42349575-42349684	chr12:42349685-42349734	chr12:42349735-42349784	chr12:42349785-42349834	chr12:42349835-42349984	chr12:42349985-42350134	chr12:42350135-42350284	chr12:42350285-42350434	chr12:42350435-42350584	chr12:42350585-42350734	chr12:42350735-42350884	chr12:42350885-42351034	chr12:42351035-42351184	chr12:42351185-42351334	chr12:42351335-42351484	chr12:42351485-42351634	chr12:42351635-42351784	chr12:42351785-42351934	chr12:42351935-42352084	chr12:42352085-42352234	chr12:42352235-42352384	chr12:42352385-42352534	chr12:42352535-42352684	chr12:42352685-42352834	chr12:42352835-42352984	chr12:42352985-42353134	chr12:42353135-42353284	chr12:42353285-42353434	chr12:42353435-42353584	chr12:42353585-42353734	chr12:42353735-42353884	chr12:42353885-42354034	chr12:42354035-42354184	chr12:42354185-42354334	chr12:42354335-42354484	chr12:42354485-42354549	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.215402	0	0	0	0	0	0.396506	1.70899	1.44849	1.71686	4.0331	3.38386	2.78379	2.78412	2.99302	1.03589	0.619998	1.4606	0.64555	1.21328	0.897595	1.90348	1.91801	2.50639	3.89777	4.98589	2.22585	2.7449	2.19229	1.71596	2.7377	1.4971	1.40371	0.221709	0.210857	0.236742	2.0311	4.52065	2.28953	0.815025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0	0	0.007861	0.143567	0.919811	1.0111	1.34201	1.73328	1.18524	0.693206	0.784026	1.62168	0.493999	0.114159	0.0517239	0	0	0.140298	0.238698	0.0552527	0.404396	2.99125	6.29137	3.92365	7.95379	6.47484	0.98146	0.0423045	0	0	0	0	0.212644	3.16226	8.74585	5.05193	0.922365
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	2.53615	0.97776	0.61109	0.0166661	0	0	0.488872	1.27108	2.81114	2.66856	2.16339	0.945207	0.0977744	1.10813	1.41828	1.30604	2.28548	4.22967	3.22982	6.28285	5.26154	4.64891	5.95278	7.08401	8.36359	5.28821	6.34745	3.43447	3.62186	3.3641	4.75453	3.69117	1.69078	1.78853	2.83152	6.27411	10.8167	7.32526	6.91972	0.741438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0.172162	0.393569	0.277823	0.023156	0.96541	1.40187	0.852326	1.32366	1.21941	0.421911	0	0	0	0	0.0590753	1.21339	2.48933	2.94577	3.44241	2.04312	1.31487	1.11772	0.758834	0.294403	0.0440089	0	0	0	0	0.162035	2.38792	4.97331	3.37432	0.756779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.132976	0	0	0	0	0	0.130709	1.70296	0.407274	0.93844	0.607922	1.55107	0.400647	0.430274	1.1095	2.45542	1.69057	2.77022	1.97521	3.61965	4.89206	1.96904	3.56394	4.68322	3.92992	2.39567	3.23928	3.32056	2.81385	2.48629	1.92542	2.03621	1.7479	1.36091	1.94885	1.75988	4.27382	6.22597	4.60501	0.543711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.76769	0.259526	0	0	0.0841754	0.15093	0.29013	0.309482	0.324017	0.568694	0.765968	0.36365	0.142227	0.335616	2.49032	5.21466	6.46611	5.73399	6.68083	8.7872	10.4816	10.4545	8.08895	8.05607	5.73111	6.00866	7.31594	6.22559	6.14116	6.80656	6.15178	5.59569	6.58217	8.81234	6.84345	6.47489	6.7907	6.74756	6.70882	0.685592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.065494	0	0	0	0	0.671388	1.70442	1.23148	0.422115	0.370171	0.69158	0.861308	0.455944	0.510689	0.803509	1.04721	2.04657	2.84351	1.39273	2.71796	3.80679	5.99126	3.22452	4.0622	4.22942	4.95108	3.43799	3.04856	2.1022	5.09975	4.62692	2.70992	1.42287	0.984286	2.3632	2.79647	3.04966	2.44584	1.61802	0.558737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	1.34621	0.747894	0	0	0	0	0	0	0	0	0	0	0	1.18466	0.950024	0	0	0	0	0	0.910539	2.29117	0.571784	1.2323	0.733817	1.27288	1.0505	1.42236	1.15774	0	0.610282	1.72315	0	0	0	0.0807726	1.64238	3.33872	1.34621	0.783286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	1.43718	0.47379	0.189516	0	0	0	0	1.2287	0.382193	0.505379	1.10552	0	0.467476	1.85413	0.699148	2.13564	3.76021	3.2879	2.49525	2.81825	7.07444	11.7663	8.03585	6.23735	5.99211	4.62954	4.33093	2.22531	5.80574	8.7558	7.07562	4.85181	1.96336	2.38979	3.82294	6.24168	4.55805	8.43381	6.35637	0.833333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.10445	0.00298267	0.08948	0.08948	0.08948	0.0447452	0.284728	1.78645	3.35207	4.03192	3.56276	3.0781	1.48384	2.03952	3.21778	2.04729	1.94091	2.29287	1.30105	1.79814	2.73939	3.15632	4.01564	5.58822	5.90865	6.01237	5.59219	5.47814	3.80618	3.15033	3.85036	2.8951	2.3364	2.21769	2.09395	1.69586	4.86911	6.3968	5.55399	0.662162
