	chr9:114013613-114013692	chr9:114013693-114013762	chr9:114013763-114013912	chr9:114013913-114014062	chr9:114014063-114014212	chr9:114014213-114014362	chr9:114014363-114014512	chr9:114014513-114014662	chr9:114014663-114014812	chr9:114014813-114014962	chr9:114014963-114015112	chr9:114015113-114015262	chr9:114015263-114015412	chr9:114015413-114015562	chr9:114015563-114015712	chr9:114015713-114015862	chr9:114015863-114016012	chr9:114016013-114016162	chr9:114016163-114016312	chr9:114016313-114016462	chr9:114016463-114016612	chr9:114016613-114016762	chr9:114016763-114016912	chr9:114016913-114017062	chr9:114017063-114017212	chr9:114017213-114017362	chr9:114017363-114017512	chr9:114017513-114017662	chr9:114017663-114017812	chr9:114017813-114017962	chr9:114017963-114018112	chr9:114018113-114018192	chr9:114018193-114018262	chr9:114018263-114018412	chr9:114018413-114018562	chr9:114018563-114018672	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.54499	0.746511	0.274495	0	0	0	0	0	0	0	0	0	0	0	0	0.232493	1.62363	0.728056	0.772954	0.768949	0.587468	1.89935	2.7228	2.9388	3.34118	3.25126	3.60353	3.15115	3.40833	4.0804	2.67053	2.48796	3.65688	3.69815	3.11165	2.903	0.501767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.341909	0.894041	0.987037	0.249826	0	0	0	0	0	0	0	0	0	0	0.00819187	0.556367	1.12715	1.58015	1.52734	0.865336	1.37251	1.86082	2.0692	2.71008	2.58231	2.5416	2.04735	1.41199	1.70723	2.04693	1.96299	1.94507	2.24513	2.0477	2.20015	2.27648	0.585678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.803321	0.779242	0.963482	1.9223	3.38537	3.80847	2.61303	2.05863	3.3145	2.83193	2.10382	2.12019	1.23001	1.69623	2.48037	3.92358	3.96806	2.30948	2.31334	3.27718	2.11694	1.50081	2.22209	1.94781	1.76504	1.86578	2.12958	1.38396	3.01063	4.33072	3.97193	5.28041	6.05482	4.75124	3.50307	4.11567	0.414175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.854058	1.63276	2.85063	1.10599	0.0913707	0.513502	0.478705	1.22018	1.42951	1.47384	0.216817	0.134005	0.780962	0.85691	1.4886	2.33763	3.10557	3.21787	1.9658	4.04577	3.00857	4.27163	5.78246	6.06169	4.83154	5.41307	5.56611	3.88444	5.30958	3.13632	4.00651	4.82707	4.27904	4.18691	3.8389	2.56378	0.719723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.3668	1.92763	3.05911	4.20322	5.29	4.82599	3.26547	3.39963	3.13917	2.33136	2.25187	1.8986	1.13549	1.00706	0.95513	0.885416	1.57928	1.61341	0.906168	0.547832	1.01575	0.602327	0.692473	1.04568	1.35383	1.44034	0.641736	0.516464	0.825537	0.961897	0.866236	0.986052	1.17282	1.19078	1.85681	1.76857	0.330065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.621312	1.4103	1.76989	2.02721	3.03771	2.53622	1.91242	1.66275	1.62925	1.94982	0.585701	0.417146	1.02191	0.796894	1.34744	1.9641	2.90214	2.9598	3.07597	3.8595	4.1773	3.78222	5.16969	6.32062	5.34152	3.90021	4.85315	4.52761	5.76449	6.09916	4.59382	4.77591	4.952	4.82148	3.54625	4.85383	0.652553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.97485	1.07716	0.708215	0.0171863	0	0	0	0	0	0	0	0	0	0	0.0255555	0.996875	2.87908	2.59914	1.66707	1.45089	1.98194	3.26848	3.12678	2.95228	2.32907	1.90906	2.32989	2.711	2.51171	2.65056	2.85694	3.07984	4.38937	6.19537	9.10285	9.13903	0.609562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	3.3392	7.53652	8.02299	5.06101	7.1854	4.6566	5.18612	3.60099	5.9182	5.98728	3.87553	5.38078	4.6113	7.33921	5.31723	3.71512	11.3903	10.7645	8.95212	9.56213	12.2064	11.1724	11.7507	11.5483	9.37515	11.5896	9.5888	11.0761	11.2512	5.32663	6.59633	8.8964	8.49499	6.91717	5.8334	4.08437	0.549884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	1.6735	1.71458	1.00321	0.0680057	0	0	0	0	0	0	0	0	0	0	0.0334872	1.93119	4.67633	1.85457	1.44684	2.30538	2.13249	2.47421	2.27545	2.60928	2.54025	2.67762	2.90653	2.99944	3.40751	3.85871	2.90349	2.41203	2.77889	3.12669	5.02479	5.56135	0.655949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.810671	1.22329	0.889618	0.84747	0.271214	0.223457	0.957451	1.24824	0.286686	0.25887	0.0191356	0.0541417	0.23555	0.58493	0.0927387	1.17008	1.77018	1.43156	2.09826	2.448	2.04651	3.18145	2.55443	4.60406	3.77946	3.58641	4.04243	2.81125	1.84785	2.01393	2.83049	2.10315	3.06536	4.70482	5.14985	3.05143	0.688525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.401826	1.2315	2.65482	1.45188	1.33275	1.21443	2.21282	1.13961	0	0	0	1.29508	0.583607	1.63191	1.88444	1.34705	3.61646	2.0423	1.40791	2.06305	1.87119	0.217675	1.49621	4.11227	5.01525	3.41231	1.41623	3.70188	1.1454	1.68509	2.37858	6.36487	4.99267	4.99167	4.49301	3.3214	0.395833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	0.40963	0.40963	0.875133	0.32834	0	0.34958	1.64152	1.12113	2.24271	0.358967	0.454096	0.389671	0.0669187	0.130062	0	0.309283	0.868616	1.12283	0.71296	0.571241	0.956966	2.79356	3.54053	2.33682	2.43563	1.5029	1.83152	1.83854	1.18725	0.932478	1.42514	1.95362	2.26265	2.75866	2.1092	2.34277	0.623693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	1.43878	2.1245	2.05346	1.89575	2.15398	3.82104	1.48018	1.09186	1.40045	0.432272	0.684833	0.234758	0.271239	0.372479	1.09444	1.69128	1.03443	0.705951	1.03129	1.43958	2.59985	2.9743	3.27203	3.70787	2.15543	1.90219	2.0155	1.35057	1.65807	1.57152	2.0719	1.84944	2.48959	2.19197	1.47584	1.47383	0.640476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	0.733289	1.52713	2.0598	1.52011	3.76202	4.02057	2.16505	0.959356	0.858434	1.18438	0.465149	1.4812	3.2392	2.58329	1.3656	1.11399	1.76816	1.27131	1.64645	3.46633	5.34671	5.04996	3.25943	1.55708	0.533534	1.76027	1.75263	3.18876	1.97507	3.60694	4.77955	3.89111	3.95568	5.20346	3.64099	3.36662	0.572193
