	chr3:56000599-56000748	chr3:56000749-56000898	chr3:56000899-56000948	chr3:56000949-56001048	chr3:56001049-56001118	chr3:56001119-56001198	chr3:56001199-56001268	chr3:56001269-56001348	chr3:56001349-56001498	chr3:56001499-56001648	chr3:56001649-56001798	chr3:56001799-56001878	chr3:56001879-56001948	chr3:56001949-56002028	chr3:56002029-56002098	chr3:56002099-56002198	chr3:56002199-56002248	chr3:56002249-56002398	chr3:56002399-56002548	chr3:56002549-56002698	chr3:56002699-56002848	chr3:56002849-56002998	chr3:56002999-56003148	chr3:56003149-56003298	chr3:56003299-56003448	chr3:56003449-56003598	chr3:56003599-56003748	chr3:56003749-56003898	chr3:56003899-56004048	chr3:56004049-56004198	chr3:56004199-56004348	chr3:56004349-56004498	chr3:56004499-56004648	chr3:56004649-56004798	chr3:56004799-56004948	chr3:56004949-56005098	chr3:56005099-56005248	chr3:56005249-56005398	chr3:56005399-56005458	chr3:56005459-56005548	chr3:56005549-56005634	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.14246	0	0	0	0	0	0	0	0.211232	0.848356	0.691244	0.3487	0	0	0	0.15738	0.292483	0.375501	0.0943824	0	0	0.189084	0.20542	0.130809	0.457151	0.8114	0.363829	0.342347	0.311845	0.361706	0.211248	0	0.177712	0.558424	0	0.138727	0.481228	0.126138	0.377981	0.670635	0.45765	0.362319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	1.12866	0.408106	0.183202	0.0292144	0.169511	0.243873	0.221741	0.0820305	0.170595	0.570244	0.37733	0.242455	0.383297	0.753923	1.22323	0.981788	0.814436	0.633444	0.584395	0.600864	0.424577	0.389759	1.05546	0.970499	0.890205	0.892129	0.799555	1.0453	0.489241	0.299975	0.740731	0.824911	1.24097	0.899409	0.423739	0.531906	0.558836	0.47978	0.162307	0	0.250863	0.346484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	1.22084	0.994541	0.784828	0.461557	0.603708	0.9952	1.02415	1.09363	0.971641	0.234545	0.113022	0.284225	0.402252	0.571609	0.590932	0.657228	0.528392	0.447882	0.266244	0.42653	0.474501	1.55796	1.30336	0.177456	0.60923	0.903949	0.722818	1.59467	2.0766	1.06404	1.2413	1.8801	2.27099	2.45357	1.13859	1.14933	0.803167	0.807096	0.708283	0.682413	1.24172	0.472973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.317802	0.278344	0.48564	0.192326	0.299818	0.478853	0.471501	0.382267	0.455741	0.516817	0.145034	0.080785	0.163047	0.269103	0.514577	0.7353	0.718143	0.756329	0.360099	0.667559	0.697406	0.244202	0.348414	0.263695	0.237556	0.419891	0.378351	0.562812	0.320307	0.483928	0.845631	0.313025	0.791793	1.16839	0.915314	0.545869	0.30717	0.747151	0.627441	0.363136	0.579697	0.356537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.562477	0.707119	0.719514	0.651625	0.909217	1.01797	0.903845	0.671534	0.515267	0.575422	0.925255	0.789805	0.768423	0.368508	0.290935	0.585014	0.597467	0.115484	0.120812	0.659954	0.522979	0.768412	0.735099	0.170711	0.311378	0.586336	0.52029	0.34025	0.517893	0.730074	0.946907	0.50113	0.861449	0.710394	0.77953	0.646535	0.723726	1.02567	0.798291	0.401695	0.48659	0.513393
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	1.006	1.16704	0.277501	0	0.213167	0.385654	0.286461	0.589618	0.461936	0.210982	0.344207	0.608735	0.708324	0.650292	0.865097	2.31905	1.60432	1.52868	0.604054	0.237385	0.419893	1.02412	1.87429	0.356015	0.914167	0.800401	0.609066	0	0.220086	0.262833	0.556143	0.557175	0.69283	1.08472	1.69175	0.135178	0.58934	1.12836	0.626575	0.209618	0.23189	0.417083
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0.0550715	0.38422	0.38422	0.147925	0	0	0	0.362605	0.698059	0.421386	0.019211	0	0	0	0	0	0	0	0	0	0.552026	1.67144	1.55234	0.748	0.138319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288165	0.38422	0.534351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0.0308256	0.537787	0.630182	0.52011	0	0	0	0	0.117535	0.381199	0.327448	0.119633	0	0	0	0	0	0	0	0	0	0.124251	0.480304	0.51555	0.50382	0.156181	0.149437	0.290494	0.295533	0.154474	0	0	0	0	0	0	0	0.0654836	0.4828	1.36309	1.92446	0.497159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	0	0.114046	0.371294	0.371463	0.0212509	0	0.194705	0.382005	0.173736	0	0.0914669	0.190908	0.310314	0.62604	0.776629	0.873572	0.569239	0.223725	0.26294	0.659982	0.97002	0.254084	0.266929	0.470968	0	0.0513669	0.518504	1.07343	0.469858	0.612283	0.62983	1.18045	1.44887	2.08015	0.653512	0.394723	0.0223134	0.827527	1.74651	1.09358	0.00925663	0.380952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0.219077	0.859683	0.55301	0.282063	0.63526	1.07741	1.49063	1.43899	0.80346	0.570074	1.11388	0.650443	0.574009	0.589434	0.639295	0.502138	0.51741	0.386725	0.945954	0.578572	0.376551	0.517822	0.604374	0.236382	0.15474	0.366799	0.297774	0.0184764	0.578552	1.08802	1.4002	0.610118	0.721563	0.876624	0.527874	0.259126	0.822736	0.620593	0.404496	0.233214	0.311454	0.405848
