	chr2:148445067-148445136	chr2:148445137-148445216	chr2:148445217-148445366	chr2:148445367-148445516	chr2:148445517-148445666	chr2:148445667-148445816	chr2:148445817-148445966	chr2:148445967-148446016	chr2:148446017-148446116	chr2:148446117-148446176	chr2:148446177-148446266	chr2:148446267-148446416	chr2:148446417-148446566	chr2:148446567-148446716	chr2:148446717-148446866	chr2:148446867-148447016	chr2:148447017-148447166	chr2:148447167-148447236	chr2:148447237-148447316	chr2:148447317-148447466	chr2:148447467-148447616	chr2:148447617-148447766	chr2:148447767-148447916	chr2:148447917-148448066	chr2:148448067-148448216	chr2:148448217-148448366	chr2:148448367-148448516	chr2:148448517-148448666	chr2:148448667-148448816	chr2:148448817-148448966	chr2:148448967-148449116	chr2:148449117-148449266	chr2:148449267-148449416	chr2:148449417-148449566	chr2:148449567-148449716	chr2:148449717-148449866	chr2:148449867-148450016	chr2:148450017-148450166	chr2:148450167-148450240	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.25318	0.00949425	0	0	0.24303	1.28089	1.6049	1.01765	0.164547	0	0	0	0	0	0	0	0	0	0	0.627786	1.36525	0.690226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.257945	0.163942	0	0	0.135455	0.058052	0.125779	0.14513	0.029026	0.0967533	0.554504	1.10058	1.54933	0.97321	0.683878	0.537071	0.16662	0.582659	1.0955	1.17211	0.774425	0.505233	0.942189	0.898266	0.596339	0.367	0.908819	0.735196	0.979301	1.30398	0.749368	0.512594	0.832285	0.899626	0.854329	0.93907	0.915715	0.849477	1.04429	0.166667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	3.19362	0.895023	0.982044	0.107137	0.465416	0.434489	1.27244	0.510686	0	0	0.0614978	0.713049	0.668983	0.440449	1.18678	1.85819	0.902327	0.459201	1.18534	1.88964	1.20038	2.27245	1.62483	1.56654	1.37488	1.70578	1.1218	0.373794	1.67963	0.963978	1.85578	1.73199	1.26155	0.485233	0.707584	0.446288	1.43082	1.42492	1.00862	0.271028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.46021	0.310896	0.537434	0.071071	0.408124	0.652242	0.389939	0.082005	0	0	0.103266	0.247837	0.247558	0.265022	0.132159	0.0118504	0	0.208999	0.71547	0.628044	0.656382	1.23352	0.758366	0.874814	0.563455	0.982991	0.683344	0.295587	0.223322	0.0502067	0.360596	0.299723	1.6038	1.6423	0.54163	0.307914	0	0.131201	1.51048	0.504505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	1.65613	2.07823	0.196379	0	0	0.0526871	0.71062	0.266826	0	0	0	0.175235	0.573928	0.324057	0.344326	0.176873	0.556908	0	0.0793045	0.886538	0.554338	0.401473	0.969214	1.55461	1.72091	0.558621	0.192236	0.529601	0	0.596148	0.664876	1.35315	1.3081	1.05338	0.487162	0.289613	0.427349	0.219346	1.19613	0.56
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.62354	0.842913	0.223065	0.651586	1.31197	0.897891	0.267954	0.211324	0.0895175	0.0611465	0.335581	1.05617	1.63842	1.19946	2.0565	1.78354	1.40394	1.03637	1.10227	0.978246	0.479593	0.626844	1.36475	1.02682	0.893641	1.35893	1.46949	0.599731	1.32273	1.08108	0.18393	0.908892	1.56341	0.925722	1.04211	0.57625	0.873672	0.837473	0.658407	0.386441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	1.08426	0.28057	0	0	0.0725053	0.2314	0.0123413	0	0	0	0	0.259164	0.69419	1.03572	0.822115	0.37136	0.401086	0.406595	0.642128	1.45444	1.24781	0.776524	0.575702	0.991644	0.935041	0.953492	0.936922	0.666423	1.16007	1.01352	0.672352	0.514768	0.866698	0.204489	0.131789	0.180759	0.330125	0.316242	0.490937	0.267123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228394	0.404082	0.114197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0	0	0	0	0.0622985	0.49183	0.0524619	0	0	0	0.24045	0.46232	0	0	0	0.308226	0.832929	0.154575	0	0.291819	0.37584	0.537747	0.692575	0.761373	0.233313	0	0	0.327887	0.278704	0	0	0.466167	0.612821	0.134073	0.317529	0.334446	0.208597	0.203194	0.457035	0.584158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0.1062	0.269755	0.162486	0.260196	0.258072	0.01593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481481
