	chr3:55983477-55983626	chr3:55983627-55983776	chr3:55983777-55983926	chr3:55983927-55984076	chr3:55984077-55984226	chr3:55984227-55984376	chr3:55984377-55984526	chr3:55984527-55984676	chr3:55984677-55984826	chr3:55984827-55984976	chr3:55984977-55985056	chr3:55985057-55985126	chr3:55985127-55985206	chr3:55985207-55985276	chr3:55985277-55985346	chr3:55985347-55985426	chr3:55985427-55985576	chr3:55985577-55985726	chr3:55985727-55985876	chr3:55985877-55986026	chr3:55986027-55986176	chr3:55986177-55986326	chr3:55986327-55986476	chr3:55986477-55986626	chr3:55986627-55986676	chr3:55986677-55986776	chr3:55986777-55986926	chr3:55986927-55987076	chr3:55987077-55987146	chr3:55987147-55987226	chr3:55987227-55987376	chr3:55987377-55987526	chr3:55987527-55987676	chr3:55987677-55987826	chr3:55987827-55987976	chr3:55987977-55988066	chr3:55988067-55988126	chr3:55988127-55988196	chr3:55988197-55988276	chr3:55988277-55988426	chr3:55988427-55988488	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.58596	0.190737	0.691108	0.110318	0.356937	0.389462	0.337546	0.042112	0.450024	0.064126	0.341605	0.413389	0.26355	0.311303	0.263303	0.109683	0.276561	0.31484	0.187832	0.280449	0.0922441	0.301499	0.0457229	0.316283	0.0854784	0	0.348223	0.387623	0.96272	1.01375	0.555947	0	0.523864	1.09855	0.124153	0	0	0	0.697786	0.849203	0.40067	0.637681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.714346	0.55493	1.16017	1.31265	1.21341	0.869115	0.900438	0.957877	1.77867	2.06379	1.8933	0.803771	0.980064	0.8647	0.757466	0.326321	0.295692	1.16126	1.00547	0.211186	0.583242	0.627853	0.262427	0.552154	0.59362	0.820137	0.990345	1.55121	1.79003	1.62858	1.18556	0.481916	0.253031	0.0405809	0.107268	0.856783	1.0175	0.634771	0.76541	1.88673	2.30071	0.653516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	1.03381	1.80725	1.32642	0.620644	0.308812	0.609068	0.545954	0.469598	0.915063	0.589442	0.577397	0.618804	0.970493	0.917635	0.941379	0.920535	0.714065	0.61691	0.188159	0.109762	0.656811	0.98287	0.482101	1.06893	1.1658	1.55566	2.34239	1.08145	1.28951	1.37387	0.801751	1.19545	0.994843	1.04524	0.785375	0.419603	0.496805	0.518768	0.400656	0.447193	0.33237	0.527027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.833161	0.910572	0.689767	0.387276	0.372541	0.755415	0.6585	0.689998	0.437017	1.33562	1.21555	0.79386	0.716458	0.43058	0.485836	0.382237	0.361428	0.677368	0.540721	1.41537	0.722923	0.934198	0.279931	0.236862	0.446951	0.451891	0.583964	0.449979	0.676277	0.452968	0.270648	0.185585	0.263548	0.803189	0.649068	0.577984	0.551922	0.454711	1.01538	1.70421	1.6228	0.643463
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.839541	0.516657	0.642247	0.931646	0.415901	0.547964	0.638672	0.65229	0.92605	1.44511	0.891359	0.7545	0.965406	1.49872	1.51252	1.06718	0.808438	0.724937	0.410003	0.652987	0.617267	0.664914	0.442059	0.408688	0.495468	0.551141	0.946125	0.531043	0.993569	1.31891	1.29287	1.0498	0.267215	1.17519	0.634607	0.493967	0.594538	0.482393	0.620829	0.951144	0.634921	0.486607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0.864224	0.696555	1.0127	0.32782	1.08753	0.529799	0.345127	0.564406	0.289345	0.665896	0.383636	0.483614	1.18136	0.473764	0.377318	0.740242	0.723468	1.07614	0.241448	1.2118	0.463452	0.292592	0.394792	1.31914	1.62707	0.839758	0.545171	0.118024	0	0.164156	0.34772	0.629223	0.0861381	0.440463	0.534502	0.842719	0.303189	0.233456	0.757373	0.802127	2.25181	0.582917
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0.0601945	0.19211	0.265112	0.384216	0.38422	0.172897	0.964469	1.15019	1.23088	1.07591	0.213732	0	0	0	0	0	0.26255	0.377816	0.0256147	0	0	0	0.703161	2.56549	2.25556	0.937546	0.0166495	0	0	0.369827	1.0567	0.701895	0.0422642	0	0	0.236936	0.461062	1.15275	1.52016	2.0173	1.29218	0.465649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0	0	0.104102	0.308971	0.473559	1.25784	1.30321	1.46778	1.94306	1.83558	1.47997	0.564956	0.220377	0.356243	0.50382	0.50382	0.282107	0.50382	0.250226	0	0	0	0.277084	1.00764	0.836307	0.324955	0	0	0	0	0	0	0	0.134335	0.50382	0.553573	0.373538	0.675203	0.771271	0.562048	0.287298	0.502841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	0	0	0	0	0.195261	0.70803	0.652724	0.931344	0.762445	0.488413	0.125594	0.35895	0.416358	0.388431	0.227027	0.0816949	0	0	0.103521	0.567953	0.595991	0.0353808	0	0.027518	0.224275	0.247664	0.999049	1.04152	0.365596	0.226875	0.0399021	0.37769	0.269155	0.141259	0.380367	0.334092	0.288777	0.346993	0.395577	0.303161	0.359623	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	1.3214	0.974729	1.07821	1.36316	0.37067	0.90185	0.825675	1.44554	1.45446	1.09914	0.891675	0.645624	1.25248	1.22136	1.19512	0.926557	0.769458	1.39767	0.851279	0.38662	1.07493	0.363158	0.936408	1.32093	0.541002	0.386741	0.536191	0.344307	0.676715	1.34136	0.783075	0.645949	1.49199	1.17137	0.550256	0.918265	0.990162	1.20313	0.969354	1.02767	0.999323	0.594152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0.37938	0.801319	0.589143	0.822492	1.01103	0.329938	0.419461	0.633972	0.773028	0.275691	0.59215	0.530265	0.273924	0.35345	0.424176	0.35345	0.035345	0	0	0	0.103701	0.579802	0	0	0	0	0	0	0.0403943	0.547897	1.05578	0	0	0.480748	0.770669	0.192434	0	0.207021	0.490482	0.999247	1.65353	0.574803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.945472	0.806286	0.64872	0.280789	0.29736	0.405323	0.432515	0.515808	0.980424	0.884198	0.628016	0.560563	0.589785	0.533505	0.473284	0.389417	0.505952	0.387328	0.245116	0.40158	0.4563	0.504776	0.210232	0.129887	0.21737	0.294711	0.29	0.390599	0.708391	0.946261	0.765149	0.376868	0.308315	0.950959	0.886346	0.788305	0.663927	0.621754	0.68899	0.631136	0.758534	0.432692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0.750482	0.412108	0.200529	0.593666	0.94294	0.912374	0.754022	0.893819	1.14129	0.805672	0	0	0.045533	0.880125	0.947052	1.41498	0.890036	0.339069	0.297984	0.338516	0.207874	0.682624	1.10049	0.503756	0	0	0.232888	0.501053	0.234607	0	0	0.293302	0.185701	0.178645	0.235242	0.25551	0.588384	0.499261	0.342516	0.0252644	0.371519	0.696552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	1.71056	1.03312	0.622452	1.09394	0.7822	1.2146	0.876374	0.427056	1.66798	1.43098	0.866279	0.614767	0.835317	1.4496	1.98404	2.20408	2.24506	1.68336	0.77097	0.755836	1.06999	0.722714	0.119171	0.498671	0.524076	0.516909	1.52107	0.950721	0.762091	0.833012	0.992024	1.19739	1.14847	1.20565	1.28929	0.568883	0.640805	0.645144	0.69357	1.11861	1.79596	0.479705
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.657206	0.636302	0.234572	0.70229	0.712219	0.653986	0.687859	0.892181	0.790336	1.13573	0.854824	0.630131	0.352374	0.801644	1.55787	1.06534	1.07053	0.448183	0.556474	0.427911	0.190667	0.377718	0.0337167	0.167092	0.124486	0.30127	0.33516	0.263861	0.484187	1.02335	1.34649	1.6952	0.376715	0.584611	0.358085	0.227493	0.298626	0.370431	0.72431	0.636185	0.64353	0.590046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	2.14291	1.04184	0.733893	0.93642	0.640885	0.516389	0.482838	1.07936	2.02211	1.08666	0.525212	0.48413	1.00347	1.37155	0.752033	0.389145	0.593458	0.246541	0.516249	0.286683	0.0686509	0.55663	0.450869	1.09099	1.07429	0.472293	0.561121	0.733173	0.492709	0.323278	0.178705	0.936895	0.772451	0.537934	0.685922	0.966896	0.72765	0.461118	0.553331	0.667715	0.786217	0.68491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.570864b7-29a3-40ea-baac-7976c9f819cb.fc.signal	5.07268	4.62292	2.39372	3.67302	3.39973	3.39992	4.31233	3.38061	3.1873	6.65491	7.20586	4.51455	2.39837	4.4419	4.53281	1.69127	0.698475	2.80897	1.48781	1.33096	2.61099	1.35162	0.550287	2.56137	1.11207	1.0845	1.56654	1.84044	1.70555	3.38553	3.1488	1.51794	0.640391	1.11831	2.60761	2.27166	1.12243	0.83153	2.24955	4.13453	1.06558	0.0953649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.caea98b3-0220-46f7-b579-baa97f11da22.fc.signal	0	0	0.00961533	0.562884	0.0775377	0	0	0	0.327545	1.52313	0	0	0	0	0	0	0	0	0	0	0	0.410258	0.225193	0	0.5869	0.684726	0.127593	0	0	1.90553	1.95013	0.481559	0.553945	0.545092	0	0	0	0	0	0	0	0.721212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	2.14699	1.37215	1.59089	1.67801	0.869822	0.659165	0.56563	0.387496	0.240998	0.561797	0.951525	0.828246	0.97405	1.38503	1.31225	0.768707	0.526748	0.781079	0.670534	0.510132	0.647608	1.35768	0.957684	1.11271	0.936047	0.524318	0.406712	0.608079	1.01664	0.989522	0.52589	0.459349	0.829941	1.00925	0.8147	0.285789	0.601087	0.785578	0.824415	0.54708	0.962504	0.492308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	1.45035	0.453832	1.16296	1.22658	0.822594	0.872354	0.892115	0.469503	1.08088	0.713054	0.165119	0.128321	0.26419	0.404647	0.563332	0.729973	0.350538	0.373446	0.195501	0.206068	0.364635	1.02893	0.74455	0.655762	0.787305	0.49164	0.0560578	0.194543	0.228199	0.407738	0.335697	0.531075	0.4051	1.06605	1.06653	0.811464	0.726111	0.569259	0.783143	1.30546	1.12097	0.549888
